数据序列,设备号,测量值
0,0,1740
0,1,3830
0,2,4180
0,3,5380
1,0,1740
1,1,3850
1,2,4190
1,3,5380
2,0,1740
2,1,3860
2,2,4180
2,3,5380
3,0,1730
3,1,3860
3,2,4190
3,3,5380
4,0,1730
4,1,3860
4,2,4180
4,3,5380
5,0,1730
5,1,3860
5,2,4180
5,3,5380
6,0,1730
6,1,3860
6,2,4170
6,3,5380
7,0,1730
7,1,3860
7,2,4180
7,3,5380
8,0,1720
8,1,3860
8,2,4180
8,3,5380
9,0,1720
9,1,3860
9,2,4190
9,3,5380
10,0,1720
10,1,3860
10,2,4190
10,3,5380
11,0,1720
11,1,3860
11,2,4190
11,3,5380
12,0,1720
12,1,3860
12,2,4190
12,3,5380
13,0,1710
13,1,3860
13,2,4200
13,3,5380
14,0,1720
14,1,3860
14,2,4200
14,3,5380
15,0,1720
15,1,3850
15,2,4200
15,3,5380
16,0,1720
16,1,3850
16,2,4190
16,3,5380
17,0,1720
17,1,3850
17,2,4190
17,3,5380
18,0,1720
18,1,3850
18,2,4180
18,3,5380
19,0,1720
19,1,3850
19,2,4180
19,3,5380
20,0,1730
20,1,3850
20,2,4180
20,3,5380
21,0,1740
21,1,3850
21,2,4180
21,3,5390
22,0,1750
22,1,3840
22,2,4190
22,3,5380
23,0,1740
23,1,3840
23,2,4200
23,3,5380
24,0,1740
24,1,3840
24,2,4190
24,3,5380
25,0,1730
25,1,3830
25,2,4190
25,3,5380
26,0,1740
26,1,3840
26,2,4200
26,3,5380
27,0,1740
27,1,3850
27,2,4200
27,3,5380
28,0,1740
28,1,3850
28,2,4190
28,3,5380
29,0,1750
29,1,3850
29,2,4190
29,3,5380
30,0,1750
30,1,3850
30,2,4180
30,3,5370
31,0,1750
31,1,3850
31,2,4190
31,3,5360
32,0,1730
32,1,3840
32,2,4180
32,3,5370
33,0,1730
33,1,3830
33,2,4190
33,3,5370
34,0,1720
34,1,3840
34,2,4190
34,3,5370
35,0,1720
35,1,3840
35,2,4200
35,3,5370
36,0,1720
36,1,3840
36,2,4190
36,3,5370
37,0,1730
37,1,3840
37,2,4180
37,3,5380
38,0,1730
38,1,3840
38,2,4190
38,3,5380
39,0,1730
39,1,3840
39,2,4200
39,3,5380
40,0,1740
40,1,3840
40,2,4200
40,3,5380
41,0,1740
41,1,3840
41,2,4200
41,3,5390
42,0,1740
42,1,3830
42,2,4190
42,3,5390
43,0,1750
43,1,3820
43,2,4190
43,3,5390
44,0,1750
44,1,3820
44,2,4200
44,3,5390
45,0,1730
45,1,3820
45,2,4190
45,3,5380
46,0,1720
46,1,3830
46,2,4190
46,3,5380
47,0,1710
47,1,3840
47,2,4190
47,3,5380
48,0,1720
48,1,3850
48,2,4190
48,3,5380
49,0,1730
49,1,3860
49,2,4190
49,3,5370
50,0,1730
50,1,3860
50,2,4190
50,3,5370
51,0,1730
51,1,3850
51,2,4190
51,3,5380
52,0,1730
52,1,3840
52,2,4200
52,3,5380
53,0,1730
53,1,3840
53,2,4190
53,3,5380
54,0,1740
54,1,3850
54,2,4180
54,3,5380
55,0,1730
55,1,3850
55,2,4180
55,3,5380
56,0,1740
56,1,3850
56,2,4180
56,3,5380
57,0,1750
57,1,3860
57,2,4180
57,3,5380
58,0,1760
58,1,3860
58,2,4180
58,3,5390
59,0,1760
59,1,3870
59,2,4190
59,3,5390
60,0,1750
60,1,3870
60,2,4190
60,3,5390
61,0,1730
61,1,3870
61,2,4190
61,3,5390
62,0,1730
62,1,3870
62,2,4190
62,3,5390
63,0,1730
63,1,3870
63,2,4180
63,3,5390
64,0,1720
64,1,3870
64,2,4190
64,3,5390
65,0,1710
65,1,3860
65,2,4180
65,3,5390
66,0,1730
66,1,3850
66,2,4180
66,3,5390
67,0,1720
67,1,3850
67,2,4200
67,3,5380
68,0,1720
68,1,3860
68,2,4190
68,3,5390
69,0,1730
69,1,3860
69,2,4190
69,3,5380
70,0,1730
70,1,3850
70,2,4180
70,3,5380
71,0,1740
71,1,3840
71,2,4180
71,3,5380
72,0,1740
72,1,3830
72,2,4170
72,3,5380
73,0,1740
73,1,3820
73,2,4180
73,3,5380
74,0,1750
74,1,3820
74,2,4180
74,3,5380
75,0,1740
75,1,3820
75,2,4180
