Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,5208.8,4798.9,2809.4,2629.4
2.0,5184.4,4804.5,2809.7,2629.7
3.0,5199.7,4806.3,2809.8,2629.8
4.0,5197.2,4804.7,2809.8,2629.9
5.0,5199.8,4803.8,2809.9,2629.9
6.0,5199.9,4803.1,2809.9,2629.9
7.0,5198.4,4804.1,2808.4,2629.9
8.0,5201.3,4802.2,2807.3,2629.9
9.0,5203.6,4802.0,2807.6,2628.7
10.0,5203.2,4801.7,2806.8,2627.7
11.0,5198.7,4801.6,2806.0,2628.0
12.0,5200.8,4800.4,2805.5,2628.2
13.0,5202.5,4799.5,2804.9,2629.3
14.0,5200.5,4799.5,2804.5,2629.3
15.0,5197.9,4799.5,2804.1,2629.4
16.0,5198.9,4799.6,2804.6,2629.4
17.0,5196.6,4799.6,2805.0,2629.5
18.0,5193.0,4798.9,2805.4,2631.1
19.0,5189.7,4798.2,2805.8,2631.8
20.0,5191.2,4798.3,2806.1,2632.4
21.0,5188.2,4798.5,2805.6,2632.2
22.0,5189.1,4797.8,2806.0,2632.0
23.0,5187.7,4798.0,2806.2,2631.9
24.0,5188.6,4797.4,2807.2,2631.8
25.0,5192.1,4797.6,2808.1,2630.3
26.0,5190.6,4797.8,2808.9,2628.9
27.0,5189.2,4797.9,2809.7,2627.6
28.0,5192.7,4798.1,2810.4,2625.7
29.0,5195.2,4798.2,2811.0,2624.6
30.0,5194.2,4798.3,2811.6,2623.7
31.0,5193.2,4798.4,2812.2,2623.4
32.0,5194.3,4797.9,2813.4,2623.9
33.0,5196.7,4797.4,2814.5,2624.9
34.0,5197.6,4796.9,2815.5,2627.2
35.0,5199.0,4796.4,2816.4,2630.1
36.0,5198.4,4796.7,2817.3,2632.0
37.0,5201.2,4796.9,2818.2,2633.2
38.0,5201.1,4796.4,2818.9,2633.6
39.0,5199.1,4796.7,2819.7,2634.1
40.0,5196.5,4796.9,2820.3,2633.8
41.0,5194.1,4797.1,2821.0,2633.5
42.0,5196.5,4796.6,2821.5,2633.3
43.0,5196.1,4796.2,2822.1,2633.7
44.0,5194.4,4796.4,2822.0,2634.8
45.0,5195.4,4796.7,2821.8,2635.1
46.0,5197.6,4796.9,2821.7,2634.8
47.0,5195.8,4796.4,2821.0,2633.2
48.0,5194.8,4796.0,2820.2,2631.7
49.0,5193.8,4795.6,2820.2,2630.3
50.0,5192.3,4795.3,2820.2,2629.0
51.0,5190.9,4795.6,2820.2,2627.8
52.0,5192.7,4795.2,2820.2,2627.3
53.0,5190.6,4796.2,2820.2,2626.8
54.0,5188.7,4797.1,2820.2,2626.3
55.0,5186.8,4797.9,2819.5,2625.9
56.0,5188.9,4798.0,2818.9,2624.9
57.0,5187.7,4797.5,2818.3,2623.9
58.0,5186.6,4797.7,2817.8,2623.7
59.0,5186.8,4798.5,2817.3,2624.1
60.0,5187.7,4798.6,2816.8,2624.5
61.0,5185.9,4799.3,2816.4,2625.5
62.0,5189.4,4799.4,2816.0,2627.1
63.0,5188.1,4799.4,2815.6,2627.3
64.0,5189.5,4800.1,2815.2,2627.4
65.0,5189.6,4800.1,2814.9,2627.6
66.0,5189.6,4800.1,2814.6,2627.8
67.0,5192.8,4799.4,2814.3,2627.9
68.0,5192.7,4799.5,2814.0,2628.0
69.0,5192.5,4800.1,2813.7,2628.2
70.0,5191.7,4800.8,2813.5,2628.3
71.0,5193.5,4800.7,2813.3,2627.1
72.0,5196.5,4800.7,2813.1,2626.0
73.0,5196.1,4801.3,2812.9,2625.0
74.0,5195.0,4801.8,2812.7,2624.0
75.0,5194.7,4801.7,2812.5,2622.5
76.0,5194.4,4802.3,2812.3,2621.6
77.0,5196.1,4802.1,2812.2,2620.9
78.0,5198.9,4801.3,2812.7,2620.2
79.0,5199.6,4800.6,2813.2,2620.2
80.0,5201.6,4800.6,2813.6,2620.2
81.0,5200.2,4801.2,2814.0,2620.8
82.0,5198.2,4800.4,2814.4,2620.8
83.0,5197.1,4800.4,2814.8,2622.0
84.0,5197.2,4799.7,2815.1,2622.5
85.0,5196.8,4799.8,2815.4,2623.0
86.0,5196.3,4799.8,2815.7,2624.1
87.0,5197.2,4799.8,2816.0,2625.1
88.0,5199.3,4799.8,2816.2,2626.1
89.0,5202.0,4799.8,2816.5,2627.0
90.0,5201.2,4799.2,2816.1,2627.2
91.0,5199.2,4799.2,2815.7,2627.4
92.0,5201.2,4799.3,2814.0,2627.5
93.0,5200.4,4798.7,2813.8,2628.3
94.0,5198.5,4798.1,2813.5,2629.1
95.0,5196.6,4798.2,2813.9,2629.8
96.0,5198.8,4798.4,2814.3,2629.8
97.0,5200.8,4798.5,2814.7,2629.2
98.0,5200.1,4799.2,2815.0,2628.6
99.0,5200.7,4799.9,2816.0,2628.0
100.0,5200.1,4799.9,2816.3,2627.5
101.0,5199.4,4800.6,2816.5,2627.0
102.0,5200.1,4801.2,2816.7,2626.6
103.0,5198.2,4801.1,2816.3,2626.1
104.0,5196.3,4801.0,2814.6,2625.7
105.0,5195.9,4801.0,2812.4,2626.0
106.0,5196.2,4801.5,2810.9,2626.9
107.0,5195.8,4802.1,2810.9,2627.8
108.0,5193.5,4802.0,2810.2,2628.6
109.0,5191.3,4801.2,2810.2,2629.3
110.0,5191.9,4800.5,2810.1,2629.3
111.0,5191.1,4799.8,2810.1,2629.4
112.0,5188.5,4799.8,2810.8,2629.4
113.0,5189.2,4799.2,2811.4,2630.1
114.0,5189.9,4799.2,2811.9,2630.7
115.0,5189.3,4798.6,2812.4,2631.3
116.0,5187.4,4798.7,2812.9,2631.9
117.0,5156.6,4798.2,2843.0,2633.1
118.0,5129.1,4798.3,2871.2,2632.9
119.0,5103.4,4797.7,2897.6,2632.7
120.0,5079.3,4797.2,2922.9,2633.2
121.0,5056.8,4797.4,2945.3,2633.0
122.0,5035.7,4798.2,2966.2,2632.1
123.0,5016.0,4798.3,2989.7,2632.0
124.0,4997.5,4798.5,3008.4,2631.9
125.0,4980.3,4797.9,3025.3,2632.4
126.0,4963.5,4798.0,3040.4,2633.5
127.0,4947.8,4798.2,3057.8,2634.6
128.0,4932.5,4798.9,3070.2,2635.6
129.0,4918.1,4799.6,3081.8,2635.9
130.0,4904.7,4799.7,3095.2,2636.1
131.0,4892.1,4799.7,3109.0,2635.7
132.0,4881.0,4799.7,3119.4,2635.4
133.0,4870.7,4799.1,3131.7,2635.0
134.0,4860.3,4799.1,3143.2,2634.7
135.0,4851.3,4799.2,3154.6,2634.4
136.0,4843.4,4799.2,3163.3,2634.1
137.0,4836.1,4799.3,3173.4,2634.5
138.0,4828.6,4799.3,3180.3,2634.8
139.0,4821.6,4798.7,3185.5,2635.2
140.0,4814.4,4798.8,3194.1,2636.1
141.0,4807.7,4798.9,3199.7,2637.0
142.0,4801.4,4799.0,3204.8,2637.9
143.0,4795.5,4799.0,3209.7,2638.0
144.0,4790.0,4799.7,3214.2,2638.1
145.0,4784.8,4800.4,3221.0,2638.2
146.0,4779.4,4800.4,3222.9,2637.7
147.0,4774.2,4801.0,3229.2,2637.2
148.0,4769.5,4800.9,3232.4,2636.8
149.0,4765.0,4801.5,3235.5,2635.7
150.0,4760.8,4801.4,3237.7,2635.3
151.0,4757.5,4801.3,3243.7,2635.0
152.0,4754.5,4801.2,3247.3,2636.6
153.0,4750.9,4801.8,3249.4,2637.4
154.0,4747.7,4802.3,3250.1,2637.0
155.0,4745.2,4802.8,3252.0,2635.9
156.0,4742.3,4803.3,3253.8,2635.5
157.0,4739.6,4803.7,3261.3,2635.1
158.0,4737.0,4803.5,3263.2,2634.2
159.0,4734.0,4803.3,3266.8,2632.6
160.0,4731.8,4803.7,3267.0,2631.1
161.0,4729.8,4804.1,3268.5,2629.8
162.0,4727.8,4804.5,3271.2,2628.5
163.0,4727.3,4804.8,3271.1,2627.3
164.0,4726.2,4804.5,3271.1,2626.2
165.0,4725.2,4804.2,3274.9,2625.2
166.0,4724.2,4804.6,3274.5,2624.2
167.0,4723.9,4805.0,3276.8,2622.6
168.0,4723.0,4804.6,3280.3,2621.8
169.0,4721.5,4804.3,3282.2,2621.0
170.0,4720.1,4804.1,3281.4,2621.6
171.0,4720.1,4803.8,3284.5,2622.2
172.0,4720.1,4803.5,3282.9,2622.7
173.0,4720.8,4803.3,3285.3,2621.8
174.0,4721.4,4803.1,3283.7,2621.1
175.0,4721.9,4803.6,3281.5,2621.0
176.0,4721.8,4804.0,3281.4,2622.2
177.0,4721.0,4804.4,3281.3,2622.7
178.0,4721.6,4804.1,3280.0,2623.2
179.0,4721.5,4804.5,3278.7,2624.9
180.0,4720.8,4804.8,3279.4,2625.9
181.0,4720.1,4805.1,3280.1,2627.5
182.0,4718.8,4804.8,3279.4,2628.9
183.0,4718.2,4804.5,3278.8,2630.3
184.0,4717.7,4804.2,3280.8,2630.9
185.0,4717.2,4804.6,3284.0,2631.5
186.0,4716.7,4804.9,3287.0,2632.0
187.0,4716.3,4804.6,3288.5,2632.5
