数据序列,设备号,测量值
0,0,6120
0,1,5030
0,2,3990
0,3,1070
1,0,6130
1,1,5090
1,2,4000
1,3,1050
2,0,6120
2,1,5080
2,2,4000
2,3,1050
3,0,6130
3,1,5080
3,2,4000
3,3,1060
4,0,6140
4,1,5010
4,2,4000
4,3,1070
5,0,6140
5,1,5030
5,2,3990
5,3,1060
6,0,6140
6,1,5030
6,2,4000
6,3,1060
7,0,6140
7,1,5050
7,2,4000
7,3,1070
8,0,6140
8,1,5050
8,2,4000
8,3,1080
9,0,6140
9,1,5030
9,2,3990
9,3,1070
10,0,6160
10,1,5070
10,2,3990
10,3,1080
11,0,6140
11,1,5070
11,2,3990
11,3,1070
12,0,6140
12,1,5030
12,2,3990
12,3,1080
13,0,6140
13,1,5030
13,2,3980
13,3,1070
14,0,6130
14,1,5010
14,2,3980
14,3,1060
15,0,6130
15,1,5030
15,2,3980
15,3,1060
16,0,6130
16,1,5070
16,2,3990
16,3,1060
17,0,6140
17,1,5040
17,2,3990
17,3,1070
18,0,6140
18,1,5030
18,2,3990
18,3,1060
19,0,6130
19,1,5010
19,2,4000
19,3,1060
20,0,6130
20,1,5010
20,2,4000
20,3,1050
21,0,6130
21,1,5030
21,2,4000
21,3,1050
22,0,6130
22,1,5030
22,2,4000
22,3,1050
23,0,6130
23,1,5030
23,2,4000
23,3,1060
24,0,6120
24,1,5070
24,2,4010
24,3,1050
25,0,6120
25,1,5030
25,2,4010
25,3,1070
26,0,6120
26,1,5070
26,2,4010
26,3,1060
27,0,6120
27,1,5050
27,2,4010
27,3,1070
28,0,6130
28,1,5010
28,2,4010
28,3,1060
29,0,6140
29,1,5050
29,2,4010
29,3,1060
30,0,6140
30,1,5040
30,2,4010
30,3,1060
31,0,6140
31,1,5040
31,2,4010
31,3,1070
32,0,6140
32,1,5040
32,2,4010
32,3,1080
33,0,6160
33,1,5030
33,2,4010
33,3,1090
34,0,6140
34,1,5030
34,2,4010
34,3,1080
35,0,6130
35,1,5080
35,2,4010
35,3,1090
36,0,6130
36,1,5040
36,2,4010
36,3,1070
37,0,6130
37,1,5030
37,2,4010
37,3,1080
38,0,6130
38,1,5030
38,2,4010
38,3,1090
39,0,6120
39,1,5090
39,2,4010
39,3,1100
40,0,6120
40,1,5080
40,2,4010
40,3,1090
41,0,6120
41,1,5010
41,2,4010
41,3,1070
42,0,6120
42,1,5040
42,2,4010
42,3,1090
43,0,6130
43,1,5080
43,2,4010
43,3,1080
44,0,6140
44,1,5060
44,2,4010
44,3,1080
45,0,6140
45,1,5010
45,2,4010
45,3,1090
46,0,6130
46,1,5030
46,2,4010
46,3,1100
47,0,6120
47,1,5010
47,2,4010
47,3,1080
48,0,6120
48,1,5010
48,2,4010
48,3,1080
49,0,6120
49,1,5050
49,2,4010
49,3,1090
50,0,6120
50,1,5050
50,2,4010
50,3,1090
51,0,6120
51,1,5050
51,2,4010
51,3,1090
52,0,6110
52,1,5020
52,2,4000
52,3,1090
53,0,6120
53,1,5040
53,2,4000
53,3,1100
54,0,6120
54,1,5060
54,2,4000
54,3,1090
55,0,6120
55,1,5030
55,2,4000
55,3,1080
56,0,6120
56,1,5080
56,2,4000
56,3,1070
57,0,6120
57,1,5020
57,2,4000
57,3,1060
58,0,6120
58,1,5070
58,2,4000
58,3,1050
59,0,6120
59,1,5020
59,2,4000
59,3,1080
60,0,6120
60,1,5030
60,2,4000
60,3,1090
61,0,6130
61,1,5060
61,2,4000
61,3,1090
62,0,6130
62,1,5040
62,2,3990
62,3,1090
63,0,6130
63,1,5010
63,2,3990
63,3,1070
64,0,6140
64,1,5010
64,2,4000
64,3,1080
65,0,6140
65,1,5030
65,2,4000
65,3,1090
66,0,6140
66,1,5060
66,2,4000
66,3,1100
67,0,6140
67,1,5020
67,2,4000
67,3,1090
68,0,6130
68,1,5050
68,2,4000
68,3,1080
69,0,6140
69,1,5050
69,2,4000
69,3,1070
70,0,6140
70,1,5070
70,2,4000
70,3,1070
71,0,6140
71,1,5050
71,2,4000
71,3,1070
72,0,6140
72,1,5050
72,2,4000
72,3,1060
73,0,6160
73,1,5030
73,2,4010
73,3,1080
74,0,6160
74,1,5040
74,2,4010
74,3,1090
75,0,6160
75,1,5080
75,2,4010
75,3,1100
76,0,6140
76,1,5030
76,2,4000
76,3,1080
77,0,6140
77,1,5040
77,2,4000
77,3,1080
78,0,6140
78,1,5020
78,2,4000
78,3,1080
79,0,6130
79,1,5040
79,2,4000
79,3,1060
80,0,6120
80,1,5090
80,2,3990
80,3,1060
81,0,6120
81,1,5090
81,2,4000
81,3,1070
82,0,6120
82,1,5090
82,2,4000
82,3,1090
83,0,6130
83,1,5040
83,2,3990
83,3,1090
84,0,6130
84,1,5040
84,2,4000
84,3,1080
85,0,6130
85,1,5030
85,2,3990
85,3,1090
86,0,6130
86,1,5030
86,2,3990
86,3,1090
87,0,6130
87,1,5030
87,2,3990
87,3,1090
88,0,6130
88,1,5030
88,2,3990
88,3,1080
89,0,6130
89,1,5040
89,2,3990
89,3,1070
90,0,6130
90,1,5020
90,2,4000
90,3,1070
91,0,6130
91,1,5040
91,2,4000
91,3,1060
92,0,6130
92,1,5030
92,2,4000
92,3,1050
93,0,6130
93,1,5030
93,2,3990
93,3,1050
94,0,6130
94,1,5080
94,2,3990
94,3,1070
95,0,6130
95,1,5020
95,2,3990
95,3,1080
96,0,6120
96,1,5020
96,2,3990
96,3,1070
97,0,6120
97,1,5030
97,2,3990
97,3,1050
98,0,6120
98,1,5070
98,2,3990
98,3,1070
99,0,6130
99,1,5040
99,2,3990
99,3,1060
100,0,6120
100,1,5080
100,2,4000
100,3,1060
101,0,6120
101,1,5070
101,2,3990
101,3,1060
102,0,6110
102,1,5050
102,2,3990
102,3,1060
103,0,6120
103,1,5060
103,2,3990
103,3,1060
104,0,6120
104,1,5060
104,2,4000
104,3,1040
105,0,6130
105,1,5040
105,2,4000
105,3,1040
106,0,6130
106,1,5060
106,2,3990
106,3,1050
107,0,6130
107,1,5040
107,2,3990
107,3,1070
108,0,6130
108,1,5060
108,2,3990
108,3,1060
109,0,6120
109,1,5050
109,2,4000
109,3,1060
110,0,6120
110,1,5030
110,2,4000
110,3,1060
111,0,6120
111,1,5040
111,2,4000
111,3,1050
112,0,6120
112,1,5040
112,2,4000
112,3,1060
113,0,6120
113,1,5060
113,2,4000
113,3,1070
114,0,6120
114,1,5040
114,2,4000
114,3,1060
115,0,6140
115,1,5090
115,2,4000
115,3,1060
116,0,6140
116,1,5080
116,2,4000
116,3,1070
117,0,6130
117,1,5020
117,2,3990
117,3,1070
118,0,6130
118,1,5090
118,2,4000
118,3,1060
119,0,6130
119,1,5040
119,2,4000
119,3,1080
120,0,6120
120,1,5080
120,2,4000
120,3,1070
121,0,6120
121,1,5020
121,2,4000
121,3,1080
122,0,6120
122,1,5080
122,2,3990
122,3,1070
123,0,6120
123,1,5030
123,2,3990
123,3,1060
124,0,6120
124,1,5010
124,2,3990
124,3,1060
125,0,6120
125,1,5080
125,2,4000
125,3,1050
126,0,6110
126,1,5020
126,2,4000
126,3,1050
127,0,6120
127,1,5040
127,2,4000
