数据序列,设备号,测量值
0,0,3310
0,1,2440
0,2,4840
0,3,3900
1,0,3310
1,1,2430
1,2,4840
1,3,3900
2,0,3310
2,1,2420
2,2,4890
2,3,3900
3,0,3310
3,1,2420
3,2,5050
3,3,3900
4,0,3310
4,1,2430
4,2,4980
4,3,3910
5,0,3310
5,1,2450
5,2,5080
5,3,3910
6,0,3320
6,1,2450
6,2,5010
6,3,3900
7,0,3340
7,1,2440
7,2,4920
7,3,3910
8,0,3330
8,1,2430
8,2,4870
8,3,3910
9,0,3330
9,1,2440
9,2,4870
9,3,3900
10,0,3320
10,1,2430
10,2,4880
10,3,3900
11,0,3320
11,1,2420
11,2,4910
11,3,3900
12,0,3320
12,1,2430
12,2,5090
12,3,3890
13,0,3320
13,1,2440
13,2,6360
13,3,3880
14,0,3320
14,1,2430
14,2,6160
14,3,3880
15,0,3320
15,1,2440
15,2,7110
15,3,3870
16,0,3320
16,1,2440
16,2,6650
16,3,3890
17,0,3310
17,1,2440
17,2,6310
17,3,3890
18,0,3310
18,1,2440
18,2,6070
18,3,3890
19,0,3310
19,1,2450
19,2,5880
19,3,3890
20,0,3310
20,1,2440
20,2,5620
20,3,3900
21,0,3310
21,1,2440
21,2,5430
21,3,3910
22,0,3310
22,1,2430
22,2,5250
22,3,3910
23,0,3310
23,1,2440
23,2,6470
23,3,3900
24,0,3300
24,1,2450
24,2,6220
24,3,3900
25,0,3300
25,1,2430
25,2,6040
25,3,3900
26,0,3300
26,1,2430
26,2,5910
26,3,3890
27,0,3300
27,1,2430
27,2,5810
27,3,3890
28,0,3310
28,1,2430
28,2,5750
28,3,3900
29,0,3320
29,1,2420
29,2,5700
29,3,3900
30,0,3320
30,1,2420
30,2,5670
30,3,3900
31,0,3320
31,1,2420
31,2,5670
31,3,3910
32,0,3320
32,1,2420
32,2,5680
32,3,3920
33,0,3320
33,1,2430
33,2,5680
33,3,3910
34,0,3320
34,1,2430
34,2,5660
34,3,3910
35,0,3320
35,1,2420
35,2,5540
35,3,3900
36,0,3310
36,1,2400
36,2,5400
36,3,3910
37,0,3310
37,1,2420
37,2,5310
37,3,3910
38,0,3320
38,1,2440
38,2,5380
38,3,3930
39,0,3320
39,1,2430
39,2,5440
39,3,3920
40,0,3320
40,1,2420
40,2,5480
40,3,3920
41,0,3320
41,1,2430
41,2,5510
41,3,3920
42,0,3320
42,1,2420
42,2,5540
42,3,3920
43,0,3320
43,1,2420
43,2,5540
43,3,3910
44,0,3320
44,1,2420
44,2,5540
44,3,3910
45,0,3320
45,1,2420
45,2,5540
45,3,3910
46,0,3320
46,1,2430
46,2,5680
46,3,3910
47,0,3320
47,1,2420
47,2,6000
47,3,3900
48,0,3320
48,1,2430
48,2,5930
48,3,3900
49,0,3310
49,1,2430
49,2,5680
49,3,3900
50,0,3310
50,1,2420
50,2,5620
50,3,3890
51,0,3310
51,1,2430
51,2,5470
51,3,3890
52,0,3310
52,1,2440
52,2,5490
52,3,3900
53,0,3310
53,1,2420
53,2,5510
53,3,3890
54,0,3310
54,1,2420
54,2,5510
54,3,3890
55,0,3310
55,1,2420
55,2,5540
55,3,3900
56,0,3310
56,1,2420
56,2,5570
56,3,3900
57,0,3310
57,1,2420
57,2,5600
57,3,3910
58,0,3310
58,1,2430
58,2,5630
58,3,3910
59,0,3310
59,1,2440
59,2,5630
59,3,3910
60,0,3310
60,1,2450
60,2,5610
60,3,3910
61,0,3310
61,1,2440
61,2,5610
61,3,3900
62,0,3310
62,1,2440
62,2,5510
62,3,3910
63,0,3310
63,1,2440
63,2,5400
63,3,3900
64,0,3300
64,1,2450
64,2,5310
64,3,3900
65,0,3310
65,1,2460
65,2,5340
65,3,3900
66,0,3320
66,1,2460
66,2,5340
66,3,3900
67,0,3320
67,1,2450
67,2,5340
67,3,3900
68,0,3320
68,1,2450
68,2,5320
68,3,3910
69,0,3320
69,1,2450
69,2,5310
69,3,3910
70,0,3320
70,1,2450
70,2,5300
70,3,3910
71,0,3310
71,1,2440
71,2,5350
71,3,3910
72,0,3310
72,1,2440
72,2,5400
72,3,3910
73,0,3310
73,1,2440
73,2,5420
73,3,3910
74,0,3310
74,1,2430
74,2,5410
74,3,3910
75,0,3310
75,1,2430
75,2,5430
75,3,3910
76,0,3310
76,1,2420
76,2,5440
76,3,3910
77,0,3310
