数据序列,设备号,测量值
0,0,4500
0,1,1380
0,2,6000
0,3,3980
1,0,4510
1,1,1400
1,2,6000
1,3,3980
2,0,4520
2,1,1450
2,2,6000
2,3,3980
3,0,4500
3,1,1580
3,2,6000
3,3,3990
4,0,4500
4,1,1650
4,2,6000
4,3,3990
5,0,4500
5,1,1580
5,2,5990
5,3,3980
6,0,4500
6,1,1540
6,2,5990
6,3,3980
7,0,4500
7,1,1470
7,2,5990
7,3,3980
8,0,4510
8,1,1430
8,2,5990
8,3,3980
9,0,4500
9,1,1400
9,2,5990
9,3,3980
10,0,4490
10,1,1390
10,2,5990
10,3,3980
11,0,4490
11,1,1410
11,2,6000
11,3,3980
12,0,4480
12,1,1430
12,2,5990
12,3,3980
13,0,4490
13,1,1420
13,2,5990
13,3,3990
14,0,4500
14,1,1390
14,2,5990
14,3,3990
15,0,4500
15,1,1420
15,2,5990
15,3,3980
16,0,4510
16,1,1420
16,2,5990
16,3,3960
17,0,4500
17,1,1420
17,2,5990
17,3,3960
18,0,4500
18,1,1430
18,2,5990
18,3,3980
19,0,4500
19,1,1440
19,2,5990
19,3,3960
20,0,4500
20,1,1440
20,2,5980
20,3,3960
21,0,4510
21,1,1420
21,2,5980
21,3,3980
22,0,4510
22,1,1410
22,2,5980
22,3,3980
23,0,4500
23,1,1410
23,2,5980
23,3,3990
24,0,4490
24,1,1420
24,2,5980
24,3,3990
25,0,4490
25,1,1420
25,2,5980
25,3,3980
26,0,4500
26,1,1420
26,2,5990
26,3,3980
27,0,4500
27,1,1420
27,2,6000
27,3,3980
28,0,4500
28,1,1430
28,2,6000
28,3,3980
29,0,4500
29,1,1440
29,2,6000
29,3,3980
30,0,4490
30,1,1440
30,2,6000
30,3,3980
31,0,4490
31,1,1460
31,2,5980
31,3,3980
32,0,4500
32,1,1460
32,2,5980
32,3,3990
33,0,4490
33,1,1460
33,2,5980
33,3,3990
34,0,4480
34,1,1450
34,2,5980
34,3,4000
35,0,4480
35,1,1460
35,2,5980
35,3,4000
36,0,4480
36,1,1460
36,2,5980
36,3,4000
37,0,4490
37,1,1470
37,2,5990
37,3,3990
38,0,4490
38,1,1460
38,2,5990
38,3,3990
39,0,4500
39,1,1450
39,2,6000
39,3,3990
40,0,4490
40,1,1430
40,2,6000
40,3,3990
41,0,4490
41,1,1440
41,2,6000
41,3,3990
42,0,4490
42,1,1440
42,2,6000
42,3,3990
43,0,4490
43,1,1450
43,2,5980
43,3,3990
44,0,4470
44,1,1450
44,2,5980
44,3,3980
45,0,4480
45,1,1460
45,2,5990
45,3,3980
46,0,4480
