数据序列,设备号,测量值
0,0,3470
0,1,4630
0,2,2360
0,3,4070
1,0,4190
1,1,4640
1,2,2370
1,3,4070
2,0,4010
2,1,4630
2,2,2360
2,3,4070
3,0,4040
3,1,4620
3,2,2370
3,3,4070
4,0,4630
4,1,4620
4,2,2380
4,3,4070
5,0,4290
5,1,4630
5,2,2380
5,3,4070
6,0,4050
6,1,4630
6,2,2370
6,3,4060
7,0,3900
7,1,4630
7,2,2370
7,3,4070
8,0,3780
8,1,4630
8,2,2370
8,3,4070
9,0,3940
9,1,4630
9,2,2370
9,3,4070
10,0,4070
10,1,4630
10,2,2360
10,3,4070
11,0,3890
11,1,4630
11,2,2350
11,3,4070
12,0,3760
12,1,4640
12,2,2360
12,3,4070
13,0,3670
13,1,4650
13,2,2370
13,3,4070
14,0,3610
14,1,4650
14,2,2370
14,3,4070
15,0,3590
15,1,4650
15,2,2360
15,3,4070
16,0,3550
16,1,4640
16,2,2350
16,3,4070
17,0,3790
17,1,4640
17,2,2360
17,3,4070
18,0,3700
18,1,4640
18,2,2360
18,3,4060
19,0,3640
19,1,4640
19,2,2370
19,3,4070
20,0,3620
20,1,4640
20,2,2370
20,3,4080
21,0,3600
21,1,4640
21,2,2380
21,3,4080
22,0,3570
22,1,4640
22,2,2370
22,3,4080
23,0,3570
23,1,4640
23,2,2360
23,3,4080
24,0,3570
24,1,4640
24,2,2360
24,3,4070
25,0,3570
25,1,4640
25,2,2350
25,3,4070
26,0,3570
26,1,4640
26,2,2350
26,3,4070
27,0,3560
27,1,4640
27,2,2350
27,3,4070
28,0,3610
28,1,4640
28,2,2360
28,3,4070
29,0,3720
29,1,4640
29,2,2360
29,3,4070
30,0,3830
30,1,4640
30,2,2350
30,3,4070
31,0,3810
31,1,4640
31,2,2350
31,3,4070
32,0,3780
32,1,4640
32,2,2350
32,3,4070
33,0,3730
33,1,4640
33,2,2350
33,3,4070
34,0,3680
34,1,4640
34,2,2360
34,3,4060
35,0,3640
35,1,4630
35,2,2360
35,3,4060
36,0,3620
36,1,4630
36,2,2370
36,3,4070
37,0,3740
37,1,4630
37,2,2360
37,3,4080
38,0,3630
38,1,4640
38,2,2360
38,3,4080
39,0,3560
39,1,4640
39,2,2370
39,3,4080
40,0,3520
40,1,4640
40,2,2370
40,3,4080
41,0,3500
41,1,4640
41,2,2370
41,3,4080
42,0,3490
42,1,4640
42,2,2360
42,3,4070
43,0,3480
43,1,4640
43,2,2370
43,3,4070
44,0,3460
44,1,4650
44,2,2370
44,3,4070
45,0,3460
45,1,4650
45,2,2360
45,3,4070
46,0,3440
46,1,4650
46,2,2360
46,3,4070
47,0,3440
47,1,4650
47,2,2370
47,3,4080
48,0,3430
48,1,4640
48,2,2360
48,3,4080
49,0,3430
49,1,4640
49,2,2360
49,3,4080
50,0,3450
50,1,4640
50,2,2370
50,3,4080
51,0,3450
51,1,4640
51,2,2380
51,3,4080
52,0,3460
52,1,4640
52,2,2370
52,3,4080
53,0,3480
53,1,4640
53,2,2360
53,3,4080
54,0,3460
54,1,4640
54,2,2360
54,3,4080
55,0,3440
55,1,4650
55,2,2360
55,3,4080
56,0,3410
56,1,4640
56,2,2360
56,3,4080
57,0,3400
57,1,4650
57,2,2350
57,3,4080
58,0,3420
58,1,4650
58,2,2360
58,3,4080
59,0,3410
59,1,4640
59,2,2360
59,3,4080
60,0,3410
60,1,4640
60,2,2360
60,3,4080
61,0,3400
61,1,4640
61,2,2360
61,3,4080
62,0,3410
62,1,4630
62,2,2370
62,3,4080
63,0,3410
63,1,4630
63,2,2360
63,3,4080
64,0,3420
64,1,4640
64,2,2350
64,3,4080
65,0,3400
65,1,4640
65,2,2350
65,3,4080
66,0,3410
66,1,4630
66,2,2370
66,3,4080
67,0,3560
67,1,4630
67,2,2360
67,3,4080
68,0,3810
68,1,4640
68,2,2360
68,3,4070
69,0,3720
69,1,4630
69,2,2370
69,3,4070
70,0,3640
70,1,4640
70,2,2370
70,3,4070
71,0,3610
71,1,4650
71,2,2370
71,3,4070
72,0,3580
72,1,4640
72,2,2360
72,3,4070
73,0,3580
73,1,4630
73,2,2360
73,3,4070
74,0,3550
74,1,4630
74,2,2360
74,3,4070
75,0,3530
75,1,4630
75,2,2360
75,3,4070
76,0,3540
76,1,4640
76,2,2350
76,3,4070
77,0,3770
77,1,4640
77,2,2360
77,3,4070
78,0,3920
78,1,4640
78,2,2360
78,3,4070
79,0,4010
79,1,4640
79,2,2360
79,3,4070
80,0,3880
80,1,4640
80,2,2370
80,3,4080
81,0,3770
81,1,4640
81,2,2370
81,3,4080
82,0,3650
82,1,4640
82,2,2360
82,3,4080
83,0,3580
83,1,4650
83,2,2360
83,3,4080
84,0,3530
84,1,4650
84,2,2370
84,3,4080
85,0,3510
85,1,4650
85,2,2370
85,3,4080
86,0,3510
86,1,4640
86,2,2360
86,3,4090
87,0,3490
87,1,4660
87,2,2370
87,3,4080
88,0,3470
88,1,4670
88,2,2370
88,3,4080
89,0,3480
89,1,4660
89,2,2360
89,3,4080
90,0,3490
90,1,4660
90,2,2360
90,3,4080
91,0,3480
91,1,4650
91,2,2360
91,3,4080
92,0,3470
92,1,4650
92,2,2360
92,3,4080
93,0,3450
93,1,4650
93,2,2370
93,3,4080
94,0,3450
94,1,4650
