Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3959.1,1779.6,5768.7,4788.9
2.0,3944.5,1774.8,5769.4,4789.5
3.0,3932.9,1773.2,5769.6,4786.3
4.0,3924.6,1769.8,5769.7,4784.7
5.0,3915.4,1765.8,5769.7,4783.7
6.0,3919.7,1766.5,5769.8,4784.8
7.0,3919.7,1767.0,5771.3,4784.1
8.0,3914.4,1767.4,5772.5,4783.5
9.0,3912.6,1766.5,5773.4,4784.3
10.0,3911.2,1764.7,5774.2,4786.1
11.0,3908.0,1765.2,5774.8,4786.5
12.0,3911.1,1765.7,5774.3,4786.8
13.0,3912.9,1767.0,5773.0,4786.2
14.0,3914.4,1767.3,5771.8,4785.7
15.0,3916.6,1767.5,5770.8,4785.2
16.0,3915.2,1766.9,5769.9,4784.7
17.0,3912.4,1765.6,5769.1,4784.4
18.0,3911.4,1765.1,5768.4,4784.0
19.0,3910.6,1764.7,5767.8,4783.7
20.0,3910.5,1763.6,5767.2,4784.2
21.0,3908.3,1763.8,5767.4,4784.6
22.0,3907.7,1762.8,5767.6,4785.7
23.0,3907.9,1761.9,5767.8,4786.7
24.0,3910.8,1761.1,5767.9,4787.7
25.0,3908.7,1761.4,5768.1,4787.7
26.0,3907.4,1761.7,5768.2,4788.5
27.0,3907.6,1762.0,5767.6,4788.5
28.0,3910.4,1762.3,5767.8,4788.5
29.0,3911.8,1761.5,5767.9,4788.4
30.0,3912.3,1760.7,5768.8,4789.2
31.0,3914.2,1760.6,5769.5,4789.3
32.0,3918.5,1760.6,5770.2,4789.3
33.0,3923.3,1760.6,5770.2,4790.0
34.0,3926.3,1760.5,5770.2,4790.0
35.0,3925.3,1760.5,5770.2,4790.0
36.0,3921.6,1760.5,5770.1,4790.0
37.0,3918.9,1760.4,5770.1,4789.4
38.0,3916.4,1760.4,5770.8,4788.7
39.0,3914.0,1761.0,5771.4,4788.2
40.0,3914.4,1762.3,5771.9,4788.3
41.0,3914.8,1763.4,5772.5,4789.1
42.0,3912.5,1764.5,5773.0,4789.8
43.0,3909.1,1764.9,5773.4,4790.4
44.0,3905.9,1765.2,5773.8,4790.4
45.0,3903.6,1764.8,5774.2,4789.7
46.0,3903.3,1764.5,5774.6,4789.1
47.0,3901.8,1764.2,5775.0,4788.5
48.0,3899.8,1764.0,5775.3,4788.0
49.0,3901.1,1764.4,5775.6,4788.0
50.0,3901.7,1765.4,5775.9,4787.4
51.0,3898.3,1765.4,5776.1,4787.0
52.0,3897.8,1765.4,5776.4,4787.0
53.0,3894.7,1765.5,5776.0,4786.6
54.0,3895.7,1765.5,5775.6,4786.2
55.0,3895.3,1765.5,5775.2,4785.8
56.0,3895.0,1765.6,5774.9,4785.4
