数据序列,设备号,测量值
0,0,3330
0,1,2910
0,2,4340
0,3,4320
1,0,3400
1,1,2910
1,2,4350
1,3,4310
2,0,3350
2,1,2910
2,2,4340
2,3,4300
3,0,3390
3,1,2910
3,2,4340
3,3,4300
4,0,3370
4,1,2920
4,2,4340
4,3,4310
5,0,3370
5,1,2920
5,2,4340
5,3,4310
6,0,3330
6,1,2920
6,2,4340
6,3,4310
7,0,3350
7,1,2920
7,2,4340
7,3,4310
8,0,3380
8,1,2920
8,2,4340
8,3,4310
9,0,3320
9,1,2910
9,2,4340
9,3,4320
10,0,3350
10,1,2920
10,2,4340
10,3,4320
11,0,3330
11,1,2920
11,2,4340
11,3,4310
12,0,3390
12,1,2930
12,2,4340
12,3,4310
13,0,3330
13,1,2930
13,2,4340
13,3,4310
14,0,3340
14,1,2930
14,2,4340
14,3,4310
15,0,3390
15,1,2920
15,2,4340
15,3,4310
16,0,3330
16,1,2930
16,2,4340
16,3,4310
17,0,3320
17,1,2930
17,2,4340
17,3,4310
18,0,3320
18,1,2930
18,2,4340
18,3,4310
19,0,3320
19,1,2930
19,2,4330
19,3,4300
20,0,3310
20,1,2920
20,2,4320
20,3,4290
21,0,3330
21,1,2930
21,2,4330
21,3,4300
22,0,3350
22,1,2930
22,2,4330
22,3,4310
23,0,3390
23,1,2920
23,2,4340
23,3,4310
24,0,3340
24,1,2920
24,2,4340
24,3,4310
25,0,3330
25,1,2910
25,2,4350
25,3,4300
26,0,3350
26,1,2910
26,2,4350
26,3,4300
27,0,3380
27,1,2900
27,2,4350
27,3,4300
28,0,3330
28,1,2900
28,2,4340
28,3,4300
29,0,3300
29,1,2900
29,2,4340
29,3,4310
30,0,3290
30,1,2900
30,2,4340
30,3,4310
31,0,3370
31,1,2900
31,2,4340
31,3,4310
32,0,3340
32,1,2900
32,2,4340
32,3,4310
33,0,3340
33,1,2900
33,2,4340
33,3,4320
34,0,3370
34,1,2910
34,2,4350
34,3,4310
35,0,3350
35,1,2910
35,2,4350
35,3,4310
36,0,3350
36,1,2900
36,2,4350
36,3,4310
37,0,3320
37,1,2900
37,2,4350
37,3,4310
38,0,3320
38,1,2900
38,2,4350
38,3,4320
39,0,3340
39,1,2910
39,2,4350
39,3,4320
40,0,3340
40,1,2910
40,2,4350
40,3,4320
41,0,3380
41,1,2910
41,2,4350
41,3,4320
42,0,3340
42,1,2910
42,2,4350
42,3,4320
43,0,3320
43,1,2900
43,2,4340
43,3,4320
44,0,3340
44,1,2900
44,2,4350
44,3,4320
45,0,3320
45,1,2910
45,2,4350
45,3,4320
46,0,3380
46,1,2910
46,2,4350
46,3,4320
47,0,3390
47,1,2910
47,2,4350
47,3,4320
48,0,3330
48,1,2910
48,2,4340
48,3,4320
49,0,3330
49,1,2910
49,2,4340
49,3,4330
50,0,3320
50,1,2910
50,2,4340
50,3,4330
51,0,3310
51,1,2920
51,2,4350
51,3,4320
52,0,3370
52,1,2920
52,2,4350
52,3,4320
53,0,3370
53,1,2920
53,2,4350
53,3,4310
54,0,3370
54,1,2920
54,2,4340
54,3,4310
55,0,3350
55,1,2920
55,2,4350
55,3,4320
56,0,3310
56,1,2920
56,2,4340
56,3,4320
57,0,3370
57,1,2920
57,2,4340
57,3,4320
58,0,3340
58,1,2920
58,2,4340
58,3,4320
59,0,3320
59,1,2920
59,2,4350
59,3,4320
60,0,3340
60,1,2920
60,2,4340
60,3,4320
61,0,3360
61,1,2920
61,2,4340
