数据序列,设备号,测量值
0,0,5000
0,1,3490
0,2,4030
0,3,2450
1,0,5000
1,1,3490
1,2,4030
1,3,2450
2,0,4950
2,1,3480
2,2,4040
2,3,2450
3,0,4990
3,1,3480
3,2,4030
3,3,2460
4,0,5000
4,1,3490
4,2,4030
4,3,2470
5,0,5020
5,1,3490
5,2,4030
5,3,2470
6,0,5000
6,1,3490
6,2,4030
6,3,2460
7,0,4970
7,1,3490
7,2,4030
7,3,2470
8,0,5030
8,1,3490
8,2,4040
8,3,2460
9,0,5040
9,1,3490
9,2,4050
9,3,2470
10,0,5000
10,1,3490
10,2,4040
10,3,2480
11,0,4980
11,1,3500
11,2,4040
11,3,2480
12,0,5000
12,1,3500
12,2,4050
12,3,2480
13,0,4980
13,1,3490
13,2,4040
13,3,2490
14,0,5020
14,1,3490
14,2,4050
14,3,2490
15,0,5000
15,1,3480
15,2,4040
15,3,2490
16,0,5040
16,1,3490
16,2,4040
16,3,2490
17,0,4970
17,1,3490
17,2,4040
17,3,2490
18,0,5000
18,1,3490
18,2,4030
18,3,2470
19,0,4980
19,1,3490
19,2,4040
19,3,2480
20,0,5010
20,1,3490
20,2,4050
20,3,2480
21,0,4980
21,1,3490
21,2,4040
21,3,2470
22,0,4960
22,1,3490
22,2,4040
22,3,2460
23,0,4980
23,1,3490
23,2,4040
23,3,2450
24,0,5010
24,1,3490
24,2,4040
24,3,2450
25,0,5020
25,1,3490
25,2,4030
25,3,2450
26,0,5010
26,1,3490
26,2,4040
26,3,2450
27,0,4990
27,1,3480
27,2,4040
27,3,2460
28,0,4990
28,1,3480
28,2,4050
28,3,2450
29,0,5010
29,1,3480
29,2,4040
29,3,2450
30,0,5040
30,1,3480
30,2,4040
30,3,2460
31,0,5040
31,1,3480
31,2,4040
31,3,2450
32,0,5060
32,1,3480
32,2,4040
32,3,2460
33,0,5060
33,1,3480
33,2,4040
33,3,2440
34,0,5010
34,1,3480
34,2,4030
34,3,2440
35,0,4990
35,1,3480
35,2,4030
35,3,2450
36,0,4980
36,1,3480
36,2,4030
36,3,2460
37,0,5010
37,1,3480
37,2,4020
37,3,2450
38,0,5000
38,1,3480
38,2,4030
38,3,2450
39,0,4990
39,1,3480
39,2,4040
39,3,2470
40,0,4990
40,1,3480
40,2,4040
40,3,2470
41,0,4980
41,1,3480
41,2,4030
41,3,2470
42,0,5000
42,1,3480
42,2,4030
42,3,2480
43,0,5010
43,1,3480
43,2,4040
43,3,2470
44,0,4980
44,1,3480
44,2,4040
44,3,2450
45,0,4980
45,1,3490
45,2,4040
45,3,2460
46,0,5020
46,1,3500
46,2,4030
46,3,2460
47,0,5050
47,1,3490
47,2,4030
47,3,2470
48,0,5040
48,1,3490
48,2,4040
48,3,2470
49,0,5020
49,1,3500
49,2,4030
49,3,2460
50,0,5020
50,1,3490
50,2,4040
50,3,2470
51,0,5000
51,1,3490
51,2,4040
51,3,2470
52,0,5000
52,1,3490
52,2,4040
52,3,2470
53,0,4990
53,1,3480
53,2,4050
53,3,2470
54,0,5010
54,1,3490
54,2,4040
54,3,2470
55,0,5050
55,1,3490
55,2,4030
55,3,2470
56,0,5050
56,1,3490
56,2,4030
56,3,2480
57,0,5040
57,1,3490
57,2,4030
57,3,2470
58,0,4980
58,1,3490
58,2,4040
58,3,2480
59,0,5000
59,1,3490
59,2,4030
59,3,2480
60,0,5030
60,1,3480
60,2,4040
60,3,2480
61,0,5020
61,1,3480
61,2,4030
61,3,2470
62,0,5030
62,1,3480
62,2,4040
62,3,2450
63,0,4970
63,1,3480
63,2,4040
63,3,2440
64,0,5030
64,1,3480
64,2,4030
64,3,2460
65,0,5020
65,1,3480
65,2,4030
65,3,2460
66,0,4980
66,1,3480
66,2,4040
66,3,2440
67,0,5050
67,1,3480
67,2,4030
67,3,2450
68,0,4990
68,1,3480
68,2,4040
68,3,2450
69,0,5040
69,1,3480
69,2,4040
69,3,2460
70,0,5010
70,1,3490
70,2,4040
70,3,2470
71,0,5050
71,1,3490
71,2,4040
71,3,2460
72,0,4990
72,1,3490
72,2,4040
72,3,2470
73,0,5030
73,1,3490
73,2,4030
73,3,2460
74,0,5010
74,1,3490
74,2,4020
74,3,2460
75,0,5000
75,1,3490
75,2,4030
75,3,2460
76,0,5020
76,1,3500
76,2,4040
76,3,2470
77,0,4980
77,1,3500
77,2,4030
77,3,2470
78,0,4520
78,1,3490
78,2,4560
78,3,2470
79,0,4530
79,1,3470
79,2,4510
79,3,2470
80,0,4530
80,1,3470
80,2,4540
80,3,2470
81,0,4520
81,1,3470
81,2,4540
81,3,2480
82,0,4520
82,1,3470
82,2,4520
82,3,2480
83,0,4520
83,1,3470
83,2,4550
83,3,2480
84,0,4520
84,1,3470
84,2,4550
84,3,2480
85,0,4520
85,1,3470
85,2,4530
85,3,2480
86,0,4520
86,1,3460
86,2,4530
86,3,2480
87,0,4530
87,1,3460
87,2,4560
87,3,2480
88,0,4530
88,1,3460
88,2,4550
88,3,2490
89,0,4520
89,1,3470
89,2,4560
89,3,2490
90,0,4520
90,1,3470
90,2,4500
90,3,2490
91,0,4530
91,1,3470
91,2,4540
91,3,2490
92,0,4540
92,1,3470
92,2,4550
92,3,2470
93,0,4520
93,1,3480
93,2,4520
93,3,2470
94,0,4520
94,1,3480
94,2,4490
94,3,2460
95,0,4520
95,1,3480
95,2,4570
95,3,2470
96,0,4520
96,1,3480
96,2,4560
96,3,2470
97,0,4520
97,1,3490
97,2,4530
97,3,2470
98,0,4530
98,1,3490
98,2,4510
98,3,2470
99,0,4510
99,1,3490
99,2,4570
99,3,2470
100,0,4500
100,1,3490
100,2,4520
100,3,2460
101,0,4490
101,1,3490
101,2,4570
101,3,2460
102,0,4500
102,1,3490
102,2,4550
102,3,2460
103,0,4500
103,1,3490
103,2,4570
103,3,2460
104,0,4510
104,1,3490
104,2,4570
104,3,2470
105,0,4520
105,1,3480
105,2,4510
105,3,2450
106,0,4510
106,1,3480
106,2,4530
106,3,2450
107,0,4500
107,1,3490
107,2,4520
107,3,2450
108,0,4490
108,1,3500
108,2,4550
108,3,2450
109,0,4490
109,1,3500
109,2,4570
109,3,2440
110,0,4500
110,1,3490
110,2,4570
110,3,2450
111,0,4510
111,1,3490
111,2,4530
111,3,2460
112,0,4500
112,1,3490
112,2,4520
112,3,2460
113,0,4500
113,1,3490
113,2,4530
113,3,2460
114,0,4500
114,1,3490
114,2,4510
114,3,2450
115,0,4500
115,1,3500
115,2,4560
115,3,2450
116,0,4510
116,1,3500
116,2,4570
116,3,2440
117,0,4520
117,1,3490
117,2,4530
117,3,2440
118,0,4520
118,1,3500
118,2,4510
118,3,2430
119,0,4520
119,1,3500
119,2,4500
119,3,2450
120,0,4510
120,1,3500
120,2,4500
120,3,2460
121,0,4500
121,1,3500
121,2,4510
121,3,2460
122,0,4510
122,1,3500
122,2,4500
122,3,2460
123,0,4510
123,1,3500
123,2,4500
123,3,2460
124,0,4510
124,1,3490
124,2,4540
124,3,2460
125,0,4520
125,1,3490
125,2,4530
125,3,2460
126,0,4520
126,1,3490
126,2,4540
126,3,2460
127,0,4520
127,1,3500
127,2,4580
127,3,2470
128,0,4520
128,1,3500
128,2,4540
128,3,2470
129,0,4530
129,1,3490
129,2,4570
129,3,2470
130,0,4530
130,1,3490
130,2,4540
130,3,2460
131,0,4530
131,1,3490
131,2,4550
131,3,2450
132,0,4530
132,1,3490
132,2,4520
132,3,2460
133,0,4530
133,1,3490
133,2,4520
133,3,2460
134,0,4530
134,1,3480
134,2,4560
134,3,2450
135,0,4520
135,1,3480
135,2,4570
135,3,2450
136,0,4520
136,1,3480
136,2,4520
136,3,2450
137,0,4520
137,1,3480
137,2,4510
137,3,2460
138,0,4520
138,1,3480
138,2,4510
138,3,2460
139,0,4510
139,1,3480
139,2,4520
139,3,2470
140,0,4520
140,1,3480
140,2,4560
140,3,2460
141,0,4520
141,1,3480
141,2,4570
141,3,2460
142,0,4520
142,1,3490
142,2,4540
142,3,2460
143,0,4520
143,1,3490
143,2,4520
143,3,2470
144,0,4520
144,1,3490
144,2,4520
144,3,2460
145,0,4520
145,1,3490
145,2,4540
145,3,2460
146,0,4520
146,1,3490
