Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3729.2,1989.6,5748.7,4778.9
2.0,3729.6,1969.7,5749.4,4774.5
3.0,3726.4,1956.4,5749.6,4773.0
4.0,3722.2,1944.6,5752.2,4774.7
5.0,3719.7,1941.6,5753.8,4775.8
6.0,3718.0,1948.3,5754.9,4776.5
7.0,3716.8,1950.0,5755.7,4775.6
8.0,3716.8,1955.4,5756.2,4774.8
9.0,3716.0,1952.3,5756.7,4775.4
10.0,3715.3,1952.1,5757.1,4776.0
11.0,3714.8,1953.9,5757.4,4775.3
12.0,3714.3,1954.5,5757.6,4773.8
13.0,3713.9,1953.2,5757.9,4772.5
14.0,3713.6,1954.7,5757.2,4772.3
15.0,3714.1,1954.3,5756.5,4772.1
16.0,3714.6,1954.7,5756.0,4771.9
17.0,3715.0,1957.6,5755.5,4772.6
18.0,3716.2,1955.4,5755.1,4773.2
19.0,3716.5,1956.5,5754.7,4773.7
20.0,3716.0,1957.5,5754.5,4774.9
21.0,3716.3,1955.5,5754.2,4776.0
22.0,3715.8,1953.7,5753.9,4776.3
23.0,3715.4,1952.7,5753.6,4776.6
24.0,3715.0,1951.8,5754.1,4776.8
25.0,3715.4,1954.5,5754.5,4777.7
26.0,3715.7,1952.8,5754.3,4778.6
27.0,3715.3,1954.0,5754.1,4779.3
28.0,3715.0,1955.7,5753.9,4779.4
29.0,3715.3,1957.4,5753.6,4779.4
30.0,3715.6,1956.2,5753.4,4780.1
31.0,3716.6,1955.8,5753.8,4780.8
32.0,3717.5,1955.4,5753.5,4781.4
33.0,3717.6,1957.0,5753.3,4782.0
34.0,3717.8,1957.9,5753.1,4782.5
35.0,3717.9,1960.7,5753.5,4782.3
36.0,3717.4,1963.9,5754.0,4782.2
37.0,3717.4,1967.6,5754.4,4782.0
38.0,3717.4,1967.1,5754.7,4781.9
39.0,3716.9,1971.2,5755.1,4781.8
40.0,3717.1,1971.1,5755.4,4781.7
41.0,3717.3,1972.3,5755.0,4781.6
42.0,3717.4,1973.5,5754.7,4781.5
43.0,3717.6,1974.5,5754.4,4781.4
44.0,3717.1,1971.0,5754.1,4781.3
45.0,3716.7,1970.9,5754.5,4781.2
46.0,3716.2,1969.6,5754.9,4781.1
47.0,3716.3,1969.6,5755.2,4781.7
48.0,3715.9,1969.0,5755.5,4782.2
49.0,3715.5,1970.3,5755.2,4782.1
50.0,3715.8,1967.7,5755.5,4782.6
51.0,3716.1,1964.7,5755.8,4783.1
52.0,3717.0,1961.1,5756.0,4783.5
53.0,3717.8,1962.3,5756.3,4783.3
54.0,3718.6,1960.9,5756.5,4782.4
55.0,3718.7,1957.6,5756.8,4781.6
56.0,3718.8,1957.1,5757.0,4780.9
57.0,3718.8,1956.0,5756.5,4780.8
58.0,3718.3,1958.2,5756.1,4780.8
59.0,3717.7,1960.3,5755.7,4780.7
60.0,3717.9,1959.6,5755.3,4780.7
61.0,3717.4,1958.3,5755.0,4780.6
62.0,3717.4,1956.5,5754.7,4780.6
63.0,3716.9,1956.1,5754.4,4779.9
64.0,3716.4,1955.0,5754.7,4779.3
65.0,3716.0,1952.8,5755.1,4778.0
66.0,3715.6,1950.7,5755.4,4776.9
67.0,3715.9,1951.9,5755.7,4775.8
68.0,3715.5,1951.8,5756.0,4775.4
69.0,3715.8,1951.7,5755.6,4775.1
70.0,3716.7,1951.6,5755.2,4774.7
71.0,3717.6,1951.5,5754.9,4773.8
72.0,3717.7,1952.7,5754.6,4773.5
73.0,3717.9,1951.2,5754.3,4773.3
74.0,3718.7,1952.4,5754.0,4773.1
75.0,3718.1,1952.3,5753.7,4772.2
76.0,3718.2,1953.4,5753.5,4772.1
77.0,3718.3,1955.8,5753.9,4772.0
78.0,3717.8,1956.7,5754.3,4771.8
79.0,3717.3,1956.3,5754.7,4771.7
80.0,3716.8,1957.1,5754.4,4771.6
81.0,3717.0,1958.6,5754.1,4770.9
82.0,3717.2,1960.0,5753.8,4770.2
83.0,3718.1,1961.9,5753.6,4769.5
84.0,3718.2,1962.4,5754.0,4769.5
85.0,3718.1,1961.6,5754.4,4769.6
86.0,3718.0,1964.8,5754.7,4769.6
87.0,3717.5,1962.5,5754.4,4769.6
88.0,3717.7,1961.1,5754.2,4770.3
89.0,3717.2,1960.4,5754.0,4770.9
90.0,3716.7,1958.4,5753.8,4771.5
91.0,3716.9,1961.7,5753.5,4772.1
92.0,3717.1,1961.0,5753.3,4771.9
93.0,3718.0,1961.6,5753.1,4771.2
94.0,3718.1,1960.8,5752.9,4771.1
95.0,3718.9,1964.6,5752.7,4770.4
96.0,3718.7,1967.5,5752.5,4771.0
97.0,3718.6,1968.4,5752.5,4771.6
98.0,3718.5,1967.2,5752.3,4772.1
99.0,3718.4,1967.4,5752.2,4772.6
100.0,3718.3,1966.2,5752.0,4772.4
101.0,3719.1,1967.8,5751.9,4772.3
102.0,3719.1,1967.9,5751.8,4771.5
103.0,3719.2,1967.4,5751.7,4770.8
104.0,3718.6,1934.7,5751.6,4802.3
105.0,3718.7,1904.1,5751.5,4831.8
106.0,3718.1,1874.8,5751.4,4857.5
107.0,3717.6,1848.7,5751.3,4884.7
108.0,3717.1,1824.3,5751.2,4908.9
109.0,3717.3,1802.7,5751.1,4930.3
110.0,3717.5,1783.2,5751.0,4950.9
111.0,3717.6,1764.3,5751.6,4970.8
112.0,3717.8,1745.3,5752.2,4986.9
113.0,3717.9,1727.6,5752.0,5003.2
114.0,3718.1,1711.0,5752.5,5017.2
115.0,3718.8,1694.8,5753.0,5031.6
116.0,3718.9,1679.6,5752.8,5045.6
117.0,3719.0,1666.1,5752.6,5058.8
118.0,3719.0,1652.8,5752.5,5071.2
119.0,3718.5,1642.3,5752.3,5084.0
120.0,3717.9,1632.5,5752.2,5094.0
121.0,3717.4,1623.3,5752.0,5103.4
122.0,3716.9,1614.7,5751.9,5112.3
123.0,3717.1,1606.7,5751.8,5121.8
124.0,3717.3,1597.9,5751.7,5133.9
125.0,3717.5,1589.0,5751.5,5144.0
126.0,3717.6,1581.3,5751.4,5153.4
127.0,3718.4,1574.1,5751.4,5160.9
128.0,3718.5,1567.4,5751.3,5167.9
129.0,3718.6,1561.1,5751.2,5173.9
130.0,3718.7,1555.3,5751.1,5180.1
131.0,3718.8,1549.1,5751.0,5185.9
132.0,3718.9,1544.0,5751.1,5191.9
133.0,3719.0,1539.2,5751.0,5198.3
134.0,3719.0,1534.8,5751.0,5201.6
135.0,3718.4,1530.0,5750.9,5202.8
136.0,3717.9,1525.4,5750.8,5203.9
137.0,3717.4,1521.2,5750.9,5208.8
138.0,3716.9,1517.3,5751.0,5211.5
139.0,3716.5,1514.2,5750.9,5215.2
140.0,3716.1,1511.4,5750.9,5220.1
141.0,3715.7,1508.7,5750.8,5222.6
142.0,3716.6,1506.2,5750.8,5227.6
143.0,3716.8,1503.9,5750.7,5231.6
144.0,3717.0,1501.0,5750.7,5231.5
145.0,3717.2,1499.0,5750.7,5234.0
146.0,3717.4,1497.2,5750.8,5233.8
147.0,3717.6,1494.8,5750.8,5237.4
148.0,3717.7,1492.5,5750.7,5240.1
149.0,3717.2,1490.4,5750.8,5244.0
150.0,3717.4,1489.1,5750.8,5243.1
151.0,3717.6,1487.9,5750.7,5243.5
152.0,3717.7,1488.0,5751.3,5242.7
153.0,3717.9,1486.9,5751.9,5241.8
154.0,3718.0,1485.8,5752.4,5242.4
155.0,3718.1,1484.8,5752.2,5242.9
156.0,3718.3,1483.2,5752.1,5242.0
157.0,3718.4,1482.3,5752.1,5241.3
158.0,3717.8,1480.9,5752.1,5241.2
159.0,3717.3,1479.5,5751.9,5240.5
160.0,3716.8,1478.9,5751.8,5242.4
161.0,3716.4,1479.6,5751.7,5242.9
162.0,3716.0,1480.3,5751.6,5242.0
163.0,3715.6,1480.9,5751.5,5245.1
164.0,3715.2,1482.2,5751.4,5244.1
165.0,3715.4,1482.7,5751.3,5243.9
166.0,3715.5,1481.2,5751.2,5244.3
167.0,3715.1,1480.5,5751.8,5243.4
168.0,3714.8,1479.2,5752.3,5245.7
169.0,3714.5,1477.3,5752.8,5244.1
170.0,3714.2,1476.8,5753.3,5247.0
171.0,3713.9,1476.4,5753.7,5249.8
172.0,3713.7,1475.3,5754.1,5249.8
173.0,3714.1,1474.3,5754.5,5249.2
174.0,3714.3,1472.8,5754.8,5247.3
175.0,3714.4,1473.9,5755.2,5246.8
176.0,3714.6,1474.9,5755.5,5249.0
177.0,3714.3,1473.9,5755.1,5251.6
178.0,3714.7,1473.7,5754.8,5253.4
179.0,3715.0,1472.8,5754.5,5255.2
180.0,3715.3,1472.6,5754.2,5256.8
181.0,3716.3,1472.5,5753.9,5253.7
182.0,3716.5,1472.3,5753.7,5252.9
183.0,3716.7,1472.2,5753.4,5250.7
184.0,3717.0,1473.3,5753.2,5252.0
185.0,3717.8,1473.1,5753.0,5251.8
186.0,3718.6,1472.9,5752.8,5250.4
187.0,3718.7,1474.0,5752.6,5249.8
188.0,3718.1,1473.7,5752.5,5247.8
189.0,3718.9,1472.9,5753.0,5249.9
190.0,3719.0,1472.7,5752.8,5252.5
191.0,3719.0,1472.5,5752.6,5251.7
192.0,3719.1,1473.6,5752.4,5254.2
193.0,3719.8,1474.7,5752.3,5252.6
194.0,3720.4,1474.4,5752.1,5255.0
195.0,3721.1,1472.8,5752.0,5255.3
196.0,3721.0,1471.3,5751.9,5254.4
197.0,3721.6,1470.6,5751.7,5252.8
198.0,3722.1,1469.9,5751.6,5250.7
199.0,3722.0,1469.3,5751.5,5250.6
200.0,3721.9,1469.3,5751.4,5250.6
201.0,3721.7,1469.4,5751.5,5250.5
202.0,3722.3,1468.1,5751.4,5249.2
203.0,3722.8,1467.0,5751.9,5251.9
204.0,3723.2,1465.9,5752.4,5252.4
205.0,3723.0,1465.5,5752.9,5253.5
206.0,3722.8,1464.5,5752.7,5252.0
207.0,3722.6,1464.2,5753.2,5251.9
208.0,3722.5,1463.3,5753.6,5253.7
209.0,3722.3,1463.1,5754.1,5252.8
