数据序列,设备号,测量值
0,0,5080
0,1,3760
0,2,3770
0,3,2400
1,0,5080
1,1,3760
1,2,3770
1,3,2520
2,0,5080
2,1,3760
2,2,3780
2,3,2580
3,0,5080
3,1,3760
3,2,3780
3,3,2620
4,0,5080
4,1,3760
4,2,3790
4,3,2650
5,0,5070
5,1,3770
5,2,3790
5,3,2680
6,0,5070
6,1,3760
6,2,3790
6,3,2670
7,0,5070
7,1,3770
7,2,3790
7,3,2710
8,0,5070
8,1,3760
8,2,3790
8,3,2880
9,0,5070
9,1,3760
9,2,3790
9,3,2830
10,0,5070
10,1,3750
10,2,3790
10,3,2800
11,0,5080
11,1,3750
11,2,3800
11,3,2750
12,0,5070
12,1,3760
12,2,3800
12,3,2690
13,0,5070
13,1,3760
13,2,3800
13,3,2660
14,0,5070
14,1,3750
14,2,3790
14,3,2640
15,0,5070
15,1,3740
15,2,3780
15,3,2660
16,0,5070
16,1,3730
16,2,3770
16,3,2560
17,0,5070
17,1,3740
17,2,3770
17,3,2530
18,0,5070
18,1,3740
18,2,3780
18,3,2610
19,0,5070
19,1,3750
19,2,3790
19,3,2570
20,0,5070
20,1,3750
20,2,3780
20,3,2560
21,0,5070
21,1,3740
21,2,3780
21,3,2540
22,0,5070
22,1,3740
22,2,3770
22,3,2560
23,0,5080
23,1,3740
23,2,3770
23,3,2640
24,0,5080
24,1,3750
24,2,3770
24,3,2700
25,0,5080
25,1,3750
25,2,3770
25,3,2790
26,0,5080
26,1,3750
26,2,3770
26,3,2840
27,0,5070
27,1,3750
27,2,3790
27,3,2880
28,0,5060
28,1,3760
28,2,3790
28,3,2900
29,0,5060
29,1,3760
29,2,3790
29,3,2880
30,0,5070
30,1,3760
30,2,3790
30,3,2890
31,0,5070
31,1,3760
31,2,3780
31,3,2880
32,0,5080
32,1,3760
32,2,3780
32,3,2720
33,0,5080
33,1,3760
33,2,3780
33,3,2760
34,0,5080
34,1,3760
34,2,3790
34,3,2660
35,0,5070
35,1,3750
35,2,3790
35,3,2550
36,0,5070
36,1,3740
36,2,3790
36,3,2470
37,0,5070
37,1,3750
37,2,3790
37,3,2600
38,0,5080
38,1,3750
38,2,3790
38,3,2610
39,0,5080
39,1,3750
39,2,3790
39,3,2580
40,0,5080
40,1,3750
40,2,3790
40,3,2550
41,0,5080
41,1,3750
41,2,3790
41,3,2550
42,0,5080
42,1,3760
42,2,3790
42,3,2540
43,0,5070
43,1,3760
