Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3862.1,4009.1,3169.3,3079.3
2.0,3866.1,4019.6,3164.6,3079.7
3.0,3867.4,4009.6,3166.4,3079.8
4.0,3866.3,4047.8,3167.3,3079.8
5.0,3867.0,4081.1,3167.9,3079.9
6.0,3867.6,4098.2,3168.3,3079.9
7.0,3867.9,4104.6,3168.5,3079.9
8.0,3868.2,4103.9,3168.7,3079.9
9.0,3867.6,4099.8,3168.9,3079.9
10.0,3867.8,4099.8,3169.0,3079.9
11.0,3868.1,4101.9,3169.1,3081.0
12.0,3868.3,4103.7,3169.2,3081.9
13.0,3868.4,4106.2,3169.3,3082.6
14.0,3867.7,4109.2,3169.3,3083.3
15.0,3867.0,4116.1,3170.2,3083.9
16.0,3866.4,4123.0,3171.0,3084.4
17.0,3866.7,4131.5,3171.8,3084.8
18.0,3867.0,4139.2,3171.6,3084.4
19.0,3867.2,4144.6,3172.3,3084.1
20.0,3867.4,4148.0,3172.8,3083.8
21.0,3867.6,4151.8,3173.4,3083.5
22.0,3867.8,4156.0,3173.1,3083.3
23.0,3867.9,4163.3,3172.9,3083.0
24.0,3868.1,4153.4,3172.0,3082.8
25.0,3868.2,4144.3,3171.2,3082.6
26.0,3867.9,4135.9,3171.1,3082.4
27.0,3868.0,4128.1,3171.7,3082.3
28.0,3868.1,4120.9,3172.3,3082.1
29.0,3868.3,4114.3,3172.8,3082.0
30.0,3868.4,4108.1,3173.3,3082.5
31.0,3867.8,4102.4,3173.7,3083.0
32.0,3867.3,4116.8,3173.5,3082.8
33.0,3866.8,4122.3,3173.9,3082.6
34.0,3866.6,4129.4,3174.3,3082.5
35.0,3866.8,4122.3,3174.7,3082.3
36.0,3867.0,4115.8,3175.0,3082.1
37.0,3866.5,4109.6,3175.3,3082.0
38.0,3866.1,4103.9,3175.7,3082.5
39.0,3865.7,4098.6,3175.9,3083.0
40.0,3865.3,4093.6,3176.2,3084.1
41.0,3865.6,4088.9,3176.4,3085.2
42.0,3865.5,4084.6,3176.7,3086.1
43.0,3865.8,4080.5,3176.2,3087.0
44.0,3865.4,4076.7,3175.8,3087.9
45.0,3865.0,4073.2,3175.5,3088.6
46.0,3865.4,4069.9,3175.1,3088.7
47.0,3865.7,4066.8,3174.8,3088.8
48.0,3865.9,4063.9,3174.5,3088.9
49.0,3866.2,4074.6,3174.2,3089.0
50.0,3866.5,4086.6,3173.9,3089.0
51.0,3866.7,4090.7,3174.3,3089.1
52.0,3866.9,4090.0,3174.0,3089.2
53.0,3867.1,4086.1,3173.8,3089.2
54.0,3867.3,4081.2,3173.5,3088.6
55.0,3867.5,4076.0,3173.3,3088.7
56.0,3867.6,4068.5,3173.7,3088.8
57.0,3867.3,4060.2,3174.1,3088.9
58.0,3867.0,4052.4,3174.5,3088.9
59.0,3867.2,4052.9,3174.9,3089.0
60.0,3867.4,4056.0,3175.2,3089.1
61.0,3867.6,4058.1,3174.9,3089.1
62.0,3867.7,4062.8,3174.7,3089.2
63.0,3867.9,4070.3,3174.4,3089.2
64.0,3867.4,4071.6,3174.1,3089.3
65.0,3866.9,4085.7,3173.9,3088.7
66.0,3866.5,4081.6,3173.6,3088.1
67.0,3866.0,4077.7,3172.8,3087.6
68.0,3865.6,4074.2,3171.9,3087.1
69.0,3865.3,4070.8,3171.8,3086.7
70.0,3864.9,4067.6,3171.7,3085.6
71.0,3865.3,4083.9,3170.9,3084.6
72.0,3865.6,4094.6,3170.9,3083.6
73.0,3865.9,4101.4,3170.2,3084.0
74.0,3866.1,4105.2,3170.2,3085.1
75.0,3866.4,4112.6,3170.2,3085.4
76.0,3866.6,4127.3,3170.1,3085.7
77.0,3866.4,4120.5,3170.8,3086.0
78.0,3866.2,4131.4,3171.4,3086.2
79.0,3866.0,4135.8,3171.3,3086.5
80.0,3866.2,4134.8,3171.9,3086.1
81.0,3865.8,4130.0,3172.4,3086.3
82.0,3866.1,4122.3,3172.9,3086.5
83.0,3866.3,4113.7,3172.1,3086.8
84.0,3866.6,4103.8,3171.3,3087.0
85.0,3866.8,4094.5,3170.6,3087.2
86.0,3867.0,4085.9,3169.9,3087.4
87.0,3867.2,4076.5,3169.3,3087.5
88.0,3867.4,4066.4,3169.3,3087.7
89.0,3867.5,4058.9,3169.3,3087.8
90.0,3867.1,4052.5,3169.4,3087.3
91.0,3866.6,4052.3,3169.4,3086.9
92.0,3866.8,4049.6,3168.8,3086.4
93.0,3866.6,4053.5,3168.3,3086.0
94.0,3866.8,4061.7,3167.7,3085.6
95.0,3867.0,4071.2,3167.2,3085.3
96.0,3866.6,4074.4,3166.8,3084.9
97.0,3866.1,4074.7,3166.3,3084.0
98.0,3865.7,4074.4,3165.9,3083.7
99.0,3864.7,4072.2,3166.2,3083.5
100.0,3864.6,4068.2,3166.4,3083.9
101.0,3863.7,4062.5,3166.7,3084.3
102.0,3862.8,4055.9,3166.9,3084.6
103.0,3862.6,4051.0,3166.4,3085.0
104.0,3863.1,4045.1,3166.0,3084.7
105.0,3863.5,4040.9,3165.6,3084.4
106.0,3863.9,4037.0,3165.9,3084.1
107.0,3864.3,4034.0,3166.2,3083.8
108.0,3864.1,4032.4,3166.4,3083.6
109.0,3863.8,4038.1,3166.6,3083.3
110.0,3863.7,4048.5,3166.9,3083.8
111.0,3864.1,4053.1,3167.7,3084.2
112.0,3864.5,4053.6,3168.5,3084.6
113.0,3864.9,4051.4,3169.2,3084.9
114.0,3865.2,4048.7,3169.9,3085.2
115.0,3865.5,4047.5,3170.0,3085.5
116.0,3865.8,4047.7,3170.7,3085.8
117.0,3866.1,4050.4,3171.3,3086.1
118.0,3865.9,4062.6,3171.8,3086.3
119.0,3864.9,4047.6,3171.1,3109.2
120.0,3863.9,4033.0,3171.1,3133.1
121.0,3863.0,4019.2,3170.3,3152.2
122.0,3862.2,4007.0,3170.3,3168.2
123.0,3862.2,3995.6,3170.3,3194.7
124.0,3862.3,3985.6,3170.3,3216.4
125.0,3862.3,3976.2,3170.9,3232.1
126.0,3861.5,3967.4,3171.5,3244.2
127.0,3860.8,3959.2,3172.0,3254.2
128.0,3860.1,3951.5,3172.0,3266.2
129.0,3859.4,3945.0,3171.9,3285.2
130.0,3858.8,3938.8,3171.9,3302.9
131.0,3858.3,3933.1,3171.8,3317.5
132.0,3858.4,3927.1,3171.7,3330.6
133.0,3859.1,3921.5,3171.7,3342.8
134.0,3859.8,3916.2,3171.7,3356.2
135.0,3860.5,3910.7,3171.6,3374.5
136.0,3861.1,3905.5,3171.6,3396.1
137.0,3861.7,3900.6,3171.5,3392.0
138.0,3862.2,3896.1,3171.5,3388.1
139.0,3862.7,3892.4,3171.5,3384.5
140.0,3863.2,3889.1,3172.0,3381.1
141.0,3863.6,3885.9,3172.5,3400.4
142.0,3864.0,3882.9,3173.0,3419.7
143.0,3864.4,3880.2,3173.5,3414.0
144.0,3864.1,3877.6,3173.9,3408.7
145.0,3863.9,3875.2,3174.3,3403.8
146.0,3863.6,3872.9,3174.6,3419.0
147.0,3863.4,3871.4,3174.3,3427.5
148.0,3863.2,3870.7,3174.1,3433.4
149.0,3862.3,3870.0,3173.8,3439.7
150.0,3861.5,3868.1,3173.6,3446.8
151.0,3861.4,3866.2,3173.3,3456.0
152.0,3860.7,3863.9,3173.1,3467.2
153.0,3860.0,3861.7,3172.9,3481.0
154.0,3859.4,3859.7,3172.7,3496.4
155.0,3858.7,3857.8,3173.2,3509.5
156.0,3858.2,3856.0,3173.0,3514.0
157.0,3858.3,3854.9,3172.8,3518.3
158.0,3859.1,3854.0,3172.6,3523.6
159.0,3859.1,3853.7,3171.8,3530.4
160.0,3859.2,3852.8,3171.7,3538.1
161.0,3859.4,3852.0,3171.6,3545.4
162.0,3859.7,3851.2,3170.8,3552.1
163.0,3859.9,3849.9,3170.1,3557.1
164.0,3860.1,3848.6,3169.5,3555.4
165.0,3860.3,3848.0,3169.5,3549.9
166.0,3860.9,3848.2,3169.5,3542.8
167.0,3861.5,3848.3,3168.9,3532.9
168.0,3862.0,3848.4,3169.0,3528.2
169.0,3862.5,3848.5,3168.4,3523.2
170.0,3863.0,3847.9,3167.9,3515.9
