Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,5204.8,5618.7,2499.4,2509.4
2.0,5202.4,5629.4,2499.7,2509.7
3.0,5205.0,5639.7,2499.8,2509.8
4.0,5206.2,5639.8,2499.9,2509.9
5.0,5207.0,5635.7,2499.9,2509.9
6.0,5207.5,5633.0,2498.2,2509.9
7.0,5207.9,5634.0,2496.9,2509.9
8.0,5208.2,5633.5,2496.0,2511.3
9.0,5208.4,5633.1,2495.3,2512.3
10.0,5208.6,5638.3,2494.7,2512.1
11.0,5208.7,5636.4,2494.2,2511.9
12.0,5208.9,5642.7,2493.8,2511.7
13.0,5208.0,5647.1,2493.4,2511.5
14.0,5207.3,5645.6,2493.1,2511.4
15.0,5207.5,5647.6,2492.9,2511.3
16.0,5206.9,5650.3,2492.6,2511.2
17.0,5206.4,5652.7,2492.4,2511.1
18.0,5205.9,5650.9,2492.2,2511.0
19.0,5205.4,5648.6,2492.1,2510.9
20.0,5205.0,5647.9,2491.9,2510.8
21.0,5204.7,5645.9,2491.8,2510.8
22.0,5204.3,5645.5,2491.6,2510.7
23.0,5204.0,5643.7,2491.5,2510.7
24.0,5204.2,5644.8,2491.4,2510.6
25.0,5204.3,5644.5,2491.3,2511.3
26.0,5204.0,5646.9,2491.2,2511.2
27.0,5203.7,5645.1,2491.1,2511.1
28.0,5203.9,5647.4,2491.1,2511.0
29.0,5203.6,5645.6,2491.0,2511.0
30.0,5203.4,5645.9,2490.9,2510.9
31.0,5203.1,5646.8,2491.5,2510.8
32.0,5202.9,5647.7,2492.1,2510.8
33.0,5203.1,5645.9,2492.6,2510.7
34.0,5202.9,5648.8,2493.1,2510.7
35.0,5203.4,5647.5,2493.6,2511.3
36.0,5203.8,5649.7,2494.0,2511.9
37.0,5204.2,5647.7,2493.7,2512.4
38.0,5204.6,5647.2,2493.5,2512.9
39.0,5205.0,5648.1,2493.9,2513.4
40.0,5204.6,5648.8,2494.3,2513.8
41.0,5204.3,5648.3,2494.7,2514.2
42.0,5204.1,5646.4,2495.0,2514.6
43.0,5203.8,5645.4,2495.3,2514.9
44.0,5204.2,5647.6,2495.6,2515.3
45.0,5204.6,5647.1,2495.9,2515.6
46.0,5204.9,5646.0,2496.8,2515.8
47.0,5205.3,5643.7,2497.7,2516.1
48.0,5204.9,5641.5,2498.5,2516.4
49.0,5204.6,5642.0,2499.2,2516.6
50.0,5204.3,5641.3,2499.9,2516.8
51.0,5204.0,5643.1,2499.9,2517.0
52.0,5203.8,5641.0,2499.9,2517.2
53.0,5204.2,5639.0,2499.9,2517.4
54.0,5204.5,5638.4,2499.9,2517.6
55.0,5204.9,5641.1,2499.9,2517.7
56.0,5205.2,5639.7,2500.0,2517.9
57.0,5205.5,5638.5,2500.0,2518.0
58.0,5205.8,5638.6,2500.0,2517.5
59.0,5206.1,5639.9,2500.0,2517.0
60.0,5206.3,5642.5,2500.0,2516.6
61.0,5206.6,5644.9,2499.3,2516.1
62.0,5206.8,5644.6,2498.1,2515.7
