数据序列,设备号,测量值
0,0,3120
0,1,5230
0,2,2140
0,3,4390
1,0,3120
1,1,5410
1,2,2150
1,3,4390
2,0,3130
2,1,5400
2,2,2150
2,3,4390
3,0,3130
3,1,5340
3,2,2150
3,3,4390
4,0,3140
4,1,5280
4,2,2150
4,3,4390
5,0,3130
5,1,5230
5,2,2140
5,3,4380
6,0,3130
6,1,5190
6,2,2140
6,3,4390
7,0,3130
7,1,5160
7,2,2140
7,3,4390
8,0,3130
8,1,5160
8,2,2150
8,3,4380
9,0,3120
9,1,5150
9,2,2150
9,3,4370
10,0,3120
10,1,5140
10,2,2150
10,3,4370
11,0,3120
11,1,5150
11,2,2150
11,3,4370
12,0,3120
12,1,5160
12,2,2150
12,3,4370
13,0,3120
13,1,5160
13,2,2150
13,3,4370
14,0,3110
14,1,5160
14,2,2150
14,3,4370
15,0,3120
15,1,5150
15,2,2150
15,3,4370
16,0,3120
16,1,5140
16,2,2150
16,3,4380
17,0,3130
17,1,5140
17,2,2150
17,3,4380
18,0,3120
18,1,5140
18,2,2150
18,3,4380
19,0,3120
19,1,5170
19,2,2150
19,3,4390
20,0,3120
20,1,5250
20,2,2150
20,3,4390
21,0,3110
21,1,5280
21,2,2140
21,3,4370
22,0,3120
22,1,5310
22,2,2140
22,3,4380
23,0,3130
23,1,5330
23,2,2140
23,3,4380
24,0,3130
24,1,5330
24,2,2150
24,3,4380
25,0,3120
25,1,5330
25,2,2140
25,3,4380
26,0,3120
26,1,5360
26,2,2140
26,3,4390
27,0,3120
27,1,5380
27,2,2150
27,3,4380
28,0,3120
28,1,5380
28,2,2160
28,3,4380
29,0,3120
29,1,5350
29,2,2150
29,3,4390
30,0,3120
30,1,5310
30,2,2160
30,3,4390
31,0,3120
31,1,5270
31,2,2150
31,3,4390
32,0,3110
32,1,5260
32,2,2150
32,3,4380
33,0,3110
33,1,5230
33,2,2150
33,3,4380
34,0,3120
34,1,5250
34,2,2150
34,3,4390
35,0,3120
35,1,5250
35,2,2150
35,3,4400
36,0,3120
36,1,5210
36,2,2140
36,3,4400
37,0,3130
37,1,5210
37,2,2140
37,3,4390
38,0,3130
38,1,5250
38,2,2140
38,3,4390
39,0,3130
39,1,5270
39,2,2140
39,3,4390
40,0,3120
40,1,5250
40,2,2150
40,3,4380
41,0,3120
41,1,5240
41,2,2150
41,3,4380
42,0,3120
42,1,5230
42,2,2160
42,3,4390
43,0,3130
43,1,5210
43,2,2160
43,3,4400
44,0,3140
44,1,5230
44,2,2160
44,3,4390
45,0,3130
45,1,5230
45,2,2170
45,3,4380
46,0,3120
46,1,5210
46,2,2170
46,3,4390
47,0,3120
47,1,5210
47,2,2160
47,3,4400
48,0,3110
48,1,5230
48,2,2150
48,3,4380
49,0,3110
49,1,5230
49,2,2150
49,3,4380
50,0,3120
50,1,5240
50,2,2160
50,3,4390
51,0,3120
51,1,5250
51,2,2160
51,3,4390
52,0,3110
52,1,5270
52,2,2140
52,3,4390
53,0,3120
53,1,5300
53,2,2130
53,3,4380
54,0,3110
54,1,5310
54,2,2150
54,3,4390
55,0,3110
55,1,5350
55,2,2150
55,3,4380
56,0,3120
56,1,5410
56,2,2160
56,3,4370
57,0,3120
57,1,5480
57,2,2160
57,3,4380
58,0,3130
58,1,5570
58,2,2160
58,3,4380
59,0,3130
59,1,5630
59,2,2160
59,3,4380
60,0,3130
60,1,5660
60,2,2160
60,3,4380
61,0,3130
61,1,5670
61,2,2150
61,3,4400
62,0,3130
62,1,5690
62,2,2150
62,3,4400
63,0,3140
63,1,5680
63,2,2140
63,3,4390
64,0,3150
64,1,5700
64,2,2150
64,3,4390
65,0,3140
65,1,5710
65,2,2150
65,3,4380
66,0,3140
66,1,5660
66,2,2140
66,3,4380
67,0,3130
67,1,5580
67,2,2130
67,3,4370
68,0,3130
68,1,5510
68,2,2120
68,3,4370
69,0,3130
69,1,5450
69,2,2130
69,3,4360
70,0,3120
70,1,5420
70,2,2140
70,3,4360
71,0,3110
71,1,5400
71,2,2140
71,3,4360
72,0,3110
72,1,5400
72,2,2140
72,3,4360
73,0,3130
73,1,5400
73,2,2140
73,3,4360
74,0,3130
74,1,5390
74,2,2150
74,3,4350
75,0,3130
75,1,5370
75,2,2150
75,3,4370
76,0,3130
76,1,5370
76,2,2150
76,3,4380
77,0,3130
77,1,5390
77,2,2150
77,3,4390
78,0,3130
78,1,5390
78,2,2150
78,3,4380
79,0,3140
79,1,5390
79,2,2150
79,3,4400
80,0,3140
80,1,5370
80,2,2140
80,3,4400
81,0,3130
81,1,5340
81,2,2150
81,3,4400
82,0,3130
82,1,5310
82,2,2150
82,3,4410
83,0,3130
83,1,5270
83,2,2140
83,3,4410
84,0,3130
84,1,5250
84,2,2140
84,3,4400
85,0,3130
85,1,5250
85,2,2140
85,3,4410
86,0,3130
86,1,5260
86,2,2140
86,3,4400
87,0,3130
87,1,5260
87,2,2140
87,3,4410
88,0,3130
88,1,5280
88,2,2150
88,3,4400
89,0,3130
89,1,5290
89,2,2150
89,3,4400
90,0,3120
90,1,5310
90,2,2160
90,3,4400
91,0,3110
91,1,5320
91,2,2130
91,3,4390
92,0,3110
92,1,5340
92,2,2150
92,3,4380
93,0,3120
93,1,5350
93,2,2150
93,3,4380
94,0,3120
94,1,5350
94,2,2150
94,3,4390
95,0,3120
95,1,5350
95,2,2150
95,3,4400
96,0,3120
96,1,5350
96,2,2140
96,3,4410
97,0,3120
97,1,5330
97,2,2140
97,3,4400
98,0,3130
98,1,5320
98,2,2140
98,3,4390
99,0,3130
99,1,5320
99,2,2140
99,3,4400
100,0,3140
100,1,5320
100,2,2140
100,3,4400
101,0,3140
101,1,5320
101,2,2140
101,3,4400
102,0,3140
102,1,5330
102,2,2140
102,3,4380
103,0,3140
103,1,5330
103,2,2130
103,3,4380
104,0,3150
104,1,5330
104,2,2130
104,3,4380
-198,0,3130
-198,1,5010
-198,2,2140
-198,3,4640
-197,0,3120
-197,1,5020
-197,2,2150
-197,3,4620
-196,0,3130
-196,1,5020
-196,2,2150
-196,3,4680
-195,0,3140
-195,1,5020
-195,2,2150
-195,3,4650
-194,0,3130
-194,1,5020
-194,2,2140
-194,3,4740
-193,0,3130
-193,1,5010
-193,2,2140
-193,3,4840
-192,0,3130
-192,1,5020
-192,2,2130
-192,3,4910
-191,0,3130
-191,1,5010
-191,2,2130
-191,3,4830
-190,0,3120
-190,1,5010
-190,2,2140
-190,3,4870
-189,0,3120
-189,1,5010
-189,2,2140
-189,3,4870
-188,0,3110
-188,1,5020
-188,2,2140
-188,3,4820
-187,0,3120
-187,1,5020
-187,2,2140
-187,3,4800
-186,0,3110
-186,1,5020
-186,2,2140
-186,3,4800
-185,0,3110
-185,1,5020
-185,2,2140
-185,3,4800
-184,0,3110
-184,1,5020
-184,2,2140
-184,3,4810
-183,0,3120
-183,1,5020
-183,2,2150
-183,3,4810
-182,0,3120
-182,1,5020
-182,2,2150
-182,3,4810
-181,0,3120
-181,1,5020
-181,2,2140
-181,3,4810
-180,0,3130
-180,1,5020
-180,2,2130
-180,3,4840
-179,0,3140
-179,1,5020
-179,2,2140
-179,3,4880
-178,0,3140
-178,1,5000
-178,2,2130
-178,3,4940
-177,0,3140
-177,1,5000
-177,2,2130
-177,3,4980
-176,0,3140
-176,1,5000
-176,2,2130
-176,3,5000
-175,0,3140
-175,1,4990
-175,2,2140
-175,3,4930
-174,0,3130
-174,1,4990
-174,2,2140
-174,3,4910
-173,0,3130
-173,1,5000
-173,2,2140
-173,3,4910
-172,0,3120
-172,1,5010
-172,2,2140
-172,3,4920
-171,0,3130
-171,1,5020
-171,2,2140
-171,3,4730
-170,0,3130
-170,1,5020
-170,2,2140
-170,3,4750
-169,0,3130
-169,1,5010
-169,2,2140
-169,3,4790
-168,0,3130
-168,1,5020
-168,2,2140
-168,3,4820
-167,0,3130
-167,1,5020
-167,2,2140
-167,3,4830
-166,0,3140
-166,1,5020
-166,2,2140
-166,3,4820
-165,0,3140
-165,1,5020
-165,2,2140
-165,3,4820
-164,0,3140
-164,1,5020
-164,2,2140
-164,3,4810
-163,0,3150
-163,1,5020
-163,2,2150
-163,3,4800
-162,0,3150
-162,1,5020
-162,2,2140
-162,3,4800
-161,0,3130
-161,1,5020
-161,2,2140
-161,3,4790
-160,0,3140
-160,1,5020
-160,2,2140
-160,3,4790
-159,0,3140
-159,1,5020
-159,2,2140
-159,3,4790
-158,0,3140
-158,1,5000
-158,2,2140
-158,3,4790
-157,0,3140
-157,1,5010
-157,2,2140
-157,3,4790
-156,0,3140
-156,1,5010
-156,2,2140
-156,3,4830
-155,0,3140
-155,1,5010
-155,2,2140
-155,3,4810
-154,0,3130
-154,1,5010
-154,2,2140
-154,3,4700
-153,0,3120
-153,1,5010
-153,2,2140
-153,3,4610
-152,0,3130
-152,1,5010
-152,2,2150
-152,3,4540
-151,0,3120
-151,1,5010
-151,2,2150
-151,3,4550
-150,0,3130
-150,1,5010
-150,2,2140
-150,3,4600
-149,0,3130
-149,1,5010
-149,2,2140
-149,3,4630
-148,0,3120
-148,1,5010
-148,2,2140
-148,3,4650
-147,0,3110
-147,1,5010
-147,2,2130
-147,3,4680
-146,0,3110
-146,1,5010
-146,2,2140
-146,3,4690
-145,0,3120
-145,1,5010
-145,2,2140
-145,3,4710
-144,0,3130
-144,1,5010
-144,2,2140
-144,3,4720
-143,0,3130
-143,1,5000
-143,2,2140
-143,3,4690
-142,0,3130
-142,1,5000
-142,2,2140
-142,3,4720
-141,0,3120
-141,1,5000
-141,2,2140
-141,3,4740
-140,0,3120
-140,1,5010
-140,2,2140
-140,3,4740
-139,0,3110
-139,1,5000
-139,2,2140
-139,3,4730
-138,0,3110
-138,1,5010
-138,2,2150
-138,3,4710
-137,0,3120
-137,1,5010
-137,2,2150
-137,3,4690
-136,0,3120
-136,1,5010
-136,2,2150
-136,3,4670
-135,0,3130
-135,1,5020
-135,2,2160
-135,3,4670
-134,0,3120
-134,1,5020
-134,2,2160
-134,3,4670
-133,0,3120
-133,1,5020
-133,2,2160
-133,3,4680
-132,0,3110
-132,1,5010
-132,2,2150
-132,3,4680
-131,0,3120
-131,1,4990
-131,2,2140
-131,3,4680
-130,0,3110
-130,1,4990
-130,2,2140
-130,3,4710
-129,0,3110
-129,1,4990
-129,2,2140
-129,3,4700
-128,0,3120
-128,1,4990
-128,2,2140
-128,3,4700
-127,0,3120
-127,1,4990
-127,2,2130
-127,3,4700
-126,0,3120
-126,1,5000
-126,2,2130
-126,3,4700
-125,0,3110
-125,1,5000
-125,2,2140
-125,3,4700
-124,0,3110
-124,1,5010
-124,2,2140
-124,3,4690
-123,0,3100
-123,1,5010
-123,2,2150
-123,3,4690
-122,0,3130
-122,1,5000
-122,2,2150
-122,3,4680
-121,0,3130
-121,1,5000
-121,2,2150
-121,3,4670
-120,0,3120
-120,1,5000
-120,2,2140
-120,3,4660
-119,0,3130
-119,1,5010
-119,2,2140
-119,3,4650
-118,0,3130
-118,1,5010
-118,2,2140
-118,3,4640
-117,0,3140
-117,1,5000
-117,2,2140
-117,3,4630
-116,0,3140
-116,1,5010
-116,2,2140
-116,3,4630
-115,0,3130
-115,1,5020
-115,2,2140
-115,3,4630
-114,0,3130
-114,1,5020
-114,2,2150
-114,3,4620
-113,0,3130
-113,1,5030
-113,2,2150
-113,3,4610
-112,0,3140
-112,1,5030
-112,2,2140
-112,3,4600
-111,0,3130
-111,1,5020
-111,2,2140
-111,3,4580
-110,0,3130
-110,1,5020
-110,2,2150
-110,3,4580
-109,0,3130
-109,1,5010
-109,2,2150
-109,3,4560
-108,0,3120
-108,1,5010
-108,2,2150
-108,3,4540
-107,0,3110
-107,1,5010
-107,2,2150
-107,3,4530
-106,0,3110
-106,1,5010
-106,2,2150
-106,3,4510
-105,0,3110
-105,1,5010
-105,2,2150
-105,3,4500
-104,0,3100
-104,1,5010
-104,2,2150
-104,3,4500
-103,0,3100
-103,1,5010
-103,2,2150
-103,3,4490
-102,0,3100
-102,1,5000
-102,2,2150
-102,3,4490
-101,0,3110
-101,1,5000
-101,2,2150
-101,3,4500
-100,0,3120
-100,1,5000
-100,2,2150
-100,3,4510
-99,0,3120
-99,1,5000
-99,2,2150
-99,3,4520
-98,0,3130
-98,1,5000
-98,2,2150
-98,3,4530
-97,0,3130
-97,1,5000
-97,2,2150
-97,3,4530
-96,0,3120
-96,1,5010
-96,2,2150
-96,3,4530
-95,0,3130
-95,1,5010
-95,2,2150
-95,3,4530
-94,0,3130
-94,1,5010
-94,2,2140
-94,3,4520
-93,0,3130
-93,1,5010
-93,2,2140
-93,3,4510
-92,0,3130
-92,1,5020
-92,2,2150
-92,3,4510
-91,0,3130
-91,1,5020
-91,2,2140
-91,3,4520
-90,0,3130
-90,1,5020
-90,2,2150
-90,3,4530
-89,0,3130
-89,1,5020
-89,2,2150
-89,3,4540
-88,0,3120
-88,1,5020
-88,2,2160
-88,3,4540
-87,0,3120
-87,1,5020
-87,2,2150
-87,3,4540
-86,0,3120
-86,1,5020
-86,2,2150
-86,3,4540
-85,0,3110
-85,1,5030
-85,2,2160
-85,3,4530
-84,0,3110
-84,1,5020
-84,2,2150
-84,3,4510
-83,0,3120
-83,1,5020
-83,2,2150
-83,3,4480
-82,0,3120
-82,1,5030
-82,2,2150
-82,3,4470
-81,0,3110
-81,1,5030
-81,2,2150
-81,3,4470
-80,0,3110
-80,1,5010
-80,2,2150
-80,3,4450
-79,0,3110
-79,1,5010
-79,2,2160
-79,3,4430
-78,0,3110
-78,1,5010
-78,2,2150
-78,3,4440
-77,0,3120
-77,1,5020
-77,2,2150
-77,3,4440
-76,0,3120
-76,1,5020
-76,2,2150
-76,3,4440
-75,0,3120
-75,1,5010
-75,2,2140
-75,3,4440
-74,0,3110
-74,1,5010
-74,2,2140
