数据序列,设备号,测量值
0,0,5860
0,1,3210
0,2,4920
0,3,1980
1,0,5850
1,1,3210
1,2,4910
1,3,1980
2,0,5860
2,1,3210
2,2,4910
2,3,1970
3,0,5890
3,1,3210
3,2,4910
3,3,1980
4,0,5840
4,1,3220
4,2,4910
4,3,1980
5,0,5820
5,1,3220
5,2,4910
5,3,1970
6,0,5840
6,1,3220
6,2,4910
6,3,1970
7,0,5820
7,1,3210
7,2,4910
7,3,1970
8,0,5820
8,1,3210
8,2,4910
8,3,1970
9,0,5860
9,1,3210
9,2,4910
9,3,1980
10,0,5890
10,1,3200
10,2,4910
10,3,1990
11,0,5860
11,1,3200
11,2,4910
11,3,1980
12,0,5840
12,1,3210
12,2,4910
12,3,1970
13,0,5870
13,1,3200
13,2,4910
13,3,1980
14,0,5830
14,1,3200
14,2,4910
14,3,1980
15,0,5860
15,1,3210
15,2,4910
15,3,1980
16,0,5840
16,1,3210
16,2,4890
16,3,1990
17,0,5860
17,1,3220
17,2,4910
17,3,2000
18,0,5860
18,1,3210
18,2,4910
18,3,2000
19,0,5880
19,1,3220
19,2,4910
19,3,1990
20,0,5890
20,1,3220
20,2,4910
20,3,1990
21,0,5850
21,1,3220
21,2,4910
21,3,2000
22,0,5840
22,1,3210
22,2,4910
22,3,1990
23,0,5830
23,1,3200
23,2,4910
23,3,1980
24,0,5830
24,1,3200
24,2,4910
24,3,1990
25,0,5890
25,1,3210
25,2,4910
25,3,1980
26,0,5830
26,1,3220
26,2,4890
26,3,1980
27,0,5870
27,1,3220
27,2,4920
27,3,1980
28,0,5880
28,1,3220
28,2,4920
28,3,1970
29,0,5880
29,1,3220
29,2,4920
29,3,1970
30,0,5840
30,1,3220
30,2,4910
30,3,1980
31,0,5840
31,1,3230
31,2,4910
31,3,1980
32,0,5840
32,1,3220
32,2,4910
32,3,1980
33,0,5880
33,1,3220
33,2,4910
33,3,1990
34,0,5830
34,1,3220
34,2,4910
34,3,1980
35,0,5840
35,1,3210
35,2,4910
35,3,1990
36,0,5830
36,1,3210
36,2,4910
36,3,1980
37,0,5830
37,1,3210
37,2,4890
37,3,1990
38,0,5820
38,1,3210
38,2,4890
38,3,1980
39,0,5880
39,1,3210
39,2,4890
39,3,1990
40,0,5880
40,1,3210
40,2,4890
40,3,2000
41,0,5880
41,1,3210
41,2,4890
41,3,1990
42,0,5860
42,1,3210
42,2,4890
42,3,2000
43,0,5830
43,1,3210
43,2,4890
43,3,1990
44,0,5830
44,1,3210
44,2,4890
44,3,1990
45,0,5850
45,1,3220
45,2,4910
45,3,1980
46,0,5870
46,1,3220
46,2,4910
46,3,1970
47,0,5890
47,1,3220
47,2,4910
47,3,1980
48,0,5850
48,1,3210
48,2,4910
48,3,1990
49,0,5830
49,1,3210
49,2,4910
49,3,1990
50,0,5820
50,1,3200
50,2,4910
50,3,2000
51,0,5880
51,1,3200
51,2,4910
51,3,1990
52,0,5870
52,1,3200
52,2,4910
52,3,2000
53,0,5890
53,1,3190
53,2,4890
53,3,2010
54,0,5850
54,1,3190
54,2,4910
54,3,1990
55,0,5870
55,1,3190
55,2,4910
55,3,1980
56,0,5850
56,1,3180
56,2,4910
56,3,1990
57,0,5890
57,1,3190
57,2,4910
57,3,1980
58,0,5890
58,1,3200
58,2,4910
58,3,1970
59,0,5830
59,1,3200
59,2,4890
59,3,1990
60,0,5840
60,1,3210
60,2,4890
60,3,2000
61,0,5850
61,1,3210
61,2,4890
61,3,2000
62,0,5820
62,1,3210
62,2,4910
62,3,1980
63,0,5820
63,1,3200
63,2,4910
63,3,1970
64,0,5830
64,1,3200
64,2,4910
64,3,1980
65,0,5890
65,1,3200
65,2,4910
65,3,1970
66,0,5890
66,1,3210
66,2,4910
66,3,1970
67,0,5890
67,1,3210
67,2,4910
67,3,1980
68,0,5890
68,1,3220
68,2,4910
68,3,1990
69,0,5870
69,1,3210
69,2,4910
69,3,1980
70,0,5870
70,1,3220
70,2,4910
70,3,1970
71,0,5850
71,1,3200
71,2,4910
71,3,1970
72,0,5850
72,1,3210
72,2,4910
72,3,1970
73,0,5890
73,1,3210
73,2,4910
73,3,1970
74,0,5830
74,1,3210
74,2,4890
74,3,1960
75,0,5890
75,1,3220
75,2,4890
75,3,1950
76,0,5850
76,1,3220
76,2,4910
76,3,1960
77,0,5890
77,1,3210
77,2,4910
77,3,1970
78,0,5870
78,1,3210
78,2,4920
78,3,1960
79,0,5830
79,1,3230
79,2,4920
79,3,1950
80,0,5370
80,1,3230
80,2,4910
80,3,2420
81,0,5370
81,1,3230
81,2,4920
81,3,2430
82,0,5370
82,1,3210
82,2,4910
82,3,2460
83,0,5370
83,1,3210
83,2,4910
83,3,2450
84,0,5370
84,1,3220
84,2,4910
84,3,2470
85,0,5370
85,1,3210
85,2,4910
85,3,2480
86,0,5370
86,1,3210
86,2,4910
86,3,2520
87,0,5380
87,1,3210
87,2,4910
87,3,2440
88,0,5380
88,1,3200
88,2,4920
88,3,2500
89,0,5380
89,1,3210
89,2,4910
89,3,2470
90,0,5380
90,1,3210
90,2,4910
90,3,2500
91,0,5380
91,1,3210
91,2,4910
91,3,2500
92,0,5380
92,1,3210
92,2,4910
92,3,2470
93,0,5380
93,1,3220
93,2,4910
93,3,2440
94,0,5380
94,1,3210
94,2,4910
94,3,2450
95,0,5380
95,1,3210
95,2,4890
95,3,2490
96,0,5380
96,1,3220
96,2,4910
96,3,2450
97,0,5370
97,1,3220
97,2,4910
97,3,2440
98,0,5370
98,1,3220
98,2,4910
98,3,2480
99,0,5370
99,1,3220
99,2,4890
99,3,2500
100,0,5370
100,1,3210
100,2,4890
100,3,2430
101,0,5370
101,1,3210
101,2,4890
101,3,2430
102,0,5370
102,1,3210
102,2,4890
102,3,2500
103,0,5370
103,1,3200
103,2,4890
103,3,2450
104,0,5370
104,1,3200
104,2,4890
104,3,2490
105,0,5370
105,1,3190
105,2,4890
105,3,2470
106,0,5350
106,1,3200
106,2,4890
106,3,2440
107,0,5350
107,1,3200
107,2,4910
107,3,2460
108,0,5350
108,1,3200
108,2,4910
108,3,2480
109,0,5360
109,1,3200
109,2,4910
109,3,2470
110,0,5360
110,1,3210
110,2,4910
110,3,2450
111,0,5360
111,1,3200
111,2,4910
111,3,2490
112,0,5360
112,1,3210
112,2,4920
112,3,2470
113,0,5360
113,1,3220
113,2,4920
113,3,2440
114,0,5360
114,1,3210
114,2,4920
114,3,2500
115,0,5360
115,1,3210
115,2,4920
115,3,2500
116,0,5360
116,1,3210
116,2,4920
116,3,2460
117,0,5360
117,1,3210
117,2,4920
117,3,2480
118,0,5360
118,1,3210
118,2,4920
118,3,2450
119,0,5360
119,1,3210
119,2,4920
119,3,2490
120,0,5370
120,1,3200
120,2,4910
120,3,2500
121,0,5370
121,1,3200
121,2,4910
121,3,2430
122,0,5380
122,1,3200
122,2,4910
122,3,2470
123,0,5370
123,1,3200
123,2,4910
123,3,2470
124,0,5370
124,1,3200
124,2,4910
124,3,2520
125,0,5370
125,1,3200
125,2,4910
125,3,2460
126,0,5370
126,1,3200
126,2,4910
126,3,2520
127,0,5370
127,1,3200
127,2,4910
127,3,2460
128,0,5370
128,1,3200
128,2,4910
128,3,2460
129,0,5370
129,1,3210
129,2,4910
129,3,2520
130,0,5360
130,1,3220
130,2,4910
130,3,2510
131,0,5350
131,1,3220
131,2,4910
131,3,2510
132,0,5350
132,1,3220
132,2,4910
132,3,2470
133,0,5360
133,1,3210
133,2,4890
133,3,2450
134,0,5360
134,1,3200
134,2,4890
134,3,2450
135,0,5360
135,1,3220
135,2,4890
135,3,2450
136,0,5370
136,1,3210
136,2,4910
136,3,2520
137,0,5390
137,1,3210
137,2,4890
137,3,2460
138,0,5380
138,1,3210
138,2,4910
138,3,2480
139,0,5380
139,1,3200
139,2,4910
139,3,2470
140,0,5380
140,1,3200
140,2,4920
140,3,2510
141,0,5380
141,1,3200
141,2,4910
141,3,2470
142,0,5380
142,1,3200
142,2,4910
142,3,2450
143,0,5380
143,1,3190
