Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3999.1,4998.9,2519.4,3239.3
2.0,3994.5,5014.5,2514.7,3244.6
3.0,3993.0,5019.7,2513.1,3246.4
4.0,3992.3,5022.3,2509.8,3247.3
5.0,3991.8,5021.8,2507.8,3247.9
6.0,3989.7,5028.4,2508.2,3248.3
7.0,3988.3,5033.2,2508.4,3248.5
8.0,3987.2,5035.5,2508.7,3248.7
9.0,3986.3,5031.1,2508.8,3247.7
10.0,3985.6,5028.8,2507.8,3246.8
11.0,3985.0,5031.0,2507.0,3246.1
12.0,3984.5,5028.9,2506.3,3245.5
13.0,3985.0,5031.8,2505.7,3244.0
14.0,3985.5,5029.9,2506.1,3241.0
15.0,3986.7,5033.3,2506.4,3239.2
16.0,3987.8,5036.3,2506.7,3237.6
17.0,3988.8,5034.2,2507.8,3236.2
18.0,3988.9,5031.6,2508.3,3235.7
19.0,3988.2,5031.4,2509.2,3233.8
20.0,3987.6,5034.3,2509.5,3232.8
21.0,3987.0,5032.5,2510.3,3232.6
22.0,3986.5,5035.2,2511.0,3232.4
23.0,3986.1,5033.4,2510.9,3232.2
24.0,3985.6,5032.5,2511.6,3232.1
25.0,3985.2,5034.4,2512.1,3231.9
26.0,3985.6,5032.0,2512.3,3232.5
27.0,3985.9,5032.6,2512.8,3233.0
28.0,3985.5,5030.4,2512.6,3233.5
29.0,3985.1,5029.0,2512.4,3233.9
30.0,3984.8,5029.1,2512.9,3234.3
31.0,3984.4,5029.1,2513.4,3234.7
32.0,3984.2,5027.9,2513.5,3235.0
33.0,3984.0,5027.3,2513.9,3235.4
34.0,3983.7,5028.2,2513.6,3235.7
35.0,3983.5,5030.9,2513.4,3235.3
36.0,3983.3,5032.2,2513.2,3235.0
37.0,3983.1,5030.1,2513.0,3234.6
38.0,3982.9,5031.4,2512.8,3234.3
39.0,3982.7,5033.2,2512.6,3234.0
40.0,3982.5,5033.7,2513.1,3233.8
41.0,3982.3,5032.1,2513.5,3232.9
42.0,3982.2,5030.1,2513.6,3232.0
43.0,3982.0,5032.0,2513.6,3231.9
44.0,3981.9,5030.6,2513.6,3232.4
45.0,3981.8,5030.5,2513.6,3233.6
46.0,3981.7,5030.5,2513.7,3234.0
47.0,3982.2,5031.8,2514.1,3234.4
48.0,3982.7,5031.0,2513.8,3234.7
49.0,3983.2,5030.3,2513.6,3235.1
50.0,3983.6,5028.3,2514.0,3235.4
51.0,3983.4,5027.8,2514.4,3235.1
52.0,3983.2,5026.0,2514.1,3234.7
53.0,3983.0,5025.6,2513.8,3234.4
54.0,3982.9,5026.5,2513.8,3234.8
55.0,3982.8,5026.8,2514.2,3235.1
56.0,3982.8,5027.0,2514.6,3235.4
57.0,3982.7,5025.9,2514.9,3235.7
58.0,3982.7,5028.7,2515.3,3236.0
59.0,3982.6,5028.8,2514.9,3236.3
60.0,3982.6,5029.5,2515.3,3236.5
61.0,3982.6,5030.8,2514.9,3236.7
62.0,3982.5,5028.9,2514.6,3237.6
63.0,3982.5,5029.6,2515.0,3238.4
64.0,3982.5,5031.5,2514.6,3239.1
65.0,3982.4,5033.4,2514.3,3239.2
66.0,3982.4,5032.5,2514.3,3239.9
67.0,3982.4,5030.4,2514.7,3240.5
68.0,3982.4,5028.5,2515.0,3240.5
69.0,3982.3,5026.6,2515.3,3240.5
70.0,3982.3,5024.9,2515.6,3240.4
71.0,3982.3,5024.6,2515.9,3240.4
72.0,3982.3,5023.0,2516.2,3239.7
73.0,3982.3,5021.5,2515.8,3239.1
74.0,3982.2,5020.1,2515.4,3238.5
75.0,3982.2,5022.7,2515.7,3238.6
76.0,3982.2,5022.5,2515.3,3238.1
77.0,3982.2,5021.1,2514.4,3238.2
78.0,3982.2,5021.0,2513.4,3238.3
79.0,3982.2,5020.9,2512.6,3238.4
80.0,3982.2,5024.1,2511.8,3238.5
81.0,3982.1,5024.5,2511.6,3237.3
82.0,3982.1,5023.5,2511.5,3236.2
83.0,3982.1,5022.7,2512.1,3235.8
84.0,3982.1,5024.4,2511.9,3235.4
85.0,3982.1,5023.5,2511.2,3235.1
86.0,3982.1,5023.9,2510.5,3234.8
87.0,3982.1,5025.6,2509.8,3234.4
88.0,3982.1,5027.2,2509.8,3234.2
89.0,3982.1,5026.1,2509.8,3234.5
90.0,3982.1,5027.6,2509.8,3235.5
91.0,3982.1,5025.8,2509.2,3235.8
92.0,3981.9,5025.5,2509.5,3236.1
93.0,3981.8,5024.5,2509.5,3236.3
94.0,3981.8,5022.2,2508.9,3236.6
95.0,3981.8,5023.4,2508.3,3236.8
96.0,3981.9,5024.5,2509.1,3237.0
97.0,3981.7,5022.9,2509.4,3237.2
98.0,3982.3,5021.4,2510.1,3236.7
99.0,3983.4,5023.2,2510.1,3236.3
100.0,3984.5,5022.4,2510.7,3235.9
101.0,3984.8,5024.2,2510.9,3235.5
102.0,3985.8,5025.2,2511.5,3235.2
103.0,3986.1,5026.8,2511.4,3234.8
104.0,3987.0,5026.4,2512.0,3234.5
105.0,3987.8,5029.2,2511.8,3234.2
106.0,3988.0,5029.9,2511.7,3234.6
107.0,3988.7,5030.5,2511.6,3234.9
108.0,3989.5,5030.5,2511.5,3234.6
109.0,3990.1,5031.1,2512.1,3234.3
110.0,3990.1,5033.0,2511.9,3234.0
111.0,3990.1,5034.1,2511.2,3234.4
112.0,3990.8,5033.8,2510.4,3234.1
113.0,3990.7,5032.9,2509.8,3233.9
114.0,3990.7,5033.4,2509.1,3233.0
115.0,3990.6,5035.7,2508.5,3232.8
116.0,3989.9,5035.4,2508.0,3232.6
117.0,3989.3,5037.6,2507.5,3232.4
118.0,3988.7,5036.5,2507.0,3232.3
119.0,3988.1,5036.0,2507.2,3232.1
120.0,3988.3,5035.0,2507.4,3232.0
121.0,3988.4,5035.3,2506.9,3231.9
122.0,3988.5,5035.6,2507.1,3232.4
123.0,3988.6,5034.6,2506.6,3232.9
124.0,3988.7,5035.0,2506.9,3233.3
125.0,3988.8,5035.3,2506.4,3233.8
126.0,3988.2,5034.3,2506.6,3234.2
127.0,3988.3,5035.3,2506.2,3234.6
128.0,3988.4,5033.7,2505.8,3234.9
129.0,3987.9,5033.4,2506.1,3235.2
130.0,3988.0,5031.3,2507.0,3235.5
131.0,3988.1,5031.9,2507.8,3235.8
132.0,3988.9,5031.1,2508.6,3236.1
133.0,3989.6,5033.0,2508.7,3236.3
134.0,3990.3,5034.7,2508.8,3236.6
135.0,3990.9,5033.8,2508.9,3236.2
136.0,3990.9,5032.2,2508.9,3235.8
137.0,3990.8,5030.8,2508.4,3235.4
138.0,3990.7,5028.2,2507.8,3235.7
139.0,3990.7,5030.2,2508.6,3236.0
140.0,3990.0,5032.1,2509.0,3235.6
141.0,3989.4,5030.1,2509.3,3235.2
142.0,3988.8,5032.0,2510.0,3235.5
143.0,3988.2,5033.8,2510.0,3235.8
144.0,3987.7,5032.9,2510.0,3236.7
145.0,3987.2,5030.8,2510.6,3237.6
146.0,3986.7,5029.4,2510.6,3238.4
147.0,3986.9,5030.8,2510.5,3239.1
148.0,3987.8,5030.7,2510.5,3239.8
149.0,3987.9,5032.0,2510.5,3240.5
150.0,3988.0,5032.5,2510.4,3240.5
151.0,3987.5,5033.0,2510.4,3240.4
152.0,3987.0,5030.8,2511.0,3240.4
153.0,3986.6,5030.8,2511.6,3240.4
154.0,3986.2,5030.7,2511.5,3240.4
155.0,3985.8,5033.9,2512.1,3240.3
156.0,3985.4,5035.6,2512.6,3241.0
157.0,3985.7,5036.5,2512.4,3241.5
158.0,3986.0,5038.7,2512.9,3242.1
159.0,3986.9,5036.8,2513.4,3242.6
160.0,3987.1,5035.7,2513.8,3243.1
161.0,3986.6,5034.7,2513.5,3243.5
162.0,3986.2,5034.4,2514.0,3243.9
163.0,3985.8,5034.1,2514.3,3243.7
164.0,3986.1,5031.3,2514.7,3243.4
165.0,3986.3,5030.6,2515.0,3243.2
166.0,3986.6,5029.9,2515.0,3242.4
167.0,3986.8,5028.6,2515.3,3241.6
168.0,3987.0,5031.3,2515.2,3240.8
169.0,3987.2,5029.9,2515.1,3240.1
170.0,3988.0,5031.2,2515.5,3239.5
171.0,3988.1,5031.1,2515.4,3238.9
172.0,3988.3,5033.6,2515.3,3238.3
173.0,3988.4,5034.7,2515.2,3238.4
174.0,3987.8,5033.1,2515.5,3238.5
175.0,3987.3,5032.9,2515.1,3238.6
176.0,3987.0,5031.4,2514.8,3238.7
177.0,3986.5,5031.3,2515.1,3238.8
178.0,3986.8,5033.8,2515.1,3238.2
179.0,3986.3,5033.6,2515.4,3237.7
180.0,3985.9,5035.3,2515.0,3237.8
181.0,3986.2,5004.0,2514.7,3267.6
182.0,3986.4,4974.7,2514.4,3298.7
183.0,3986.7,4947.3,2514.8,3324.0
184.0,3986.9,4921.7,2514.7,3351.4
185.0,3987.1,4897.1,2514.7,3374.6
186.0,3987.3,4874.1,2514.6,3394.9
187.0,3986.8,4852.5,2515.0,3414.6
188.0,3987.0,4833.7,2514.7,3434.3
189.0,3987.8,4815.4,2515.0,3455.3
190.0,3988.6,4798.3,2514.7,3471.7
191.0,3988.7,4781.6,2514.4,3487.1
192.0,3988.8,4766.0,2514.1,3505.3
193.0,3989.5,4750.8,2514.5,3518.5
194.0,3989.5,4736.6,2514.8,3532.1
195.0,3989.6,4723.9,2514.5,3543.6
196.0,3989.0,4712.0,2514.5,3556.9
197.0,3988.4,4700.9,2514.8,3567.4
198.0,3987.8,4690.6,2514.5,3578.6
199.0,3987.3,4681.5,2514.2,3587.0
200.0,3987.5,4672.4,2514.2,3596.3
201.0,3987.7,4663.8,2514.2,3604.9
202.0,3987.2,4656.5,2514.2,3614.2
203.0,3986.7,4649.0,2514.6,3619.8
204.0,3986.9,4642.0,2514.3,3628.8
205.0,3987.1,4635.4,2514.0,3633.4
206.0,3986.7,4629.2,2514.4,3637.7
207.0,3986.2,4623.5,2514.7,3643.0
208.0,3986.5,4618.1,2515.1,3650.5
209.0,3986.7,4613.1,2515.4,3655.0
210.0,3986.9,4609.0,2515.7,3661.1
211.0,3987.1,4605.2,2515.3,3663.0
212.0,3987.9,4601.6,2514.3,3664.1
213.0,3988.7,4598.3,2513.4,3665.8
214.0,3989.4,4595.2,2512.6,3671.9
215.0,3990.1,4592.3,2512.4,3675.6
216.0,3990.8,4589.5,2512.9,3677.2
217.0,3991.4,4587.0,2512.7,3678.0
218.0,3991.9,4584.6,2512.5,3682.0
219.0,3991.8,4582.4,2513.0,3683.2
220.0,3991.7,4580.3,2513.5,3685.5
221.0,3992.2,4578.3,2513.9,3689.0
222.0,3992.1,4576.5,2514.3,3693.6
223.0,3991.9,4574.2,2514.6,3697.9
224.0,3991.8,4572.0,2514.3,3701.9
225.0,3991.7,4570.5,2514.7,3701.8
226.0,3991.6,4569.2,2514.4,3701.7
227.0,3990.8,4568.0,2514.1,3705.4
228.0,3990.1,4568.1,2513.9,3705.1
229.0,3990.1,4568.2,2513.0,3704.8
230.0,3990.1,4567.7,2512.1,3707.0
231.0,3990.8,4566.6,2512.0,3709.2
232.0,3991.4,4565.5,2511.2,3712.4
233.0,3991.3,4564.5,2511.1,3715.5
234.0,3990.5,4563.6,2511.1,3715.8
235.0,3990.5,4563.3,2511.6,3716.1
236.0,3989.8,4562.5,2511.5,3716.3
237.0,3989.2,4561.7,2512.1,3716.6
238.0,3988.6,4560.9,2512.2,3719.4
239.0,3988.0,4560.2,2512.3,3722.0
240.0,3988.2,4558.9,2512.4,3720.6
241.0,3987.6,4557.0,2512.5,3722.5
242.0,3987.2,4555.3,2513.0,3724.2
243.0,3986.7,4553.7,2513.1,3724.0
244.0,3986.3,4551.5,2513.1,3722.4
245.0,3986.5,4549.5,2513.6,3724.8
246.0,3986.7,4547.6,2514.0,3725.8
247.0,3986.3,4546.4,2514.4,3728.0
248.0,3985.9,4545.4,2514.7,3727.5
249.0,3985.5,4544.4,2514.4,3727.0
250.0,3985.2,4543.5,2514.8,3727.2
251.0,3984.8,4543.2,2515.1,3724.8
252.0,3984.5,4542.4,2514.8,3723.2
253.0,3984.9,4541.6,2514.5,3721.7
254.0,3985.2,4540.2,2514.8,3724.2
255.0,3985.5,4538.2,2514.8,3723.9
256.0,3985.8,4536.4,2514.7,3723.7
257.0,3985.4,4534.7,2514.7,3722.1
258.0,3985.2,4533.8,2514.6,3721.4
259.0,3984.9,4532.9,2514.6,3723.8
260.0,3984.6,4532.7,2514.6,3726.2
261.0,3984.3,4532.5,2514.5,3725.8
262.0,3984.6,4533.0,2514.9,3724.1
263.0,3985.0,4533.5,2515.2,3726.4
264.0,3985.9,4534.5,2514.9,3728.6
265.0,3986.8,4535.5,2513.9,3729.3
266.0,3987.7,4536.5,2513.0,3730.0
267.0,3988.5,4537.3,2512.2,3732.0
268.0,3988.6,4538.1,2512.0,3729.9
269.0,3988.0,4538.9,2511.9,3729.9
270.0,3987.5,4539.6,2511.8,3727.3
271.0,3987.0,4540.9,2511.0,3727.5
272.0,3987.2,4541.5,2510.3,3728.9
273.0,3986.8,4541.4,2509.6,3729.0
274.0,3986.3,4541.3,2509.0,3727.8
275.0,3985.9,4541.2,2508.4,3727.9
276.0,3985.5,4541.8,2507.9,3726.1
277.0,3985.2,4541.7,2508.0,3725.7
278.0,3984.8,4541.6,2508.2,3726.7
279.0,3984.5,4541.5,2508.3,3723.6
280.0,3984.9,4542.0,2509.0,3720.8
281.0,3984.6,4541.9,2509.4,3722.1
282.0,3984.9,4541.8,2509.7,3720.6
283.0,3985.2,4541.7,2509.7,3720.6
284.0,3985.6,4541.6,2509.7,3722.5
285.0,3985.8,4541.5,2509.7,3724.3
286.0,3986.1,4541.4,2509.7,3724.0
287.0,3986.4,4541.3,2509.8,3725.0
288.0,3985.9,4541.8,2509.1,3727.3
289.0,3985.6,4542.4,2508.5,3725.5
290.0,3985.9,4542.9,2508.0,3725.2
291.0,3986.1,4542.7,2507.5,3724.8
292.0,3985.7,4541.9,2507.6,3725.8
293.0,3985.4,4541.7,2507.8,3726.7
294.0,3985.0,4542.3,2507.3,3727.6
295.0,3985.3,4542.8,2507.5,3729.7
296.0,3985.0,4541.9,2508.3,3728.4
297.0,3984.7,4541.8,2509.0,3729.2
298.0,3984.4,4541.7,2509.7,3727.3
299.0,3984.1,4542.9,2510.4,3728.7
300.0,3983.8,4543.3,2510.4,3729.5
301.0,3984.2,4543.8,2510.3,3727.6
302.0,3984.6,4544.2,2510.3,3727.1
303.0,3985.6,4544.5,2510.3,3727.3
304.0,3985.9,4544.9,2510.3,3726.2
305.0,3986.1,4545.2,2509.6,3723.8
306.0,3986.4,4546.2,2509.0,3722.3
307.0,3986.6,4547.1,2508.4,3722.1
308.0,3986.8,4547.3,2507.9,3722.0
309.0,3987.0,4546.8,2508.3,3724.5
310.0,3987.2,4546.4,2508.6,3722.9
311.0,3987.4,4546.6,2509.0,3722.7
312.0,3986.9,4546.8,2509.3,3722.5
313.0,3986.5,4547.0,2509.6,3724.9
314.0,3986.7,4547.2,2509.6,3725.9
315.0,3986.3,4547.4,2509.7,3725.5
316.0,3985.9,4547.6,2510.3,3725.2
317.0,3986.1,4547.7,2511.0,3725.5
318.0,3985.7,4547.9,2510.9,3728.3
319.0,3986.0,4548.0,2510.8,3730.4
320.0,3986.9,4548.1,2510.8,3731.7
321.0,3987.8,4548.2,2511.4,3732.8
322.0,3987.9,4548.4,2511.3,3733.9
323.0,3987.4,4548.5,2511.2,3735.0
324.0,3986.9,4547.9,2511.1,3735.3
325.0,3987.1,4547.4,2511.1,3733.0
326.0,3987.3,4546.9,2511.0,3730.9
327.0,3987.5,4547.1,2510.9,3732.1
328.0,3987.6,4547.3,2510.9,3729.4
329.0,3987.8,4547.5,2510.8,3726.9
330.0,3987.9,4547.0,2510.8,3725.8
331.0,3988.1,4546.6,2511.3,3723.5
332.0,3988.2,4546.1,2511.9,3721.3
333.0,3988.3,4546.4,2512.4,3719.3
334.0,3988.4,4546.6,2512.3,3721.3
335.0,3988.5,4546.8,2512.1,3721.8
336.0,3988.6,4546.4,2512.0,3723.0
337.0,3988.7,4546.6,2511.9,3721.5
338.0,3988.1,4547.5,2512.4,3723.4
339.0,3987.6,4547.6,2512.2,3721.2
