数据序列,设备号,测量值
0,0,4970
0,1,4510
0,2,3170
0,3,2090
1,0,4960
1,1,4540
1,2,3170
1,3,2090
2,0,4960
2,1,4560
2,2,3180
2,3,2090
3,0,4960
3,1,4550
3,2,3170
3,3,2080
4,0,4950
4,1,4620
4,2,3160
4,3,2070
5,0,4960
5,1,4720
5,2,3160
5,3,2080
6,0,4960
6,1,4820
6,2,3180
6,3,2070
7,0,4960
7,1,4760
7,2,3180
7,3,2080
8,0,4960
8,1,4730
8,2,3170
8,3,2080
9,0,4960
9,1,4720
9,2,3160
9,3,2070
10,0,4960
10,1,4710
10,2,3160
10,3,2070
11,0,4970
11,1,4700
11,2,3160
11,3,2070
12,0,4970
12,1,4650
12,2,3150
12,3,2070
13,0,4970
13,1,4650
13,2,3150
13,3,2070
14,0,4960
14,1,4680
14,2,3150
14,3,2070
15,0,4960
15,1,4800
15,2,3150
15,3,2070
16,0,4960
16,1,4890
16,2,3150
16,3,2070
17,0,4960
17,1,4880
17,2,3140
17,3,2070
18,0,4960
18,1,4890
18,2,3140
18,3,2070
19,0,4960
19,1,4920
19,2,3150
19,3,2080
20,0,4950
20,1,4920
20,2,3170
20,3,2090
21,0,4950
21,1,4890
21,2,3160
21,3,2090
22,0,4950
22,1,4880
22,2,3170
22,3,2090
23,0,4950
23,1,4850
23,2,3170
23,3,2080
24,0,4950
24,1,4880
24,2,3160
24,3,2070
25,0,4950
25,1,4870
25,2,3170
25,3,2080
26,0,4950
26,1,4860
26,2,3160
26,3,2080
27,0,4950
27,1,4850
27,2,3170
27,3,2070
28,0,4950
28,1,4960
28,2,3190
28,3,2080
29,0,4940
29,1,4940
29,2,3190
29,3,2080
30,0,4940
30,1,4870
30,2,3200
30,3,2080
31,0,4960
31,1,4800
31,2,3190
31,3,2080
32,0,4960
32,1,4730
32,2,3180
32,3,2080
33,0,4960
33,1,4680
33,2,3170
33,3,2080
34,0,4960
34,1,4650
34,2,3180
34,3,2080
35,0,4960
35,1,4640
35,2,3180
35,3,2080
36,0,4960
36,1,4660
36,2,3170
36,3,2070
37,0,4960
37,1,4670
37,2,3160
37,3,2080
38,0,4950
38,1,4690
38,2,3180
38,3,2070
39,0,4950
39,1,4690
39,2,3160
39,3,2070
40,0,4970
40,1,4690
40,2,3150
40,3,2070
41,0,4950
41,1,4720
41,2,3150
41,3,2070
42,0,4950
42,1,4720
42,2,3160
42,3,2070
43,0,4950
43,1,4740
43,2,3160
43,3,2070
44,0,4940
44,1,4750
44,2,3180
44,3,2080
45,0,4950
45,1,4740
45,2,3180
45,3,2070
46,0,4950
46,1,4730
46,2,3160
46,3,2070
47,0,4960
47,1,4720
47,2,3170
47,3,2070
48,0,4960
48,1,4710
48,2,3170
48,3,2080
49,0,4960
49,1,4710
49,2,3150
49,3,2080
50,0,4960
50,1,4700
50,2,3150
50,3,2090
51,0,4960
51,1,4700
51,2,3160
51,3,2080
52,0,4960
52,1,4680
52,2,3170
52,3,2090
53,0,4960
53,1,4680
53,2,3170
53,3,2080
54,0,4960
54,1,4680
54,2,3170
54,3,2090
55,0,4950
55,1,4660
55,2,3170
55,3,2090
56,0,4960
56,1,4650
56,2,3160
56,3,2080
57,0,4970
57,1,4640
57,2,3170
57,3,2080
58,0,4970
58,1,4630
58,2,3170
58,3,2070
59,0,4970
59,1,4620
59,2,3160
59,3,2080
60,0,4970
60,1,4630
60,2,3160
60,3,2080
61,0,4970
61,1,4630
61,2,3160
61,3,2080
62,0,4970
62,1,4620
62,2,3170
62,3,2080
63,0,4970
63,1,4620
63,2,3170
63,3,2080
64,0,4970
64,1,4630
64,2,3170
64,3,2080
65,0,4960
65,1,4630
65,2,3160
65,3,2090
66,0,4960
66,1,4630
66,2,3150
66,3,2090
67,0,4950
67,1,4630
67,2,3150
67,3,2080
68,0,4950
68,1,4620
68,2,3170
68,3,2070
69,0,4960
69,1,4610
69,2,3180
69,3,2070
70,0,4970
70,1,4600
70,2,3190
70,3,2070
71,0,4970
71,1,4580
71,2,3180
71,3,2070
72,0,4960
72,1,4580
72,2,3160
72,3,2070
73,0,4960
73,1,4580
73,2,3170
73,3,2070
74,0,4970
74,1,4600
74,2,3160
74,3,2070
75,0,4970
75,1,4580
75,2,3160
75,3,2070
76,0,4970
76,1,4580
76,2,3160
76,3,2070
77,0,4960
77,1,4580
77,2,3160
77,3,2070
78,0,4960
78,1,4580
78,2,3150
78,3,2090
79,0,4960
79,1,4580
79,2,3150
79,3,2080
80,0,4950
80,1,4580
80,2,3160
80,3,2080
81,0,4950
81,1,4580
81,2,3160
81,3,2080
82,0,4960
82,1,4580
82,2,3160
82,3,2080
83,0,4950
83,1,4570
83,2,3160
83,3,2080
84,0,4950
84,1,4570
84,2,3160
84,3,2080
85,0,4950
85,1,4570
85,2,3160
85,3,2070
86,0,4940
86,1,4570
86,2,3170
86,3,2070
87,0,4940
87,1,4570
87,2,3170
87,3,2070
88,0,4940
88,1,4570
88,2,3180
88,3,2070
89,0,4950
89,1,4570
89,2,3170
89,3,2080
90,0,4960
90,1,4570
90,2,3170
90,3,2080
91,0,4960
91,1,4580
91,2,3180
91,3,2070
92,0,4960
92,1,4580
92,2,3180
92,3,2070
93,0,4960
93,1,4580
93,2,3180
93,3,2070
94,0,4960
94,1,4600
94,2,3180
94,3,2080
95,0,4960
95,1,4600
95,2,3170
95,3,2080
96,0,4960
96,1,4580
96,2,3170
96,3,2070
97,0,4960
97,1,4580
97,2,3180
97,3,2070
98,0,4960
98,1,4570
98,2,3160
98,3,2070
99,0,4960
99,1,4560
99,2,3150
99,3,2070
100,0,4960
100,1,4570
100,2,3150
100,3,2080
101,0,4960
101,1,4570
101,2,3170
101,3,2080
102,0,4960
102,1,4560
102,2,3170
102,3,2080
103,0,4950
103,1,4560
103,2,3160
103,3,2080
104,0,4950
104,1,4560
104,2,3150
104,3,2090
105,0,4950
105,1,4560
105,2,3170
105,3,2080
106,0,4950
106,1,4560
106,2,3190
106,3,2090
107,0,4950
107,1,4560
107,2,3190
107,3,2080
108,0,4950
108,1,4550
108,2,3170
108,3,2090
109,0,4940
109,1,4550
109,2,3150
109,3,2090
110,0,4940
110,1,4550
110,2,3150
110,3,2090
111,0,4950
111,1,4550
111,2,3160
111,3,2090
112,0,4960
112,1,4550
112,2,3170
112,3,2110
113,0,4960
113,1,4550
113,2,3170
113,3,2090
114,0,4960
114,1,4550
114,2,3160
114,3,2090
115,0,4960
115,1,4550
115,2,3170
115,3,2080
116,0,4950
116,1,4550
116,2,3180
116,3,2070
117,0,4950
117,1,4550
117,2,3190
117,3,2080
118,0,4950
118,1,4550
118,2,3190
118,3,2090
119,0,4950
119,1,4540
119,2,3180
119,3,2090
154,0,4960
154,1,4370
154,2,3160
154,3,2300
155,0,4970
155,1,4390
155,2,3180
155,3,2250
156,0,4970
156,1,4390
156,2,3190
156,3,2230
157,0,4970
157,1,4400
157,2,3200
157,3,2210
158,0,4960
158,1,4400
158,2,3190
158,3,2210
159,0,4960
159,1,4400
159,2,3170
159,3,2220
160,0,4960
160,1,4400
160,2,3170
160,3,2360
161,0,4960
161,1,4390
161,2,3170
161,3,2390
162,0,4960
162,1,4390
162,2,3160
162,3,2400
163,0,4960
163,1,4390
163,2,3160
163,3,2380
164,0,4960
164,1,4400
164,2,3160
164,3,2360
165,0,4960
165,1,4400
165,2,3150
165,3,2350
166,0,4950
166,1,4390
166,2,3150
166,3,2370
167,0,4960
167,1,4390
167,2,3150
167,3,2430
168,0,4960
168,1,4390
168,2,3150
168,3,2490
169,0,4960
169,1,4390
169,2,3150
169,3,2520
170,0,4960
170,1,4380
170,2,3150
170,3,2490
171,0,4960
171,1,4390
171,2,3170
171,3,2460
172,0,4960
172,1,4390
172,2,3170
172,3,2420
173,0,4960
173,1,4390
173,2,3160
173,3,2390
174,0,4970
174,1,4390
174,2,3160
174,3,2370
175,0,4960
175,1,4390
175,2,3170
175,3,2360
176,0,4960
176,1,4380
176,2,3160
176,3,2360
177,0,4970
177,1,4380
177,2,3150
177,3,2350
178,0,4970
178,1,4380
178,2,3170
178,3,2350
179,0,4970
179,1,4380
179,2,3160
179,3,2350
180,0,4960
180,1,4380
180,2,3160
180,3,2350
181,0,4950
181,1,4380
181,2,3160
181,3,2370
182,0,4970
182,1,4390
182,2,3150
182,3,2370
183,0,4970
183,1,4400
183,2,3170
183,3,2370
184,0,4960
184,1,4400
184,2,3170
184,3,2370
185,0,4960
185,1,4390
185,2,3160
185,3,2380
186,0,4970
186,1,4390
186,2,3150
186,3,2380
187,0,4970
187,1,4390
187,2,3140
187,3,2390
188,0,4970
188,1,4390
188,2,3140
