Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3759.2,2769.4,4639.0,3619.2
2.0,3764.6,2764.7,4654.5,3619.6
3.0,3766.4,2763.1,4659.7,3619.7
4.0,3767.3,2762.3,4680.1,3619.8
5.0,3767.9,2761.8,4706.8,3619.8
6.0,3768.2,2761.5,4698.7,3619.9
7.0,3770.0,2762.4,4676.2,3619.9
8.0,3771.4,2763.0,4676.7,3619.9
9.0,3773.6,2762.6,4686.9,3621.1
10.0,3775.5,2762.3,4689.5,3622.1
11.0,3777.0,2763.1,4690.6,3623.0
12.0,3777.3,2763.8,4702.3,3623.6
13.0,3776.6,2764.4,4719.8,3624.2
14.0,3776.0,2764.9,4740.3,3623.9
15.0,3775.5,2765.1,4760.7,3623.7
16.0,3775.1,2765.2,4778.0,3623.5
17.0,3774.6,2765.6,4790.9,3623.3
18.0,3775.1,2765.9,4801.0,3623.8
19.0,3776.2,2766.2,4810.0,3624.3
20.0,3776.5,2766.5,4818.2,3624.7
21.0,3776.7,2766.1,4824.9,3625.1
22.0,3777.0,2765.6,4829.6,3625.4
23.0,3777.2,2765.9,4833.2,3625.8
24.0,3777.4,2766.2,4835.1,3625.4
25.0,3776.9,2766.5,4836.1,3625.1
26.0,3776.4,2766.0,4837.7,3624.7
27.0,3776.0,2765.6,4837.9,3624.4
28.0,3776.2,2765.9,4836.7,3624.1
29.0,3775.8,2766.0,4834.9,3623.8
30.0,3775.4,2766.1,4833.9,3624.2
31.0,3775.7,2766.1,4833.6,3624.6
32.0,3776.0,2766.2,4829.4,3625.0
33.0,3775.6,2766.2,4824.8,3624.6
34.0,3775.2,2766.5,4819.2,3624.3
35.0,3775.6,2766.7,4814.7,3624.0
36.0,3775.9,2766.9,4810.4,3623.8
37.0,3775.5,2766.9,4807.1,3623.5
38.0,3775.1,2767.1,4804.0,3623.3
39.0,3774.8,2766.7,4801.2,3623.1
40.0,3774.5,2766.2,4797.8,3622.9
41.0,3774.2,2765.8,4795.4,3622.7
42.0,3773.9,2765.4,4793.7,3623.2
43.0,3773.7,2765.1,4792.2,3623.6
44.0,3773.4,2764.8,4790.1,3624.0
45.0,3772.5,2764.5,4787.5,3624.4
46.0,3771.7,2764.2,4784.4,3624.8
47.0,3771.0,2764.5,4780.9,3625.1
48.0,3770.9,2764.9,4778.3,3625.4
49.0,3770.9,2765.2,4777.1,3625.7
50.0,3770.8,2765.5,4776.6,3625.4
51.0,3770.7,2765.2,4778.1,3625.1
52.0,3770.7,2764.8,4779.5,3625.5
53.0,3770.7,2764.5,4781.5,3625.7
54.0,3770.6,2764.9,4783.4,3626.0
55.0,3770.6,2765.0,4785.7,3626.3
56.0,3770.5,2765.1,4787.9,3626.5
57.0,3770.5,2765.5,4790.6,3626.7
58.0,3770.5,2765.8,4793.8,3626.3
59.0,3770.4,2766.0,4796.8,3625.9
60.0,3770.4,2766.3,4800.2,3625.5
61.0,3771.0,2766.3,4804.1,3625.2
62.0,3772.3,2765.9,4809.0,3624.9
63.0,3773.4,2765.5,4814.2,3624.6
64.0,3774.5,2765.2,4818.5,3624.3
