数据序列,设备号,测量值
0,0,4850
0,1,1640
0,2,5280
0,3,3710
1,0,4850
1,1,1640
1,2,5290
1,3,3710
2,0,4870
2,1,1650
2,2,5290
2,3,3700
3,0,4880
3,1,1650
3,2,5280
3,3,3700
4,0,4890
4,1,1640
4,2,5300
4,3,3700
5,0,4910
5,1,1640
5,2,5300
5,3,3700
6,0,4920
6,1,1640
6,2,5290
6,3,3700
7,0,4850
7,1,1640
7,2,5280
7,3,3700
8,0,4810
8,1,1640
8,2,5280
8,3,3710
9,0,4760
9,1,1640
9,2,5290
9,3,3720
10,0,4730
10,1,1650
10,2,5270
10,3,3720
11,0,4710
11,1,1650
11,2,5270
11,3,3720
12,0,4710
12,1,1650
12,2,5260
12,3,3710
13,0,4740
13,1,1660
13,2,5270
13,3,3710
14,0,4750
14,1,1660
14,2,5280
14,3,3710
15,0,4770
15,1,1660
15,2,5270
15,3,3710
16,0,4790
16,1,1670
16,2,5260
16,3,3710
17,0,4790
17,1,1660
17,2,5260
17,3,3710
18,0,4800
18,1,1650
18,2,5270
18,3,3710
19,0,4810
19,1,1650
19,2,5280
19,3,3710
20,0,4800
20,1,1660
20,2,5290
20,3,3710
21,0,4810
21,1,1660
21,2,5290
21,3,3710
22,0,4790
22,1,1660
22,2,5290
22,3,3720
23,0,4770
23,1,1670
23,2,5270
23,3,3720
24,0,4740
24,1,1660
24,2,5270
24,3,3710
25,0,4720
25,1,1660
25,2,5270
25,3,3710
26,0,4710
26,1,1670
26,2,5270
26,3,3710
27,0,4700
27,1,1670
27,2,5260
27,3,3710
28,0,4690
28,1,1660
28,2,5260
28,3,3710
29,0,4690
29,1,1660
29,2,5270
29,3,3710
30,0,4680
30,1,1660
30,2,5270
30,3,3710
31,0,4670
31,1,1660
31,2,5270
31,3,3710
32,0,4660
32,1,1660
32,2,5270
32,3,3710
33,0,4640
33,1,1650
33,2,5280
33,3,3710
34,0,4630
34,1,1650
34,2,5290
34,3,3720
35,0,4630
35,1,1660
35,2,5290
35,3,3720
36,0,4640
36,1,1650
36,2,5300
36,3,3720
37,0,4670
37,1,1640
37,2,5300
37,3,3720
38,0,4720
38,1,1630
38,2,5300
38,3,3720
39,0,4760
39,1,1630
39,2,5300
39,3,3720
40,0,4800
40,1,1630
40,2,5300
40,3,3720
41,0,4800
41,1,1640
41,2,5280
41,3,3720
42,0,4810
42,1,1660
42,2,5290
42,3,3720
43,0,4810
43,1,1650
43,2,5300
43,3,3720
44,0,4810
44,1,1670
44,2,5290
44,3,3720
45,0,4810
45,1,1660
45,2,5290
45,3,3720
46,0,4800
46,1,1660
46,2,5290
46,3,3720
47,0,4780
47,1,1670
47,2,5290
47,3,3720
48,0,4760
48,1,1660
48,2,5290
48,3,3710
49,0,4740
49,1,1670
49,2,5280
49,3,3710
50,0,4720
50,1,1680
50,2,5280
50,3,3710
51,0,4700
51,1,1680
51,2,5290
51,3,3710
52,0,4700
52,1,1660
52,2,5290
52,3,3720
53,0,4710
53,1,1670
53,2,5290
53,3,3720
54,0,4710
54,1,1660
54,2,5270
54,3,3710
55,0,4700
55,1,1660
55,2,5260
55,3,3720
56,0,4690
56,1,1660
56,2,5270
56,3,3730
57,0,4680
57,1,1650
57,2,5280
57,3,3730
58,0,4660
58,1,1650
58,2,5290
58,3,3730
59,0,4650
59,1,1650
59,2,5300
59,3,3730
60,0,4650
60,1,1650
60,2,5300
60,3,3730
61,0,4660
61,1,1660
61,2,5290
61,3,3720
62,0,4660
62,1,1650
62,2,5300
62,3,3720
63,0,4670
63,1,1650
63,2,5300
63,3,3720
64,0,4680
64,1,1640
64,2,5310
64,3,3720
65,0,4670
65,1,1650
65,2,5310
65,3,3720
66,0,4650
66,1,1650
66,2,5310
66,3,3710
67,0,4640
67,1,1660
67,2,5310
67,3,3720
68,0,4630
68,1,1660
68,2,5310
68,3,3720
69,0,4610
69,1,1660
69,2,5310
69,3,3720
70,0,4600
70,1,1660
70,2,5310
70,3,3720
71,0,4600
71,1,1660
71,2,5290
71,3,3720
72,0,4610
72,1,1650
72,2,5290
72,3,3720
73,0,4610
73,1,1650
73,2,5280
73,3,3720
74,0,4610
74,1,1660
74,2,5280
74,3,3720
75,0,4610
75,1,1650
75,2,5270
75,3,3720
76,0,4620
76,1,1670
76,2,5280
76,3,3710
77,0,4620
77,1,1670
77,2,5280
77,3,3700
78,0,4620
78,1,1670
78,2,5270
78,3,3700
79,0,4610
79,1,1670
79,2,5270
79,3,3710
80,0,4620
80,1,1670
80,2,5270
80,3,3710
81,0,4620
81,1,1680
81,2,5270
81,3,3710
82,0,4610
82,1,1690
82,2,5260
82,3,3700
83,0,4600
83,1,1690
83,2,5260
83,3,3700
84,0,4580
84,1,1690
84,2,5270
84,3,3700
85,0,4580
85,1,1690
85,2,5270
85,3,3700
86,0,4580
86,1,1680
86,2,5270
86,3,3700
87,0,4580
87,1,1670
87,2,5280
87,3,3710
88,0,4580
88,1,1670
88,2,5280
88,3,3720
89,0,4580
89,1,1670
89,2,5290
89,3,3710
90,0,4580
90,1,1680
90,2,5290
90,3,3700
91,0,4580
91,1,1660
91,2,5290
91,3,3700
92,0,4580
92,1,1660
92,2,5290
92,3,3710
93,0,4600
93,1,1660
93,2,5290
93,3,3710
94,0,4600
94,1,1660
94,2,5280
94,3,3700
95,0,4610
95,1,1670
95,2,5280
95,3,3700
96,0,4620
96,1,1660
96,2,5280
96,3,3700
97,0,4630
97,1,1660
97,2,5280
97,3,3710
98,0,4650
98,1,1660
98,2,5280
98,3,3720
99,0,4680
99,1,1660
99,2,5270
99,3,3730
100,0,4710
100,1,1650
100,2,5270
100,3,3720
101,0,4720
101,1,1660
101,2,5270
101,3,3720
102,0,4720
102,1,1670
102,2,5280
102,3,3720
103,0,4710
103,1,1660
103,2,5280
103,3,3720
104,0,4720
104,1,1670
104,2,5290
104,3,3710
105,0,4720
105,1,1670
105,2,5290
105,3,3720
106,0,4710
106,1,1670
106,2,5280
106,3,3720
107,0,4720
107,1,1670
107,2,5280
107,3,3720
108,0,4720
108,1,1660
108,2,5280
108,3,3710
109,0,4740
109,1,1660
109,2,5270
109,3,3710
110,0,4750
110,1,1670
110,2,5280
110,3,3710
111,0,4750
111,1,1660
111,2,5280
111,3,3710
112,0,4750
112,1,1670
112,2,5270
112,3,3710
113,0,4730
113,1,1670
113,2,5270
113,3,3720
114,0,4720
114,1,1660
114,2,5270
114,3,3720
115,0,4720
115,1,1660
115,2,5270
115,3,3720
116,0,4730
116,1,1660
116,2,5280
116,3,3720
-213,0,4350
-213,1,1820
-213,2,5300
-213,3,3710
-212,0,4340
-212,1,2050
-212,2,5300
-212,3,3700
-211,0,4330
-211,1,2070
-211,2,5300
-211,3,3700
-210,0,4330
-210,1,2200
-210,2,5290
-210,3,3700
-209,0,4330
-209,1,2150
-209,2,5290
-209,3,3700
-208,0,4330
-208,1,2250
-208,2,5290
-208,3,3700
-207,0,4330
-207,1,2220
-207,2,5290
-207,3,3700
-206,0,4340
-206,1,2260
-206,2,5290
-206,3,3700
-205,0,4350
-205,1,2230
-205,2,5290
-205,3,3710
-204,0,4340
-204,1,2260
-204,2,5290
-204,3,3710
-203,0,4340
-203,1,2210
-203,2,5310
-203,3,3710
-202,0,4340
-202,1,2180
-202,2,5310
-202,3,3710
-201,0,4330
-201,1,2170
-201,2,5300
-201,3,3710
-200,0,4330
-200,1,2140
-200,2,5300
-200,3,3710
-199,0,4330
-199,1,2090
-199,2,5300
-199,3,3710
-198,0,4330
-198,1,2110
-198,2,5300
-198,3,3710
-197,0,4330
-197,1,2120
-197,2,5310
-197,3,3710
-196,0,4340
-196,1,2160
-196,2,5310
-196,3,3710
-195,0,4340
-195,1,2170
-195,2,5310
-195,3,3720
-194,0,4340
-194,1,2240
-194,2,5320
-194,3,3720
-193,0,4330
-193,1,2360
-193,2,5320
-193,3,3720
-192,0,4340
-192,1,2400
-192,2,5320
-192,3,3720
-191,0,4340
-191,1,2440
-191,2,5320
-191,3,3710
-190,0,4340
-190,1,2400
-190,2,5310
-190,3,3710
-189,0,4340
-189,1,2330
-189,2,5310
-189,3,3700
-188,0,4340
