数据序列,设备号,测量值
0,0,2890
0,1,3550
0,2,3590
0,3,4230
1,0,2910
1,1,3570
1,2,3590
1,3,4230
2,0,2900
2,1,3570
2,2,3590
2,3,4230
3,0,2900
3,1,3570
3,2,3590
3,3,4230
4,0,2880
4,1,3550
4,2,3590
4,3,4220
5,0,2870
5,1,3560
5,2,3590
5,3,4190
6,0,2850
6,1,3570
6,2,3590
6,3,4170
7,0,2850
7,1,3570
7,2,3590
7,3,4160
8,0,2860
8,1,3570
8,2,3580
8,3,4160
9,0,2870
9,1,3580
9,2,3580
9,3,4170
10,0,2840
10,1,3590
10,2,3590
10,3,4170
11,0,2850
11,1,3590
11,2,3590
11,3,4180
12,0,2870
12,1,3590
12,2,3590
12,3,4190
13,0,2870
13,1,3590
13,2,3590
13,3,4180
14,0,2900
14,1,3580
14,2,3590
14,3,4170
15,0,2880
15,1,3580
15,2,3590
15,3,4190
16,0,2860
16,1,3570
16,2,3590
16,3,4180
17,0,2860
17,1,3550
17,2,3590
17,3,4190
18,0,2880
18,1,3540
18,2,3590
18,3,4200
19,0,2900
19,1,3570
19,2,3590
19,3,4190
20,0,2940
20,1,3570
20,2,3580
20,3,4190
21,0,2940
21,1,3570
21,2,3580
21,3,4200
22,0,2960
22,1,3570
22,2,3580
22,3,4190
23,0,2960
23,1,3560
23,2,3580
23,3,4200
24,0,2930
24,1,3560
24,2,3590
24,3,4200
25,0,2920
25,1,3570
25,2,3580
25,3,4190
26,0,2930
26,1,3570
26,2,3580
26,3,4190
27,0,2930
27,1,3580
27,2,3580
27,3,4190
28,0,2930
28,1,3570
28,2,3580
28,3,4190
29,0,2930
29,1,3580
29,2,3580
29,3,4180
30,0,2930
30,1,3560
30,2,3580
30,3,4190
31,0,2960
31,1,3570
31,2,3580
31,3,4210
32,0,2940
32,1,3570
32,2,3580
32,3,4200
33,0,2930
33,1,3590
33,2,3580
33,3,4210
34,0,2930
34,1,3570
34,2,3580
34,3,4220
35,0,2940
35,1,3570
35,2,3580
35,3,4220
36,0,3100
36,1,3570
36,2,3580
36,3,4220
37,0,3220
37,1,3570
37,2,3580
37,3,4220
38,0,3130
38,1,3560
38,2,3580
38,3,4220
39,0,3320
39,1,3580
39,2,3580
39,3,4220
40,0,3190
40,1,3580
40,2,3580
40,3,4230
41,0,3180
41,1,3580
41,2,3580
41,3,4230
42,0,3250
42,1,3580
42,2,3580
42,3,4210
43,0,3130
43,1,3580
43,2,3590
43,3,4210
44,0,3280
44,1,3580
44,2,3590
44,3,4230
45,0,3390
45,1,3570
45,2,3590
45,3,4220
46,0,3470
46,1,3560
46,2,3590
46,3,4230
47,0,3460
47,1,3560
47,2,3580
47,3,4240
48,0,3400
48,1,3560
48,2,3580
48,3,4230
49,0,3330
49,1,3570
49,2,3580
49,3,4230
50,0,3250
50,1,3560
50,2,3590
50,3,4220
51,0,3190
51,1,3550
51,2,3590
51,3,4220
52,0,3130
52,1,3550
52,2,3590
52,3,4210
53,0,3140
53,1,3550
53,2,3590
53,3,4220
54,0,3100
54,1,3540
54,2,3590
54,3,4220
55,0,3080
55,1,3550
55,2,3590
55,3,4200
56,0,3060
56,1,3580
56,2,3590
56,3,4210
57,0,3020
57,1,3580
57,2,3590
57,3,4210
58,0,3230
58,1,3570
58,2,3590
58,3,4230
59,0,3140
59,1,3560
59,2,3590
59,3,4210
60,0,3060
60,1,3560
60,2,3580
60,3,4220
