数据序列,设备号,测量值
0,0,5790
0,1,4080
0,2,4110
0,3,1900
1,0,5790
1,1,4080
1,2,4110
1,3,1820
2,0,5790
2,1,4090
2,2,4110
2,3,1890
3,0,5790
3,1,4090
3,2,4110
3,3,1920
4,0,5790
4,1,4100
4,2,4110
4,3,1960
5,0,5790
5,1,4100
5,2,4110
5,3,1920
6,0,5790
6,1,4090
6,2,4110
6,3,1910
7,0,5800
7,1,4080
7,2,4120
7,3,1930
8,0,5800
8,1,4080
8,2,4120
8,3,1990
9,0,5800
9,1,4080
9,2,4120
9,3,2070
10,0,5810
10,1,4090
10,2,4120
10,3,2130
11,0,5810
11,1,4090
11,2,4120
11,3,2190
12,0,5810
12,1,4080
12,2,4110
12,3,2160
13,0,5810
13,1,4080
13,2,4110
13,3,2080
14,0,5800
14,1,4080
14,2,4110
14,3,2040
15,0,5800
15,1,4080
15,2,4110
15,3,1970
16,0,5800
16,1,4090
16,2,4110
16,3,1990
17,0,5800
17,1,4090
17,2,4120
17,3,2010
18,0,5810
18,1,4090
18,2,4120
18,3,2000
19,0,5810
19,1,4080
19,2,4120
19,3,2040
20,0,5820
20,1,4080
20,2,4110
20,3,2040
21,0,5820
21,1,4080
21,2,4100
21,3,2000
22,0,5810
22,1,4080
22,2,4110
22,3,1970
23,0,5810
23,1,4090
23,2,4110
23,3,1960
24,0,5810
24,1,4080
24,2,4110
24,3,1970
25,0,5810
25,1,4080
25,2,4110
25,3,1930
26,0,5810
26,1,4090
26,2,4110
26,3,1870
27,0,5810
27,1,4080
27,2,4110
27,3,1770
28,0,5810
28,1,4080
28,2,4110
28,3,1830
29,0,5810
29,1,4080
29,2,4110
29,3,1880
30,0,5810
30,1,4090
30,2,4110
30,3,1870
31,0,5810
31,1,4080
31,2,4110
31,3,1810
32,0,5810
32,1,4080
32,2,4110
32,3,1780
33,0,5800
33,1,4080
33,2,4110
33,3,1750
34,0,5800
34,1,4080
34,2,4110
34,3,1710
35,0,5800
35,1,4080
35,2,4120
35,3,1660
36,0,5790
36,1,4080
36,2,4110
36,3,1660
37,0,5790
37,1,4090
37,2,4110
37,3,1660
38,0,5790
38,1,4090
38,2,4110
38,3,1750
39,0,5790
39,1,4080
39,2,4110
39,3,1800
40,0,5790
40,1,4080
40,2,4100
40,3,1760
41,0,5790
41,1,4080
41,2,4090
41,3,1730
42,0,5800
42,1,4080
42,2,4100
42,3,1660
43,0,5800
43,1,4080
43,2,4100
43,3,1660
44,0,5790
44,1,4080
44,2,4100
44,3,1660
45,0,5790
45,1,4080
45,2,4100
45,3,1660
46,0,5800
46,1,4080
46,2,4100
46,3,1660
47,0,5800
47,1,4080
47,2,4100
47,3,1700
48,0,5800
48,1,4080
48,2,4100
48,3,1770
49,0,5810
49,1,4080
49,2,4100
49,3,1780
50,0,5800
50,1,4080
50,2,4100
50,3,1770
51,0,5800
51,1,4080
51,2,4100
51,3,1750
52,0,5800
52,1,4090
52,2,4100
52,3,1750
53,0,5800
53,1,4080
53,2,4090
53,3,1750
54,0,5810
54,1,4090
54,2,4100
54,3,1690
55,0,5800
55,1,4090
