Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,4399.0,2849.4,4303.0,3259.3
2.0,4399.5,2849.7,4303.5,3259.6
3.0,4399.7,2849.8,4302.3,3253.0
4.0,4399.8,2852.4,4301.7,3244.7
5.0,4397.8,2853.9,4303.4,3237.5
6.0,4396.4,2855.0,4304.6,3232.8
7.0,4395.4,2854.2,4303.9,3224.8
8.0,4394.7,2855.0,4304.7,3213.4
9.0,4394.1,2855.6,4305.4,3211.8
10.0,4393.7,2856.1,4305.9,3211.6
11.0,4393.3,2856.5,4306.3,3211.4
12.0,4393.0,2856.9,4305.7,3214.2
13.0,4392.7,2857.2,4306.1,3219.4
14.0,4392.4,2857.4,4305.5,3228.3
15.0,4392.2,2857.6,4305.9,3241.3
16.0,4392.1,2857.0,4306.3,3255.2
17.0,4393.5,2856.4,4305.8,3270.0
18.0,4394.0,2856.7,4305.3,3284.0
19.0,4394.5,2857.7,4305.2,3298.9
20.0,4394.9,2858.6,4305.1,3289.2
21.0,4395.2,2859.5,4305.0,3280.4
22.0,4395.6,2860.2,4305.0,3286.9
23.0,4395.9,2860.9,4305.3,3293.5
24.0,4396.2,2861.6,4305.7,3301.6
25.0,4396.4,2862.1,4306.0,3309.9
26.0,4396.7,2862.0,4306.2,3317.4
27.0,4396.9,2862.5,4306.5,3323.1
28.0,4397.1,2863.0,4306.3,3326.3
29.0,4398.0,2863.5,4306.6,3327.2
30.0,4398.8,2864.0,4306.1,3326.7
31.0,4398.9,2863.7,4306.0,3324.3
32.0,4399.0,2862.8,4305.6,3321.3
33.0,4399.0,2861.9,4305.2,3317.9
34.0,4399.7,2861.8,4305.1,3314.8
35.0,4401.1,2861.7,4305.1,3313.8
36.0,4401.7,2860.9,4305.0,3314.9
37.0,4402.9,2860.7,4304.9,3320.4
38.0,4404.0,2860.4,4304.9,3327.6
39.0,4404.4,2859.7,4304.8,3334.3
40.0,4404.7,2859.8,4305.1,3341.2
41.0,4404.4,2860.4,4304.8,3347.6
42.0,4404.1,2860.4,4304.5,3351.6
43.0,4403.9,2860.4,4304.9,3352.8
44.0,4403.6,2860.3,4305.2,3353.3
45.0,4403.4,2860.3,4304.9,3354.4
46.0,4403.2,2860.3,4304.8,3355.4
47.0,4403.0,2860.9,4304.7,3356.3
48.0,4402.8,2861.5,4304.7,3357.2
49.0,4402.6,2861.4,4304.7,3356.1
50.0,4402.4,2861.3,4304.4,3353.8
51.0,4402.3,2860.6,4304.7,3350.9
52.0,4402.1,2859.9,4305.1,3348.3
53.0,4402.0,2859.7,4305.4,3345.8
54.0,4401.9,2859.1,4305.7,3342.2
55.0,4401.7,2858.5,4305.3,3338.8
56.0,4402.3,2858.4,4305.6,3336.3
57.0,4402.1,2858.3,4305.3,3333.3
58.0,4402.0,2857.8,4305.6,3329.9
59.0,4401.9,2857.3,4305.8,3325.4
60.0,4401.7,2856.8,4306.1,3319.9
61.0,4401.6,2856.4,4306.4,3313.4
62.0,4401.5,2856.0,4306.0,3307.4
63.0,4401.4,2855.6,4305.8,3302.4
64.0,4401.3,2855.2,4305.7,3299.7
65.0,4401.2,2854.9,4305.6,3297.1
66.0,4401.8,2855.0,4305.2,3296.7
67.0,4403.0,2854.7,4305.5,3298.2
68.0,4404.1,2854.8,4305.4,3300.9
69.0,4405.1,2855.0,4305.4,3305.3
70.0,4405.4,2855.1,4305.3,3309.5
71.0,4405.1,2855.4,4305.2,3314.7
72.0,4405.4,2855.7,4305.1,3321.5
73.0,4406.3,2855.4,4305.4,3329.8
74.0,4406.6,2855.0,4305.7,3338.8
75.0,4406.1,2854.7,4305.3,3346.0
76.0,4405.7,2854.4,4305.6,3352.7
77.0,4405.4,2854.6,4305.9,3359.0
78.0,4405.0,2854.7,4305.5,3364.2
79.0,4404.7,2854.9,4305.8,3369.7
80.0,4404.4,2854.5,4306.1,3374.9
81.0,4404.1,2854.3,4305.7,3379.1
82.0,4403.9,2854.0,4305.3,3382.4
83.0,4403.6,2854.2,4305.3,3383.5
84.0,4403.4,2853.9,4304.9,3383.3
85.0,4403.8,2853.7,4304.9,3382.4
86.0,4404.2,2853.4,4304.5,3381.0
87.0,4403.9,2853.2,4304.9,3378.3
88.0,4403.7,2853.4,4305.2,3375.2
