数据序列,设备号,测量值
0,0,5330
0,1,5460
0,2,2200
0,3,2950
1,0,5350
1,1,5460
1,2,2200
1,3,2950
2,0,5290
2,1,5460
2,2,2190
2,3,2950
3,0,5310
3,1,5470
3,2,2200
3,3,2950
4,0,5290
4,1,5470
4,2,2190
4,3,2940
5,0,5360
5,1,5470
5,2,2180
5,3,2940
6,0,5320
6,1,5470
6,2,2180
6,3,2940
7,0,5330
7,1,5470
7,2,2170
7,3,2950
8,0,5310
8,1,5470
8,2,2170
8,3,2940
9,0,5370
9,1,5470
9,2,2170
9,3,2940
10,0,5330
10,1,5470
10,2,2180
10,3,2950
11,0,5300
11,1,5470
11,2,2200
11,3,2950
12,0,5340
12,1,5460
12,2,2190
12,3,2950
13,0,5300
13,1,5460
13,2,2180
13,3,2950
14,0,5300
14,1,5460
14,2,2180
14,3,2950
15,0,5320
15,1,5470
15,2,2180
15,3,2960
16,0,5350
16,1,5470
16,2,2180
16,3,2970
17,0,5330
17,1,5470
17,2,2180
17,3,2970
18,0,5290
18,1,5460
18,2,2190
18,3,2960
19,0,5320
19,1,5470
19,2,2190
19,3,2950
20,0,5350
20,1,5470
20,2,2190
20,3,2960
21,0,5290
21,1,5460
21,2,2190
21,3,2960
22,0,5300
22,1,5450
22,2,2180
22,3,2950
23,0,5320
23,1,5460
23,2,2170
23,3,2940
24,0,5350
24,1,5460
24,2,2180
24,3,2940
25,0,5350
25,1,5460
25,2,2180
25,3,2950
26,0,5310
26,1,5460
26,2,2180
26,3,2950
27,0,5330
27,1,5460
27,2,2170
27,3,2960
28,0,5350
28,1,5450
28,2,2170
28,3,2960
29,0,5300
29,1,5450
29,2,2170
29,3,2950
30,0,5340
30,1,5460
30,2,2170
30,3,2950
31,0,5300
31,1,5460
31,2,2170
31,3,2940
32,0,5340
32,1,5460
32,2,2170
32,3,2940
33,0,5300
33,1,5460
33,2,2170
33,3,2940
34,0,5320
34,1,5460
34,2,2170
34,3,2950
35,0,5320
35,1,5460
35,2,2170
35,3,2950
36,0,5300
36,1,5460
36,2,2170
36,3,2940
37,0,5300
37,1,5450
37,2,2170
37,3,2940
38,0,5340
38,1,5450
38,2,2170
38,3,2950
39,0,5310
39,1,5450
39,2,2170
39,3,2950
40,0,5310
40,1,5450
40,2,2170
40,3,2950
41,0,5380
41,1,5450
41,2,2170
41,3,2950
42,0,5350
42,1,5450
42,2,2170
42,3,2950
43,0,5380
43,1,5460
43,2,2170
43,3,2950
44,0,5370
44,1,5460
44,2,2180
44,3,2960
45,0,5370
45,1,5460
45,2,2180
45,3,2960
46,0,5340
46,1,5460
46,2,2180
46,3,2960
47,0,5380
47,1,5450
47,2,2190
47,3,2960
48,0,5380
48,1,5450
48,2,2190
48,3,2970
49,0,5380
49,1,5450
49,2,2180
49,3,2980
50,0,5370
50,1,5440
50,2,2170
50,3,2980
51,0,5370
51,1,5440
51,2,2180
51,3,2970
52,0,5380
52,1,5450
52,2,2180
52,3,2970
53,0,5330
53,1,5450
53,2,2180
53,3,2980
54,0,5310
54,1,5450
54,2,2190
54,3,2970
55,0,5320
55,1,5450
55,2,2180
55,3,2980
56,0,5350
56,1,5450
56,2,2180
56,3,2970
57,0,5330
57,1,5450
57,2,2180
57,3,2960
58,0,5390
58,1,5460
