数据序列,设备号,测量值
0,0,4680
0,1,1950
0,2,5300
0,3,3670
1,0,4720
1,1,1960
1,2,5300
1,3,3670
2,0,4720
2,1,1960
2,2,5300
2,3,3680
3,0,4730
3,1,1960
3,2,5300
3,3,3680
4,0,4690
4,1,1960
4,2,5300
4,3,3680
5,0,4710
5,1,1960
5,2,5310
5,3,3680
6,0,4740
6,1,1960
6,2,5310
6,3,3680
7,0,4710
7,1,1960
7,2,5310
7,3,3670
8,0,4670
8,1,1950
8,2,5310
8,3,3680
9,0,4700
9,1,1970
9,2,5310
9,3,3680
10,0,4730
10,1,1980
10,2,5310
10,3,3670
11,0,4740
11,1,1980
11,2,5310
11,3,3670
12,0,4690
12,1,1970
12,2,5300
12,3,3670
13,0,4740
13,1,1970
13,2,5300
13,3,3670
14,0,4680
14,1,1970
14,2,5300
14,3,3670
15,0,4750
15,1,1970
15,2,5300
15,3,3670
16,0,4700
16,1,1970
16,2,5310
16,3,3680
17,0,4680
17,1,1960
17,2,5310
17,3,3680
18,0,4720
18,1,1950
18,2,5310
18,3,3670
19,0,4690
19,1,1950
19,2,5310
19,3,3670
20,0,4700
20,1,1960
20,2,5320
20,3,3670
21,0,4720
21,1,1970
21,2,5320
21,3,3670
22,0,4740
22,1,1970
22,2,5310
22,3,3680
23,0,4740
23,1,1980
23,2,5310
23,3,3680
24,0,4660
24,1,1990
24,2,5310
24,3,3680
25,0,4670
25,1,1990
25,2,5300
25,3,3680
26,0,4700
26,1,1990
26,2,5300
26,3,3690
27,0,4700
27,1,1980
27,2,5300
27,3,3680
28,0,4690
28,1,1980
28,2,5310
28,3,3670
29,0,4720
29,1,1990
29,2,5300
29,3,3670
30,0,4740
30,1,1980
30,2,5300
30,3,3680
31,0,4730
31,1,1990
31,2,5300
31,3,3680
32,0,4690
32,1,1990
32,2,5310
32,3,3680
33,0,4680
33,1,2000
33,2,5320
33,3,3680
34,0,4700
34,1,1990
34,2,5330
34,3,3680
35,0,4680
35,1,1990
35,2,5330
35,3,3680
36,0,4730
36,1,1980
36,2,5330
36,3,3680
37,0,4720
37,1,1990
37,2,5320
37,3,3680
38,0,4690
38,1,1990
38,2,5320
38,3,3680
39,0,4670
39,1,2000
39,2,5320
39,3,3690
40,0,4740
40,1,1990
40,2,5320
40,3,3690
41,0,4750
41,1,1990
41,2,5310
41,3,3680
42,0,4690
42,1,2000
42,2,5300
42,3,3690
43,0,4710
43,1,2000
43,2,5300
43,3,3690
44,0,4680
44,1,1990
44,2,5300
44,3,3680
45,0,4720
45,1,1990
45,2,5310
45,3,3680
46,0,4740
46,1,1980
46,2,5310
46,3,3680
47,0,4740
47,1,1980
47,2,5310
47,3,3680
48,0,4700
48,1,1970
48,2,5310
48,3,3680
49,0,4700
49,1,1980
49,2,5310
49,3,3680
50,0,4670
50,1,1990
50,2,5310
50,3,3680
51,0,4660
51,1,1990
51,2,5300
51,3,3680
52,0,4700
52,1,1980
52,2,5300
52,3,3670
53,0,4660
53,1,1970
53,2,5290
53,3,3670
54,0,4720
54,1,1960
54,2,5290
54,3,3650
55,0,4670
55,1,1980
55,2,5290
55,3,3650
56,0,4700
56,1,1980
56,2,5290
56,3,3650
57,0,4710
57,1,1980
57,2,5290
57,3,3670
58,0,4680
58,1,1970
58,2,5290
58,3,3650
59,0,4670
59,1,1970
59,2,5290
59,3,3650
60,0,4700
60,1,1970
60,2,5290
60,3,3650
61,0,4670
61,1,1970
61,2,5290
61,3,3670
62,0,4700
62,1,1980
62,2,5290
62,3,3670
63,0,4690
63,1,1990
63,2,5290
63,3,3680
64,0,4750
64,1,2000
64,2,5290
64,3,3670
65,0,4730
65,1,2010
65,2,5300
65,3,3670
66,0,4720
66,1,2010
66,2,5300
66,3,3670
67,0,4740
67,1,2010
67,2,5310
67,3,3670
68,0,4720
68,1,2020
