Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3549.2,1949.6,5698.7,4688.9
2.0,3549.6,1969.8,5694.3,4699.5
3.0,3549.7,1983.3,5692.9,4700.7
4.0,3552.3,1974.9,5692.2,4703.0
5.0,3553.9,1967.7,5691.7,4704.5
6.0,3555.0,1962.9,5691.4,4705.4
7.0,3555.7,1959.4,5691.2,4706.1
8.0,3556.3,1955.5,5691.0,4706.6
9.0,3556.8,1957.3,5690.9,4707.0
10.0,3557.1,1958.7,5690.8,4706.3
11.0,3557.4,1959.9,5690.7,4705.6
12.0,3557.7,1960.9,5690.7,4705.1
13.0,3557.9,1962.6,5690.6,4704.6
14.0,3557.2,1963.3,5690.5,4704.2
15.0,3556.6,1965.6,5690.5,4703.8
16.0,3556.9,1967.6,5690.5,4704.3
17.0,3557.1,1964.6,5690.4,4704.2
18.0,3557.3,1965.0,5691.2,4704.7
19.0,3557.5,1966.1,5691.8,4705.1
20.0,3557.0,1962.7,5692.4,4705.4
21.0,3556.5,1963.2,5693.0,4705.0
22.0,3556.0,1960.1,5693.5,4704.7
23.0,3555.6,1957.3,5694.0,4704.3
24.0,3555.2,1957.5,5694.4,4704.0
25.0,3555.5,1961.1,5694.8,4703.8
26.0,3555.8,1963.1,5695.1,4703.5
27.0,3556.8,1960.8,5695.5,4703.3
28.0,3557.7,1962.8,5695.8,4703.0
29.0,3557.2,1960.6,5696.1,4702.2
30.0,3556.7,1961.2,5696.3,4701.4
31.0,3556.2,1964.5,5696.6,4701.5
32.0,3555.8,1968.2,5696.8,4701.6
33.0,3555.4,1969.0,5696.3,4701.7
34.0,3555.1,1968.4,5695.9,4701.7
35.0,3554.8,1971.8,5694.9,4701.8
36.0,3554.4,1971.0,5693.9,4701.9
37.0,3554.8,1971.6,5693.0,4701.1
38.0,3555.1,1972.1,5692.8,4701.2
39.0,3555.5,1970.7,5692.6,4701.4
40.0,3555.8,1969.3,5692.4,4701.5
41.0,3556.0,1972.0,5692.3,4701.6
42.0,3556.3,1973.8,5692.1,4701.5
43.0,3555.9,1971.0,5692.0,4701.4
44.0,3555.5,1972.2,5691.9,4701.3
45.0,3555.1,1970.8,5691.7,4701.8
46.0,3554.8,1968.1,5692.3,4702.4
47.0,3555.1,1969.5,5692.8,4702.9
48.0,3555.5,1968.9,5693.2,4702.7
49.0,3555.8,1971.6,5693.7,4703.2
50.0,3556.0,1973.4,5694.1,4703.6
51.0,3556.3,1971.9,5694.5,4704.0
52.0,3556.5,1971.8,5694.8,4703.8
53.0,3556.7,1971.7,5695.2,4703.5
54.0,3557.0,1969.0,5695.5,4703.3
55.0,3557.8,1970.3,5695.8,4703.1
56.0,3558.6,1967.7,5696.0,4702.9
57.0,3559.3,1966.6,5696.3,4702.7
58.0,3560.0,1963.6,5696.5,4701.9
59.0,3560.7,1960.8,5696.1,4701.1
60.0,3561.3,1957.5,5695.7,4701.0
61.0,3561.8,1954.4,5695.4,4701.0
62.0,3561.7,1953.5,5695.0,4700.9
63.0,3561.6,1951.3,5694.7,4701.5
64.0,3561.5,1952.5,5694.4,4700.7
65.0,3561.4,1950.4,5694.1,4700.1
66.0,3562.0,1952.3,5693.8,4700.2
67.0,3562.5,1950.3,5693.6,4699.6
68.0,3562.3,1954.1,5693.4,4699.6
69.0,3561.5,1953.8,5693.1,4699.0
70.0,3560.8,1956.2,5692.9,4699.7
71.0,3560.1,1959.6,5692.7,4700.4
72.0,3560.1,1961.6,5692.6,4700.5
73.0,3560.1,1962.1,5692.4,4701.1
74.0,3560.1,1963.9,5692.2,4701.7
75.0,3560.1,1961.8,5691.5,4702.3
76.0,3560.1,1963.6,5691.4,4702.8
