数据序列,设备号,测量值
0,0,4200
0,1,1050
0,2,6020
0,3,4650
1,0,4190
1,1,1050
1,2,6010
1,3,4650
2,0,4180
2,1,1050
2,2,6010
2,3,4650
3,0,4180
3,1,1050
3,2,6000
3,3,4660
4,0,4180
4,1,1050
4,2,6000
4,3,4660
5,0,4180
5,1,1050
5,2,6000
5,3,4660
6,0,4180
6,1,1050
6,2,6000
6,3,4660
7,0,4200
7,1,1050
7,2,6010
7,3,4650
8,0,4170
8,1,1050
8,2,6010
8,3,4650
9,0,4190
9,1,1040
9,2,6010
9,3,4650
10,0,4200
10,1,1040
10,2,6010
10,3,4650
11,0,4220
11,1,1050
11,2,6010
11,3,4650
12,0,4250
12,1,1060
12,2,6010
12,3,4650
13,0,4270
13,1,1060
13,2,6020
13,3,4650
14,0,4290
14,1,1060
14,2,6020
14,3,4650
15,0,4250
15,1,1060
15,2,6020
15,3,4650
16,0,4240
16,1,1050
16,2,6010
16,3,4650
17,0,4240
17,1,1060
17,2,6000
17,3,4650
18,0,4250
18,1,1060
18,2,6010
18,3,4650
19,0,4300
19,1,1060
19,2,6000
19,3,4650
20,0,4310
20,1,1060
20,2,6000
20,3,4650
21,0,4250
21,1,1070
21,2,6000
21,3,4650
22,0,4240
22,1,1060
22,2,6000
22,3,4650
23,0,4230
23,1,1060
23,2,6000
23,3,4650
24,0,4240
24,1,1060
24,2,6000
24,3,4650
25,0,4240
25,1,1050
25,2,6020
25,3,4650
26,0,4270
26,1,1050
26,2,6020
26,3,4650
27,0,4310
27,1,1050
27,2,6020
27,3,4660
28,0,4370
28,1,1050
28,2,6030
28,3,4660
29,0,4390
29,1,1050
29,2,6020
29,3,4660
30,0,4370
30,1,1050
30,2,6020
30,3,4660
31,0,4370
31,1,1050
31,2,6030
31,3,4660
32,0,4330
32,1,1050
32,2,6020
32,3,4650
33,0,4310
33,1,1060
33,2,6020
33,3,4650
34,0,4300
34,1,1060
34,2,6020
34,3,4650
35,0,4260
35,1,1060
35,2,6020
35,3,4650
36,0,4240
36,1,1060
36,2,6020
36,3,4640
37,0,4270
37,1,1060
37,2,6010
37,3,4640
38,0,4290
38,1,1060
38,2,6020
38,3,4640
39,0,4310
39,1,1060
39,2,6010
39,3,4650
40,0,4360
40,1,1050
40,2,6020
40,3,4650
41,0,4380
41,1,1050
41,2,6020
41,3,4650
42,0,4370
42,1,1050
42,2,6010
42,3,4640
43,0,4360
43,1,1050
43,2,6010
43,3,4640
44,0,4350
44,1,1050
44,2,6010
44,3,4640
45,0,4350
45,1,1050
45,2,6010
45,3,4650
46,0,4370
46,1,1050
46,2,6010
46,3,4650
47,0,4370
47,1,1050
47,2,6010
47,3,4650
48,0,4360
48,1,1050
48,2,6020
48,3,4650
49,0,4370
49,1,1050
49,2,6020
49,3,4650
50,0,4360
50,1,1060
50,2,6010
50,3,4650
51,0,4350
51,1,1070
51,2,6010
51,3,4650
52,0,4330
52,1,1060
52,2,6010
52,3,4650
53,0,4310
53,1,1060
53,2,6010
53,3,4650
54,0,4300
54,1,1060
54,2,6020
54,3,4650
55,0,4320
55,1,1060
55,2,6020
55,3,4650
56,0,4320
56,1,1060
56,2,6020
56,3,4650
57,0,4290
57,1,1060
57,2,6020
57,3,4650
58,0,4250
58,1,1070
58,2,6020
58,3,4650
59,0,4240
59,1,1060
59,2,6020
59,3,4650
60,0,4220
60,1,1060
60,2,6030
60,3,4650
61,0,4200
61,1,1060
61,2,6030
61,3,4650
62,0,4210
62,1,1060
62,2,6030
62,3,4650
63,0,4320
63,1,1070
63,2,6020
63,3,4650
64,0,4270
64,1,1070
64,2,6010
64,3,4650
65,0,4390
65,1,1060
65,2,6020
65,3,4650
66,0,4340
66,1,1060
66,2,6030
66,3,4650
67,0,4290
67,1,1060
67,2,6020
67,3,4650
68,0,4260
68,1,1060
68,2,6020
68,3,4650
69,0,4270
69,1,1060
69,2,6010
69,3,4650
70,0,4270
70,1,1060
70,2,6010
70,3,4650
71,0,4270
71,1,1060
71,2,6010
71,3,4650
72,0,4290
72,1,1060
72,2,6010
72,3,4650
73,0,4300
73,1,1060
73,2,6010
73,3,4650
74,0,4310
74,1,1060
74,2,6010
74,3,4650
75,0,4310
75,1,1050
75,2,6010
75,3,4650
76,0,4300
76,1,1050
76,2,6020
76,3,4650
77,0,4310
77,1,1040
77,2,6020
77,3,4650
78,0,4320
78,1,1050
78,2,6020
78,3,4650
79,0,4340
79,1,1050
79,2,6020
79,3,4650
80,0,4350
80,1,1050
80,2,6030
80,3,4650
81,0,4340
81,1,1050
81,2,6030
81,3,4650
82,0,4360
82,1,1050
82,2,6020
82,3,4650
83,0,4380
83,1,1050
83,2,6010
83,3,4650
84,0,4390
84,1,1060
84,2,6010
84,3,4650
85,0,4400
85,1,1060
85,2,6010
85,3,4660
86,0,4410
86,1,1050
86,2,6000
86,3,4660
87,0,4430
87,1,1050
87,2,6020
87,3,4660
88,0,4430
88,1,1050
88,2,6020
88,3,4660
89,0,4430
89,1,1050
89,2,6020
89,3,4660
90,0,4420
90,1,1050
90,2,6020
90,3,4660
91,0,4410
91,1,1050
91,2,6020
91,3,4650
92,0,4400
92,1,1050
92,2,6010
92,3,4650
93,0,4400
93,1,1050
93,2,6010
93,3,4650
94,0,4390
94,1,1050
94,2,6010
94,3,4650
95,0,4390
95,1,1050
95,2,6010
95,3,4650
96,0,4400
96,1,1050
96,2,6000
96,3,4650
97,0,4400
97,1,1040
97,2,6020
97,3,4650
98,0,4400
98,1,1040
98,2,6010
98,3,4650
99,0,4410
99,1,1040
99,2,6010
99,3,4650
100,0,4390
100,1,1050
100,2,6010
100,3,4640
101,0,4370
101,1,1050
101,2,6000
101,3,4640
102,0,4350
102,1,1060
102,2,6000
102,3,4650
103,0,4340
103,1,1040
103,2,6010
103,3,4650
104,0,4330
104,1,1050
104,2,6010
104,3,4660
105,0,4320
105,1,1050
105,2,6020
105,3,4660
106,0,4320
106,1,1050
106,2,6010
106,3,4660
107,0,4340
107,1,1050
107,2,6010
107,3,4660
108,0,4340
108,1,1050
108,2,6020
108,3,4670
109,0,4320
109,1,1050
109,2,6010
109,3,4660
110,0,4290
110,1,1050
110,2,6010
110,3,4660
111,0,4270
111,1,1050
111,2,6020
111,3,4660
112,0,4290
112,1,1050
112,2,6020
112,3,4670
113,0,4300
113,1,1050
113,2,6030
113,3,4670
114,0,4310
114,1,1050
114,2,6030
114,3,4660
115,0,4310
115,1,1050
115,2,6020
115,3,4660
116,0,4320
116,1,1050
116,2,6020
116,3,4650
117,0,4320
117,1,1050
117,2,6020
117,3,4650
118,0,4330
118,1,1050
118,2,6030
118,3,4650
119,0,4350
119,1,1050
119,2,6030
119,3,4650
120,0,4350
120,1,1050
120,2,6030
120,3,4650
121,0,4350
121,1,1050
121,2,6030
121,3,4650
122,0,4350
122,1,1050
122,2,6030
122,3,4650
123,0,4340
123,1,1050
123,2,6030
123,3,4650
124,0,4340
124,1,1050
124,2,6040
124,3,4650
125,0,4340
125,1,1060
125,2,6040
125,3,4650
126,0,4330
126,1,1060
126,2,6030
126,3,4650
127,0,4330
127,1,1060
127,2,6020
127,3,4650
128,0,4340
128,1,1060
128,2,6020
128,3,4650
129,0,4350
129,1,1060
129,2,6020
129,3,4650
130,0,4360
130,1,1060
130,2,6010
130,3,4650
131,0,4370
131,1,1060
131,2,6000
131,3,4650
132,0,4360
132,1,1070
132,2,6010
132,3,4650
133,0,4340
133,1,1060
133,2,6010
133,3,4650
134,0,4340
134,1,1060
134,2,6010
134,3,4650
135,0,4330
135,1,1060
135,2,6010
135,3,4650
136,0,4330
136,1,1060
136,2,6000
136,3,4650
137,0,4330
137,1,1060
137,2,6000
137,3,4650
138,0,4330
138,1,1070
138,2,6010
138,3,4650
139,0,4330
139,1,1060
139,2,6010
139,3,4650
140,0,4340
140,1,1060
140,2,6020
140,3,4650
-156,0,4140
-156,1,1350
-156,2,6020
-156,3,4650
-155,0,4140
-155,1,1320
-155,2,6020
-155,3,4650
-154,0,4140
-154,1,1290
-154,2,6010
-154,3,4660
-153,0,4150
-153,1,1290
-153,2,6020
-153,3,4660
-152,0,4150
-152,1,1470
-152,2,6020
-152,3,4660
-151,0,4140
-151,1,1600
-151,2,6030
-151,3,4660
-150,0,4140
-150,1,1600
-150,2,6030
-150,3,4660
-149,0,4140
-149,1,1470
-149,2,6030
-149,3,4670
-148,0,4140
-148,1,1430
-148,2,6030
-148,3,4660
-147,0,4140
-147,1,1410
-147,2,6030
-147,3,4670
-146,0,4140
-146,1,1400
-146,2,6030
-146,3,4660
-145,0,4140
-145,1,1500
-145,2,6020
-145,3,4660
-144,0,4140
-144,1,1500
-144,2,6020
-144,3,4660
-143,0,4130
-143,1,1450
-143,2,6020
-143,3,4660
-142,0,4120
-142,1,1420
-142,2,6020
-142,3,4660
-141,0,4130
-141,1,1390
-141,2,6020
-141,3,4670
-140,0,4130
-140,1,1420
-140,2,6020
-140,3,4660
-139,0,4130
-139,1,1610
-139,2,6010
-139,3,4660
-138,0,4130
-138,1,1680
-138,2,6030
-138,3,4660
-137,0,4130
-137,1,1760
-137,2,6040
-137,3,4650
-136,0,4140
-136,1,1610
-136,2,6040
-136,3,4650
-135,0,4140
-135,1,1520
-135,2,6040
-135,3,4650
-134,0,4140
-134,1,1440
-134,2,6030
-134,3,4650
-133,0,4140
-133,1,1410
-133,2,6030
-133,3,4650
-132,0,4130
-132,1,1640
-132,2,6030
-132,3,4660
-131,0,4130
-131,1,1540
-131,2,6030
-131,3,4660
-130,0,4130
-130,1,1450
-130,2,6030
-130,3,4660
-129,0,4140
-129,1,1630
-129,2,6020
-129,3,4660
-128,0,4130
-128,1,1730
-128,2,6030
-128,3,4660
-127,0,4130
-127,1,1830
-127,2,6040
-127,3,4660
-126,0,4140
-126,1,1890
-126,2,6040
-126,3,4660
-125,0,4130
-125,1,1950
-125,2,6030
-125,3,4660
-124,0,4130
-124,1,1960
-124,2,6020
-124,3,4660
-123,0,4130
-123,1,1930
-123,2,6020
-123,3,4650
-122,0,4140
-122,1,1940
-122,2,6030
-122,3,4650
-121,0,4140
-121,1,1890
-121,2,6030
-121,3,4650
-120,0,4140
-120,1,1800
-120,2,6030
-120,3,4650
-119,0,4140
-119,1,1800
-119,2,6040
-119,3,4650
-118,0,4140
-118,1,1770
-118,2,6040
-118,3,4650
-117,0,4140
-117,1,1740
-117,2,6040
-117,3,4650
-116,0,4140
-116,1,1720
-116,2,6030
-116,3,4650
-115,0,4140
