数据序列,设备号,测量值
0,0,2630
0,1,5000
0,2,2920
0,3,5410
1,0,2500
1,1,5000
1,2,2920
1,3,5410
2,0,2400
2,1,4990
2,2,2920
2,3,5400
3,0,2300
3,1,4990
3,2,2920
3,3,5400
4,0,2260
4,1,4980
4,2,2920
4,3,5400
5,0,2220
5,1,4990
5,2,2920
5,3,5410
6,0,2360
6,1,4990
6,2,2920
6,3,5410
7,0,2330
7,1,4990
7,2,2920
7,3,5410
8,0,2520
8,1,4990
8,2,2920
8,3,5410
9,0,2460
9,1,5000
9,2,2920
9,3,5410
10,0,2530
10,1,5000
10,2,2920
10,3,5410
11,0,2540
11,1,5000
11,2,2920
11,3,5400
12,0,2430
12,1,4990
12,2,2920
12,3,5400
13,0,2380
13,1,4990
13,2,2920
13,3,5410
14,0,2330
14,1,4990
14,2,2930
14,3,5410
15,0,2290
15,1,4990
15,2,2930
15,3,5400
16,0,2330
16,1,4990
16,2,2930
16,3,5400
17,0,2330
17,1,5000
17,2,2930
17,3,5410
18,0,2320
18,1,4990
18,2,2930
18,3,5410
19,0,2310
19,1,4990
19,2,2930
19,3,5410
20,0,2300
20,1,4990
20,2,2930
20,3,5410
21,0,2260
21,1,4990
21,2,2920
21,3,5420
22,0,2240
22,1,4990
22,2,2920
22,3,5420
23,0,2220
23,1,4990
23,2,2920
23,3,5420
24,0,2210
24,1,4990
24,2,2920
24,3,5420
25,0,2200
25,1,4990
25,2,2920
25,3,5420
26,0,2180
26,1,4990
26,2,2920
26,3,5420
27,0,2190
27,1,4990
27,2,2920
27,3,5420
28,0,2170
28,1,4990
28,2,2920
28,3,5420
29,0,2180
29,1,4990
29,2,2920
29,3,5410
30,0,2210
30,1,4970
30,2,2920
30,3,5410
31,0,2210
31,1,4960
31,2,2920
31,3,5410
32,0,2210
32,1,4970
32,2,2920
32,3,5410
33,0,2210
33,1,4970
33,2,2920
33,3,5410
34,0,2220
34,1,4970
34,2,2920
34,3,5410
35,0,2240
35,1,4980
35,2,2920
35,3,5410
36,0,2260
36,1,4980
36,2,2920
36,3,5410
37,0,2260
37,1,4980
37,2,2920
37,3,5410
38,0,2260
38,1,4980
38,2,2920
38,3,5410
39,0,2250
39,1,4990
39,2,2920
39,3,5410
40,0,2250
40,1,5000
40,2,2920
40,3,5410
41,0,2590
41,1,5000
41,2,2920
41,3,5410
42,0,2720
42,1,4980
42,2,2910
42,3,5410
43,0,2710
43,1,4980
43,2,2910
43,3,5410
44,0,3290
44,1,4980
44,2,2910
44,3,5400
45,0,3730
45,1,4990
45,2,2910
45,3,5410
46,0,4000
46,1,4990
46,2,2920
46,3,5410
47,0,4180
47,1,4990
47,2,2920
47,3,5410
48,0,4330
48,1,4980
48,2,2930
48,3,5410
49,0,4410
49,1,4970
49,2,2930
49,3,5410
50,0,4480
50,1,4980
50,2,2930
50,3,5410
51,0,4290
51,1,4970
51,2,2930
51,3,5410
52,0,4390
52,1,4980
52,2,2920
52,3,5410
53,0,4400
53,1,4990
53,2,2920
53,3,5410
54,0,4140
54,1,4990
54,2,2920
54,3,5410
55,0,3930
55,1,4990
55,2,2920
55,3,5420
56,0,3990
56,1,4990
56,2,2920
56,3,5420
57,0,3920
57,1,4990
57,2,2930
57,3,5420
58,0,3860
58,1,5000
58,2,2920
58,3,5430
59,0,3840
59,1,4990
59,2,2920
59,3,5430
60,0,3820
60,1,5000
60,2,2920
60,3,5430
61,0,3760
61,1,5010
61,2,2920
61,3,5420
62,0,3650
62,1,5010
62,2,2920
62,3,5420
63,0,3560
63,1,5010
63,2,2920
63,3,5410
64,0,3290
64,1,5010
64,2,2920
64,3,5410
65,0,3080
65,1,5000
65,2,2920
65,3,5410
66,0,3420
66,1,5000
66,2,2920
66,3,5420
67,0,3770
67,1,5000
67,2,2920
67,3,5420
68,0,4010
68,1,4990
68,2,2920
68,3,5430
69,0,4190
69,1,4990
69,2,2920
69,3,5400
70,0,4320
70,1,4980
70,2,2920
70,3,5400
71,0,4420
71,1,4980
71,2,2920
71,3,5400
72,0,4360
72,1,4990
72,2,2920
72,3,5390
73,0,4330
73,1,5000
73,2,2920
73,3,5400
74,0,4420
74,1,5000
74,2,2920
74,3,5400
75,0,4470
75,1,5000
75,2,2920
75,3,5400
76,0,4510
76,1,4990
76,2,2920
76,3,5410
77,0,4540
77,1,5000
77,2,2920
77,3,5410
78,0,4540
78,1,5000
78,2,2920
78,3,5430
79,0,4520
79,1,5000
79,2,2920
79,3,5420
80,0,4270
80,1,4980
80,2,2920
80,3,5420
81,0,4350
81,1,4990
81,2,2920
81,3,5410
82,0,4130
82,1,4990
82,2,2920
82,3,5420
83,0,3550
83,1,4990
83,2,2920
83,3,5420
84,0,3180
84,1,5000
84,2,2920
84,3,5410
85,0,2910
85,1,4990
85,2,2920
85,3,5410
86,0,2720
86,1,5000
86,2,2920
86,3,5410
87,0,2590
87,1,5000
87,2,2920
87,3,5410
88,0,2490
88,1,4990
88,2,2920
88,3,5410
89,0,2420
89,1,4990
89,2,2920
89,3,5410
90,0,2380
90,1,4990
90,2,2930
90,3,5400
91,0,2340
91,1,4990
91,2,2940
91,3,5400
92,0,2560
92,1,4980
92,2,2940
92,3,5400
93,0,3050
93,1,4980
93,2,2940
93,3,5400
94,0,3260
94,1,4980
94,2,2940
94,3,5400
95,0,3530
95,1,4970
95,2,2940
95,3,5410
96,0,3860
96,1,4970
96,2,2930
96,3,5410
97,0,4100
97,1,4970
97,2,2940
97,3,5410
98,0,4260
98,1,4970
98,2,2940
98,3,5410
99,0,4370
99,1,4990
99,2,2940
99,3,5410
100,0,4440
100,1,5000
100,2,2940
100,3,5410
101,0,4490
101,1,5000
101,2,2930
101,3,5410
102,0,4510
102,1,5010
102,2,2930
102,3,5420
103,0,4530
103,1,4990
103,2,2930
103,3,5420
104,0,4540
104,1,5000
104,2,2930
104,3,5430
105,0,4550
105,1,4990
105,2,2930
105,3,5420
106,0,4560
106,1,4980
106,2,2930
106,3,5420
107,0,4530
107,1,4970
107,2,2930
107,3,5420
108,0,4550
108,1,4970
108,2,2930
108,3,5410
109,0,4520
109,1,4970
109,2,2930
109,3,5410
160,0,2040
160,1,4970
160,2,2930
160,3,5850
161,0,2040
161,1,4970
161,2,2930
161,3,5850
162,0,2040
162,1,4980
162,2,2930
162,3,5870
163,0,2040
163,1,4980
163,2,2930
163,3,5890
164,0,2040
164,1,4980
164,2,2930
164,3,5890
165,0,2040
165,1,5000
165,2,2930
165,3,5900
166,0,2040
166,1,4980
166,2,2930
166,3,5910
167,0,2040
167,1,4980
167,2,2930
167,3,5900
168,0,2040
168,1,4980
168,2,2930
168,3,5870
169,0,2040
169,1,4990
169,2,2930
169,3,5780
170,0,2040
170,1,5000
170,2,2920
170,3,5780
171,0,2040
171,1,4990
171,2,2930
171,3,5780
172,0,2040
172,1,4980
172,2,2920
172,3,5780
173,0,2030
173,1,4990
173,2,2910
173,3,5760
174,0,2020
174,1,4980
174,2,2910
174,3,5750
175,0,2020
175,1,4990
175,2,2920
175,3,5770
176,0,2020
176,1,4980
176,2,2920
176,3,5780
177,0,2020
177,1,4980
177,2,2920
177,3,5810
178,0,2010
178,1,4990
178,2,2920
178,3,5820
179,0,2010
179,1,4990
179,2,2920
179,3,5810
180,0,2010
180,1,5000
180,2,2920
180,3,5780
181,0,2020
181,1,4990
181,2,2920
181,3,5790
182,0,2020
182,1,5000
182,2,2930
182,3,5800
183,0,2010
183,1,4990
183,2,2930
183,3,5800
184,0,2010
184,1,5010
184,2,2940
184,3,5820
185,0,2020
185,1,5010
185,2,2940
185,3,5830
186,0,2020
186,1,5010
186,2,2930
186,3,5830
187,0,2030
187,1,5010
187,2,2930
187,3,5830
188,0,2030
188,1,5010
188,2,2920
188,3,5830
189,0,2030
189,1,5000
189,2,2920
189,3,5850
190,0,2020
190,1,5000
190,2,2920
190,3,5860
191,0,2020
191,1,5000
191,2,2920
191,3,5850
192,0,2020
192,1,4990
192,2,2920
192,3,5830
193,0,2020
193,1,5000
193,2,2920
193,3,5850
194,0,2020
194,1,4990
194,2,2920
194,3,5870
195,0,2020
195,1,5000
195,2,2930
195,3,5890
196,0,2020
196,1,4990
196,2,2930
196,3,5890
197,0,2030
197,1,4980
197,2,2930
197,3,5900
198,0,2040
198,1,4980
198,2,2930
198,3,5910
199,0,2040
199,1,4970
199,2,2930
199,3,5920
200,0,2040
200,1,4960
200,2,2930
200,3,5920
201,0,2040
201,1,4980
201,2,2920
201,3,5920
202,0,2040
202,1,4990
202,2,2920
202,3,5920
203,0,2040
203,1,5000
203,2,2920
203,3,5920
204,0,2040
204,1,5000
204,2,2920
204,3,5910
205,0,2040
205,1,5010
205,2,2920
205,3,5910
206,0,2040
206,1,5000
206,2,2920
206,3,5910
207,0,2030
207,1,4990
207,2,2920
207,3,5910
208,0,2030
208,1,4980
208,2,2920
208,3,5910
209,0,2030
209,1,4970
209,2,2920
209,3,5900
210,0,2020
210,1,4990
210,2,2920
210,3,5890
211,0,2020
211,1,5000
211,2,2920
211,3,5890
212,0,2020
212,1,4990
212,2,2920
212,3,5880
213,0,2020
213,1,5010
213,2,2920
213,3,5870
214,0,2020
214,1,5000
214,2,2920
214,3,5870
215,0,2020
215,1,4990
215,2,2920
215,3,5870
216,0,2020
216,1,5000
216,2,2920
216,3,5870
217,0,2020
217,1,5000
217,2,2930
217,3,5880
218,0,2020
218,1,5010
218,2,2930
218,3,5880
219,0,2030
219,1,5020
219,2,2930
219,3,5870
220,0,2030
220,1,5020
220,2,2930
220,3,5870
221,0,2040
221,1,5010
221,2,2930
221,3,5880
222,0,2030
222,1,4990
222,2,2930
222,3,5880
223,0,2020
223,1,4990
223,2,2920
223,3,5880
224,0,2020
224,1,4990
224,2,2920
224,3,5890
225,0,2020
225,1,4990
225,2,2920
225,3,5910
226,0,2020
226,1,4970
226,2,2920
226,3,5940
227,0,2020
227,1,4980
227,2,2920
227,3,5970
228,0,2020
228,1,4970
228,2,2910
228,3,6000
229,0,2020
229,1,4980
229,2,2910
229,3,6030
230,0,2020
230,1,4970
230,2,2910
230,3,6050
231,0,2010
231,1,4980
231,2,2910
231,3,6070
232,0,2010
232,1,4980
232,2,2920
232,3,6070
233,0,2010
233,1,4980
233,2,2920
233,3,6060
234,0,2010
234,1,4990
234,2,2920
234,3,6030
235,0,2010
235,1,4990
235,2,2920
235,3,5950
236,0,2010
236,1,4990
236,2,2920
236,3,5920
237,0,2020
237,1,5000
237,2,2920
237,3,5900
238,0,2030
