数据序列,设备号,测量值
0,0,3680
0,1,3230
0,2,3980
0,3,3910
1,0,3620
1,1,3230
1,2,3980
1,3,3910
2,0,3620
2,1,3230
2,2,3980
2,3,3910
3,0,3640
3,1,3230
3,2,3980
3,3,3910
4,0,3620
4,1,3200
4,2,3980
4,3,3910
5,0,3650
5,1,3210
5,2,3980
5,3,3900
6,0,3630
6,1,3210
6,2,3990
6,3,3890
7,0,3620
7,1,3220
7,2,3980
7,3,3880
8,0,3650
8,1,3210
8,2,3980
8,3,3880
9,0,3620
9,1,3210
9,2,3990
9,3,3890
10,0,3620
10,1,3210
10,2,3980
10,3,3910
11,0,3650
11,1,3190
11,2,3980
11,3,3930
12,0,3620
12,1,3220
12,2,3980
12,3,3920
13,0,3610
13,1,3230
13,2,3990
13,3,3910
14,0,3640
14,1,3220
14,2,3980
14,3,3920
15,0,3630
15,1,3220
15,2,3980
15,3,3910
16,0,3640
16,1,3210
16,2,3980
16,3,3910
17,0,3610
17,1,3210
17,2,3980
17,3,3910
18,0,3630
18,1,3190
18,2,3980
18,3,3910
19,0,3630
19,1,3210
19,2,3980
19,3,3910
20,0,3660
20,1,3220
20,2,3980
20,3,3920
21,0,3630
21,1,3230
21,2,3980
21,3,3920
22,0,3660
22,1,3230
22,2,3960
22,3,3920
23,0,3650
23,1,3210
23,2,3960
23,3,3920
24,0,3660
24,1,3210
24,2,3960
24,3,3910
25,0,3650
25,1,3210
25,2,3960
25,3,3900
26,0,3700
26,1,3220
26,2,3960
26,3,3910
27,0,3670
27,1,3210
27,2,3960
27,3,3890
28,0,3670
28,1,3200
28,2,3980
28,3,3910
29,0,3680
29,1,3200
29,2,3980
29,3,3900
30,0,3650
30,1,3210
30,2,3980
30,3,3900
31,0,3710
31,1,3220
31,2,3980
31,3,3900
32,0,3640
32,1,3230
32,2,3980
32,3,3910
33,0,3680
33,1,3220
33,2,3980
33,3,3910
34,0,3650
34,1,3230
34,2,3980
34,3,3910
35,0,3630
35,1,3230
35,2,3980
35,3,3900
36,0,3680
36,1,3230
36,2,3980
36,3,3910
37,0,3640
37,1,3210
37,2,3980
37,3,3900
38,0,3640
38,1,3220
38,2,3980
38,3,3900
39,0,3620
39,1,3200
39,2,3980
39,3,3900
40,0,3630
40,1,3190
40,2,3980
40,3,3900
41,0,3640
41,1,3200
41,2,3980
41,3,3910
42,0,3660
42,1,3190
42,2,3980
42,3,3910
43,0,3670
43,1,3180
43,2,3980
43,3,3910
44,0,3630
44,1,3200
44,2,3990
44,3,3920
45,0,3630
45,1,3220
45,2,3980
45,3,3920
46,0,3620
46,1,3230
46,2,3990
46,3,3910
47,0,3640
47,1,3240
47,2,3990
47,3,3910
48,0,3610
48,1,3230
48,2,3980
48,3,3890
49,0,3650
49,1,3230
49,2,3980
49,3,3890
50,0,3630
50,1,3210
50,2,3980
50,3,3900
51,0,3590
51,1,3220
51,2,3990
51,3,3900
52,0,3610
52,1,3210
52,2,3990
52,3,3900
53,0,3610
53,1,3220
53,2,3990
53,3,3910
54,0,3620
54,1,3220
54,2,3990
54,3,3910
