Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3459.2,5418.8,2149.5,4830.9
2.0,3454.6,5414.4,2149.8,4840.5
3.0,3466.5,5412.9,2149.8,4843.7
4.0,3457.2,5412.2,2147.3,4840.7
5.0,3453.7,5411.7,2147.9,4838.9
6.0,3453.0,5411.4,2148.3,4837.7
7.0,3449.6,5412.7,2150.0,4836.9
8.0,3446.9,5412.4,2151.4,4836.2
9.0,3442.4,5412.1,2152.4,4835.7
10.0,3442.2,5413.0,2153.3,4835.3
11.0,3440.9,5413.7,2154.0,4834.9
12.0,3441.8,5415.3,2154.6,4836.4
13.0,3442.5,5417.6,2155.1,4837.7
14.0,3445.0,5419.6,2155.5,4838.8
15.0,3443.7,5421.3,2155.9,4839.7
16.0,3446.7,5422.0,2156.2,4838.9
17.0,3449.4,5422.7,2155.7,4839.8
18.0,3451.7,5423.3,2155.3,4839.8
19.0,3452.4,5423.8,2154.9,4839.2
20.0,3451.5,5424.2,2154.5,4839.3
21.0,3452.8,5424.6,2154.2,4839.3
22.0,3451.9,5425.8,2153.9,4839.4
23.0,3450.3,5426.8,2153.6,4838.7
24.0,3451.0,5427.0,2152.7,4838.1
25.0,3451.6,5427.2,2151.8,4836.9
26.0,3452.9,5427.4,2151.7,4836.5
27.0,3451.3,5426.9,2151.5,4836.2
28.0,3448.5,5425.7,2150.8,4835.1
29.0,3445.9,5425.4,2150.0,4834.8
30.0,3445.5,5425.0,2149.4,4834.5
31.0,3444.5,5426.0,2148.7,4833.5
32.0,3446.9,5426.3,2148.8,4833.4
33.0,3448.4,5427.2,2148.9,4833.2
34.0,3448.5,5427.4,2148.3,4832.3
35.0,3446.6,5427.5,2148.4,4832.8
36.0,3445.5,5427.7,2149.2,4832.6
37.0,3444.5,5427.8,2149.9,4832.4
38.0,3444.9,5428.0,2149.9,4832.9
39.0,3447.8,5428.1,2149.9,4832.7
40.0,3451.2,5427.6,2149.9,4833.9
41.0,3454.4,5427.7,2149.9,4834.9
42.0,3454.1,5427.9,2149.3,4835.3
43.0,3453.8,5428.0,2148.7,4834.9
44.0,3454.9,5428.2,2148.8,4834.6
45.0,3453.9,5428.3,2148.8,4834.3
46.0,3451.7,5427.7,2149.6,4834.7
47.0,3451.0,5426.6,2150.2,4834.4
48.0,3452.8,5425.5,2150.2,4834.7
49.0,3452.0,5425.2,2150.2,4835.1
50.0,3454.5,5424.8,2150.8,4835.4
51.0,3452.9,5424.5,2151.4,4835.0
52.0,3451.4,5424.2,2151.3,4834.7
53.0,3450.0,5424.0,2151.9,4834.4
54.0,3448.1,5423.7,2152.4,4834.8
55.0,3446.9,5422.8,2152.9,4835.1
56.0,3444.5,5422.6,2153.4,4834.1
57.0,3442.3,5421.8,2153.8,4833.9
58.0,3442.2,5421.1,2154.2,4834.3
59.0,3442.0,5420.3,2153.9,4834.6
