数据序列,设备号,测量值
0,0,5330
0,1,3580
0,2,4230
0,3,1730
1,0,5300
1,1,3580
1,2,4220
1,3,1740
2,0,5290
2,1,3570
2,2,4220
2,3,1740
3,0,5290
3,1,3570
3,2,4240
3,3,1740
4,0,5290
4,1,3570
4,2,4240
4,3,1740
5,0,5320
5,1,3580
5,2,4240
5,3,1740
6,0,5320
6,1,3580
6,2,4250
6,3,1730
7,0,5330
7,1,3570
7,2,4240
7,3,1730
8,0,5330
8,1,3580
8,2,4250
8,3,1740
9,0,5330
9,1,3580
9,2,4240
9,3,1750
10,0,5310
10,1,3590
10,2,4240
10,3,1740
11,0,5310
11,1,3590
11,2,4240
11,3,1740
12,0,5320
12,1,3580
12,2,4230
12,3,1740
13,0,5330
13,1,3590
13,2,4230
13,3,1730
14,0,5340
14,1,3580
14,2,4230
14,3,1730
15,0,5360
15,1,3580
15,2,4230
15,3,1730
16,0,5370
16,1,3570
16,2,4240
16,3,1730
17,0,5390
17,1,3570
17,2,4240
17,3,1730
18,0,5430
18,1,3570
18,2,4240
18,3,1730
19,0,5440
19,1,3580
19,2,4240
19,3,1730
20,0,5440
20,1,3580
20,2,4240
20,3,1730
21,0,5430
21,1,3580
21,2,4240
21,3,1730
22,0,5450
22,1,3580
22,2,4230
22,3,1730
23,0,5480
23,1,3580
23,2,4230
23,3,1730
24,0,5480
24,1,3590
24,2,4230
24,3,1720
25,0,5480
25,1,3580
25,2,4230
25,3,1720
26,0,5490
26,1,3590
26,2,4230
26,3,1720
27,0,5590
27,1,3590
27,2,4240
27,3,1720
28,0,5540
28,1,3590
28,2,4240
28,3,1720
29,0,5500
29,1,3590
29,2,4250
29,3,1720
30,0,5540
30,1,3580
30,2,4240
30,3,1700
31,0,5500
31,1,3580
31,2,4240
31,3,1700
32,0,5460
32,1,3580
32,2,4250
32,3,1700
33,0,5470
33,1,3570
33,2,4240
33,3,1710
34,0,5480
34,1,3580
34,2,4250
34,3,1720
35,0,5450
35,1,3580
35,2,4240
35,3,1720
36,0,5420
36,1,3580
36,2,4230
36,3,1700
37,0,5460
37,1,3580
37,2,4230
37,3,1690
38,0,5480
38,1,3580
38,2,4230
38,3,1690
39,0,5510
39,1,3580
39,2,4250
39,3,1700
40,0,5580
40,1,3570
40,2,4250
40,3,1720
41,0,5630
41,1,3580
41,2,4250
41,3,1720
42,0,5630
42,1,3580
42,2,4240
42,3,1730
43,0,5640
43,1,3570
43,2,4240
43,3,1730
44,0,5620
44,1,3570
44,2,4240
44,3,1730
45,0,5610
45,1,3570
45,2,4240
45,3,1720
46,0,5590
46,1,3570
46,2,4230
46,3,1720
47,0,5550
47,1,3570
47,2,4230
47,3,1720
48,0,5510
48,1,3580
48,2,4230
48,3,1710
49,0,5480
49,1,3580
49,2,4230
49,3,1710
50,0,5470
50,1,3580
50,2,4240
50,3,1720
51,0,5480
51,1,3580
51,2,4240
51,3,1720
52,0,5510
52,1,3570
52,2,4240
52,3,1720
53,0,5560
53,1,3580
53,2,4240
53,3,1720
54,0,5570
54,1,3590
54,2,4240
54,3,1730
55,0,5570
55,1,3580
55,2,4240
55,3,1730
56,0,5540
56,1,3580
56,2,4240
56,3,1730
57,0,5570
57,1,3580
57,2,4230
57,3,1730
58,0,5550
58,1,3590
58,2,4230
58,3,1730
59,0,5520
59,1,3580
59,2,4240
59,3,1720
60,0,5490
60,1,3590
60,2,4240
60,3,1710
61,0,5460
61,1,3580
61,2,4240
61,3,1720
62,0,5450
62,1,3580
62,2,4230
62,3,1720
63,0,5430
63,1,3580
63,2,4230
63,3,1730
64,0,5430
64,1,3580
64,2,4230
64,3,1730
65,0,5420
65,1,3580
65,2,4230
65,3,1720
66,0,5430
66,1,3580
66,2,4230
66,3,1720
67,0,5420
67,1,3590
67,2,4240
67,3,1720
68,0,5410
68,1,3590
68,2,4250
68,3,1730
69,0,5410
69,1,3590
69,2,4250
69,3,1730
70,0,5420
70,1,3590
70,2,4240
70,3,1730
71,0,5420
71,1,3590
71,2,4250
71,3,1730
72,0,5420
72,1,3590
72,2,4240
72,3,1740
73,0,5420
73,1,3590
73,2,4240
73,3,1730
74,0,5430
74,1,3590
74,2,4240
74,3,1730
75,0,5430
75,1,3590
75,2,4240
75,3,1720
76,0,5430
76,1,3590
76,2,4240
76,3,1720
77,0,5430
77,1,3590
77,2,4250
77,3,1720
78,0,5420
78,1,3590
78,2,4240
78,3,1720
79,0,5420
79,1,3580
79,2,4240
79,3,1700
80,0,5420
80,1,3590
80,2,4240
80,3,1710
81,0,5420
81,1,3580
81,2,4260
81,3,1710
82,0,5410
82,1,3580
82,2,4250
82,3,1710
83,0,5410
83,1,3580
83,2,4240
83,3,1720
84,0,5390
84,1,3590
84,2,4240
84,3,1720
85,0,5360
85,1,3580
85,2,4250
85,3,1720
86,0,5380
86,1,3590
86,2,4240
86,3,1720
87,0,5400
87,1,3580
87,2,4240
87,3,1710
88,0,5430
88,1,3590
88,2,4230
88,3,1710
89,0,5440
89,1,3590
89,2,4230
89,3,1710
90,0,5450
90,1,3590
90,2,4250
90,3,1710
91,0,5470
91,1,3580
91,2,4240
91,3,1720
92,0,5470
92,1,3570
92,2,4260
92,3,1720
93,0,5470
93,1,3570
93,2,4250
93,3,1730
94,0,5460
94,1,3570
94,2,4240
94,3,1730
95,0,5460
95,1,3570
95,2,4240
95,3,1730
96,0,5460
96,1,3570
96,2,4240
96,3,1730
97,0,5460
97,1,3580
97,2,4240
97,3,1730
98,0,5470
98,1,3570
98,2,4240
98,3,1720
99,0,5470
99,1,3570
99,2,4250
99,3,1730
100,0,5460
100,1,3570
100,2,4250
100,3,1730
101,0,5460
101,1,3570
