数据序列,设备号,测量值
0,0,4550
0,1,6450
0,2,1000
0,3,4480
1,0,4550
1,1,6470
1,2,1010
1,3,4490
2,0,4540
2,1,6470
2,2,1020
2,3,4510
3,0,4550
3,1,6450
3,2,1020
3,3,4500
4,0,4550
4,1,6450
4,2,960
4,3,4500
5,0,4550
5,1,6480
5,2,980
5,3,4500
6,0,4550
6,1,6480
6,2,960
6,3,4500
7,0,4550
7,1,6470
7,2,960
7,3,4500
8,0,4550
8,1,6470
8,2,930
8,3,4500
9,0,4550
9,1,6480
9,2,1060
9,3,4500
10,0,4550
10,1,6490
10,2,1080
10,3,4500
11,0,4550
11,1,6480
11,2,1080
11,3,4500
12,0,4550
12,1,6480
12,2,1060
12,3,4490
13,0,4550
13,1,6480
13,2,1060
13,3,4490
14,0,4550
14,1,6480
14,2,1030
14,3,4500
15,0,4550
15,1,6470
15,2,1020
15,3,4520
16,0,4550
16,1,6470
16,2,1030
16,3,4520
17,0,4550
17,1,6450
17,2,1040
17,3,4520
18,0,4550
18,1,6470
18,2,1050
18,3,4530
19,0,4550
19,1,6450
19,2,1060
19,3,4520
20,0,4550
20,1,6450
20,2,1030
20,3,4510
21,0,4550
21,1,6450
21,2,990
21,3,4510
22,0,4540
22,1,6450
22,2,990
22,3,4510
23,0,4540
23,1,6480
23,2,1230
23,3,4510
24,0,4550
24,1,6480
24,2,1160
24,3,4500
25,0,4550
25,1,6470
25,2,1080
25,3,4500
26,0,4550
26,1,6450
26,2,1030
26,3,4490
27,0,4560
27,1,6470
27,2,990
27,3,4490
28,0,4560
28,1,6470
28,2,960
28,3,4490
29,0,4560
29,1,6480
29,2,960
29,3,4480
30,0,4570
30,1,6470
30,2,950
30,3,4490
31,0,4570
31,1,6480
31,2,950
31,3,4490
32,0,4560
32,1,6470
32,2,950
32,3,4500
33,0,4560
33,1,6470
33,2,950
33,3,4490
34,0,4560
34,1,6470
34,2,950
34,3,4500
35,0,4560
35,1,6490
35,2,940
35,3,4500
36,0,4560
36,1,6490
36,2,940
36,3,4490
37,0,4560
37,1,6490
37,2,940
37,3,4490
38,0,4560
38,1,6480
38,2,930
38,3,4500
39,0,4560
39,1,6490
39,2,910
39,3,4500
40,0,4550
40,1,6470
40,2,900
40,3,4500
41,0,4550
41,1,6470
41,2,880
41,3,4480
42,0,4550
42,1,6470
42,2,880
42,3,4480
43,0,4550
43,1,6480
43,2,870
43,3,4490
44,0,4550
44,1,6480
44,2,880
44,3,4490
45,0,4550
45,1,6480
45,2,900
45,3,4480
46,0,4560
46,1,6450
46,2,910
46,3,4480
47,0,4560
47,1,6470
47,2,910
47,3,4480
48,0,4570
48,1,6470
48,2,900
48,3,4490
49,0,4570
49,1,6470
49,2,920
49,3,4490
50,0,4560
50,1,6440
50,2,940
50,3,4490
51,0,4560
51,1,6440
51,2,950
51,3,4490
52,0,4560
52,1,6440
52,2,960
52,3,4510
53,0,4560
53,1,6440
53,2,960
53,3,4500
54,0,4560
54,1,6470
54,2,960
54,3,4510
55,0,4560
55,1,6480
55,2,980
55,3,4490
56,0,4560
56,1,6480
56,2,1000
56,3,4490
57,0,4560
57,1,6470
57,2,1000
57,3,4490
58,0,4550
58,1,6470
58,2,1000
58,3,4500
59,0,4550
59,1,6480
59,2,1010
59,3,4490
60,0,4550
60,1,6470
60,2,1020
60,3,4490
61,0,4550
61,1,6470
61,2,1020
61,3,4470
62,0,4550
62,1,6470
62,2,980
62,3,4480
63,0,4550
63,1,6490
63,2,970
