数据序列,设备号,测量值
0,0,4770
0,1,2600
0,2,4850
0,3,2690
1,0,4780
1,1,2600
1,2,4840
1,3,2690
2,0,4780
2,1,2600
2,2,4840
2,3,2690
3,0,4780
3,1,2600
3,2,4850
3,3,2710
4,0,4770
4,1,2600
4,2,4850
4,3,2710
5,0,4760
5,1,2610
5,2,4840
5,3,2700
6,0,4770
6,1,2610
6,2,4840
6,3,2700
7,0,4760
7,1,2610
7,2,4850
7,3,2700
8,0,4760
8,1,2610
8,2,4860
8,3,2690
9,0,4760
9,1,2610
9,2,4870
9,3,2700
10,0,4770
10,1,2610
10,2,4870
10,3,2700
11,0,4760
11,1,2600
11,2,4870
11,3,2700
12,0,4760
12,1,2590
12,2,4870
12,3,2690
13,0,4760
13,1,2600
13,2,4860
13,3,2700
14,0,4750
14,1,2610
14,2,4860
14,3,2690
15,0,4750
15,1,2610
15,2,4860
15,3,2700
16,0,4750
16,1,2610
16,2,4850
16,3,2700
17,0,4750
17,1,2600
17,2,4830
17,3,2710
18,0,4750
18,1,2610
18,2,4830
18,3,2710
19,0,4750
19,1,2610
19,2,4840
19,3,2710
20,0,4760
20,1,2610
20,2,4850
20,3,2710
21,0,4770
21,1,2610
21,2,4850
21,3,2710
22,0,4760
22,1,2600
22,2,4860
22,3,2700
23,0,4760
23,1,2610
23,2,4870
23,3,2690
24,0,4770
24,1,2610
24,2,4860
24,3,2690
25,0,4770
25,1,2600
25,2,4860
25,3,2700
26,0,4770
26,1,2600
26,2,4850
26,3,2720
27,0,4780
27,1,2600
27,2,4840
27,3,2720
28,0,4780
28,1,2610
28,2,4840
28,3,2710
29,0,4780
29,1,2600
29,2,4840
29,3,2710
30,0,4780
30,1,2600
30,2,4840
30,3,2710
31,0,4780
31,1,2590
31,2,4840
31,3,2700
32,0,4770
32,1,2580
32,2,4840
32,3,2700
33,0,4760
33,1,2580
33,2,4840
33,3,2710
34,0,4760
34,1,2580
34,2,4830
34,3,2710
35,0,4760
35,1,2590
35,2,4830
35,3,2710
36,0,4760
36,1,2590
36,2,4830
36,3,2710
37,0,4760
37,1,2590
37,2,4830
37,3,2700
38,0,4760
38,1,2590
38,2,4840
38,3,2700
39,0,4760
39,1,2590
39,2,4840
39,3,2710
40,0,4770
40,1,2590
40,2,4840
40,3,2710
41,0,4780
41,1,2580
41,2,4830
41,3,2710
42,0,4780
42,1,2580
42,2,4830
42,3,2720
43,0,4780
43,1,2590
43,2,4820
43,3,2720
44,0,4780
44,1,2600
44,2,4820
44,3,2720
45,0,4780
45,1,2600
45,2,4820
45,3,2720
46,0,4770
46,1,2600
46,2,4820
46,3,2710
47,0,4760
47,1,2610
47,2,4830
47,3,2710
48,0,4770
48,1,2620
48,2,4830
48,3,2710
49,0,4760
49,1,2600
49,2,4830
49,3,2710
50,0,4760
50,1,2610
50,2,4830
50,3,2710
51,0,4760
51,1,2610
51,2,4830
51,3,2700
52,0,4770
52,1,2600
52,2,4830
52,3,2700
53,0,4760
53,1,2610
53,2,4830
53,3,2710
54,0,4760
54,1,2600
54,2,4830
54,3,2690
55,0,4760
55,1,2600
55,2,4840
55,3,2700
56,0,4760
56,1,2600
56,2,4850
56,3,2700
57,0,4760
57,1,2610
57,2,4870
57,3,2700
58,0,4760
58,1,2610
58,2,4820
58,3,2700
59,0,4750
59,1,2610
59,2,4780
59,3,2710
60,0,4750
60,1,2610
60,2,4760
60,3,2710
61,0,4750
61,1,2610
61,2,4730
61,3,2700
62,0,4750
62,1,2610
62,2,4750
62,3,2690
63,0,4760
63,1,2610
63,2,4790
63,3,2680
64,0,4760
64,1,2610
64,2,4820
64,3,2680
65,0,4770
65,1,2610
65,2,4830
65,3,2690
66,0,4770
66,1,2610
66,2,4820
66,3,2700
67,0,4780
67,1,2610
67,2,4790
67,3,2700
68,0,4770
68,1,2600
68,2,4800
68,3,2680
69,0,4770
69,1,2610
69,2,4770
69,3,2680
70,0,4760
70,1,2620
70,2,4770
70,3,2680
71,0,4770
71,1,2620
71,2,4760
71,3,2680
72,0,4770
72,1,2630
72,2,4770
72,3,2680
73,0,4770
73,1,2610
73,2,4760
73,3,2690
74,0,4760
74,1,2600
74,2,4760
74,3,2690
75,0,4760
75,1,2600
75,2,4760
75,3,2690
76,0,4760
76,1,2610
76,2,4770
76,3,2690
77,0,4760
77,1,2610
77,2,4770
77,3,2700
78,0,4760
78,1,2610
78,2,4800
78,3,2700
79,0,4760
79,1,2620
79,2,4830
79,3,2700
80,0,4770
80,1,2630
80,2,4830
80,3,2700
81,0,4760
81,1,2620
81,2,4850
81,3,2690
82,0,4750
82,1,2610
82,2,4860
82,3,2690
83,0,4750
83,1,2610
83,2,4860
83,3,2690
84,0,4750
84,1,2610
84,2,4850
84,3,2690
85,0,4750
85,1,2610
85,2,4860
85,3,2700
86,0,4750
86,1,2600
86,2,4860
86,3,2710
87,0,4750
87,1,2600
87,2,4860
87,3,2710
88,0,4750
88,1,2610
88,2,4780
88,3,2700
89,0,4760
89,1,2610
89,2,4780
89,3,2700
90,0,4770
90,1,2610
90,2,4820
90,3,2700
91,0,4770
91,1,2610
91,2,4820
91,3,2710
92,0,4770
92,1,2620
92,2,4790
92,3,2690
93,0,4770
93,1,2610
93,2,4790
93,3,2700
94,0,4760
94,1,2610
94,2,4800
94,3,2690
95,0,4770
95,1,2610
95,2,4790
95,3,2700
96,0,4760
96,1,2600
96,2,4820
96,3,2710
97,0,4760
97,1,2590
97,2,4840
97,3,2710
98,0,4760
98,1,2590
98,2,4840
98,3,2700
99,0,4760
99,1,2600
99,2,4860
99,3,2700
100,0,4760
100,1,2590
100,2,4870
100,3,2680
101,0,4770
101,1,2590
101,2,4880
101,3,2690
102,0,4770
102,1,2600
102,2,4890
102,3,2700
103,0,4760
