Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,4379.0,3949.1,3279.3,3149.3
2.0,4364.5,3949.6,3284.6,3159.7
3.0,4359.6,3949.7,3286.4,3156.4
4.0,4362.3,3949.8,3287.3,3154.8
5.0,4357.7,3952.3,3287.9,3153.8
6.0,4359.8,3954.0,3286.5,3154.9
7.0,4358.3,3953.4,3285.5,3154.1
8.0,4357.2,3952.9,3286.1,3154.9
9.0,4363.7,3953.8,3286.6,3154.3
10.0,4363.2,3953.4,3285.9,3153.8
11.0,4362.9,3954.1,3285.3,3154.5
12.0,4362.6,3956.6,3284.7,3154.0
13.0,4365.2,3958.8,3285.2,3155.0
14.0,4363.8,3960.7,3286.5,3155.8
15.0,4362.6,3962.3,3287.7,3155.3
16.0,4363.2,3962.1,3288.7,3154.8
17.0,4362.2,3963.6,3289.6,3155.3
18.0,4366.7,3963.3,3289.6,3156.4
19.0,4365.4,3962.3,3288.9,3157.4
20.0,4368.7,3961.4,3288.2,3159.1
21.0,4367.4,3961.3,3288.4,3159.9
22.0,4367.6,3961.2,3288.5,3160.6
23.0,4367.7,3961.1,3287.9,3160.6
24.0,4369.3,3960.3,3287.3,3161.3
25.0,4369.3,3960.3,3287.5,3161.9
26.0,4371.5,3960.3,3288.4,3161.7
27.0,4369.3,3961.6,3289.2,3160.9
28.0,4368.0,3960.8,3289.9,3160.9
29.0,4368.1,3960.1,3290.6,3160.8
30.0,4365.6,3961.4,3290.5,3160.8
31.0,4367.2,3962.7,3290.5,3160.7
32.0,4368.1,3962.5,3289.8,3161.3
33.0,4366.9,3961.7,3289.2,3161.2
34.0,4365.1,3960.9,3289.2,3160.5
35.0,4361.5,3960.2,3288.6,3159.8
36.0,4362.0,3959.5,3288.0,3159.2
37.0,4361.2,3958.9,3288.2,3158.6
38.0,4361.8,3959.0,3288.3,3158.9
39.0,4359.7,3959.0,3287.8,3158.3
40.0,4357.1,3959.1,3287.2,3157.8
41.0,4354.7,3960.5,3287.4,3157.3
42.0,4354.4,3960.4,3287.6,3157.5
43.0,4354.8,3960.4,3287.1,3157.6
44.0,4355.8,3960.4,3286.0,3158.4
45.0,4358.6,3960.3,3284.3,3159.8
46.0,4360.7,3961.6,3284.0,3159.8
47.0,4361.9,3961.5,3283.1,3160.5
48.0,4365.0,3961.4,3282.9,3160.5
49.0,4363.4,3960.7,3282.7,3160.4
50.0,4365.1,3960.0,3283.2,3161.1
51.0,4365.4,3960.0,3283.0,3162.3
52.0,4363.2,3959.3,3282.8,3162.8
53.0,4363.6,3959.4,3282.6,3163.2
54.0,4363.4,3959.4,3282.4,3162.4
55.0,4365.1,3959.5,3282.3,3162.5
56.0,4366.0,3959.5,3282.1,3161.7
57.0,4368.2,3959.5,3282.7,3161.8
58.0,4365.8,3959.6,3283.1,3161.1
59.0,4363.5,3960.9,3282.9,3161.0
60.0,4363.9,3960.8,3282.1,3160.9
61.0,4366.2,3960.8,3282.0,3160.9
62.0,4365.8,3960.7,3281.8,3160.8
63.0,4366.7,3960.7,3281.7,3160.1
64.0,4364.4,3960.6,3281.6,3160.4
65.0,4366.7,3961.9,3281.5,3160.3
66.0,4364.9,3963.0,3281.4,3161.0
67.0,4366.6,3964.1,3281.3,3160.9
68.0,4365.5,3963.9,3281.2,3160.2
69.0,4363.8,3963.6,3280.5,3160.2
70.0,4361.7,3964.7,3279.8,3160.2
71.0,4360.9,3965.7,3279.8,3160.2
72.0,4362.8,3965.3,3280.5,3160.2
73.0,4364.5,3966.3,3281.1,3160.1
74.0,4362.3,3965.8,3281.0,3160.8
75.0,4362.8,3965.5,3281.0,3161.4
76.0,4362.0,3964.5,3280.3,3161.5
77.0,4359.9,3964.2,3279.6,3160.8
78.0,4360.6,3963.9,3279.6,3160.1
79.0,4359.9,3965.0,3280.9,3159.5
80.0,4359.3,3965.9,3282.2,3159.7
81.0,4361.2,3965.5,3282.7,3160.4
82.0,4360.5,3966.5,3283.1,3161.0
83.0,4359.2,3967.3,3282.9,3161.0
84.0,4358.6,3966.9,3283.4,3161.5
85.0,4360.6,3966.4,3283.8,3162.1
86.0,4359.3,3967.3,3283.6,3162.6
87.0,4327.7,3966.2,3314.9,3163.1
88.0,4297.6,3965.1,3346.9,3162.9
89.0,4269.4,3964.2,3373.5,3164.0
90.0,4243.6,3963.3,3401.0,3164.4
91.0,4219.5,3963.0,3423.5,3164.7
92.0,4198.3,3962.8,3445.2,3165.7
93.0,4177.7,3962.7,3466.8,3165.6
94.0,4157.9,3961.8,3485.1,3165.5
95.0,4139.3,3961.1,3505.4,3165.4
96.0,4122.0,3960.4,3525.7,3165.3
97.0,4105.7,3959.7,3543.3,3165.2
98.0,4090.5,3959.7,3557.3,3165.2
99.0,4076.3,3959.1,3571.7,3165.1
100.0,4063.0,3958.5,3583.2,3165.4
101.0,4050.6,3958.0,3595.9,3165.0
102.0,4038.9,3957.4,3606.4,3164.7
103.0,4028.0,3957.7,3617.0,3164.4
104.0,4017.8,3957.2,3626.9,3163.5
105.0,4008.3,3956.8,3634.2,3162.6
106.0,3999.4,3956.3,3642.3,3161.8
107.0,3991.7,3955.9,3653.1,3162.3
108.0,3983.8,3956.3,3658.7,3162.8
109.0,3977.1,3956.7,3667.2,3162.9
110.0,3970.2,3956.3,3676.4,3163.0
111.0,3963.8,3956.5,3681.1,3163.0
112.0,3957.7,3956.1,3688.8,3163.5
113.0,3952.1,3955.7,3696.0,3163.9
114.0,3946.8,3956.0,3704.0,3163.7
115.0,3941.8,3955.6,3710.1,3164.1
116.0,3937.8,3955.2,3714.6,3164.4
117.0,3934.1,3954.9,3720.8,3165.5
118.0,3930.6,3955.3,3724.0,3165.7
119.0,3927.4,3955.8,3728.9,3166.7
120.0,3924.3,3955.4,3734.1,3166.5
121.0,3921.4,3955.8,3736.4,3166.3
122.0,3918.8,3956.2,3739.2,3166.2
123.0,3916.9,3955.8,3738.6,3166.0
124.0,3914.5,3957.4,3739.4,3165.9
125.0,3912.3,3956.9,3739.4,3165.8
126.0,3910.2,3958.4,3742.0,3165.7
127.0,3908.3,3959.8,3744.5,3165.6
128.0,3906.5,3961.1,3748.7,3165.5
129.0,3904.1,3961.0,3748.1,3165.4
130.0,3901.9,3961.0,3752.1,3166.3
131.0,3899.2,3960.9,3755.9,3167.2
132.0,3896.7,3960.8,3756.1,3168.0
