Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,1459.7,5198.8,3529.2,5758.7
2.0,1459.8,5052.1,3534.6,5759.4
3.0,1456.2,5003.0,3536.4,5759.6
4.0,1457.2,4978.4,3537.3,5759.7
5.0,1457.7,4963.5,3537.9,5759.7
6.0,1458.1,4953.6,3536.5,5759.8
7.0,1458.4,4946.4,3535.5,5759.8
8.0,1457.3,4941.0,3534.8,5759.8
9.0,1457.6,4936.7,3534.2,5759.9
10.0,1456.8,4970.7,3533.7,5759.9
11.0,1456.1,4964.0,3533.3,5758.8
12.0,1456.4,4958.3,3534.0,5758.0
13.0,1456.8,4953.4,3534.6,5757.2
14.0,1457.1,4949.2,3535.0,5757.5
15.0,1457.3,4945.5,3535.5,5757.7
16.0,1456.6,4972.3,3535.8,5757.9
17.0,1456.0,4991.3,3535.4,5757.3
18.0,1455.5,5005.2,3535.7,5756.7
19.0,1455.8,5016.2,3536.1,5756.9
20.0,1456.1,5025.4,3536.3,5757.2
21.0,1456.4,5033.8,3536.6,5757.4
22.0,1455.9,5040.0,3536.9,5757.6
23.0,1455.5,5044.2,3537.1,5757.0
24.0,1455.1,5046.0,3537.3,5756.5
25.0,1454.7,5045.6,3537.5,5756.1
26.0,1454.4,5050.7,3537.6,5755.0
27.0,1454.8,5052.7,3537.8,5754.0
28.0,1455.1,5053.2,3537.3,5753.0
29.0,1454.8,5054.4,3536.8,5752.1
30.0,1454.5,5061.4,3536.3,5751.3
31.0,1454.2,5073.3,3535.9,5750.6
32.0,1454.6,5085.1,3535.5,5749.9
33.0,1454.9,5073.2,3535.2,5749.9
34.0,1454.5,5062.2,3534.8,5749.9
35.0,1454.2,5051.9,3534.5,5750.5
36.0,1453.8,5042.4,3534.2,5750.5
37.0,1453.5,5033.4,3533.9,5750.5
38.0,1453.2,5025.1,3534.3,5750.4
39.0,1452.9,5017.3,3534.7,5750.4
40.0,1453.4,5010.1,3535.0,5750.4
41.0,1453.1,5003.3,3534.7,5749.7
42.0,1452.8,5016.7,3534.4,5749.1
43.0,1452.7,5024.7,3534.4,5748.5
44.0,1452.5,5030.9,3534.4,5748.6
45.0,1451.7,5033.5,3534.3,5748.7
46.0,1451.6,5031.9,3534.3,5748.8
47.0,1451.5,5029.2,3534.3,5748.8
48.0,1450.7,5025.4,3534.3,5748.9
49.0,1450.0,5020.5,3534.0,5749.6
50.0,1449.4,5016.0,3533.7,5750.3
51.0,1448.8,5011.7,3533.5,5750.9
52.0,1448.9,5006.4,3533.9,5751.5
53.0,1448.9,5001.5,3534.3,5752.1
54.0,1448.4,4996.9,3534.7,5751.9
55.0,1447.8,4993.8,3535.0,5751.8
56.0,1447.3,4991.0,3535.3,5751.7
57.0,1446.8,4988.4,3535.3,5751.6
58.0,1446.4,4985.9,3535.2,5752.1
59.0,1446.0,4984.2,3535.1,5752.0
60.0,1446.2,4983.9,3535.4,5751.9
61.0,1445.8,4984.3,3535.7,5752.4
62.0,1445.5,4984.7,3536.0,5752.2
63.0,1445.1,4985.0,3536.2,5752.1
64.0,1444.8,4986.0,3536.5,5752.0
