Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,6708.5,4539.0,4479.0,839.8
2.0,6694.2,4539.5,4486.5,834.9
3.0,6672.7,4536.3,4489.0,836.6
4.0,6674.5,4534.7,4490.3,837.5
5.0,6671.5,4531.7,4492.3,836.1
6.0,6685.1,4531.4,4493.6,835.3
7.0,6690.4,4531.2,4491.6,836.0
8.0,6703.8,4531.0,4490.0,836.5
9.0,6713.1,4528.5,4490.0,836.9
10.0,6717.2,4527.5,4488.9,836.2
11.0,6719.6,4526.7,4488.0,835.5
12.0,6721.6,4525.1,4487.2,836.0
13.0,6725.2,4524.6,4487.8,836.3
14.0,6731.0,4524.2,4487.1,835.8
15.0,6736.0,4523.8,4487.4,835.4
16.0,6741.3,4522.7,4489.2,835.0
17.0,6746.0,4521.7,4489.6,834.6
18.0,6750.2,4520.8,4490.0,834.2
19.0,6753.2,4520.7,4491.5,833.9
20.0,6756.7,4520.7,4492.1,833.7
21.0,6756.9,4521.3,4493.4,833.5
22.0,6756.4,4522.0,4493.2,833.3
23.0,6756.7,4522.5,4492.9,833.0
24.0,6756.2,4523.1,4494.1,832.8
25.0,6755.8,4523.5,4494.5,832.6
26.0,6755.4,4523.3,4494.9,833.1
27.0,6754.3,4523.1,4495.3,833.6
28.0,6754.0,4523.5,4495.2,834.0
29.0,6753.8,4524.7,4495.5,833.8
30.0,6752.8,4525.0,4495.8,834.2
31.0,6752.0,4524.7,4496.1,833.9
32.0,6751.2,4524.4,4497.0,833.6
33.0,6750.5,4523.4,4497.2,833.4
34.0,6749.1,4523.2,4496.7,833.2
35.0,6747.2,4523.0,4496.3,833.0
36.0,6744.8,4522.8,4495.9,832.8
37.0,6741.8,4522.6,4494.8,832.6
38.0,6738.4,4522.4,4493.9,832.4
39.0,6734.6,4522.3,4493.6,832.3
40.0,6733.0,4522.1,4494.0,832.1
41.0,6731.5,4521.3,4493.8,832.0
42.0,6732.1,4521.3,4494.2,831.8
43.0,6735.2,4521.2,4493.9,831.7
44.0,6740.0,4521.1,4493.7,831.6
45.0,6745.2,4520.4,4493.4,832.2
46.0,6751.4,4519.1,4492.5,832.0
47.0,6757.1,4518.5,4491.7,832.5
48.0,6763.8,4517.3,4492.9,832.4
49.0,6770.6,4516.8,4493.4,832.9
50.0,6777.7,4516.4,4493.8,833.3
51.0,6783.7,4516.6,4493.6,833.1
52.0,6789.2,4516.8,4493.3,832.9
53.0,6794.5,4517.0,4493.1,832.7
54.0,6800.0,4517.2,4492.3,832.6
55.0,6805.1,4517.4,4492.1,832.5
56.0,6810.0,4517.6,4492.0,832.3
57.0,6814.5,4517.7,4491.2,832.2
58.0,6818.7,4517.2,4490.5,832.1
59.0,6823.3,4517.4,4491.1,831.9
60.0,6823.8,4517.6,4491.0,831.9
61.0,6819.6,4518.4,4491.6,831.7
62.0,6811.9,4519.1,4492.1,832.3
63.0,6802.8,4519.8,4493.3,832.8
64.0,6792.9,4521.1,4493.7,832.6
65.0,6781.8,4522.3,4493.5,832.4
66.0,6772.0,4522.8,4493.3,832.3
67.0,6765.4,4523.3,4493.1,832.8
68.0,6763.8,4523.7,4492.9,833.2
69.0,6765.4,4524.1,4494.0,833.7
70.0,6769.0,4524.5,4495.0,833.5
71.0,6772.9,4524.9,4495.3,833.3
72.0,6777.2,4525.2,4495.6,833.8
73.0,6781.3,4524.9,4495.3,834.2
74.0,6781.8,4523.9,4494.9,833.9
75.0,6785.6,4523.0,4494.6,834.3
76.0,6792.3,4522.2,4494.3,834.7
77.0,6801.8,4521.4,4494.0,835.0
78.0,6813.3,4520.7,4494.4,834.7
79.0,6806.7,4520.0,4494.1,835.0
80.0,6800.6,4520.6,4493.9,835.3
81.0,6794.8,4521.2,4494.3,835.6
82.0,6789.4,4521.8,4494.0,835.9
83.0,6784.3,4522.3,4493.1,836.2
84.0,6779.6,4522.8,4494.2,835.8
85.0,6775.2,4523.3,4493.9,835.4
86.0,6771.0,4523.7,4493.0,835.1
87.0,6767.2,4524.1,4493.5,834.8
88.0,6763.5,4523.8,4493.2,835.1
89.0,6760.2,4524.2,4493.7,834.8
90.0,6757.0,4524.6,4493.7,835.1
91.0,6754.0,4525.0,4494.7,835.5
92.0,6751.2,4525.3,4494.4,835.1
93.0,6748.7,4525.6,4493.5,834.8
94.0,6746.2,4525.2,4492.6,834.5
95.0,6744.0,4524.9,4492.5,834.2
96.0,6741.8,4524.6,4492.3,833.9
97.0,6739.8,4524.3,4492.8,833.7
98.0,6738.0,4523.4,4493.9,833.5
99.0,6736.2,4522.5,4494.3,833.9
100.0,6734.6,4521.7,4494.0,833.6
101.0,6749.1,4520.3,4495.1,833.4
102.0,6755.7,4519.0,4495.4,833.8
103.0,6755.3,4518.4,4495.7,834.2
104.0,6750.4,4517.9,4496.6,834.0
105.0,6743.3,4517.4,4496.8,833.7
106.0,6748.3,4518.2,4496.4,834.1
107.0,6758.0,4518.9,4496.0,834.5
108.0,6769.8,4519.0,4495.6,834.8
109.0,6782.0,4518.4,4495.2,834.5
110.0,6794.2,4517.9,4496.2,834.3
111.0,6788.8,4518.0,4496.4,834.0
112.0,6783.8,4517.5,4497.3,834.4
113.0,6779.1,4516.4,4496.8,834.8
114.0,6774.7,4516.0,4497.7,835.1
115.0,6770.6,4516.2,4497.2,835.4
116.0,6766.7,4516.5,4497.4,835.1
117.0,6763.2,4516.7,4496.9,834.7
118.0,6759.8,4516.9,4495.8,834.4
119.0,6756.6,4517.1,4494.8,834.2
120.0,6753.7,4516.6,4494.5,834.0
121.0,6750.9,4516.9,4494.8,833.7
122.0,6748.4,4517.1,4494.5,833.5
123.0,6746.0,4517.3,4493.6,833.3
124.0,6743.7,4517.4,4493.4,833.1
125.0,6741.6,4517.0,4494.4,832.9
126.0,6739.6,4517.1,4494.8,832.7
127.0,6737.8,4517.3,4494.5,832.5
128.0,6736.1,4517.5,4494.8,833.0
129.0,6734.4,4517.7,4495.8,833.5
130.0,6732.9,4518.5,4496.1,833.9
131.0,6731.5,4519.2,4495.7,834.3
132.0,6730.2,4519.9,4496.6,834.6
133.0,6729.0,4520.6,4496.8,834.3
134.0,6717.4,4534.7,4497.0,834.1
135.0,6706.6,4548.6,4497.2,833.9
136.0,6696.5,4563.5,4497.4,833.7
137.0,6687.1,4579.4,4496.9,833.5
138.0,6678.2,4591.0,4496.5,833.3
139.0,6670.0,4606.5,4496.7,833.2
140.0,6662.2,4626.0,4496.9,833.1
141.0,6655.6,4646.9,4496.5,832.9
142.0,6648.8,4649.2,4495.4,832.8
143.0,6643.1,4651.4,4495.7,832.7
144.0,6637.7,4653.5,4496.0,832.5
145.0,6633.4,4655.4,4495.6,832.3
146.0,6629.3,4657.1,4494.6,832.2
147.0,6625.5,4658.8,4494.9,832.1
148.0,6621.9,4660.4,4494.6,832.6
149.0,6618.5,4661.8,4495.0,833.0
150.0,6615.4,4663.2,4494.6,832.9
151.0,6612.5,4677.8,4493.7,833.3
152.0,6609.7,4688.3,4492.8,833.7
153.0,6607.2,4696.1,4492.6,834.1
154.0,6604.1,4708.0,4492.5,833.9
155.0,6600.6,4722.9,4492.3,834.3
156.0,6597.4,4720.4,4492.8,834.6
157.0,6594.3,4718.0,4493.9,834.3
158.0,6591.5,4733.6,4494.3,834.1
159.0,6588.8,4746.2,4494.0,833.9
160.0,6586.3,4755.5,4494.4,833.7
161.0,6584.0,4762.9,4494.8,833.5
162.0,6581.8,4768.5,4495.1,833.3
163.0,6579.7,4771.8,4495.4,833.7
164.0,6578.4,4776.2,4495.7,834.1
165.0,6577.9,4781.0,4495.4,833.9
166.0,6576.7,4788.0,4495.7,834.3
167.0,6575.7,4796.5,4495.3,834.0
168.0,6574.0,4806.4,4496.2,833.8
169.0,6572.5,4815.7,4496.5,833.5
170.0,6571.7,4824.3,4496.1,833.3
171.0,6570.9,4830.5,4496.3,833.1
172.0,6570.2,4833.7,4495.9,832.9
173.0,6569.5,4836.7,4495.5,832.7
174.0,6568.9,4838.2,4496.5,832.5
175.0,6567.7,4839.6,4496.7,832.4
176.0,6566.6,4839.6,4495.6,832.2
177.0,6565.5,4839.0,4494.6,832.1
178.0,6563.9,4837.1,4494.3,831.9
179.0,6562.3,4834.1,4494.7,832.5
180.0,6560.9,4831.2,4494.6,832.3
181.0,6560.2,4827.9,4495.6,832.8
182.0,6559.5,4824.2,4495.9,833.3
183.0,6558.9,4820.1,4495.5,833.0
184.0,6558.3,4814.9,4495.8,832.9
185.0,6557.8,4810.1,4495.4,832.7
186.0,6557.3,4804.9,4495.1,832.6
187.0,6557.5,4799.4,4496.0,832.5
188.0,6557.6,4795.6,4496.3,832.4
189.0,6558.4,4794.6,4496.5,832.3
190.0,6559.2,4799.5,4496.1,832.2
191.0,6559.9,4791.9,4496.4,832.1
192.0,6559.9,4801.5,4497.2,832.0
193.0,6559.2,4809.1,4496.8,831.9
194.0,6559.3,4813.1,4496.3,831.8
195.0,6558.7,4814.2,4495.9,831.7
196.0,6558.1,4813.2,4495.6,831.6
197.0,6557.6,4810.5,4496.5,831.5
198.0,6557.8,4806.6,4496.7,831.4
199.0,6558.6,4801.6,4496.3,831.3
200.0,6559.3,4795.7,4496.5,831.2
201.0,6560.0,4789.5,4496.7,831.8
202.0,6560.0,4783.1,4497.0,832.3
203.0,6560.0,4777.1,4496.5,832.8
204.0,6560.0,4770.2,4495.4,833.3
205.0,6560.0,4763.1,4494.4,833.1
206.0,6560.6,4755.8,4493.5,833.6
207.0,6561.2,4749.0,4493.5,833.3
208.0,6562.4,4742.6,4492.7,833.1
209.0,6562.9,4737.9,4491.9,832.9
210.0,6563.4,4734.8,4491.1,832.7
211.0,6563.2,4731.9,4491.0,832.6
212.0,6563.0,4729.9,4490.3,832.5
213.0,6562.8,4728.0,4489.6,832.4
214.0,6562.6,4726.2,4489.0,832.2
215.0,6562.4,4725.1,4489.1,832.1
216.0,6562.9,4724.8,4489.8,831.9
217.0,6564.0,4727.1,4490.4,832.5
218.0,6565.0,4730.5,4491.1,832.4
219.0,6565.4,4739.5,4491.0,832.9
220.0,6565.7,4745.9,4490.9,832.7
221.0,6565.3,4755.2,4491.5,832.6
222.0,6565.0,4767.8,4491.4,833.1
223.0,6564.6,4775.0,4491.3,833.5
224.0,6564.3,4778.6,4491.9,834.0
225.0,6564.1,4780.0,4491.8,833.7
226.0,6563.8,4778.7,4491.0,833.5
227.0,6563.6,4776.2,4490.3,833.2
228.0,6563.3,4772.6,4489.6,833.0
229.0,6563.1,4767.9,4489.7,833.5
230.0,6563.6,4762.9,4489.7,833.3
231.0,6563.3,4757.5,4489.1,833.0
232.0,6563.1,4752.5,4489.8,832.9
233.0,6562.9,4746.5,4489.8,832.7
234.0,6563.4,4740.3,4489.1,833.1
235.0,6563.8,4733.9,4488.6,832.9
236.0,6564.2,4731.7,4488.0,833.4
237.0,6563.9,4743.8,4488.8,833.8
238.0,6563.7,4739.9,4490.1,833.6
239.0,6563.4,4736.2,4490.4,834.0
240.0,6563.2,4732.8,4490.6,834.4
241.0,6562.4,4742.9,4491.9,834.1
242.0,6561.6,4756.3,4493.0,833.9
243.0,6561.5,4766.2,4493.5,833.7
244.0,6560.7,4778.7,4493.9,833.5
245.0,6560.0,4772.5,4494.3,833.9
246.0,6559.4,4766.7,4494.7,833.6
247.0,6558.8,4761.3,4494.4,833.4
248.0,6558.2,4756.3,4493.4,833.2
249.0,6557.7,4751.6,4492.6,833.0
250.0,6557.2,4747.1,4491.8,832.8
251.0,6556.7,4758.3,4491.9,832.7
252.0,6556.9,4753.4,4492.4,832.6
253.0,6557.8,4748.9,4492.3,832.5
254.0,6558.6,4760.6,4491.5,832.4
255.0,6558.7,4755.6,4492.0,832.3
256.0,6558.7,4767.5,4492.5,832.2
257.0,6558.8,4774.7,4493.0,832.0
258.0,6558.9,4778.3,4493.5,831.9
259.0,6559.6,4780.3,4493.5,831.8
260.0,6560.9,4781.0,4493.5,831.7
261.0,6561.5,4780.2,4493.6,831.7
262.0,6561.4,4778.3,4494.6,831.6
263.0,6561.3,4775.2,4495.0,831.6
264.0,6561.2,4771.6,4495.3,831.6
265.0,6561.2,4767.7,4496.2,831.5
266.0,6561.1,4763.9,4496.5,831.4
267.0,6561.0,4759.8,4496.1,831.3
268.0,6561.6,4757.2,4495.7,831.2
269.0,6562.8,4755.5,4496.6,831.1
