数据序列,设备号,测量值
0,0,4090
0,1,5710
0,2,1710
0,3,4640
1,0,4050
1,1,5710
1,2,1710
1,3,4640
2,0,4020
2,1,5710
2,2,1710
2,3,4650
3,0,4050
3,1,5720
3,2,1700
3,3,4660
4,0,3990
4,1,5720
4,2,1700
4,3,4670
5,0,3980
5,1,5710
5,2,1700
5,3,4660
6,0,3990
6,1,5710
6,2,1690
6,3,4650
7,0,4020
7,1,5700
7,2,1690
7,3,4660
8,0,3960
8,1,5700
8,2,1700
8,3,4640
9,0,3990
9,1,5700
9,2,1700
9,3,4640
10,0,4040
10,1,5700
10,2,1710
10,3,4640
11,0,3980
11,1,5720
11,2,1710
11,3,4650
12,0,4000
12,1,5720
12,2,1700
12,3,4650
13,0,3950
13,1,5720
13,2,1690
13,3,4650
14,0,4010
14,1,5720
14,2,1700
14,3,4640
15,0,3970
15,1,5720
15,2,1700
15,3,4640
16,0,3970
16,1,5720
16,2,1710
16,3,4640
17,0,3950
17,1,5710
17,2,1710
17,3,4650
18,0,3970
18,1,5710
18,2,1710
18,3,4650
19,0,3980
19,1,5700
19,2,1710
19,3,4650
20,0,3950
20,1,5720
20,2,1710
20,3,4660
21,0,3960
21,1,5710
21,2,1710
21,3,4660
22,0,3950
22,1,5710
22,2,1710
22,3,4640
23,0,3950
23,1,5720
23,2,1710
23,3,4640
24,0,4020
24,1,5710
24,2,1720
24,3,4650
25,0,4000
25,1,5710
25,2,1720
25,3,4650
26,0,3980
26,1,5700
26,2,1710
26,3,4640
27,0,4000
27,1,5700
27,2,1710
27,3,4630
28,0,4010
28,1,5700
28,2,1720
28,3,4630
29,0,4010
29,1,5700
29,2,1720
29,3,4620
30,0,4000
30,1,5700
30,2,1720
30,3,4640
31,0,4060
31,1,5710
31,2,1720
31,3,4650
32,0,4030
32,1,5710
32,2,1710
32,3,4630
33,0,4070
33,1,5710
33,2,1710
33,3,4630
34,0,4000
34,1,5710
34,2,1710
34,3,4640
35,0,4020
35,1,5710
35,2,1710
35,3,4640
36,0,4000
36,1,5710
36,2,1710
36,3,4660
37,0,4010
37,1,5710
37,2,1720
37,3,4660
38,0,4010
38,1,5700
38,2,1720
38,3,4660
39,0,3970
39,1,5700
39,2,1720
39,3,4650
40,0,3970
40,1,5700
40,2,1720
40,3,4650
41,0,3970
41,1,5710
41,2,1720
41,3,4650
42,0,3970
42,1,5710
42,2,1710
42,3,4630
43,0,3950
43,1,5720
43,2,1710
43,3,4620
44,0,4000
44,1,5720
44,2,1710
44,3,4620
45,0,4020
45,1,5730
45,2,1710
45,3,4630
46,0,4020
46,1,5730
46,2,1710
46,3,4620
