数据序列,设备号,测量值
0,0,5760
0,1,3060
0,2,4890
0,3,2040
1,0,5770
1,1,3050
1,2,4890
1,3,2040
2,0,5770
2,1,3030
2,2,4890
2,3,2030
3,0,5750
3,1,3030
3,2,4890
3,3,2030
4,0,5700
4,1,3020
4,2,4890
4,3,2020
5,0,5670
5,1,3020
5,2,4890
5,3,2020
6,0,5680
6,1,3020
6,2,4870
6,3,2020
7,0,5670
7,1,3030
7,2,4870
7,3,2030
8,0,5670
8,1,3030
8,2,4880
8,3,2040
9,0,5700
9,1,3030
9,2,4880
9,3,2040
10,0,5700
10,1,3030
10,2,4890
10,3,2030
11,0,5700
11,1,3030
11,2,4890
11,3,2030
12,0,5700
12,1,3050
12,2,4890
12,3,2030
13,0,5690
13,1,3050
13,2,4880
13,3,2030
14,0,5660
14,1,3030
14,2,4880
14,3,2040
15,0,5640
15,1,3030
15,2,4880
15,3,2030
16,0,5620
16,1,3030
16,2,4880
16,3,2030
17,0,5630
17,1,3050
17,2,4880
17,3,2040
18,0,5630
18,1,3050
18,2,4880
18,3,2040
19,0,5630
19,1,3050
19,2,4880
19,3,2040
20,0,5620
20,1,3060
20,2,4880
20,3,2040
21,0,5620
21,1,3060
21,2,4880
21,3,2040
22,0,5640
22,1,3050
22,2,4880
22,3,2040
23,0,5610
23,1,3050
23,2,4880
23,3,2040
24,0,5620
24,1,3060
24,2,4880
24,3,2040
25,0,5650
25,1,3050
25,2,4880
25,3,2040
26,0,5670
26,1,3060
26,2,4880
26,3,2040
27,0,5670
27,1,3060
27,2,4880
27,3,2040
28,0,5690
28,1,3050
28,2,4880
28,3,2040
29,0,5700
29,1,3030
29,2,4870
29,3,2040
30,0,5700
30,1,3050
30,2,4860
30,3,2040
31,0,5700
31,1,3050
31,2,4860
31,3,2040
32,0,5700
32,1,3030
32,2,4870
32,3,2040
33,0,5720
33,1,3050
33,2,4870
33,3,2040
34,0,5720
34,1,3050
34,2,4880
34,3,2040
35,0,5740
35,1,3060
35,2,4880
35,3,2040
36,0,5750
36,1,3060
36,2,4880
36,3,2040
37,0,5760
37,1,3070
37,2,4870
37,3,2040
38,0,5770
38,1,3060
38,2,4860
38,3,2040
39,0,5770
39,1,3050
39,2,4880
39,3,2040
40,0,5770
40,1,3060
40,2,4880
40,3,2040
41,0,5760
41,1,3060
41,2,4880
41,3,2040
42,0,5750
42,1,3050
42,2,4880
42,3,2040
43,0,5870
43,1,3050
43,2,4880
43,3,2040
44,0,5870
44,1,3030
44,2,4880
44,3,2040
45,0,5900
45,1,3050
45,2,4880
45,3,2050
46,0,5870
46,1,3060
46,2,4910
46,3,2050
47,0,5910
47,1,3060
47,2,4890
47,3,2040
48,0,5910
48,1,3060
48,2,4890
48,3,2040
49,0,5870
49,1,3060
49,2,4890
49,3,2040
50,0,5890
50,1,3050
50,2,4880
50,3,2040
51,0,5890
51,1,3050
51,2,4880
51,3,2040
52,0,5890
52,1,3030
52,2,4880
52,3,2030
53,0,5880
53,1,3050
53,2,4880
53,3,2020
54,0,5880
54,1,3030
54,2,4880
54,3,2020
55,0,5890
55,1,3020
55,2,4880
55,3,2030
56,0,5890
56,1,3020
56,2,4880
56,3,2030
57,0,5830
57,1,3030
57,2,4870
57,3,2030
58,0,5850
58,1,3030
58,2,4880
58,3,2030
59,0,5940
59,1,3020
59,2,4880
59,3,2040
60,0,5990
60,1,3020
60,2,4880
60,3,2040
61,0,6020
61,1,3030
61,2,4880
61,3,2040
62,0,6010
62,1,3030
62,2,4880
62,3,2040
63,0,6010
63,1,3030
63,2,4880
63,3,2030
64,0,6010
64,1,3030
64,2,4880
64,3,2040
65,0,6010
65,1,3050
65,2,4880
65,3,2050
66,0,6020
66,1,3060
66,2,4880
66,3,2050
67,0,6030
67,1,3070
67,2,4870
67,3,2050
68,0,6020
68,1,3050
68,2,4880
68,3,2050
69,0,6040
69,1,3060
69,2,4890
69,3,2040
70,0,6090
70,1,3060
70,2,4890
70,3,2040
71,0,5980
71,1,3060
71,2,4890
71,3,2040
72,0,5930
72,1,3060
72,2,4890
72,3,2040
73,0,6080
73,1,3060
73,2,4890
73,3,2040
74,0,6180
74,1,3060
74,2,4880
74,3,2040
75,0,6180
75,1,3050
75,2,4870
75,3,2040
76,0,6230
76,1,3060
76,2,4880
76,3,2030
77,0,6300
77,1,3060
77,2,4880
77,3,2020
78,0,6270
78,1,3060
78,2,4880
78,3,2020
79,0,6250
79,1,3050
79,2,4870
79,3,2020
80,0,6190
80,1,3050
80,2,4880
80,3,2030
81,0,6170
81,1,3050
81,2,4870
81,3,2030
82,0,6160
82,1,3030
82,2,4870
82,3,2040
83,0,6280
83,1,3030
83,2,4880
83,3,2040
84,0,6160
84,1,3050
84,2,4880
84,3,2040
85,0,6060
85,1,3030
85,2,4880
85,3,2040
86,0,6030
86,1,3050
86,2,4880
86,3,2030
87,0,6090
87,1,3060
87,2,4880
87,3,2020
88,0,6120
88,1,3060
88,2,4880
88,3,2020
89,0,6050
89,1,3050
89,2,4880
89,3,2020
90,0,6160
90,1,3050
90,2,4880
90,3,2020
91,0,6030
91,1,3050
91,2,4870
91,3,2020
92,0,6050
92,1,3030
92,2,4870
92,3,2030
93,0,6050
93,1,3050
93,2,4880
93,3,2030
94,0,6030
94,1,3030
94,2,4880
94,3,2040
95,0,6040
95,1,3030
95,2,4880
95,3,2040
96,0,6070
96,1,3050
96,2,4880
96,3,2040
97,0,6100
97,1,3050
97,2,4880
97,3,2040
98,0,6130
98,1,3050
98,2,4870
98,3,2040
99,0,6110
99,1,3030
99,2,4880
99,3,2040
100,0,6100
100,1,3030
100,2,4890
100,3,2040
101,0,6070
101,1,3030
101,2,4890
101,3,2030
102,0,6030
102,1,3050
102,2,4890
102,3,2030
103,0,6000
103,1,3060
103,2,4890
103,3,2030
104,0,6020
104,1,3050
104,2,4890
104,3,2040
105,0,6040
105,1,3030
105,2,4880
105,3,2040
106,0,6050
106,1,3030
106,2,4890
106,3,2040
107,0,6100
107,1,3050
107,2,4890
107,3,2040
108,0,6190
108,1,3050
108,2,4880
108,3,2050
109,0,6220
109,1,3030
109,2,4880
109,3,2050
110,0,6230
110,1,3030
110,2,4880
110,3,2050
111,0,6230
111,1,3030
111,2,4880
111,3,2050
112,0,6230
112,1,3030
112,2,4880
112,3,2050
113,0,6230
113,1,3050
113,2,4880
113,3,2050
114,0,6210
114,1,3030
114,2,4880
114,3,2050
115,0,6190
115,1,3030
115,2,4870
115,3,2050
116,0,6210
116,1,3030
116,2,4870
116,3,2040
117,0,6240
117,1,3050
117,2,4860
117,3,2030
118,0,6270
118,1,3060
118,2,4870
118,3,2030
119,0,6260
119,1,3060
119,2,4880
119,3,2030
120,0,6240
120,1,3060
120,2,4880
120,3,2030
121,0,6220
121,1,3050
121,2,4880
121,3,2040
122,0,6220
122,1,3030
122,2,4890
122,3,2040
123,0,6230
123,1,3030
123,2,4890
123,3,2040
-167,0,5540
-167,1,3060
-167,2,5140
-167,3,2030
-166,0,5550
-166,1,3060
-166,2,5140
-166,3,2020
-165,0,5550
-165,1,3030
-165,2,5130
-165,3,2020
-164,0,5550
-164,1,3030
-164,2,5130
-164,3,2030
-163,0,5550
-163,1,3050
-163,2,5130
-163,3,2030
-162,0,5550
-162,1,3060
-162,2,5160
-162,3,2040
-161,0,5550
-161,1,3060
-161,2,5150
-161,3,2040
-160,0,5550
-160,1,3070
-160,2,5120
-160,3,2040
-159,0,5550
-159,1,3060
-159,2,5090
-159,3,2040
-158,0,5550
-158,1,3050
-158,2,5120
-158,3,2040
-157,0,5540
-157,1,3050
-157,2,5150
-157,3,2040
-156,0,5540
-156,1,3050
-156,2,5170
-156,3,2030
-155,0,5540
-155,1,3050
-155,2,5150
-155,3,2020
-154,0,5540
-154,1,3050
-154,2,5160
-154,3,2020
-153,0,5540
-153,1,3050
-153,2,5140
-153,3,2020
-152,0,5520
-152,1,3030
-152,2,5170
-152,3,2020
-151,0,5520
-151,1,3030
-151,2,5190
-151,3,2020
-150,0,5520
-150,1,3030
-150,2,5210
-150,3,2020
-149,0,5510
-149,1,3050
-149,2,5200
-149,3,2030
-148,0,5510
-148,1,3060
-148,2,5210
-148,3,2030
-147,0,5520
-147,1,3050
-147,2,5200
-147,3,2030
-146,0,5540
-146,1,3050
-146,2,5110
-146,3,2030
-145,0,5540
-145,1,3050
-145,2,5110
-145,3,2020
-144,0,5540
-144,1,3050
-144,2,5130
-144,3,2020
-143,0,5540
-143,1,3030
-143,2,5150
-143,3,2030
-142,0,5540
-142,1,3050
-142,2,5180
-142,3,2030
-141,0,5540
-141,1,3050
-141,2,5180
-141,3,2030
-140,0,5540
-140,1,3050
-140,2,5180
-140,3,2030
-139,0,5550
-139,1,3050
-139,2,5180
-139,3,2030
-138,0,5550
-138,1,3050
-138,2,5180
-138,3,2030
-137,0,5550
-137,1,3050
-137,2,5170
-137,3,2030
-136,0,5550
-136,1,3030
-136,2,5180
-136,3,2030
-135,0,5550
-135,1,3030
-135,2,5180
-135,3,2030
-134,0,5540
-134,1,3030
-134,2,5170
-134,3,2030
-133,0,5540
-133,1,3030
-133,2,5170
-133,3,2030
-132,0,5540
-132,1,3030
-132,2,5170
-132,3,2030
-131,0,5540
-131,1,3030
-131,2,5200
-131,3,2030
-130,0,5540
-130,1,3050
-130,2,5200
-130,3,2040
-129,0,5540
-129,1,3050
-129,2,5180
-129,3,2040
-128,0,5540
-128,1,3050
-128,2,5130
-128,3,2040
-127,0,5540
-127,1,3030
-127,2,5090
-127,3,2040
-126,0,5520
-126,1,3030
-126,2,5060
-126,3,2050
-125,0,5550
-125,1,3050
-125,2,5050
-125,3,2050
-124,0,5550
-124,1,3050
-124,2,5020
-124,3,2040
-123,0,5550
-123,1,3050
-123,2,4980
-123,3,2040
-122,0,5550
-122,1,3060
-122,2,5080
-122,3,2040
-121,0,5550
-121,1,3050
-121,2,5010
-121,3,2040
-120,0,5550
-120,1,3030
-120,2,5200
-120,3,2040
-119,0,5560
-119,1,3030
-119,2,5340
-119,3,2040
-118,0,5560
-118,1,3030
-118,2,5420
