数据序列,设备号,测量值
0,0,3880
0,1,1610
0,2,6040
0,3,4600
1,0,3880
1,1,1520
1,2,6040
1,3,4600
2,0,3890
2,1,1430
2,2,6040
2,3,4600
3,0,3890
3,1,1400
3,2,6040
3,3,4600
4,0,3880
4,1,1400
4,2,6040
4,3,4600
5,0,3880
5,1,1500
5,2,6040
5,3,4600
6,0,3890
6,1,1450
6,2,6040
6,3,4600
7,0,3880
7,1,1490
7,2,6040
7,3,4600
8,0,3890
8,1,1510
8,2,6040
8,3,4600
9,0,3880
9,1,1520
9,2,6040
9,3,4600
10,0,3870
10,1,1510
10,2,6040
10,3,4600
11,0,3890
11,1,1500
11,2,6040
11,3,4580
12,0,3880
12,1,1470
12,2,6040
12,3,4580
13,0,3890
13,1,1490
13,2,6040
13,3,4580
14,0,3880
14,1,1490
14,2,6040
14,3,4580
15,0,3880
15,1,1520
15,2,6040
15,3,4580
16,0,3900
16,1,1540
16,2,6040
16,3,4600
17,0,3910
17,1,1550
17,2,6050
17,3,4600
18,0,3920
18,1,1530
18,2,6050
18,3,4600
19,0,3930
19,1,1520
19,2,6040
19,3,4600
20,0,3940
20,1,1530
20,2,6040
20,3,4580
21,0,3930
21,1,1520
21,2,6040
21,3,4580
22,0,3910
22,1,1500
22,2,6040
22,3,4580
23,0,3900
23,1,1470
23,2,6050
23,3,4580
24,0,3900
24,1,1450
24,2,6050
24,3,4600
25,0,3890
25,1,1440
25,2,6050
25,3,4580
26,0,3880
26,1,1420
26,2,6050
26,3,4580
27,0,3870
27,1,1390
27,2,6050
27,3,4580
28,0,3870
28,1,1380
28,2,6050
28,3,4580
29,0,3880
29,1,1370
29,2,6050
29,3,4580
30,0,3900
30,1,1350
30,2,6050
30,3,4580
31,0,3900
31,1,1330
31,2,6050
31,3,4600
32,0,3900
32,1,1340
32,2,6060
32,3,4600
33,0,3890
33,1,1380
33,2,6060
33,3,4600
34,0,3890
34,1,1430
34,2,6050
34,3,4580
35,0,3890
35,1,1520
35,2,6060
35,3,4570
36,0,3880
36,1,1570
36,2,6040
36,3,4570
37,0,3880
37,1,1610
37,2,6040
37,3,4580
38,0,3890
38,1,1630
38,2,6040
38,3,4580
39,0,3880
39,1,1650
39,2,6050
39,3,4580
40,0,3910
40,1,1650
40,2,6050
40,3,4580
41,0,3920
41,1,1640
41,2,6050
41,3,4580
42,0,3920
42,1,1610
42,2,6050
42,3,4600
43,0,3920
43,1,1610
43,2,6040
43,3,4600
44,0,3900
44,1,1550
