数据序列,设备号,测量值
0,0,6740
0,1,4540
0,2,4480
0,3,850
1,0,6710
1,1,4540
1,2,4480
1,3,840
2,0,6680
2,1,4540
2,2,4470
2,3,830
3,0,6630
3,1,4530
3,2,4460
3,3,840
4,0,6680
4,1,4530
4,2,4470
4,3,840
5,0,6660
5,1,4520
5,2,4500
5,3,850
6,0,6750
6,1,4530
6,2,4500
6,3,850
7,0,6720
7,1,4530
7,2,4480
7,3,840
8,0,6790
8,1,4530
8,2,4480
8,3,840
9,0,6780
9,1,4510
9,2,4490
9,3,840
10,0,6750
10,1,4520
10,2,4480
10,3,830
11,0,6740
11,1,4520
11,2,4480
11,3,830
12,0,6740
12,1,4510
12,2,4480
12,3,840
13,0,6760
13,1,4520
13,2,4470
13,3,840
14,0,6790
14,1,4520
14,2,4480
14,3,830
15,0,6790
15,1,4520
15,2,4490
15,3,820
16,0,6800
16,1,4510
16,2,4510
16,3,820
17,0,6800
17,1,4510
17,2,4520
17,3,830
18,0,6800
18,1,4510
18,2,4520
18,3,830
19,0,6790
19,1,4520
19,2,4510
19,3,830
20,0,6800
20,1,4520
20,2,4500
20,3,820
21,0,6760
21,1,4530
21,2,4510
21,3,820
22,0,6750
22,1,4530
22,2,4490
22,3,830
23,0,6760
23,1,4530
23,2,4490
23,3,830
24,0,6750
24,1,4530
24,2,4510
24,3,830
25,0,6750
25,1,4530
25,2,4500
25,3,830
26,0,6750
26,1,4520
26,2,4500
26,3,840
27,0,6740
27,1,4520
27,2,4500
27,3,840
28,0,6750
28,1,4530
28,2,4520
28,3,840
29,0,6750
29,1,4540
29,2,4500
29,3,830
30,0,6740
30,1,4530
30,2,4500
30,3,840
31,0,6740
31,1,4520
31,2,4500
31,3,830
32,0,6740
32,1,4520
32,2,4510
32,3,830
33,0,6740
33,1,4510
33,2,4500
33,3,830
34,0,6730
34,1,4520
34,2,4490
34,3,830
35,0,6720
35,1,4520
35,2,4490
35,3,830
36,0,6710
36,1,4520
36,2,4490
36,3,830
37,0,6700
37,1,4520
37,2,4480
37,3,830
38,0,6690
38,1,4520
38,2,4480
38,3,830
39,0,6680
39,1,4520
39,2,4490
39,3,830
40,0,6710
40,1,4520
40,2,4500
40,3,830
41,0,6710
41,1,4510
41,2,4490
41,3,830
42,0,6740
42,1,4520
42,2,4500
42,3,830
43,0,6780
43,1,4520
43,2,4490
43,3,830
44,0,6810
44,1,4520
44,2,4490
44,3,830
45,0,6820
45,1,4510
45,2,4490
45,3,840
46,0,6840
46,1,4500
46,2,4480
46,3,830
47,0,6840
47,1,4510
47,2,4480
47,3,840
48,0,6860
48,1,4500
48,2,4510
48,3,830
49,0,6870
49,1,4510
49,2,4500
49,3,840
50,0,6880
50,1,4510
50,2,4500
50,3,840
51,0,6870
51,1,4520
51,2,4490
51,3,830
52,0,6870
52,1,4520
52,2,4490
52,3,830
53,0,6870
53,1,4520
53,2,4490
53,3,830
54,0,6880
54,1,4520
54,2,4480
54,3,820
55,0,6880
55,1,4520
55,2,4490
55,3,820
56,0,6880
56,1,4520
56,2,4490
56,3,830
57,0,6880
57,1,4520
57,2,4480
57,3,830
58,0,6880
58,1,4510
58,2,4480
58,3,830
59,0,6890
59,1,4520
59,2,4500
59,3,830
60,0,6830
60,1,4520
60,2,4490
60,3,820
61,0,6760
61,1,4530
61,2,4500
61,3,830
62,0,6700
62,1,4530
62,2,4500
62,3,840
63,0,6670
63,1,4530
63,2,4510
63,3,840
64,0,6650
64,1,4540
64,2,4500
64,3,830
65,0,6620
65,1,4540
65,2,4490
65,3,830
66,0,6630
66,1,4530
66,2,4490
66,3,830
67,0,6670
67,1,4530
67,2,4490
67,3,840
68,0,6740
68,1,4530
68,2,4490
68,3,840
69,0,6790
69,1,4530
69,2,4510
69,3,840
70,0,6820
70,1,4530
70,2,4510
70,3,850
71,0,6830
71,1,4530
71,2,4500
71,3,850
72,0,6840
72,1,4530
72,2,4500
72,3,840
73,0,6840
73,1,4520
73,2,4490
73,3,840
74,0,6790
74,1,4510
74,2,4490
74,3,830
75,0,6840
75,1,4510
75,2,4490
75,3,840
76,0,6890
76,1,4510
76,2,4490
76,3,840
77,0,6940
77,1,4510
77,2,4490
77,3,840
78,0,6980
78,1,4510
78,2,4500
78,3,830
79,0,7010
79,1,4510
79,2,4490
79,3,840
80,0,7020
80,1,4530
80,2,4490
80,3,840
81,0,7040
81,1,4530
81,2,4500
81,3,840
82,0,7040
