数据序列,设备号,测量值
0,0,4380
0,1,3560
0,2,3570
0,3,2690
1,0,4380
1,1,3550
1,2,3570
1,3,2680
2,0,4360
2,1,3550
2,2,3570
2,3,2700
3,0,4360
3,1,3550
3,2,3570
3,3,2710
4,0,4360
4,1,3550
4,2,3560
4,3,2700
5,0,4570
5,1,3550
5,2,3560
5,3,2720
6,0,4580
6,1,3550
6,2,3560
6,3,2710
7,0,4540
7,1,3550
7,2,3560
7,3,2710
8,0,4610
8,1,3550
8,2,3560
8,3,2710
9,0,4510
9,1,3550
9,2,3560
9,3,2700
10,0,4470
10,1,3550
10,2,3560
10,3,2690
11,0,4450
11,1,3550
11,2,3570
11,3,2700
12,0,4450
12,1,3550
12,2,3570
12,3,2700
13,0,4460
13,1,3560
13,2,3570
13,3,2700
14,0,4490
14,1,3560
14,2,3570
14,3,2700
15,0,4490
15,1,3540
15,2,3570
15,3,2700
16,0,4490
16,1,3550
16,2,3570
16,3,2700
17,0,4540
17,1,3550
17,2,3570
17,3,2700
18,0,4490
18,1,3550
18,2,3570
18,3,2700
19,0,4430
19,1,3560
19,2,3570
19,3,2700
20,0,4430
20,1,3550
20,2,3570
20,3,2700
21,0,4410
21,1,3550
21,2,3570
21,3,2700
22,0,4400
22,1,3550
22,2,3570
22,3,2700
23,0,4380
23,1,3540
23,2,3570
23,3,2710
24,0,4380
24,1,3540
24,2,3570
24,3,2710
25,0,4420
25,1,3550
25,2,3570
25,3,2710
26,0,4450
26,1,3550
26,2,3570
26,3,2710
27,0,4470
27,1,3550
27,2,3560
27,3,2700
28,0,4470
28,1,3550
28,2,3560
28,3,2700
29,0,4470
29,1,3540
29,2,3560
29,3,2690
30,0,4460
30,1,3540
30,2,3560
30,3,2700
31,0,4450
31,1,3540
31,2,3560
31,3,2700
32,0,4440
32,1,3540
32,2,3560
32,3,2700
33,0,4520
33,1,3540
33,2,3560
33,3,2700
34,0,4680
34,1,3540
34,2,3560
34,3,2690
35,0,4660
35,1,3540
35,2,3560
35,3,2690
36,0,4630
36,1,3540
36,2,3560
36,3,2690
37,0,4630
37,1,3540
37,2,3550
37,3,2700
38,0,4630
38,1,3540
38,2,3550
38,3,2720
39,0,4740
39,1,3550
39,2,3550
39,3,2720
40,0,4640
40,1,3550
40,2,3550
40,3,2720
41,0,4540
41,1,3550
41,2,3550
41,3,2720
42,0,4700
42,1,3550
42,2,3550
42,3,2700
43,0,4700
43,1,3550
43,2,3550
43,3,2700
44,0,4730
44,1,3550
44,2,3550
44,3,2700
45,0,4760
45,1,3550
45,2,3550
45,3,2700
46,0,4740
46,1,3540
46,2,3550
46,3,2710
47,0,4690
47,1,3540
47,2,3550
47,3,2720
48,0,4650
48,1,3540
48,2,3550
48,3,2720
49,0,4620
49,1,3540
49,2,3550
49,3,2720
50,0,4580
50,1,3540
50,2,3560
50,3,2720
51,0,4560
51,1,3550
51,2,3560
51,3,2710
52,0,4530
52,1,3550
52,2,3560
52,3,2700
53,0,4510
53,1,3550
53,2,3560
53,3,2700
54,0,4500
54,1,3550
54,2,3560
54,3,2710
55,0,4500
55,1,3550
55,2,3560
55,3,2710
56,0,4500
56,1,3570
56,2,3560
56,3,2720
57,0,4490
57,1,3560
57,2,3560
57,3,2720
58,0,4470
58,1,3550
58,2,3560
58,3,2710
59,0,4480
59,1,3550
59,2,3560
59,3,2720
60,0,4470
60,1,3550
60,2,3560
60,3,2720
61,0,4450
61,1,3550
61,2,3560
61,3,2710
62,0,4450
62,1,3550
62,2,3560
62,3,2700
63,0,4460
63,1,3550
63,2,3560
63,3,2710
64,0,4450
64,1,3540
64,2,3560
64,3,2710
65,0,4430
65,1,3540
65,2,3560
65,3,2710
66,0,4430
66,1,3540
66,2,3560
66,3,2700
67,0,4430
67,1,3550
67,2,3570
67,3,2700
68,0,4420
68,1,3550
68,2,3570
68,3,2700
69,0,4420
69,1,3550
69,2,3570
69,3,2710
70,0,4420
70,1,3540
70,2,3570
70,3,2700
71,0,4420
71,1,3540
71,2,3570
71,3,2700
72,0,4420
72,1,3540
72,2,3570
72,3,2700
73,0,4420
73,1,3540
73,2,3570
73,3,2700
74,0,4430
74,1,3550
74,2,3570
74,3,2710
75,0,4440
75,1,3550
75,2,3570
75,3,2710
76,0,4440
76,1,3550
76,2,3570
76,3,2700
77,0,4470
77,1,3550
77,2,3560
77,3,2700
78,0,4490
78,1,3550
78,2,3560
78,3,2700
79,0,4490
79,1,3550
79,2,3560
79,3,2710
80,0,4490
80,1,3550
80,2,3560
80,3,2700
81,0,4480
81,1,3550
81,2,3560
81,3,2700
82,0,4480
82,1,3550
82,2,3570
82,3,2700
83,0,4480
83,1,3550
83,2,3570
83,3,2700
84,0,4460
84,1,3550
84,2,3570
84,3,2700
85,0,4430
85,1,3550
85,2,3570
85,3,2700
86,0,4400
86,1,3550
86,2,3570
86,3,2700
87,0,4390
87,1,3540
87,2,3570
87,3,2700
88,0,4370
88,1,3550
88,2,3570
88,3,2710
89,0,4360
89,1,3550
89,2,3570
89,3,2700
90,0,4370
90,1,3550
90,2,3570
90,3,2700
91,0,4380
91,1,3550
91,2,3570
91,3,2720
92,0,4390
92,1,3550
92,2,3570
92,3,2710
93,0,4390
93,1,3540
93,2,3570
93,3,2710
94,0,4400
94,1,3550
94,2,3570
94,3,2700
95,0,4400
95,1,3550
95,2,3570
95,3,2710
96,0,4400
96,1,3550
96,2,3570
96,3,2720
97,0,4390
97,1,3550
97,2,3570
97,3,2710
98,0,4370
98,1,3550
98,2,3570
98,3,2710
99,0,4370
99,1,3550
99,2,3570
99,3,2700
100,0,4370
100,1,3550
100,2,3570
100,3,2700
101,0,4370
101,1,3540
101,2,3570
101,3,2700
102,0,4370
102,1,3540
102,2,3570
102,3,2710
103,0,4370
103,1,3550
103,2,3570
103,3,2700
104,0,4370
104,1,3550
104,2,3570
104,3,2710
-258,0,4180
-258,1,3560
-258,2,3830
-258,3,2710
-257,0,4170
-257,1,3550
-257,2,3830
-257,3,2710
-256,0,4180
-256,1,3550
-256,2,3830
-256,3,2700
-255,0,4170
-255,1,3550
-255,2,3840
-255,3,2710
-254,0,4170
-254,1,3550
-254,2,3830
-254,3,2710
-253,0,4170
-253,1,3540
-253,2,3840
-253,3,2700
-252,0,4190
-252,1,3540
-252,2,3880
-252,3,2690
-251,0,4190
-251,1,3540
-251,2,3910
-251,3,2700
-250,0,4180
-250,1,3540
-250,2,3930
-250,3,2700
-249,0,4180
-249,1,3540
-249,2,3940
-249,3,2700
-248,0,4180
-248,1,3530
-248,2,3960
-248,3,2700
-247,0,4190
-247,1,3530
-247,2,3940
-247,3,2690
-246,0,4180
-246,1,3530
-246,2,3890
-246,3,2680
-245,0,4180
-245,1,3530
-245,2,3850
-245,3,2680
-244,0,4200
-244,1,3540
-244,2,3880
-244,3,2680
-243,0,4190
-243,1,3540
-243,2,3890
-243,3,2690
-242,0,4190
-242,1,3540
-242,2,3930
-242,3,2690
-241,0,4190
-241,1,3540
-241,2,3940
-241,3,2700
-240,0,4180
-240,1,3540
-240,2,3930
-240,3,2690
-239,0,4190
-239,1,3540
-239,2,3940
-239,3,2690
-238,0,4180
-238,1,3540
-238,2,4030
-238,3,2690
-237,0,4170
-237,1,3540
-237,2,4050
-237,3,2680
-236,0,4170
-236,1,3550
-236,2,4000
-236,3,2690
-235,0,4180
-235,1,3550
-235,2,3920
-235,3,2700
-234,0,4180
-234,1,3550
-234,2,3950
-234,3,2690
-233,0,4170
-233,1,3550
-233,2,4040
-233,3,2710
-232,0,4170
-232,1,3550
-232,2,4000
-232,3,2720
-231,0,4180
-231,1,3550
-231,2,3980
-231,3,2710
-230,0,4180
-230,1,3550
-230,2,4020
-230,3,2700
-229,0,4180
-229,1,3550
-229,2,4040
-229,3,2700
-228,0,4180
-228,1,3550
-228,2,4060
-228,3,2700
-227,0,4170
-227,1,3540
-227,2,4040
-227,3,2700
-226,0,4180
-226,1,3540
-226,2,4090
-226,3,2690
-225,0,4180
-225,1,3550
-225,2,4060
-225,3,2690
-224,0,4180
-224,1,3540
-224,2,4020
-224,3,2690
-223,0,4180
-223,1,3540
-223,2,3990
-223,3,2690
-222,0,4170
-222,1,3540
-222,2,3950
-222,3,2700
-221,0,4170
-221,1,3540
-221,2,3940
-221,3,2700
-220,0,4170
-220,1,3540
-220,2,3920
-220,3,2710
-219,0,4170
-219,1,3540
-219,2,3920
-219,3,2720
-218,0,4180
-218,1,3560
-218,2,3950
-218,3,2720
-217,0,4190
-217,1,3560
-217,2,4030
-217,3,2720
-216,0,4190
-216,1,3560
-216,2,4090
