Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,6118.6,4119.1,4179.1,1459.7
2.0,6109.3,4119.5,4173.0,1459.8
3.0,6102.8,4123.1,4171.0,1456.5
4.0,6114.8,4124.8,4170.0,1454.9
5.0,6122.0,4125.9,4169.4,1453.9
6.0,6114.7,4126.6,4171.2,1453.2
7.0,6112.5,4127.0,4171.0,1451.2
8.0,6109.5,4127.4,4170.5,1449.7
9.0,6107.1,4126.5,4169.2,1449.7
10.0,6106.3,4125.7,4169.0,1447.5
11.0,6105.6,4125.1,4168.0,1447.8
12.0,6103.1,4124.6,4167.2,1448.0
13.0,6103.8,4124.2,4167.5,1447.3
14.0,6107.9,4124.7,4167.7,1445.7
15.0,6111.5,4125.2,4168.8,1445.2
16.0,6110.5,4124.7,4169.7,1444.8
17.0,6109.7,4124.4,4169.7,1444.4
18.0,6112.0,4125.6,4170.5,1444.1
19.0,6113.4,4125.9,4171.2,1444.5
20.0,6116.1,4127.0,4171.9,1444.2
21.0,6115.7,4127.9,4172.5,1443.9
22.0,6114.6,4128.1,4171.6,1443.6
23.0,6113.5,4128.9,4171.5,1442.6
24.0,6111.2,4129.0,4172.1,1441.7
25.0,6110.4,4129.1,4172.6,1441.6
26.0,6109.7,4129.1,4173.1,1441.5
27.0,6107.7,4128.5,4172.7,1441.4
28.0,6105.1,4127.9,4173.2,1442.0
29.0,6103.4,4128.1,4173.0,1441.9
30.0,6101.2,4128.2,4173.5,1441.7
31.0,6103.1,4128.3,4173.0,1442.3
32.0,6102.2,4127.8,4173.5,1442.8
33.0,6101.4,4127.9,4173.3,1442.6
34.0,6102.6,4128.7,4173.0,1442.4
35.0,6105.1,4129.5,4172.8,1442.9
36.0,6104.8,4129.5,4172.7,1443.4
37.0,6107.1,4129.5,4172.5,1443.8
38.0,6109.2,4130.2,4171.7,1444.2
39.0,6107.3,4130.8,4170.9,1444.0
40.0,6110.1,4131.4,4170.2,1443.1
41.0,6110.1,4131.3,4169.5,1442.9
42.0,6110.1,4130.6,4169.4,1442.7
43.0,6112.7,4130.5,4169.2,1442.5
44.0,6111.2,4130.4,4169.1,1443.0
45.0,6113.7,4130.3,4168.5,1442.8
46.0,6113.5,4129.6,4168.6,1442.6
47.0,6115.8,4129.7,4168.7,1442.4
48.0,6114.2,4130.3,4168.1,1442.3
49.0,6113.9,4130.3,4168.0,1442.1
50.0,6112.4,4130.9,4168.0,1442.0
51.0,6110.9,4130.2,4167.9,1443.2
52.0,6108.9,4129.6,4167.9,1443.6
53.0,6108.3,4129.5,4167.8,1444.7
54.0,6107.8,4128.9,4167.7,1446.3
55.0,6109.9,4128.3,4167.2,1447.8
56.0,6109.2,4127.8,4167.4,1449.3
57.0,6106.7,4127.9,4167.6,1449.3
58.0,6108.2,4128.0,4167.1,1449.4
59.0,6107.7,4128.1,4167.3,1448.7
60.0,6105.2,4128.2,4167.5,1448.2
61.0,6102.3,4128.3,4167.6,1447.7
62.0,6099.6,4128.4,4167.1,1447.2
63.0,6099.6,4128.4,4166.7,1447.3
64.0,6097.7,4128.4,4166.7,1448.2
65.0,6097.2,4128.5,4166.9,1448.3
66.0,6096.1,4129.2,4167.1,1449.0
67.0,6099.6,4129.9,4167.3,1449.1
68.0,6099.6,4130.6,4168.1,1448.5
69.0,6100.3,4131.2,4168.0,1448.0
70.0,6102.8,4131.7,4168.8,1447.4
71.0,6102.7,4132.3,4168.9,1446.3
72.0,6101.2,4132.1,4169.6,1445.3
73.0,6099.8,4132.0,4169.0,1444.9
74.0,6097.9,4131.8,4169.1,1444.6
75.0,6100.0,4132.3,4169.8,1445.0
76.0,6102.6,4132.8,4170.4,1444.6
77.0,6101.7,4132.6,4171.0,1443.7
78.0,6101.0,4132.5,4171.0,1442.8
79.0,6101.6,4133.0,4170.9,1442.6
80.0,6104.0,4133.4,4171.5,1443.1
81.0,6072.8,4133.2,4171.4,1476.4
82.0,6043.6,4132.9,4170.7,1505.0
83.0,6017.0,4132.7,4170.6,1531.8
84.0,5992.0,4132.5,4170.6,1554.3
85.0,5968.7,4133.0,4170.5,1579.8
86.0,5946.2,4133.4,4169.9,1601.1
87.0,5925.8,4133.9,4169.2,1624.2
88.0,5906.7,4134.3,4169.3,1642.6
89.0,5888.9,4134.6,4168.7,1662.5
90.0,5872.2,4134.3,4168.6,1678.4
91.0,5856.6,4134.7,4168.7,1692.1
92.0,5842.0,4135.0,4168.7,1704.8
93.0,5828.3,4134.7,4168.8,1718.7
94.0,5815.5,4133.8,4168.3,1730.4
95.0,5803.5,4133.5,4167.7,1743.3
96.0,5792.4,4133.3,4167.2,1753.4
97.0,5781.2,4133.7,4167.4,1766.0
98.0,5770.8,4133.5,4166.9,1775.3
99.0,5760.5,4132.6,4167.1,1787.9
100.0,5750.1,4132.4,4167.3,1797.0
101.0,5740.4,4132.9,4166.8,1803.7
102.0,5732.0,4132.1,4166.4,1811.2
103.0,5724.2,4131.3,4166.4,1818.2
104.0,5717.4,4130.6,4166.0,1822.8
105.0,5711.2,4129.9,4165.6,1828.5
106.0,5705.3,4129.8,4165.3,1833.7
107.0,5700.4,4129.2,4165.6,1840.6
108.0,5695.9,4128.6,4165.9,1847.0
109.0,5691.0,4128.7,4166.8,1852.3
110.0,5686.4,4128.8,4167.0,1859.9
111.0,5681.5,4128.9,4166.5,1867.0
112.0,5677.5,4128.9,4166.1,1872.4
113.0,5673.8,4128.9,4166.4,1877.4
114.0,5670.3,4128.9,4166.4,1883.3
115.0,5667.1,4129.0,4166.0,1887.0
116.0,5664.1,4128.4,4166.2,1891.7
117.0,5661.2,4128.5,4165.8,1894.8
118.0,5658.6,4128.5,4165.5,1899.0
119.0,5656.7,4128.0,4165.1,1899.1
120.0,5655.6,4127.4,4164.8,1900.4
121.0,5654.6,4127.5,4164.5,1901.7
122.0,5653.0,4127.6,4164.2,1906.1
123.0,5651.6,4127.1,4164.6,1910.2
124.0,5650.2,4127.3,4165.6,1910.2
125.0,5648.9,4126.9,4166.5,1912.8
126.0,5647.7,4126.4,4167.4,1914.5
127.0,5645.9,4126.0,4167.5,1916.8
128.0,5644.2,4125.6,4168.3,1916.4
129.0,5642.0,4125.3,4168.4,1919.8
130.0,5639.9,4126.2,4168.5,1919.2
131.0,5638.0,4126.4,4169.3,1918.0
132.0,5636.2,4126.0,4169.3,1916.8
133.0,5634.5,4125.6,4169.4,1920.2
134.0,5632.9,4125.9,4168.8,1921.5
135.0,5631.4,4126.1,4168.2,1920.1
136.0,5629.4,4125.7,4167.7,1918.8
137.0,5627.5,4125.3,4167.2,1918.9
138.0,5625.7,4125.6,4166.7,1919.0
139.0,5624.1,4125.9,4166.3,1921.6
140.0,5623.2,4125.5,4165.9,1920.2
141.0,5623.0,4125.8,4166.1,1922.1
142.0,5623.4,4126.1,4166.4,1920.7
143.0,5623.9,4125.7,4166.6,1919.4
144.0,5624.2,4125.3,4166.8,1921.4
145.0,5624.6,4125.0,4167.0,1921.3
146.0,5625.0,4124.7,4167.9,1923.8
147.0,5624.6,4125.0,4168.0,1923.5
148.0,5623.7,4125.3,4168.1,1925.9
149.0,5622.8,4125.6,4168.3,1924.2
150.0,5622.0,4125.9,4168.4,1925.9
151.0,5621.9,4125.5,4168.5,1924.2
152.0,5621.7,4125.8,4168.6,1927.2
153.0,5621.6,4126.7,4168.7,1927.3
154.0,5620.9,4127.6,4168.1,1926.2
155.0,5620.2,4127.7,4168.2,1928.4
156.0,5619.5,4127.9,4168.3,1927.2
157.0,5619.6,4128.7,4167.8,1925.5
158.0,5619.6,4128.7,4167.3,1925.1
159.0,5619.6,4129.4,4167.3,1927.4
160.0,5619.6,4130.1,4166.8,1926.9
161.0,5619.7,4130.0,4167.0,1925.8
162.0,5619.7,4130.0,4167.2,1928.0
