Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3309.3,4309.0,3019.3,4199.1
2.0,3294.6,4304.5,3019.7,4199.5
3.0,3299.8,4303.0,3019.8,4203.0
4.0,3297.3,4302.2,3019.8,4207.3
5.0,3308.1,4301.8,3019.9,4205.8
6.0,3306.7,4303.2,3019.9,4206.6
7.0,3305.7,4304.2,3019.9,4205.6
8.0,3303.6,4305.0,3018.6,4206.2
9.0,3298.3,4305.6,3018.7,4206.6
10.0,3294.0,4306.1,3018.2,4205.9
11.0,3294.6,4306.5,3017.8,4206.3
12.0,3295.1,4306.9,3017.4,4205.7
13.0,3293.7,4307.1,3017.1,4206.1
14.0,3294.3,4306.5,3016.8,4207.3
15.0,3295.6,4306.0,3016.6,4207.6
16.0,3299.3,4306.3,3016.9,4207.8
17.0,3300.9,4306.6,3017.1,4207.9
18.0,3298.5,4306.9,3017.3,4208.1
19.0,3296.4,4307.1,3017.5,4208.2
20.0,3294.4,4307.3,3017.7,4208.4
21.0,3294.8,4308.2,3017.9,4208.5
22.0,3293.7,4309.1,3018.0,4209.3
23.0,3297.0,4309.9,3018.2,4209.4
24.0,3299.3,4310.6,3018.3,4210.1
25.0,3297.3,4311.2,3018.4,4210.1
26.0,3297.5,4312.5,3018.5,4210.1
27.0,3300.4,4313.7,3018.6,4209.4
28.0,3298.3,4314.8,3018.7,4208.8
29.0,3299.8,4315.8,3018.8,4208.9
30.0,3298.5,4316.8,3018.2,4208.3
31.0,3295.9,4317.7,3017.9,4208.4
32.0,3293.5,4318.5,3017.7,4208.5
33.0,3295.9,4319.2,3017.2,4207.9
34.0,3294.9,4320.0,3017.0,4208.1
35.0,3296.5,4320.6,3016.8,4208.8
36.0,3297.4,4321.2,3016.3,4208.9
37.0,3296.9,4321.8,3015.9,4208.3
38.0,3296.5,4322.3,3015.5,4207.8
39.0,3294.7,4322.8,3015.2,4207.9
40.0,3292.5,4323.3,3014.8,4208.7
41.0,3293.0,4323.7,3014.5,4208.8
42.0,3291.5,4324.1,3014.2,4209.5
43.0,3290.7,4324.5,3013.9,4210.2
44.0,3294.6,4324.2,3013.7,4210.8
45.0,3294.9,4324.6,3013.4,4210.1
46.0,3295.9,4325.0,3013.9,4210.1
47.0,3297.5,4325.3,3014.3,4210.1
48.0,3298.3,4325.6,3014.0,4210.1
49.0,3301.0,4325.9,3013.7,4210.1
50.0,3301.6,4326.1,3014.1,4209.5
51.0,3300.2,4326.4,3014.5,4208.8
52.0,3302.1,4326.6,3014.9,4208.9
53.0,3301.3,4326.2,3014.6,4209.0
54.0,3301.9,4325.8,3014.9,4209.1
55.0,3304.3,4325.4,3015.2,4209.8
56.0,3304.7,4325.1,3015.5,4209.8
57.0,3304.4,4324.7,3015.8,4209.8
58.0,3304.1,4324.4,3015.5,4210.5
59.0,3303.8,4324.2,3015.1,4211.1
60.0,3303.6,4323.9,3014.8,4211.6
61.0,3304.7,4323.6,3014.5,4210.9
62.0,3306.9,4323.4,3014.2,4210.2
63.0,3309.1,4323.2,3013.9,4210.8
64.0,3311.1,4323.0,3013.7,4211.4
65.0,3309.1,4322.8,3013.4,4212.0
66.0,3307.2,4323.2,3013.2,4212.5
67.0,3308.0,4323.7,3013.0,4213.0
68.0,3309.4,4324.1,3012.8,4212.8
69.0,3308.8,4324.5,3012.6,4213.2
70.0,3310.2,4324.8,3013.1,4212.4
71.0,3312.8,4325.2,3012.9,4212.2
72.0,3315.2,4325.5,3012.7,4212.7
73.0,3315.5,4325.8,3012.5,4212.6
74.0,3316.4,4325.4,3012.4,4211.8
75.0,3284.4,4354.7,3012.2,4211.0
76.0,3253.8,4386.0,3012.7,4210.3
77.0,3225.2,4415.3,3013.2,4210.9
78.0,3199.1,4440.1,3013.6,4211.5
79.0,3174.6,4462.0,3014.0,4211.4
80.0,3151.1,4485.1,3014.4,4211.3
81.0,3129.1,4505.4,3014.8,4211.9
82.0,3109.2,4524.4,3015.1,4211.7
83.0,3090.5,4544.7,3015.4,4211.6
84.0,3073.1,4561.2,3015.7,4211.5
85.0,3056.8,4575.3,3016.0,4211.4
86.0,3041.5,4591.1,3015.9,4212.0
87.0,3027.9,4605.9,3016.1,4211.2
88.0,3015.7,4618.4,3016.4,4211.1
89.0,3005.1,4632.7,3016.6,4211.7
90.0,2993.8,4642.8,3016.8,4212.2
91.0,2983.2,4652.3,3017.0,4212.1
92.0,2973.3,4659.9,3017.2,4212.0
93.0,2963.4,4668.3,3016.8,4212.5
94.0,2954.8,4678.7,3016.3,4213.0
95.0,2946.1,4687.2,3015.9,4213.4
96.0,2937.4,4696.4,3016.2,4213.8
97.0,2929.8,4702.4,3016.4,4213.6
98.0,2922.7,4711.3,3016.7,4214.0
99.0,2916.1,4719.6,3016.9,4214.4
100.0,2909.9,4724.8,3016.4,4214.8
101.0,2904.1,4728.3,3016.0,4214.4
102.0,2898.0,4735.5,3015.6,4214.2
103.0,2892.4,4738.4,3015.3,4213.2
104.0,2887.0,4743.7,3014.9,4213.0
105.0,2882.1,4747.3,3014.6,4212.2
106.0,2877.4,4753.3,3014.6,4212.1
107.0,2873.7,4755.0,3014.3,4211.9
108.0,2870.3,4760.5,3014.0,4212.4
109.0,2867.0,4763.0,3014.4,4212.3
110.0,2863.3,4764.1,3014.7,4211.5
111.0,2859.9,4769.0,3015.1,4211.4
112.0,2856.0,4773.6,3015.4,4211.3
113.0,2853.1,4776.6,3015.7,4211.2
114.0,2851.6,4780.7,3016.0,4211.1
115.0,2850.2,4784.5,3016.2,4211.1
116.0,2848.2,4785.5,3016.5,4211.0
117.0,2846.4,4785.8,3016.1,4210.9
118.0,2844.7,4787.4,3015.7,4210.2
119.0,2843.1,4791.4,3015.3,4209.6
120.0,2841.0,4792.6,3015.2,4209.6
121.0,2839.0,4793.7,3015.1,4209.0
122.0,2838.4,4796.7,3015.1,4209.0
123.0,2837.9,4796.9,3015.0,4208.5
124.0,2837.4,4798.4,3014.9,4208.6
125.0,2836.2,4797.9,3014.9,4208.0
126.0,2835.8,4797.4,3014.8,4208.1
127.0,2835.5,4799.5,3014.8,4208.9
128.0,2833.8,4799.5,3014.7,4209.6
129.0,2832.3,4799.5,3014.7,4209.6
130.0,2830.8,4799.6,3014.6,4209.0
131.0,2830.8,4799.6,3014.6,4209.1
132.0,2830.1,4802.2,3014.3,4209.1
133.0,2828.8,4803.3,3014.0,4209.2
134.0,2827.6,4801.8,3013.8,4208.6
135.0,2826.5,4801.7,3013.5,4209.3
136.0,2826.7,4804.2,3013.3,4209.4
