数据序列,设备号,测量值
0,0,4090
0,1,5320
0,2,1870
0,3,4120
1,0,4080
1,1,5320
1,2,1870
1,3,4120
2,0,4080
2,1,5320
2,2,1880
2,3,4130
3,0,4080
3,1,5320
3,2,1870
3,3,4130
4,0,4140
4,1,5320
4,2,1870
4,3,4130
5,0,4140
5,1,5320
5,2,1870
5,3,4140
6,0,4100
6,1,5320
6,2,1870
6,3,4140
7,0,4130
7,1,5320
7,2,1870
7,3,4130
8,0,4070
8,1,5320
8,2,1870
8,3,4120
9,0,4150
9,1,5320
9,2,1870
9,3,4130
10,0,4140
10,1,5330
10,2,1870
10,3,4140
11,0,4110
11,1,5330
11,2,1870
11,3,4140
12,0,4120
12,1,5320
12,2,1870
12,3,4150
13,0,4100
13,1,5320
13,2,1870
13,3,4140
14,0,4080
14,1,5330
14,2,1870
14,3,4130
15,0,4120
15,1,5340
15,2,1860
15,3,4140
16,0,4100
16,1,5340
16,2,1860
16,3,4150
17,0,4110
17,1,5350
17,2,1860
17,3,4150
18,0,4130
18,1,5350
18,2,1860
18,3,4150
19,0,4140
19,1,5350
19,2,1860
19,3,4150
20,0,4090
20,1,5340
20,2,1870
20,3,4140
21,0,4120
21,1,5330
21,2,1880
21,3,4140
22,0,4060
22,1,5330
22,2,1890
22,3,4150
23,0,4100
23,1,5330
23,2,1880
23,3,4150
24,0,4090
24,1,5330
24,2,1880
24,3,4150
25,0,4070
25,1,5330
25,2,1880
25,3,4140
26,0,4070
26,1,5330
26,2,1870
26,3,4140
27,0,4110
27,1,5330
27,2,1870
27,3,4140
28,0,4080
28,1,5320
28,2,1890
28,3,4130
29,0,4060
29,1,5320
29,2,1890
29,3,4130
30,0,4080
30,1,5330
30,2,1890
30,3,4130
31,0,4080
31,1,5330
31,2,1880
31,3,4140
32,0,4120
32,1,5330
32,2,1880
32,3,4150
33,0,4090
33,1,5330
33,2,1880
33,3,4150
34,0,4100
34,1,5330
34,2,1870
34,3,4150
35,0,4130
35,1,5340
35,2,1860
35,3,4150
36,0,4150
36,1,5330
36,2,1860
36,3,4140
37,0,4090
37,1,5330
37,2,1870
37,3,4140
38,0,4090
38,1,5320
38,2,1870
38,3,4150
39,0,4070
39,1,5320
39,2,1880
39,3,4150
40,0,4070
40,1,5330
40,2,1890
40,3,4150
41,0,4070
41,1,5340
41,2,1900
41,3,4160
42,0,4070
42,1,5340
42,2,1900
42,3,4170
43,0,4110
43,1,5330
43,2,1890
43,3,4170
44,0,4130
44,1,5330
44,2,1900
44,3,4170
45,0,4070
45,1,5320
45,2,1890
45,3,4160
46,0,4070
46,1,5320
46,2,1890
46,3,4150
47,0,4110
47,1,5320
47,2,1880
47,3,4150
48,0,4130
48,1,5330
48,2,1880
48,3,4140
49,0,4090
49,1,5340
49,2,1880
49,3,4140
50,0,4110
50,1,5350
50,2,1880
50,3,4140
51,0,4100
51,1,5350
51,2,1880
51,3,4130
52,0,4080
52,1,5340
52,2,1870
52,3,4130
53,0,4060
53,1,5340
53,2,1870
53,3,4150
54,0,4080
54,1,5340
54,2,1870
54,3,4150
55,0,4070
55,1,5320
55,2,1880
55,3,4140
56,0,4110
56,1,5330
56,2,1880
56,3,4150
