Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3219.3,2859.4,4289.0,4329.0
2.0,3244.7,2859.7,4289.5,4329.5
3.0,3229.7,2859.8,4289.7,4329.7
4.0,3232.3,2859.8,4289.8,4329.8
5.0,3225.7,2859.9,4289.8,4329.8
6.0,3224.7,2858.2,4291.6,4329.8
7.0,3227.0,2856.9,4291.3,4329.9
8.0,3223.4,2854.7,4291.2,4329.9
9.0,3220.5,2854.1,4291.0,4329.9
10.0,3221.6,2853.6,4290.9,4331.0
11.0,3220.4,2853.2,4290.8,4332.0
12.0,3225.2,2851.9,4290.7,4332.8
13.0,3229.4,2850.8,4290.7,4333.4
14.0,3229.5,2850.7,4290.6,4334.0
15.0,3231.2,2850.5,4290.6,4334.5
16.0,3233.6,2849.7,4290.5,4335.0
17.0,3233.3,2848.9,4290.5,4335.4
18.0,3234.6,2849.8,4290.4,4335.7
19.0,3235.8,2850.5,4290.4,4335.3
20.0,3236.8,2851.2,4290.4,4334.9
21.0,3239.3,2851.1,4291.1,4335.3
22.0,3237.2,2851.1,4291.0,4335.6
23.0,3239.5,2850.3,4290.9,4335.9
24.0,3237.4,2850.3,4290.9,4336.2
25.0,3236.9,2850.2,4290.8,4336.5
26.0,3236.4,2850.8,4290.7,4336.0
27.0,3238.7,2850.8,4290.7,4336.3
28.0,3237.4,2850.7,4290.6,4336.6
29.0,3238.3,2850.7,4290.6,4336.8
30.0,3237.7,2851.3,4290.6,4337.0
31.0,3237.2,2851.2,4291.2,4337.2
32.0,3236.1,2851.1,4291.1,4336.7
33.0,3233.7,2850.4,4291.7,4336.9
34.0,3235.4,2850.4,4292.2,4337.1
35.0,3233.8,2850.4,4292.1,4337.3
36.0,3236.1,2850.3,4292.6,4337.5
37.0,3235.7,2851.0,4292.4,4337.7
38.0,3234.1,2851.6,4292.3,4337.8
39.0,3232.5,2851.5,4292.8,4338.0
40.0,3231.0,2851.4,4293.3,4338.1
41.0,3231.0,2851.3,4293.0,4338.2
42.0,3229.6,2850.5,4292.8,4337.0
43.0,3232.2,2850.5,4292.7,4336.6
44.0,3232.1,2851.1,4292.5,4335.5
45.0,3235.2,2850.4,4292.3,4334.5
46.0,3234.8,2849.7,4292.2,4333.6
47.0,3235.8,2849.7,4292.0,4333.3
48.0,3236.1,2849.7,4291.9,4333.1
49.0,3237.6,2850.4,4291.8,4332.9
50.0,3236.5,2851.0,4291.7,4332.7
51.0,3238.0,2851.6,4291.6,4331.9
52.0,3235.6,2852.1,4291.5,4331.1
53.0,3234.6,2852.0,4291.4,4330.4
