数据序列,设备号,测量值
0,0,3570
0,1,3850
0,2,3180
0,3,3860
1,0,3500
1,1,3850
1,2,3180
1,3,3860
2,0,3440
2,1,3860
2,2,3180
2,3,3850
3,0,3380
3,1,3850
3,2,3180
3,3,3850
4,0,3360
4,1,3850
4,2,3180
4,3,3850
5,0,3360
5,1,3860
5,2,3180
5,3,3850
6,0,3390
6,1,3860
6,2,3180
6,3,3850
7,0,3410
7,1,3860
7,2,3180
7,3,3850
8,0,3430
8,1,3860
8,2,3190
8,3,3850
9,0,3440
9,1,3860
9,2,3180
9,3,3860
10,0,3400
10,1,3860
10,2,3190
10,3,3860
11,0,3370
11,1,3860
11,2,3190
11,3,3850
12,0,3360
12,1,3860
12,2,3190
12,3,3840
13,0,3330
13,1,3860
13,2,3200
13,3,3850
14,0,3320
14,1,3870
14,2,3190
14,3,3850
15,0,3310
15,1,3860
15,2,3180
15,3,3850
16,0,3290
16,1,3860
16,2,3180
16,3,3850
17,0,3300
17,1,3860
17,2,3190
17,3,3840
18,0,3330
18,1,3850
18,2,3190
18,3,3830
19,0,3360
19,1,3860
19,2,3190
19,3,3840
20,0,3380
20,1,3860
20,2,3190
20,3,3840
21,0,3370
21,1,3860
21,2,3190
21,3,3840
22,0,3330
22,1,3860
22,2,3190
22,3,3850
23,0,3300
23,1,3870
23,2,3200
23,3,3850
24,0,3280
24,1,3860
24,2,3190
24,3,3850
25,0,3270
25,1,3860
25,2,3200
25,3,3850
26,0,3270
26,1,3850
26,2,3200
26,3,3840
27,0,3290
27,1,3850
27,2,3190
27,3,3840
28,0,3300
28,1,3850
28,2,3190
28,3,3860
29,0,3320
29,1,3850
29,2,3190
29,3,3860
30,0,3320
30,1,3850
30,2,3190
30,3,3860
31,0,3330
31,1,3850
31,2,3190
31,3,3870
32,0,3330
32,1,3860
32,2,3180
32,3,3850
33,0,3310
33,1,3860
33,2,3170
33,3,3860
34,0,3290
34,1,3860
34,2,3170
34,3,3850
35,0,3280
35,1,3860
35,2,3180
35,3,3850
36,0,3300
36,1,3870
36,2,3180
36,3,3850
37,0,3310
37,1,3870
37,2,3180
37,3,3850
38,0,3310
38,1,3870
38,2,3190
38,3,3850
39,0,3330
39,1,3880
39,2,3190
39,3,3860
40,0,3310
40,1,3880
40,2,3190
40,3,3860
41,0,3290
41,1,3870
41,2,3190
41,3,3860
42,0,3280
42,1,3870
42,2,3190
42,3,3860
43,0,3310
43,1,3870
43,2,3190
43,3,3860
44,0,3360
44,1,3870
44,2,3190
44,3,3860
45,0,3390
45,1,3870
45,2,3200
45,3,3860
46,0,3400
46,1,3860
46,2,3200
46,3,3860
47,0,3390
47,1,3850
47,2,3190
47,3,3860
48,0,3390
48,1,3850
48,2,3180
48,3,3860
49,0,3380
49,1,3850
49,2,3180
49,3,3860
50,0,3520
50,1,3850
50,2,3180
50,3,3850
51,0,3590
51,1,3850
51,2,3180
51,3,3840
52,0,3490
52,1,3860
52,2,3170
52,3,3840
53,0,3420
53,1,3860
53,2,3180
53,3,3840
54,0,3380
54,1,3860
54,2,3190
54,3,3840
55,0,3520
55,1,3860
55,2,3180
55,3,3840
56,0,3680
56,1,3860
56,2,3180
56,3,3850
57,0,3710
57,1,3860
57,2,3190
57,3,3840
58,0,3680
58,1,3870
58,2,3190
58,3,3840
59,0,3590
59,1,3870
59,2,3190
59,3,3840
60,0,3540
60,1,3870
60,2,3190
60,3,3850
61,0,3500
61,1,3870
61,2,3200
61,3,3840
62,0,3500
62,1,3870
62,2,3200
62,3,3850
63,0,3490
63,1,3870
63,2,3190
63,3,3850
64,0,3440
64,1,3880
64,2,3190
64,3,3850
65,0,3390
65,1,3880
65,2,3180
65,3,3850
66,0,3360
66,1,3870
66,2,3180
66,3,3850
67,0,3340
67,1,3870
67,2,3190
67,3,3840
68,0,3330
68,1,3870
68,2,3180
68,3,3840
69,0,3360
69,1,3870
69,2,3180
69,3,3860
70,0,3360
70,1,3880
70,2,3180
70,3,3870
71,0,3360
71,1,3870
71,2,3170
71,3,3860
72,0,3320
72,1,3870
72,2,3160
72,3,3860
73,0,3280
73,1,3870
73,2,3160
73,3,3840
74,0,3230
74,1,3870
74,2,3170
74,3,3840
75,0,3230
75,1,3870
75,2,3170
75,3,3850
76,0,3270
76,1,3860
76,2,3180
76,3,3850
77,0,3270
77,1,3850
77,2,3180
77,3,3850
78,0,3260
78,1,3850
78,2,3190
78,3,3850
79,0,3490
79,1,3850
79,2,3200
79,3,3850
80,0,3400
80,1,3850
80,2,3200
80,3,3840
81,0,3460
81,1,3840
81,2,3200
81,3,3840
82,0,3390
82,1,3850
82,2,3210
82,3,3840
83,0,3340
83,1,3850
83,2,3200
83,3,3850
84,0,3360
84,1,3860
84,2,3200
84,3,3850
85,0,3390
85,1,3860
85,2,3200
85,3,3860
86,0,3400
86,1,3860
86,2,3200
86,3,3860
87,0,3440
87,1,3860
87,2,3200
87,3,3860
88,0,3470
88,1,3850
88,2,3200
88,3,3860
89,0,3460
89,1,3860
89,2,3190
89,3,3860
90,0,3430
90,1,3860
90,2,3190
90,3,3860
91,0,3410
91,1,3860
91,2,3180
91,3,3850
92,0,3410
92,1,3860
92,2,3190
92,3,3850
93,0,3410
93,1,3860
93,2,3200
93,3,3850
94,0,3370
94,1,3860
94,2,3180
94,3,3860
95,0,3330
95,1,3860
95,2,3170
95,3,3860
96,0,3300
96,1,3860
96,2,3180
96,3,3860
97,0,3300
97,1,3860
97,2,3180
97,3,3860
98,0,3360
98,1,3860
98,2,3170
98,3,3860
99,0,3450
99,1,3860
99,2,3170
99,3,3850
100,0,3480
100,1,3870
100,2,3180
100,3,3850
101,0,3480
101,1,3870
101,2,3190
101,3,3850
102,0,3460
102,1,3870
102,2,3190
102,3,3850
103,0,3430
103,1,3850
103,2,3180
103,3,3850
104,0,3420
104,1,3850
104,2,3190
104,3,3850
105,0,3450
105,1,3850
105,2,3200
105,3,3850
106,0,3470
106,1,3850
106,2,3200
106,3,3840
107,0,3450
107,1,3850
107,2,3190
107,3,3850
108,0,3410
108,1,3850
108,2,3190
108,3,3850
109,0,3390
109,1,3850
109,2,3190
109,3,3850
110,0,3370
110,1,3860
110,2,3190
110,3,3840
111,0,3310
111,1,3860
111,2,3200
111,3,3840
112,0,3280
112,1,3860
112,2,3200
112,3,3840
113,0,3290
113,1,3860
113,2,3190
113,3,3840
114,0,3320
114,1,3860
114,2,3190
114,3,3840
115,0,3340
115,1,3860
115,2,3190
115,3,3840
116,0,3380
116,1,3860
116,2,3190
116,3,3850
117,0,3390
117,1,3860
117,2,3190
117,3,3850
118,0,3380
118,1,3860
118,2,3200
118,3,3860
119,0,3370
119,1,3860
119,2,3200
119,3,3850
120,0,3330
120,1,3860
120,2,3190
120,3,3850
121,0,3290
121,1,3860
121,2,3190
121,3,3850
122,0,3250
122,1,3860
122,2,3190
122,3,3850
123,0,3340
123,1,3860
