数据序列,设备号,测量值
0,0,1590
0,1,4100
0,2,4150
0,3,5640
1,0,1590
1,1,4090
1,2,4150
1,3,5650
2,0,1600
2,1,4080
2,2,4160
2,3,5650
3,0,1600
3,1,4090
3,2,4170
3,3,5650
4,0,1600
4,1,4100
4,2,4170
4,3,5650
5,0,1600
5,1,4090
5,2,4170
5,3,5650
6,0,1600
6,1,4080
6,2,4170
6,3,5650
7,0,1600
7,1,4080
7,2,4160
7,3,5650
8,0,1590
8,1,4090
8,2,4160
8,3,5650
9,0,1580
9,1,4100
9,2,4170
9,3,5650
10,0,1570
10,1,4090
10,2,4170
10,3,5650
11,0,1540
11,1,4100
11,2,4170
11,3,5660
12,0,1530
12,1,4090
12,2,4170
12,3,5660
13,0,1540
13,1,4090
13,2,4170
13,3,5650
14,0,1550
14,1,4100
14,2,4170
14,3,5660
15,0,1550
15,1,4090
15,2,4170
15,3,5660
16,0,1550
16,1,4100
16,2,4180
16,3,5660
17,0,1540
17,1,4100
17,2,4170
17,3,5660
18,0,1570
18,1,4090
18,2,4170
18,3,5660
19,0,1600
19,1,4080
19,2,4170
19,3,5650
20,0,1630
20,1,4080
20,2,4170
20,3,5650
21,0,1610
21,1,4080
21,2,4160
21,3,5650
22,0,1580
22,1,4100
22,2,4160
22,3,5650
23,0,1570
23,1,4100
23,2,4160
23,3,5660
24,0,1550
24,1,4110
24,2,4160
24,3,5660
25,0,1560
25,1,4100
25,2,4160
25,3,5670
26,0,1590
26,1,4100
26,2,4150
26,3,5670
27,0,1600
27,1,4090
27,2,4160
27,3,5670
28,0,1620
28,1,4100
28,2,4160
28,3,5660
29,0,1620
29,1,4100
29,2,4150
29,3,5660
30,0,1630
30,1,4100
30,2,4150
30,3,5650
31,0,1620
31,1,4100
31,2,4160
31,3,5650
32,0,1620
32,1,4110
32,2,4160
32,3,5650
33,0,1610
33,1,4110
33,2,4160
33,3,5660
34,0,1610
34,1,4120
34,2,4160
34,3,5660
35,0,1630
35,1,4120
35,2,4160
35,3,5650
36,0,1640
36,1,4120
