数据序列,设备号,测量值
0,0,2430
0,1,3480
0,2,4020
0,3,4570
1,0,2430
1,1,3460
1,2,4020
1,3,4580
2,0,2440
2,1,3450
2,2,4020
2,3,4570
3,0,2440
3,1,3450
3,2,4020
3,3,4570
4,0,2430
4,1,3440
4,2,4020
4,3,4560
5,0,2430
5,1,3470
5,2,4030
5,3,4570
6,0,2440
6,1,3450
6,2,4030
6,3,4570
7,0,2440
7,1,3470
7,2,4030
7,3,4560
8,0,2440
8,1,3480
8,2,4030
8,3,4560
9,0,2450
9,1,3470
9,2,4020
9,3,4560
10,0,2450
10,1,3470
10,2,4020
10,3,4560
11,0,2450
11,1,3510
11,2,4020
11,3,4560
12,0,2450
12,1,3530
12,2,4020
12,3,4550
13,0,2450
13,1,3510
13,2,4020
13,3,4550
14,0,2450
14,1,3490
14,2,4020
14,3,4560
15,0,2450
15,1,3480
15,2,4020
15,3,4560
16,0,2440
16,1,3440
16,2,4020
16,3,4550
17,0,2440
17,1,3450
17,2,4020
17,3,4550
18,0,2450
18,1,3460
18,2,4020
18,3,4550
19,0,2440
19,1,3490
19,2,4020
19,3,4550
20,0,2450
20,1,3510
20,2,4020
20,3,4550
21,0,2450
21,1,3530
21,2,4020
21,3,4550
22,0,2450
22,1,3540
22,2,4020
22,3,4550
23,0,2440
23,1,3540
23,2,4030
23,3,4550
24,0,2440
24,1,3540
24,2,4030
24,3,4560
25,0,2450
25,1,3530
25,2,4020
25,3,4560
26,0,2450
26,1,3500
26,2,4020
26,3,4550
27,0,2470
27,1,3480
27,2,4020
27,3,4550
28,0,2460
28,1,3450
28,2,4020
28,3,4550
29,0,2450
29,1,3440
29,2,4020
29,3,4560
30,0,2440
30,1,3450
30,2,4020
30,3,4560
31,0,2450
31,1,3460
31,2,4030
31,3,4560
32,0,2440
32,1,3480
32,2,4030
32,3,4560
33,0,2450
33,1,3490
33,2,4030
33,3,4560
34,0,2450
34,1,3490
34,2,4030
34,3,4560
35,0,2440
35,1,3500
35,2,4030
35,3,4560
36,0,2440
36,1,3510
36,2,4030
36,3,4550
37,0,2440
37,1,3510
37,2,4030
37,3,4550
38,0,2450
38,1,3480
38,2,4020
38,3,4550
39,0,2450
39,1,3490
39,2,4020
39,3,4550
40,0,2450
40,1,3500
40,2,4020
40,3,4560
41,0,2450
41,1,3520
41,2,4020
41,3,4560
42,0,2450
42,1,3520
42,2,4020
42,3,4560
43,0,2460
43,1,3530
43,2,4020
43,3,4570
44,0,2450
44,1,3540
44,2,4020
44,3,4560
45,0,2450
45,1,3540
45,2,4020
45,3,4560
46,0,2450
46,1,3560
46,2,4020
46,3,4560
47,0,2440
47,1,3560
47,2,4020
47,3,4560
48,0,2440
48,1,3550
48,2,4020
48,3,4550
49,0,2440
49,1,3550
49,2,4020
49,3,4550
50,0,2450
50,1,3550
50,2,4020
50,3,4550
51,0,2450
51,1,3550
51,2,4020
51,3,4550
52,0,2450
52,1,3550
52,2,4020
52,3,4550
53,0,2450
53,1,3540
53,2,4020
53,3,4550
54,0,2460
54,1,3540
54,2,4020
54,3,4550
55,0,2450
55,1,3540
55,2,4020
55,3,4550
56,0,2440
56,1,3540
56,2,4020
56,3,4550
57,0,2430
57,1,3540
57,2,4020
57,3,4550
58,0,2420
58,1,3540
58,2,4020
58,3,4570
59,0,2420
59,1,3540
59,2,4020
59,3,4560
60,0,2440
60,1,3550
60,2,4020
60,3,4560
61,0,2440
61,1,3570
61,2,4020
61,3,4560
62,0,2440
62,1,3590
62,2,4020
62,3,4570
63,0,2440
63,1,3590
63,2,4020
63,3,4570
64,0,2440
64,1,3600
64,2,4020
64,3,4570
65,0,2440
65,1,3600
65,2,4030
65,3,4570
66,0,2440
66,1,3600
66,2,4030
66,3,4570
67,0,2440
67,1,3600
67,2,4020
67,3,4580
68,0,2440
68,1,3600
68,2,4020
68,3,4580
69,0,2450
69,1,3590
69,2,4020
69,3,4570
70,0,2450
70,1,3580
70,2,4020
70,3,4570
71,0,2450
71,1,3570
71,2,4020
71,3,4560
72,0,2450
72,1,3570
72,2,4020
72,3,4560
73,0,2450
73,1,3570
73,2,4030
73,3,4570
74,0,2450
74,1,3580
74,2,4030
74,3,4570
75,0,2440
75,1,3580
75,2,4030
75,3,4570
76,0,2440
76,1,3580
76,2,4030
76,3,4560
77,0,2440
77,1,3600
77,2,4030
77,3,4560
78,0,2430
78,1,3600
78,2,4030
78,3,4560
79,0,2430
79,1,3600
79,2,4030
79,3,4560
80,0,2430
80,1,3600
80,2,4030
80,3,4560
81,0,2430
81,1,3600
81,2,4020
81,3,4560
82,0,2430
82,1,3600
82,2,4020
82,3,4560
83,0,2440
83,1,3600
83,2,4020
83,3,4560
84,0,2440
84,1,3590
84,2,4010
84,3,4560
85,0,2440
85,1,3590
85,2,4010
85,3,4560
86,0,2450
86,1,3580
86,2,4010
86,3,4560
87,0,2440
87,1,3580
87,2,4010
87,3,4550
88,0,2440
88,1,3580
88,2,4020
88,3,4550
89,0,2440
89,1,3580
89,2,4020
89,3,4550
90,0,2440
90,1,3580
90,2,4030
90,3,4550
91,0,2440
91,1,3580
91,2,4030
91,3,4550
92,0,2440
92,1,3580
92,2,4020
92,3,4550
93,0,2430
93,1,3600
93,2,4020
93,3,4550
94,0,2440
94,1,3610
94,2,4020
94,3,4550
95,0,2450
95,1,3630
95,2,4030
95,3,4550
96,0,2440
96,1,3610
96,2,4030
96,3,4560
97,0,2440
97,1,3600
97,2,4030
97,3,4560
98,0,2430
98,1,3600
98,2,4030
98,3,4560
99,0,2440
99,1,3610
99,2,4030
99,3,4550
100,0,2440
100,1,3620
100,2,4020
100,3,4550
101,0,2440
101,1,3630
101,2,4020
101,3,4550
102,0,2440
102,1,3630
102,2,4020
102,3,4550
103,0,2440
103,1,3630
103,2,4030
103,3,4550
104,0,2440
104,1,3630
104,2,4020
104,3,4550
105,0,2440
105,1,3630
105,2,4030
105,3,4550
106,0,2440
106,1,3630
106,2,4030
106,3,4550
107,0,2450
107,1,3630
107,2,4030
107,3,4550
108,0,2440
108,1,3630
108,2,4030
108,3,4550
109,0,2440
109,1,3630
109,2,4030
109,3,4550
110,0,2440
110,1,3630
110,2,4020
110,3,4550
111,0,2440
111,1,3630
111,2,4020
111,3,4560
112,0,2450
112,1,3610
112,2,4020
112,3,4560
113,0,2450
113,1,3600
113,2,4020
113,3,4560
114,0,2460
114,1,3570
114,2,4020
114,3,4560
115,0,2460
115,1,3560
115,2,4010
115,3,4560
116,0,2460
116,1,3550
116,2,4010
116,3,4560
117,0,2460
117,1,3580
117,2,4020
117,3,4560
118,0,2450
118,1,3600
118,2,4020
118,3,4560
119,0,2450
119,1,3610
119,2,4020
119,3,4560
120,0,2450
120,1,3630
120,2,4020
120,3,4550
121,0,2450
121,1,3590
121,2,4020
121,3,4560
122,0,2440
122,1,3570
122,2,4020
122,3,4560
123,0,2440
123,1,3540
123,2,4030
123,3,4560
124,0,2440
124,1,3510
124,2,4030
124,3,4560
125,0,2440
125,1,3530
125,2,4030
125,3,4550
126,0,2440
126,1,3550
126,2,4020
126,3,4560
127,0,2430
127,1,3550
127,2,4020
127,3,4560
128,0,2430
128,1,3550
128,2,4020
128,3,4550
129,0,2450
129,1,3540
129,2,4020
129,3,4550
130,0,2450
130,1,3520
130,2,4010
130,3,4550
131,0,2450
131,1,3530
131,2,4010
131,3,4550
132,0,2450
132,1,3550
132,2,4010
132,3,4550
133,0,2450
133,1,3550
133,2,4020
133,3,4550
134,0,2440
134,1,3550
134,2,4020
134,3,4550
135,0,2440
135,1,3530
135,2,4020
135,3,4550
136,0,2440
136,1,3530
136,2,4020
136,3,4560
137,0,2430
137,1,3580
137,2,4030
137,3,4550
138,0,2430
138,1,3760
138,2,4030
138,3,4560
139,0,2450
139,1,3790
139,2,4030
139,3,4550
140,0,2450
140,1,3810
140,2,4030
140,3,4550
141,0,2430
141,1,3800
141,2,4030
141,3,4550
142,0,2440
142,1,3680
142,2,4030
142,3,4560
143,0,2440
143,1,3610
143,2,4030
143,3,4570
144,0,2430
144,1,3570
144,2,4020
144,3,4560
145,0,2430
145,1,3570
145,2,4020
145,3,4560
146,0,2440
146,1,3600
146,2,4020
146,3,4550
147,0,2430
147,1,3620
147,2,4020
147,3,4550
148,0,2450
148,1,3620
148,2,4020
148,3,4560
149,0,2450
149,1,3620
149,2,4020
149,3,4560
150,0,2440
150,1,3630
150,2,4020
150,3,4560
151,0,2440
151,1,3630
151,2,4020
151,3,4560
152,0,2450
152,1,3610
152,2,4020
152,3,4570
153,0,2450
153,1,3600
153,2,4020
153,3,4570
154,0,2450
154,1,3600
154,2,4020
154,3,4570
155,0,2450
155,1,3600
155,2,4010
155,3,4570
156,0,2450
156,1,3600
156,2,4010
156,3,4560
157,0,2440
157,1,3590
157,2,4010
157,3,4560
158,0,2440
158,1,3590
158,2,4010
158,3,4570
159,0,2430
159,1,3580
159,2,4010
159,3,4570
160,0,2420
160,1,3580
160,2,4010
160,3,4560
161,0,2430
161,1,3580
161,2,4020
161,3,4560
162,0,2440
162,1,3580
162,2,4020
162,3,4560
163,0,2430
163,1,3580
163,2,4020
163,3,4560
164,0,2440
164,1,3590
164,2,4010
164,3,4550
165,0,2440
165,1,3590
165,2,4010
165,3,4560
166,0,2450
166,1,3590
166,2,4020
166,3,4560
167,0,2440
167,1,3590
167,2,4020
167,3,4560
168,0,2430
168,1,3590
168,2,4020
168,3,4560
169,0,2430
169,1,3580
169,2,4020
169,3,4560
170,0,2440
170,1,3580
170,2,4010
170,3,4550
171,0,2440
171,1,3580
171,2,4010
171,3,4550
172,0,2430
172,1,3580
172,2,4010
172,3,4550
173,0,2420
173,1,3580
173,2,4020
173,3,4560
174,0,2440
174,1,3580
174,2,4030
174,3,4570
175,0,2430
175,1,3590
175,2,4030
175,3,4560
176,0,2440
176,1,3590
176,2,4030
176,3,4570
177,0,2450
177,1,3590
177,2,4030
177,3,4570
178,0,2450
178,1,3590
178,2,4030
178,3,4560
179,0,2460
179,1,3590
179,2,4020
179,3,4550
180,0,2460
180,1,3590
180,2,4020
180,3,4550
181,0,2450
181,1,3590
181,2,4020
181,3,4550
182,0,2460
182,1,3590
182,2,4020
182,3,4560
183,0,2450
183,1,3580
183,2,4020
183,3,4560
184,0,2450
184,1,3580
184,2,4010
184,3,4560
185,0,2450
185,1,3580
185,2,4020
185,3,4560
186,0,2450
186,1,3580
186,2,4020
186,3,4560
187,0,2450
187,1,3570
187,2,4020
187,3,4560
188,0,2440
188,1,3570
188,2,4020
188,3,4560
189,0,2440
189,1,3560
189,2,4020
189,3,4560
190,0,2440
190,1,3560
190,2,4020
190,3,4560
191,0,2440
191,1,3550
191,2,4020
191,3,4560
192,0,2440
192,1,3560
192,2,4020
192,3,4560
193,0,2440
193,1,3570
193,2,4020
193,3,4560
194,0,2440
194,1,3570
194,2,4020
194,3,4560
195,0,2440
195,1,3570
195,2,4020
195,3,4550
196,0,2450
196,1,3580
196,2,4020
196,3,4550
197,0,2450
197,1,3600
197,2,4020
197,3,4550
198,0,2460
198,1,3610
198,2,4020
198,3,4550
199,0,2470
199,1,3610
199,2,4020
199,3,4550
200,0,2480
200,1,3610
200,2,4030
200,3,4560
201,0,2460
201,1,3600
201,2,4030
201,3,4550
202,0,2450
202,1,3600
202,2,4020
202,3,4550
203,0,2450
203,1,3600
203,2,4020
203,3,4550
204,0,2450
204,1,3590
204,2,4020
204,3,4550
205,0,2440
205,1,3590
205,2,4020
205,3,4560
206,0,2430
206,1,3580
206,2,4020
206,3,4560
207,0,2430
207,1,3580
207,2,4020
207,3,4560
208,0,2430
208,1,3580
208,2,4020
208,3,4560
209,0,2440
209,1,3580
209,2,4020
209,3,4550
210,0,2460
210,1,3580
210,2,4020
210,3,4550
211,0,2460
211,1,3570
211,2,4020
211,3,4550
212,0,2460
212,1,3570
212,2,4020
212,3,4550
213,0,2450
213,1,3570
213,2,4020
213,3,4550
214,0,2450
214,1,3570
214,2,4020
214,3,4550
215,0,2450
215,1,3570
215,2,4020
215,3,4550
216,0,2450
216,1,3570
216,2,4020
216,3,4560
217,0,2430
217,1,3570
217,2,4020
217,3,4560
218,0,2420
218,1,3570
218,2,4020
218,3,4560
219,0,2420
219,1,3570
219,2,4020
219,3,4560
220,0,2400
220,1,3560
220,2,4020
220,3,4560
221,0,2400
221,1,3550
221,2,4010
221,3,4560
222,0,2400
222,1,3530
222,2,4000
222,3,4560
223,0,2400
223,1,3510
223,2,4000
223,3,4560
224,0,2420
224,1,3510
224,2,4010
224,3,4570
225,0,2420
225,1,3510
225,2,4010
225,3,4570
226,0,2430
226,1,3520
226,2,4010
226,3,4570
227,0,2440
227,1,3520
227,2,4010
227,3,4560
228,0,2440
228,1,3530
228,2,4010
228,3,4560
229,0,2430
229,1,3520
229,2,4010
229,3,4560
230,0,2420
230,1,3520
230,2,4010
230,3,4560
231,0,2430
231,1,3510
231,2,4010
231,3,4560
232,0,2440
232,1,3520
232,2,4010
232,3,4550
233,0,2430
233,1,3510
233,2,4020
233,3,4550
234,0,2440
234,1,3490
234,2,4020
234,3,4550
235,0,2440
235,1,3470
235,2,4020
235,3,4550
236,0,2450
236,1,3450
236,2,4020
236,3,4550
237,0,2450
237,1,3450
237,2,4020
237,3,4550
238,0,2440
238,1,3440
238,2,4020
