Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,4039.1,3859.1,3579.2,3239.3
2.0,4039.5,3859.6,3564.6,3239.6
3.0,4039.7,3859.7,3542.9,3239.8
4.0,4039.8,3859.8,3524.4,3239.8
5.0,4041.9,3859.8,3511.2,3239.9
6.0,4043.3,3859.9,3498.8,3239.9
7.0,4042.8,3859.9,3488.4,3239.6
8.0,4042.4,3859.9,3480.6,3239.4
9.0,4043.3,3859.9,3470.7,3239.2
10.0,4043.0,3858.8,3477.4,3239.1
11.0,4043.7,3857.9,3492.3,3239.0
12.0,4044.3,3857.1,3511.7,3239.1
13.0,4043.9,3856.4,3532.0,3239.2
14.0,4043.6,3855.9,3551.4,3238.3
15.0,4044.1,3855.4,3570.1,3237.6
16.0,4044.6,3854.9,3589.0,3237.0
17.0,4044.2,3854.8,3607.5,3237.2
18.0,4043.1,3854.6,3626.4,3237.5
19.0,4041.4,3854.5,3645.6,3237.6
20.0,4040.5,3854.4,3663.8,3237.8
21.0,4040.5,3854.1,3680.4,3238.0
22.0,4039.7,3853.8,3694.7,3238.1
23.0,4039.7,3853.5,3706.5,3238.3
24.0,4039.8,3853.3,3716.5,3238.4
25.0,4039.8,3853.0,3724.4,3238.5
26.0,4040.5,3852.8,3731.0,3238.6
27.0,4041.1,3852.6,3736.4,3238.7
28.0,4041.1,3852.5,3740.7,3238.8
29.0,4041.0,3852.3,3744.0,3238.9
30.0,4041.6,3852.1,3746.4,3238.9
31.0,4042.2,3852.2,3748.7,3239.0
32.0,4042.0,3852.1,3751.4,3239.1
33.0,4041.2,3851.9,3757.3,3239.1
34.0,4040.5,3852.4,3764.0,3239.2
35.0,4039.8,3852.9,3771.0,3239.2
36.0,4039.1,3853.4,3779.5,3239.3
37.0,4038.5,3853.8,3789.3,3239.3
38.0,4038.6,3854.2,3796.5,3239.4
39.0,4038.7,3854.0,3795.5,3239.4
40.0,4038.2,3853.7,3799.7,3239.5
41.0,4037.6,3853.5,3801.6,3239.4
42.0,4037.1,3853.2,3802.2,3239.3
43.0,4037.3,3853.0,3802.0,3239.2
44.0,4038.1,3852.8,3801.3,3239.1
45.0,4038.9,3852.7,3801.2,3239.0
46.0,4039.0,3852.5,3801.1,3239.0
47.0,4038.4,3852.3,3801.0,3238.9
48.0,4037.9,3852.2,3801.6,3238.9
49.0,4037.3,3852.0,3804.1,3238.8
50.0,4037.5,3852.5,3806.4,3238.7
51.0,4037.7,3853.0,3810.5,3238.7
52.0,4038.5,3853.5,3814.4,3238.7
53.0,4039.2,3853.9,3818.0,3238.7
54.0,4039.9,3854.3,3825.8,3238.8
55.0,4039.9,3854.0,3831.9,3238.9
56.0,4040.6,3853.8,3838.3,3239.0
57.0,4040.5,3853.5,3846.1,3239.0
58.0,4040.5,3853.3,3852.8,3238.5
59.0,4040.5,3853.1,3862.3,3237.9
60.0,4040.4,3852.9,3871.8,3237.4
61.0,4040.4,3852.7,3881.4,3237.6
62.0,4040.4,3853.2,3892.3,3237.7
63.0,4040.4,3853.0,3905.7,3237.9
64.0,4041.0,3852.8,3882.9,3238.0
65.0,4041.6,3852.6,3861.5,3238.1
66.0,4042.8,3852.4,3841.6,3238.3
67.0,4043.2,3852.3,3822.9,3238.4
68.0,4043.7,3852.1,3840.1,3238.3
69.0,4044.1,3852.2,3855.6,3238.5
70.0,4044.4,3852.2,3869.4,3238.6
71.0,4045.5,3852.3,3880.4,3238.6
72.0,4046.4,3852.1,3890.1,3238.7
73.0,4047.3,3852.0,3899.7,3238.8
74.0,4048.1,3851.9,3909.4,3238.9
75.0,4048.9,3851.7,3919.8,3239.0
76.0,4049.6,3851.8,3930.8,3239.0
77.0,4050.2,3851.9,3942.3,3239.1
78.0,4050.2,3852.0,3917.1,3239.2
79.0,4050.2,3852.0,3929.6,3239.2
80.0,4050.2,3852.1,3941.2,3239.3
81.0,4050.2,3852.2,3950.2,3239.3
82.0,4050.8,3852.2,3946.3,3239.3
83.0,4051.4,3852.1,3941.4,3238.7
84.0,4052.0,3851.9,3941.9,3238.2
85.0,4051.8,3851.8,3947.0,3237.7
86.0,4051.7,3852.3,3951.7,3237.2
87.0,4051.0,3852.2,3956.1,3236.7
88.0,4050.3,3852.7,3959.5,3236.3
89.0,4049.6,3853.2,3962.8,3236.5
90.0,4049.6,3853.6,3966.5,3236.1
91.0,4049.6,3853.6,3969.9,3235.7
92.0,4049.7,3853.5,3960.9,3235.3
93.0,4050.3,3853.5,3947.3,3235.0
94.0,4051.0,3853.5,3936.5,3235.3
95.0,4051.5,3853.2,3927.7,3235.6
96.0,4052.1,3853.0,3920.1,3235.9
97.0,4052.6,3852.8,3913.7,3236.2
98.0,4053.1,3852.7,3908.9,3236.4
99.0,4052.9,3853.1,3904.5,3236.6
100.0,4052.7,3853.6,3900.3,3236.9
101.0,4052.5,3854.0,3897.7,3237.1
102.0,4053.0,3854.4,3895.9,3237.2
103.0,4053.5,3854.1,3894.3,3237.4
104.0,4053.9,3853.8,3892.1,3236.9
105.0,4054.3,3853.6,3890.6,3236.5
106.0,4054.6,3853.3,3889.3,3236.1
107.0,4055.0,3853.1,3887.4,3235.7
108.0,4055.3,3853.6,3885.0,3235.3
109.0,4055.6,3854.0,3882.1,3235.0
110.0,4055.9,3853.7,3878.7,3235.3
111.0,4056.2,3854.1,3875.6,3235.6
112.0,4056.4,3854.5,3873.3,3235.9
113.0,4056.6,3854.9,3870.5,3236.2
114.0,4056.2,3855.2,3867.9,3236.4
115.0,4055.8,3855.5,3866.7,3236.6
116.0,4055.4,3855.8,3867.6,3236.9
117.0,4054.4,3855.6,3869.7,3237.1
118.0,4054.2,3855.4,3877.4,3237.2
119.0,4053.9,3855.7,3887.9,3237.4
120.0,4053.6,3856.0,3899.7,3237.6
121.0,4053.4,3856.3,3911.3,3237.7
122.0,4053.8,3855.9,3922.2,3237.2
123.0,4054.2,3855.5,3931.7,3236.8
124.0,4054.6,3855.3,3940.6,3236.3
125.0,4054.9,3855.2,3949.0,3235.9
126.0,4055.3,3855.0,3956.8,3236.2
127.0,4055.6,3854.9,3964.1,3236.4
128.0,4055.9,3854.8,3970.9,3236.7
129.0,4056.1,3854.7,3977.3,3236.9
130.0,4056.4,3854.4,3983.3,3237.1
131.0,4071.4,3854.7,3930.8,3237.3
132.0,4087.5,3854.4,3881.8,3237.4
133.0,4105.0,3854.1,3835.9,3237.6
134.0,4122.8,3853.9,3792.9,3237.8
135.0,4140.0,3853.6,3752.8,3237.9
136.0,4158.1,3854.0,3715.8,3238.0
137.0,4176.9,3854.0,3681.3,3238.2
138.0,4195.8,3854.4,3649.0,3238.3
139.0,4214.8,3854.7,3618.1,3238.4
140.0,4231.9,3855.1,3589.2,3238.5
141.0,4248.5,3855.4,3562.2,3238.6
142.0,4264.7,3855.7,3536.9,3238.7
143.0,4281.2,3856.0,3513.2,3238.8
144.0,4298.5,3856.2,3491.1,3238.7
145.0,4316.0,3856.5,3471.0,3238.7
146.0,4334.3,3856.7,3452.3,3238.6
147.0,4352.1,3856.9,3434.7,3238.6
148.0,4369.4,3856.5,3418.3,3238.6
149.0,4385.5,3856.0,3402.9,3238.5
150.0,4400.0,3855.7,3389.2,3238.6
151.0,4411.6,3855.3,3375.7,3238.7
152.0,4421.2,3854.9,3362.4,3238.8
153.0,4430.1,3854.6,3350.0,3238.9
154.0,4439.8,3854.3,3338.4,3238.3
155.0,4450.8,3854.1,3327.6,3237.8
156.0,4461.0,3853.8,3316.1,3237.9
157.0,4470.0,3853.5,3305.4,3238.0
158.0,4475.8,3853.3,3296.0,3238.2
159.0,4480.6,3853.1,3287.2,3238.3
160.0,4484.4,3853.5,3278.4,3238.4
161.0,4486.7,3854.0,3270.8,3238.5
162.0,4487.6,3854.4,3264.3,3237.9
163.0,4487.7,3854.1,3257.5,3237.4
164.0,4486.6,3853.8,3251.3,3237.0
165.0,4485.5,3853.6,3245.4,3236.5
166.0,4486.5,3853.3,3239.9,3236.1
167.0,4489.3,3853.8,3234.7,3235.7
168.0,4494.5,3854.2,3230.5,3235.3
169.0,4501.9,3854.5,3226.6,3235.0
170.0,4509.5,3854.9,3223.0,3234.7
171.0,4511.5,3854.6,3219.6,3234.4
172.0,4511.4,3854.3,3217.0,3234.1
173.0,4513.9,3854.0,3214.0,3233.8
174.0,4517.5,3853.9,3211.2,3233.6
175.0,4519.6,3853.9,3208.5,3233.3
176.0,4520.3,3853.8,3206.0,3233.1
177.0,4519.0,3853.6,3203.7,3232.9
178.0,4517.1,3853.3,3201.5,3233.3
179.0,4514.7,3853.1,3199.5,3233.6
180.0,4513.1,3852.9,3198.2,3233.8
181.0,4512.3,3852.7,3197.1,3233.6
182.0,4512.1,3853.2,3195.3,3233.4
183.0,4512.0,3853.6,3193.7,3233.1
184.0,4512.5,3854.1,3192.2,3232.9
185.0,4513.0,3854.4,3190.7,3232.8
186.0,4514.1,3854.8,3189.4,3233.2
187.0,4514.5,3855.1,3188.1,3233.7
188.0,4514.2,3855.4,3187.0,3234.1
189.0,4514.6,3855.7,3185.9,3234.5
190.0,4516.2,3855.4,3184.8,3234.8
191.0,4518.4,3855.0,3183.9,3235.1
192.0,4520.4,3854.7,3183.0,3235.3
193.0,4522.3,3854.4,3182.2,3235.5
194.0,4524.1,3854.1,3181.4,3235.7
195.0,4526.4,3853.8,3180.6,3235.8
196.0,4527.9,3854.2,3180.6,3236.0
197.0,4528.1,3854.6,3179.9,3236.1
198.0,4526.3,3855.0,3179.9,3236.2
199.0,4523.9,3855.3,3179.3,3236.5
200.0,4523.0,3855.6,3178.7,3236.7
201.0,4522.2,3855.9,3178.8,3236.9
202.0,4520.8,3856.1,3178.2,3237.1
203.0,4519.4,3855.7,3178.3,3237.3
204.0,4517.5,3855.4,3178.4,3237.5
205.0,4515.1,3855.0,3178.5,3237.0
206.0,4512.8,3854.7,3178.6,3236.5
207.0,4512.0,3855.0,3178.7,3236.1
208.0,4511.2,3855.4,3178.8,3235.7
209.0,4510.5,3855.7,3178.9,3235.3
210.0,4510.5,3855.9,3178.9,3235.5
211.0,4509.8,3856.2,3179.0,3235.7
212.0,4508.5,3856.5,3178.4,3235.8
213.0,4506.7,3856.7,3177.9,3236.0
214.0,4506.3,3856.9,3177.4,3236.1
215.0,4506.5,3857.1,3176.9,3236.2
216.0,4507.4,3857.3,3176.5,3235.8
217.0,4508.2,3857.5,3176.0,3236.1
218.0,4508.3,3857.6,3175.0,3236.3
219.0,4509.1,3857.8,3174.0,3236.6
220.0,4511.0,3857.9,3173.1,3236.8
221.0,4514.2,3858.1,3172.3,3237.0
222.0,4517.8,3857.7,3172.1,3237.2
223.0,4521.8,3857.9,3172.0,3237.4
224.0,4525.6,3858.0,3173.2,3237.5
225.0,4528.4,3858.1,3174.2,3237.7
226.0,4530.5,3858.3,3175.3,3237.9
227.0,4531.7,3858.4,3176.2,3238.0
228.0,4532.3,3858.5,3177.1,3238.1
229.0,4532.1,3858.6,3177.9,3238.2
230.0,4531.3,3858.7,3178.7,3238.4
231.0,4530.6,3858.8,3178.8,3238.5
232.0,4529.9,3858.8,3178.9,3238.6
233.0,4529.9,3858.3,3178.9,3238.7
234.0,4529.9,3857.7,3179.0,3238.7
235.0,4529.9,3857.2,3179.1,3238.8
236.0,4529.9,3856.8,3179.1,3238.9
237.0,4529.9,3856.3,3179.2,3239.0
238.0,4529.3,3855.9,3178.6,3239.0
239.0,4528.1,3855.5,3178.0,3239.1
240.0,4527.5,3855.2,3177.5,3239.2
241.0,4527.1,3854.8,3177.0,3239.1
242.0,4526.6,3854.5,3176.6,3239.0
243.0,4525.5,3854.9,3175.5,3238.9
244.0,4523.9,3855.2,3174.5,3238.9
