数据序列,设备号,测量值
0,0,2960
0,1,2830
0,2,4580
0,3,4450
1,0,2960
1,1,2820
1,2,4520
1,3,4450
2,0,2960
2,1,2820
2,2,4460
2,3,4440
3,0,2980
3,1,2830
3,2,4500
3,3,4440
4,0,2980
4,1,2840
4,2,4530
4,3,4440
5,0,2980
5,1,2840
5,2,4510
5,3,4450
6,0,2980
6,1,2830
6,2,4520
6,3,4450
7,0,2960
7,1,2830
7,2,4480
7,3,4460
8,0,2960
8,1,2840
8,2,4490
8,3,4450
9,0,2950
9,1,2830
9,2,4510
9,3,4450
10,0,2970
10,1,2820
10,2,4530
10,3,4450
11,0,2960
11,1,2820
11,2,4550
11,3,4450
12,0,2970
12,1,2830
12,2,4500
12,3,4450
13,0,2970
13,1,2820
13,2,4660
13,3,4450
14,0,2960
14,1,2830
14,2,4700
14,3,4460
15,0,2970
15,1,2820
15,2,4820
15,3,4460
16,0,2970
16,1,2830
16,2,4690
16,3,4460
17,0,2960
17,1,2830
17,2,4630
17,3,4460
18,0,2970
18,1,2830
18,2,4570
18,3,4460
19,0,2970
19,1,2830
19,2,4620
19,3,4460
20,0,2970
20,1,2830
20,2,4700
20,3,4460
21,0,2980
21,1,2830
21,2,4820
21,3,4450
22,0,2980
22,1,2830
22,2,4910
22,3,4450
23,0,2990
23,1,2840
23,2,4980
23,3,4460
24,0,2980
24,1,2830
24,2,4810
24,3,4460
25,0,2980
25,1,2830
25,2,4810
25,3,4460
26,0,2970
26,1,2830
26,2,4670
26,3,4450
27,0,2980
27,1,2830
27,2,4600
27,3,4450
28,0,2990
28,1,2830
28,2,4690
28,3,4450
29,0,2990
29,1,2830
29,2,4730
29,3,4450
30,0,2990
30,1,2840
30,2,4760
30,3,4450
31,0,2980
31,1,2840
31,2,4780
31,3,4450
32,0,2970
32,1,2850
32,2,4800
32,3,4450
33,0,2970
33,1,2850
33,2,4830
33,3,4450
34,0,2980
34,1,2850
34,2,4880
34,3,4450
35,0,2980
35,1,2850
35,2,4930
35,3,4450
36,0,2960
36,1,2840
36,2,4860
36,3,4450
37,0,2960
37,1,2850
37,2,4790
37,3,4440
38,0,2940
38,1,2850
38,2,4820
38,3,4450
39,0,2950
39,1,2850
39,2,4940
39,3,4450
40,0,2960
40,1,2850
40,2,5010
40,3,4450
41,0,2970
41,1,2840
41,2,5060
41,3,4450
42,0,2970
42,1,2850
42,2,5080
42,3,4450
43,0,2980
43,1,2840
43,2,5090
43,3,4440
44,0,2980
44,1,2850
44,2,5090
44,3,4440
45,0,2970
45,1,2850
45,2,5090
45,3,4440
46,0,2980
46,1,2830
46,2,5090
46,3,4440
47,0,2970
47,1,2830
47,2,5100
47,3,4440
48,0,2980
48,1,2830
48,2,5100
48,3,4450
49,0,2970
49,1,2840
49,2,5100
49,3,4450
50,0,2980
50,1,2830
50,2,5090
50,3,4450
51,0,2980
51,1,2830
51,2,5090
51,3,4450
52,0,2990
52,1,2830
52,2,5060
52,3,4450
53,0,2990
53,1,2830
53,2,5030
53,3,4450
54,0,2980
54,1,2830
54,2,5020
54,3,4450
55,0,2990
55,1,2830
55,2,5020
55,3,4440
56,0,2980
56,1,2830
