Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,1869.6,4189.1,4219.1,5448.8
2.0,1869.8,4184.5,4219.5,5454.4
3.0,1866.5,4183.0,4219.7,5456.3
4.0,1867.4,4184.8,4219.8,5457.2
5.0,1867.1,4187.9,4219.8,5457.8
6.0,1865.9,4186.5,4219.8,5458.2
7.0,1863.5,4187.1,4218.4,5456.9
8.0,1863.8,4192.8,4218.6,5457.4
9.0,1864.1,4193.7,4217.5,5457.7
10.0,1864.3,4197.8,4216.7,5457.9
11.0,1864.5,4194.9,4216.0,5458.2
12.0,1863.1,4192.4,4215.4,5458.3
13.0,1861.8,4196.9,4214.9,5458.5
14.0,1862.2,4194.5,4214.5,5458.6
15.0,1861.2,4192.4,4214.9,5458.7
16.0,1861.9,4192.2,4215.4,5458.0
17.0,1863.3,4196.8,4215.7,5457.4
18.0,1863.5,4197.1,4216.1,5456.8
19.0,1864.8,4198.8,4216.4,5456.3
20.0,1865.2,4199.6,4216.6,5455.8
21.0,1865.5,4198.2,4216.9,5455.4
22.0,1866.6,4198.3,4217.1,5455.0
23.0,1866.8,4199.9,4217.3,5454.7
24.0,1866.3,4199.9,4217.5,5454.3
25.0,1865.2,4199.2,4217.7,5454.0
26.0,1865.3,4197.9,4217.8,5453.7
27.0,1864.2,4199.4,4218.0,5453.5
28.0,1864.3,4199.4,4217.4,5453.3
29.0,1864.5,4200.8,4216.9,5453.1
30.0,1864.6,4200.8,4216.5,5452.9
31.0,1863.6,4200.7,4215.4,5452.7
32.0,1863.3,4199.3,4214.4,5452.5
33.0,1863.5,4202.0,4213.4,5452.4
34.0,1862.6,4202.5,4213.2,5452.2
35.0,1862.5,4202.4,4213.0,5452.1
36.0,1863.0,4204.8,4212.8,5451.9
37.0,1864.1,4205.2,4212.6,5451.8
38.0,1863.8,4208.8,4212.4,5451.7
39.0,1863.6,4210.8,4212.9,5451.6
40.0,1864.6,4212.7,4213.4,5451.5
41.0,1865.6,4213.8,4213.8,5452.0
42.0,1865.3,4213.6,4214.2,5451.9
43.0,1864.9,4210.8,4214.6,5451.8
44.0,1865.9,4208.8,4214.9,5451.7
45.0,1865.9,4206.9,4215.3,5452.2
46.0,1865.9,4206.4,4215.6,5452.7
47.0,1865.9,4206.0,4215.2,5453.2
48.0,1865.9,4208.9,4214.9,5453.6
49.0,1865.9,4207.7,4214.6,5454.0
50.0,1865.9,4207.2,4214.3,5454.4
51.0,1865.5,4207.3,4214.0,5454.8
52.0,1865.8,4206.9,4213.7,5454.5
53.0,1866.1,4207.7,4213.5,5454.2
54.0,1865.7,4209.2,4213.9,5453.9
55.0,1864.7,4211.8,4213.7,5453.7
56.0,1863.7,4210.4,4213.4,5453.4
57.0,1863.5,4209.1,4213.2,5453.2
58.0,1864.6,4207.8,4213.6,5453.0
59.0,1864.3,4208.0,4214.1,5453.4
60.0,1864.0,4209.4,4214.4,5453.9
61.0,1864.1,4208.1,4214.1,5454.3
62.0,1863.2,4210.2,4213.9,5454.6
63.0,1862.4,4210.8,4214.3,5455.0
64.0,1862.6,4208.8,4214.6,5455.3
65.0,1863.1,4209.6,4215.0,5455.6
66.0,1864.2,4209.6,4214.7,5455.2
67.0,1864.5,4209.0,4214.4,5454.9
68.0,1864.9,4207.1,4214.1,5454.6
69.0,1864.6,4209.2,4214.5,5454.3
70.0,1863.6,4209.9,4214.8,5454.0
71.0,1863.4,4207.3,4215.2,5453.8
72.0,1863.2,4206.2,4215.5,5453.5
73.0,1863.6,4204.5,4215.8,5453.3
74.0,1864.7,4204.9,4216.0,5453.1
75.0,1864.4,4205.9,4216.3,5452.9
76.0,1864.7,4207.4,4215.9,5452.8
77.0,1865.1,4206.3,4214.9,5452.6
78.0,1865.1,4205.9,4213.9,5452.5
79.0,1865.5,4206.2,4213.7,5452.4
80.0,1865.7,4205.8,4213.4,5452.3
81.0,1865.4,4207.3,4213.8,5452.3
82.0,1864.4,4207.5,4214.2,5452.1
83.0,1864.5,4207.7,4214.0,5452.0
84.0,1864.2,4210.4,4213.7,5452.5
85.0,1865.2,4213.6,4213.5,5453.0
86.0,1865.5,4213.4,4213.2,5453.4
87.0,1866.5,4211.2,4213.7,5453.9
88.0,1866.4,4212.4,4214.1,5454.3
89.0,1867.3,4211.6,4214.5,5454.6
90.0,1868.1,4212.2,4214.2,5455.0
91.0,1868.2,4210.1,4214.6,5454.7
92.0,1868.4,4210.7,4214.3,5454.5
93.0,1868.5,4208.7,4214.0,5454.2
94.0,1869.2,4206.2,4213.7,5454.0
95.0,1869.0,4205.2,4213.5,5453.8
96.0,1868.8,4206.8,4213.3,5453.7
97.0,1868.6,4204.4,4213.1,5453.5
98.0,1869.4,4202.8,4212.9,5453.3
99.0,1869.1,4203.3,4212.0,5453.2
100.0,1868.9,4201.8,4210.6,5453.0
101.0,1868.8,4200.4,4209.3,5452.8
102.0,1868.6,4200.4,4208.7,5452.6
103.0,1869.3,4201.0,4208.1,5452.4
104.0,1869.1,4199.0,4208.2,5452.3
105.0,1868.9,4198.4,4209.0,5452.1
106.0,1868.7,4196.6,4209.7,5452.0
107.0,1868.8,4194.9,4210.4,5451.9
108.0,1869.5,4197.1,4210.3,5451.7
109.0,1869.5,4195.4,4209.7,5451.6
110.0,1869.6,4195.7,4209.1,5451.5
111.0,1869.6,4196.0,4209.1,5451.4
112.0,1869.6,4196.2,4209.2,5451.3
113.0,1869.7,4196.5,4209.2,5451.3
114.0,1869.7,4199.3,4209.3,5451.2
115.0,1869.7,4199.3,4209.3,5451.1
116.0,1869.7,4202.6,4209.4,5451.0
117.0,1869.7,4203.1,4209.4,5451.0
118.0,1869.8,4204.8,4209.4,5450.9
119.0,1869.8,4207.7,4209.5,5450.8
120.0,1869.1,4209.8,4209.5,5450.8
121.0,1867.9,4209.2,4210.2,5450.9
122.0,1867.4,4209.9,4210.8,5450.8
123.0,1866.9,4209.2,4211.4,5450.8
124.0,1867.8,4207.3,4212.0,5450.7
125.0,1867.3,4206.9,4212.5,5451.3
126.0,1868.1,4209.0,4213.0,5451.9
127.0,1868.9,4208.4,4213.4,5452.4
128.0,1869.6,4210.5,4213.8,5452.9
129.0,1869.6,4209.8,4214.2,5453.3
130.0,1869.4,4209.8,4214.6,5453.8
131.0,1869.4,4211.7,4215.0,5454.2
132.0,1869.4,4211.6,4215.3,5454.5
133.0,1869.5,4210.9,4214.9,5454.3
134.0,1869.3,4209.5,4214.6,5454.0
135.0,1869.0,4210.9,4214.3,5453.7
136.0,1869.8,4208.9,4213.4,5453.5
137.0,1869.1,4176.7,4242.2,5453.3
138.0,1869.2,4146.6,4269.1,5453.0
139.0,1869.2,4118.5,4296.3,5452.9
140.0,1868.6,4093.4,4323.0,5453.3
141.0,1868.1,4070.0,4348.6,5453.1
142.0,1867.6,4048.1,4370.6,5452.9
143.0,1866.4,4026.9,4391.8,5452.8
144.0,1866.7,4007.8,4413.0,5452.7
145.0,1867.5,3989.2,4430.8,5452.6
146.0,1867.0,3971.8,4446.3,5452.5
147.0,1866.6,3955.6,4464.6,5452.4
148.0,1867.4,3940.4,4477.8,5452.3
149.0,1867.4,3926.2,4492.8,5452.1
150.0,1867.3,3913.5,4504.2,5452.0
151.0,1867.4,3901.7,4516.2,5451.9
152.0,1867.0,3890.6,4528.7,5451.7
153.0,1865.9,3880.3,4540.4,5451.6
154.0,1866.1,3869.9,4551.3,5451.5
155.0,1865.7,3860.3,4559.0,5451.4
156.0,1866.7,3851.2,4567.4,5452.0
157.0,1867.5,3842.1,4577.3,5452.5
158.0,1868.3,3833.6,4583.2,5452.4
159.0,1869.1,3826.3,4588.8,5452.9
160.0,1868.9,3820.1,4595.4,5453.3
161.0,1869.6,3813.6,4601.5,5453.8
162.0,1869.6,3808.9,4609.7,5454.2
163.0,1869.6,3805.1,4614.3,5454.6
164.0,1870.3,3800.9,4617.9,5454.9
165.0,1869.6,3795.7,4619.9,5454.6
166.0,1869.0,3791.4,4621.9,5454.3
167.0,1868.4,3787.5,4625.0,5454.0
168.0,1867.3,3784.4,4626.6,5453.8
169.0,1866.8,3780.3,4629.4,5453.5
170.0,1866.3,3776.4,4631.4,5453.4
171.0,1865.9,3772.7,4635.1,5453.1
172.0,1866.2,3768.7,4637.4,5452.9
173.0,1866.4,3764.9,4640.1,5452.7
174.0,1867.3,3760.7,4642.7,5452.6
175.0,1868.1,3756.8,4649.0,5452.5
176.0,1868.9,3754.4,4652.3,5452.4
177.0,1869.6,3751.6,4654.7,5452.3
178.0,1869.6,3748.9,4655.0,5452.2
179.0,1869.0,3747.0,4657.9,5452.1
180.0,1869.1,3745.3,4659.4,5452.1
181.0,1869.1,3743.7,4659.4,5452.0
182.0,1869.2,3741.5,4662.7,5451.9
183.0,1868.0,3740.1,4664.4,5451.9
184.0,1866.8,3738.8,4664.8,5451.8
185.0,1866.4,3738.2,4668.4,5451.8
186.0,1866.0,3738.3,4669.1,5451.7
187.0,1866.2,3737.8,4673.0,5451.7
188.0,1866.5,3738.6,4676.7,5451.6
189.0,1866.0,3739.3,4680.1,5451.5
190.0,1865.0,3740.0,4683.4,5451.4
191.0,1864.0,3740.7,4682.5,5451.3
192.0,1863.8,3740.6,4682.3,5451.2
193.0,1862.9,3740.6,4686.1,5451.1
194.0,1863.3,3739.9,4689.5,5451.0
195.0,1863.8,3738.6,4690.2,5451.6
196.0,1864.2,3737.4,4692.1,5452.2
197.0,1864.6,3736.3,4693.9,5452.7
198.0,1864.3,3735.9,4696.9,5453.1
199.0,1864.0,3734.9,4699.0,5453.0
200.0,1863.7,3734.5,4698.4,5452.9
201.0,1863.5,3733.6,4699.2,5453.3
202.0,1863.3,3732.7,4697.3,5453.8
203.0,1864.3,3731.9,4695.5,5454.2
204.0,1864.1,3731.8,4695.2,5454.5
205.0,1863.2,3731.0,4694.9,5454.9
206.0,1862.3,3729.7,4693.3,5455.2
207.0,1862.2,3728.4,4695.0,5455.5
208.0,1861.4,3727.9,4696.6,5455.2
209.0,1861.9,3727.4,4696.8,5454.8
210.0,1863.1,3726.9,4694.4,5454.5
211.0,1862.9,3726.4,4694.8,5454.2
212.0,1862.7,3726.0,4696.4,5454.0
213.0,1862.5,3725.6,4697.3,5453.7
214.0,1862.4,3725.9,4698.8,5453.5
215.0,1861.6,3726.8,4697.6,5453.2
216.0,1860.8,3727.0,4696.4,5453.7
217.0,1860.1,3726.6,4695.4,5454.1
218.0,1859.5,3726.8,4695.7,5454.5
219.0,1858.9,3727.6,4698.5,5454.8
220.0,1858.9,3727.8,4698.6,5455.2
221.0,1860.3,3727.9,4701.3,5455.5
222.0,1860.3,3728.1,4699.9,5455.8
223.0,1860.9,3728.8,4698.6,5456.0
224.0,1861.5,3728.3,4700.6,5456.3
225.0,1861.4,3727.7,4702.5,5455.9
226.0,1861.7,3727.2,4703.7,5455.5
227.0,1862.9,3727.4,4702.1,5455.2
228.0,1863.3,3726.9,4704.6,5454.8
229.0,1863.8,3727.1,4703.0,5454.5
230.0,1863.5,3726.0,4702.8,5454.2
231.0,1863.3,3726.3,4702.6,5453.9
232.0,1863.7,3725.9,4702.5,5453.7
233.0,1863.9,3725.5,4701.7,5454.1
234.0,1864.9,3725.1,4700.9,5454.5
235.0,1865.0,3724.8,4702.8,5454.8
236.0,1866.0,3725.2,4700.7,5455.2
237.0,1866.9,3724.8,4700.0,5454.8
238.0,1867.1,3724.5,4700.0,5454.5
239.0,1867.2,3724.2,4699.3,5454.9
240.0,1867.4,3723.9,4701.3,5454.6
241.0,1868.2,3723.7,4699.3,5454.3
242.0,1867.7,3723.5,4700.0,5454.0
243.0,1866.6,3723.9,4701.9,5453.7
244.0,1866.5,3724.3,4699.2,5453.6
245.0,1866.1,3724.0,4696.7,5453.3
246.0,1865.7,3723.7,4695.0,5453.1
247.0,1864.7,3724.1,4695.9,5453.6
248.0,1864.8,3723.9,4696.8,5453.3
249.0,1864.9,3723.6,4698.3,5453.1
250.0,1864.9,3723.4,4698.4,5452.9
251.0,1864.6,3723.2,4698.5,5452.8
252.0,1864.7,3724.3,4696.7,5452.7
253.0,1864.8,3725.9,4696.3,5452.6
254.0,1864.9,3727.5,4693.9,5452.5
255.0,1864.9,3728.3,4691.7,5452.3
256.0,1864.0,3728.4,4692.3,5452.2
257.0,1864.1,3729.1,4694.1,5452.0
258.0,1863.2,3728.5,4694.4,5451.9
259.0,1863.0,3728.0,4692.2,5451.8
260.0,1864.1,3727.5,4694.0,5451.7
261.0,1864.5,3727.6,4695.0,5451.5
262.0,1864.8,3727.8,4694.1,5451.4
263.0,1865.8,3727.3,4695.7,5451.4
264.0,1865.4,3727.5,4697.3,5451.3
265.0,1865.7,3727.0,4694.9,5451.2
266.0,1866.6,3727.2,4695.9,5451.1
267.0,1867.5,3728.7,4696.1,5451.0
268.0,1867.0,3729.4,4695.7,5451.0
269.0,1866.6,3730.1,4699.2,5450.9
270.0,1866.8,3730.1,4698.7,5450.8
271.0,1867.0,3730.1,4700.0,5450.8
272.0,1867.8,3729.4,4703.2,5450.7
273.0,1868.0,3729.4,4703.7,5450.7
274.0,1868.8,3729.5,4702.8,5450.7
275.0,1868.8,3728.9,4705.2,5450.6
