Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,4179.1,5698.7,1339.7,4229.0
2.0,4179.5,5699.4,1334.8,4224.5
3.0,4179.7,5699.6,1333.2,4219.6
4.0,4181.8,5702.2,1332.4,4209.6
5.0,4181.4,5703.8,1334.0,4201.5
6.0,4181.2,5703.2,1335.0,4196.0
7.0,4181.0,5702.7,1335.8,4198.1
8.0,4181.9,5702.3,1336.3,4203.7
9.0,4181.7,5702.0,1336.8,4210.6
10.0,4181.5,5701.8,1337.1,4216.2
11.0,4182.4,5701.6,1338.5,4227.0
12.0,4182.2,5700.5,1339.6,4238.1
13.0,4182.9,5699.5,1339.7,4247.6
14.0,4183.5,5699.7,1338.8,4257.6
15.0,4183.2,5699.7,1338.0,4253.4
16.0,4183.8,5699.8,1337.4,4249.8
17.0,4185.1,5699.8,1336.8,4246.5
18.0,4186.2,5699.8,1336.3,4243.6
19.0,4187.3,5700.6,1335.8,4241.0
20.0,4187.5,5700.5,1335.4,4245.4
21.0,4186.9,5701.2,1335.7,4245.7
22.0,4187.2,5701.9,1336.0,4247.5
23.0,4187.4,5702.4,1336.3,4250.5
24.0,4187.5,5702.3,1336.5,4253.2
25.0,4187.7,5702.1,1336.8,4255.8
26.0,4187.9,5702.0,1337.0,4256.8
27.0,4188.0,5701.1,1337.2,4257.7
28.0,4188.2,5701.1,1337.4,4258.5
29.0,4188.3,5701.0,1338.9,4257.9
30.0,4188.4,5700.9,1339.0,4257.4
31.0,4188.5,5700.9,1338.4,4256.9
32.0,4188.6,5700.8,1337.8,4256.5
33.0,4189.4,5700.1,1337.3,4256.7
34.0,4189.4,5699.4,1336.8,4258.9
35.0,4190.1,5698.8,1336.4,4261.6
36.0,4190.1,5698.2,1336.6,4264.8
37.0,4190.7,5697.7,1337.5,4267.7
38.0,4191.3,5697.2,1337.7,4269.8
39.0,4191.9,5697.4,1337.2,4272.5
40.0,4191.8,5697.5,1336.7,4274.9
41.0,4191.7,5697.7,1336.3,4277.2
42.0,4192.2,5698.5,1335.9,4279.3
43.0,4192.7,5699.3,1335.5,4281.3
44.0,4193.2,5699.9,1335.8,4282.5
45.0,4193.6,5700.6,1337.3,4284.3
46.0,4194.0,5701.2,1338.2,4286.0
47.0,4193.8,5701.8,1338.3,4287.5
48.0,4194.2,5702.3,1338.4,4289.0
49.0,4194.6,5702.8,1339.1,4290.3
50.0,4194.3,5703.3,1339.8,4291.6
51.0,4194.0,5703.7,1340.5,4292.8
52.0,4193.1,5704.1,1341.8,4293.3
53.0,4192.2,5703.8,1342.3,4294.3
54.0,4191.4,5703.6,1342.1,4295.4
55.0,4191.4,5703.4,1342.0,4296.3
56.0,4190.6,5703.1,1341.9,4297.2
57.0,4189.9,5702.9,1342.4,4297.4
58.0,4189.3,5702.8,1342.9,4297.5
59.0,4188.7,5702.6,1344.0,4297.7
60.0,4188.7,5703.1,1344.4,4297.8
61.0,4188.6,5703.5,1345.4,4298.6
62.0,4188.7,5703.3,1345.7,4300.0
63.0,4188.1,5703.1,1346.0,4301.9
64.0,4187.6,5703.5,1346.2,4303.8
65.0,4187.1,5703.9,1345.8,4306.1
66.0,4186.7,5704.3,1345.4,4308.3
67.0,4186.2,5704.7,1345.1,4310.3
68.0,4186.3,5705.0,1344.8,4310.9
69.0,4186.5,5705.4,1345.1,4311.5
70.0,4186.0,5705.0,1346.1,4312.1
71.0,4185.6,5704.7,1346.3,4312.6
72.0,4185.9,5704.4,1346.6,4312.4
73.0,4186.2,5704.1,1346.8,4311.6
74.0,4185.8,5703.2,1347.6,4310.9
75.0,4186.1,5703.0,1348.4,4310.8
76.0,4186.3,5702.8,1349.2,4310.1
77.0,4187.2,5703.3,1349.2,4309.5
78.0,4187.4,5703.0,1349.3,4308.9
79.0,4188.2,5702.9,1348.7,4308.9
80.0,4189.0,5702.7,1348.1,4309.0
81.0,4189.0,5702.5,1347.6,4309.7
82.0,4188.4,5702.3,1347.1,4310.4
83.0,4188.4,5702.2,1346.6,4310.3
84.0,4188.4,5702.0,1346.2,4310.3
85.0,4188.4,5702.6,1346.5,4309.7
86.0,4188.3,5703.0,1346.7,4309.0
87.0,4188.3,5703.5,1346.9,4309.1
