数据序列,设备号,测量值
0,0,1280
0,1,4550
0,2,4550
0,3,6300
1,0,1260
1,1,4550
1,2,4550
1,3,6300
2,0,1250
2,1,4550
2,2,4550
2,3,6300
3,0,1240
3,1,4550
3,2,4550
3,3,6300
4,0,1240
4,1,4550
4,2,4550
4,3,6300
5,0,1250
5,1,4550
5,2,4550
5,3,6300
6,0,1230
6,1,4550
6,2,4550
6,3,6300
7,0,1290
7,1,4550
7,2,4550
7,3,6310
8,0,1290
8,1,4550
8,2,4550
8,3,6300
9,0,1250
9,1,4550
9,2,4550
9,3,6300
10,0,1240
10,1,4550
10,2,4560
10,3,6310
11,0,1230
11,1,4550
11,2,4560
11,3,6310
12,0,1230
12,1,4550
12,2,4550
12,3,6300
13,0,1230
13,1,4550
13,2,4550
13,3,6300
14,0,1250
14,1,4550
14,2,4560
14,3,6300
15,0,1260
15,1,4550
15,2,4560
15,3,6300
16,0,1230
16,1,4550
16,2,4570
16,3,6300
17,0,1240
17,1,4550
17,2,4560
17,3,6300
18,0,1280
18,1,4550
18,2,4560
18,3,6300
19,0,1290
19,1,4550
19,2,4550
19,3,6300
20,0,1230
20,1,4550
20,2,4550
20,3,6300
21,0,1240
21,1,4550
21,2,4550
21,3,6300
22,0,1240
22,1,4550
22,2,4550
22,3,6300
23,0,1260
23,1,4550
23,2,4550
23,3,6300
24,0,1220
24,1,4550
24,2,4550
24,3,6300
25,0,1220
25,1,4550
25,2,4550
25,3,6300
26,0,1270
26,1,4550
26,2,4560
26,3,6300
27,0,1270
27,1,4550
27,2,4560
27,3,6300
28,0,1280
28,1,4550
28,2,4560
28,3,6300
29,0,1240
29,1,4550
29,2,4560
29,3,6290
30,0,1240
30,1,4550
30,2,4560
30,3,6290
31,0,1230
31,1,4550
31,2,4570
31,3,6290
32,0,1250
32,1,4550
32,2,4560
32,3,6300
33,0,1270
33,1,4550
33,2,4560
33,3,6300
34,0,1230
34,1,4550
34,2,4560
34,3,6300
35,0,1240
35,1,4550
35,2,4550
35,3,6300
36,0,1300
36,1,4550
36,2,4550
36,3,6300
37,0,1230
37,1,4550
37,2,4550
37,3,6300
38,0,1220
38,1,4550
38,2,4550
38,3,6300
39,0,1240
39,1,4550
39,2,4550
39,3,6300
40,0,1240
40,1,4550
40,2,4550
40,3,6300
41,0,1280
41,1,4540
41,2,4550
41,3,6300
42,0,1220
42,1,4540
42,2,4550
42,3,6300
43,0,1280
43,1,4540
43,2,4550
43,3,6300
44,0,1240
44,1,4540
44,2,4550
44,3,6310
45,0,1230
45,1,4540
45,2,4550
45,3,6310
46,0,1270
46,1,4540
46,2,4550
46,3,6310
47,0,1240
47,1,4540
47,2,4550
47,3,6300
48,0,1280
48,1,4540
48,2,4550
48,3,6300
49,0,1210
49,1,4540
49,2,4560
49,3,6300
50,0,1250
50,1,4550
50,2,4560
50,3,6300
51,0,1260
51,1,4550
51,2,4560
51,3,6300
52,0,1200
52,1,4550
52,2,4550
52,3,6300
53,0,1200
53,1,4550
53,2,4550
53,3,6300
54,0,1240
54,1,4550
54,2,4550
54,3,6300
55,0,1200
55,1,4550
55,2,4570
55,3,6300
56,0,1220
56,1,4550
56,2,4570
56,3,6300
57,0,1220
57,1,4550
57,2,4570
57,3,6310
58,0,1240
58,1,4550
58,2,4570
58,3,6300
59,0,1250
59,1,4550
59,2,4570
59,3,6300
60,0,1270
60,1,4540
60,2,4560
60,3,6300
61,0,1270
61,1,4540
61,2,4560
61,3,6300
62,0,1220
62,1,4540
62,2,4560
62,3,6300
63,0,1250
63,1,4550
63,2,4560
63,3,6300
64,0,1270
64,1,4550
64,2,4570
64,3,6300
65,0,1260
65,1,4550
65,2,4570
65,3,6290
66,0,1220
66,1,4550
66,2,4560
66,3,6290
67,0,1250
67,1,4550
67,2,4560
67,3,6290
68,0,1280
68,1,4550
68,2,4560
68,3,6290
69,0,1290
69,1,4550
69,2,4560
69,3,6290
70,0,1250
70,1,4550
70,2,4560
70,3,6300
71,0,1230
71,1,4550
