数据序列,设备号,测量值
0,0,6190
0,1,4170
0,2,4580
0,3,1180
1,0,6190
1,1,4200
1,2,4580
1,3,1180
2,0,6190
2,1,4220
2,2,4580
2,3,1160
3,0,6190
3,1,4210
3,2,4580
3,3,1160
4,0,6210
4,1,4210
4,2,4580
4,3,1160
5,0,6210
5,1,4220
5,2,4580
5,3,1180
6,0,6210
6,1,4210
6,2,4580
6,3,1160
7,0,6210
7,1,4190
7,2,4580
7,3,1160
8,0,6210
8,1,4160
8,2,4580
8,3,1160
9,0,6200
9,1,4150
9,2,4580
9,3,1180
10,0,6190
10,1,4160
10,2,4580
10,3,1160
11,0,6200
11,1,4180
11,2,4580
11,3,1160
12,0,6210
12,1,4180
12,2,4580
12,3,1180
13,0,6210
13,1,4200
13,2,4580
13,3,1160
14,0,6210
14,1,4200
14,2,4580
14,3,1160
15,0,6200
15,1,4240
15,2,4570
15,3,1160
16,0,6200
16,1,4290
16,2,4580
16,3,1180
17,0,6210
17,1,4300
17,2,4580
17,3,1160
18,0,6200
18,1,4310
18,2,4580
18,3,1160
19,0,6210
19,1,4390
19,2,4580
19,3,1160
20,0,6220
20,1,4470
20,2,4570
20,3,1160
21,0,6230
21,1,4500
21,2,4570
21,3,1160
22,0,6210
22,1,4440
22,2,4570
22,3,1160
23,0,6210
23,1,4380
23,2,4570
23,3,1160
24,0,6220
24,1,4350
24,2,4580
24,3,1160
25,0,6220
25,1,4330
25,2,4580
25,3,1160
26,0,6210
26,1,4290
26,2,4580
26,3,1160
27,0,6190
27,1,4290
27,2,4580
27,3,1180
28,0,6180
28,1,4260
28,2,4580
28,3,1180
29,0,6180
29,1,4260
29,2,4580
29,3,1180
30,0,6160
30,1,4290
30,2,4570
30,3,1160
31,0,6170
31,1,4290
31,2,4570
31,3,1160
32,0,6170
32,1,4250
32,2,4570
32,3,1160
33,0,6180
33,1,4230
33,2,4570
33,3,1180
34,0,6180
34,1,4210
34,2,4570
34,3,1160
35,0,6190
35,1,4190
35,2,4570
35,3,1180
36,0,6200
36,1,4170
36,2,4570
36,3,1160
37,0,6210
37,1,4170
37,2,4570
37,3,1160
38,0,6220
38,1,4180
38,2,4570
38,3,1160
39,0,6210
39,1,4190
39,2,4560
39,3,1160
40,0,6210
40,1,4180
40,2,4560
40,3,1160
41,0,6220
41,1,4180
41,2,4570
41,3,1180
42,0,6210
42,1,4250
42,2,4570
42,3,1160
43,0,6200
43,1,4240
43,2,4570
43,3,1160
44,0,6200
44,1,4250
44,2,4570
44,3,1160
45,0,6210
45,1,4230
45,2,4570
45,3,1160
46,0,6210
46,1,4230
46,2,4570
46,3,1160
47,0,6210
47,1,4240
47,2,4570
47,3,1160
48,0,6210
48,1,4240
48,2,4560
48,3,1160
49,0,6220
49,1,4240
49,2,4550
49,3,1160
50,0,6220
50,1,4230
50,2,4560
50,3,1160
51,0,6210
51,1,4240
51,2,4560
51,3,1160
52,0,6220
52,1,4230
52,2,4560
52,3,1160
53,0,6220
53,1,4210
53,2,4560
53,3,1160
54,0,6220
54,1,4200
54,2,4570
54,3,1160
55,0,6210
55,1,4210
55,2,4570
55,3,1160
56,0,6220
56,1,4260
56,2,4570
56,3,1160
57,0,6230
57,1,4260
57,2,4580
57,3,1160
58,0,6220
58,1,4330
58,2,4600
58,3,1180
59,0,6220
