数据序列,设备号,测量值
0,0,1870
0,1,4180
0,2,4210
0,3,5450
1,0,1870
1,1,4190
1,2,4220
1,3,5450
2,0,1870
2,1,4180
2,2,4220
2,3,5460
3,0,1860
3,1,4180
3,2,4220
3,3,5460
4,0,1870
4,1,4190
4,2,4220
4,3,5460
5,0,1890
5,1,4200
5,2,4220
5,3,5460
6,0,1860
6,1,4180
6,2,4220
6,3,5460
7,0,1850
7,1,4190
7,2,4210
7,3,5450
8,0,1840
8,1,4230
8,2,4220
8,3,5460
9,0,1830
9,1,4200
9,2,4210
9,3,5460
10,0,1820
10,1,4230
10,2,4210
10,3,5460
11,0,1820
11,1,4170
11,2,4210
11,3,5460
12,0,1850
12,1,4170
12,2,4210
12,3,5460
13,0,1850
13,1,4240
13,2,4210
13,3,5460
14,0,1830
14,1,4170
14,2,4210
14,3,5460
15,0,1850
15,1,4170
15,2,4220
15,3,5460
16,0,1870
16,1,4190
16,2,4220
16,3,5450
17,0,1880
17,1,4250
17,2,4220
17,3,5450
18,0,1890
18,1,4200
18,2,4220
18,3,5450
19,0,1880
19,1,4220
19,2,4220
19,3,5450
20,0,1870
20,1,4210
20,2,4220
20,3,5450
21,0,1870
21,1,4180
21,2,4220
21,3,5450
22,0,1880
22,1,4200
22,2,4220
22,3,5450
23,0,1870
23,1,4220
23,2,4220
23,3,5450
24,0,1860
24,1,4200
24,2,4220
24,3,5450
25,0,1850
25,1,4190
25,2,4220
25,3,5450
26,0,1840
26,1,4180
26,2,4220
26,3,5450
27,0,1850
27,1,4220
27,2,4220
27,3,5450
28,0,1840
28,1,4200
28,2,4210
28,3,5440
29,0,1830
29,1,4220
29,2,4210
29,3,5450
30,0,1830
30,1,4200
30,2,4210
30,3,5450
31,0,1850
31,1,4200
31,2,4200
31,3,5450
32,0,1860
32,1,4180
32,2,4200
32,3,5450
33,0,1840
33,1,4240
33,2,4200
33,3,5450
34,0,1850
34,1,4210
34,2,4210
34,3,5450
35,0,1860
35,1,4200
35,2,4210
35,3,5450
36,0,1870
36,1,4240
36,2,4210
36,3,5450
37,0,1880
37,1,4210
37,2,4210
37,3,5450
38,0,1860
38,1,4260
38,2,4210
38,3,5450
39,0,1860
39,1,4240
39,2,4220
39,3,5450
40,0,1880
40,1,4240
40,2,4220
40,3,5450
41,0,1880
41,1,4230
41,2,4220
41,3,5460
42,0,1860
42,1,4210
42,2,4220
42,3,5450
43,0,1860
43,1,4170
43,2,4220
43,3,5450
44,0,1880
44,1,4180
44,2,4220
44,3,5450
45,0,1900
45,1,4180
45,2,4220
45,3,5460
46,0,1890
46,1,4200
46,2,4220
46,3,5460
47,0,1890
47,1,4200
47,2,4210
47,3,5460
48,0,1900
48,1,4250
48,2,4210
48,3,5460
49,0,1890
49,1,4190
49,2,4210
49,3,5460
50,0,1890
50,1,4200
50,2,4210
50,3,5460
51,0,1860
51,1,4210
51,2,4210
51,3,5460
52,0,1870
52,1,4200
52,2,4210
52,3,5450
53,0,1870
53,1,4220
53,2,4210
53,3,5450
54,0,1860
54,1,4230
54,2,4220
54,3,5450
55,0,1850
55,1,4250
55,2,4210
55,3,5450
56,0,1850
56,1,4190
56,2,4210
56,3,5450
57,0,1860
57,1,4190
57,2,4210
57,3,5450
58,0,1880
58,1,4190
58,2,4220
58,3,5450
59,0,1860
59,1,4210
59,2,4220
59,3,5460
60,0,1860
60,1,4230
60,2,4220
60,3,5460
61,0,1840
61,1,4190
61,2,4210
61,3,5460
62,0,1850
62,1,4240
62,2,4210
62,3,5460
63,0,1850
63,1,4220
63,2,4220
63,3,5460
64,0,1840
64,1,4180
64,2,4220
64,3,5460
65,0,1870
65,1,4220
65,2,4220
65,3,5460
66,0,1880
66,1,4210
66,2,4210
66,3,5450
67,0,1870
67,1,4200
67,2,4210
67,3,5450
68,0,1870
68,1,4180
68,2,4210
68,3,5450
69,0,1860
69,1,4240
69,2,4220
69,3,5450
70,0,1850
70,1,4220
70,2,4220
70,3,5450
71,0,1860
71,1,4170
71,2,4220
71,3,5450
72,0,1860
72,1,4190
72,2,4220
72,3,5450
73,0,1870
73,1,4180
73,2,4220
73,3,5450
74,0,1880
74,1,4210
74,2,4220
74,3,5450
75,0,1860
75,1,4220
75,2,4220
75,3,5450
76,0,1870
76,1,4230
76,2,4210
76,3,5440
77,0,1870
77,1,4190
77,2,4200
77,3,5440
78,0,1890
78,1,4200
78,2,4200
78,3,5440
79,0,1870
