数据序列,设备号,测量值
0,0,1450
0,1,5220
0,2,3430
0,3,5650
1,0,1460
1,1,5200
1,2,3430
1,3,5640
2,0,1460
2,1,5220
2,2,3430
2,3,5630
3,0,1470
3,1,5230
3,2,3430
3,3,5630
4,0,1470
4,1,5270
4,2,3420
4,3,5620
5,0,1490
5,1,5210
5,2,3420
5,3,5620
6,0,1490
6,1,5270
6,2,3420
6,3,5620
7,0,1490
7,1,5250
7,2,3420
7,3,5630
8,0,1490
8,1,5220
8,2,3420
8,3,5650
9,0,1470
9,1,5230
9,2,3420
9,3,5660
10,0,1470
10,1,5210
10,2,3420
10,3,5660
11,0,1470
11,1,5260
11,2,3420
11,3,5640
12,0,1490
12,1,5260
12,2,3430
12,3,5640
13,0,1490
13,1,5250
13,2,3430
13,3,5640
14,0,1490
14,1,5260
14,2,3430
14,3,5640
15,0,1490
15,1,5220
15,2,3420
15,3,5650
16,0,1490
16,1,5210
16,2,3420
16,3,5650
17,0,1490
17,1,5200
17,2,3430
17,3,5650
18,0,1490
18,1,5200
18,2,3420
18,3,5650
19,0,1500
19,1,5210
19,2,3420
19,3,5650
20,0,1500
20,1,5260
20,2,3410
20,3,5640
21,0,1510
21,1,5270
21,2,3410
21,3,5650
22,0,1510
22,1,5260
22,2,3410
22,3,5650
23,0,1510
23,1,5200
23,2,3410
23,3,5650
24,0,1510
24,1,5200
24,2,3410
24,3,5650
25,0,1510
25,1,5270
25,2,3410
25,3,5650
26,0,1510
26,1,5210
26,2,3420
26,3,5640
27,0,1510
27,1,5230
27,2,3420
27,3,5640
28,0,1490
28,1,5230
28,2,3410
28,3,5640
29,0,1500
29,1,5250
29,2,3410
29,3,5640
30,0,1500
30,1,5200
30,2,3420
30,3,5650
31,0,1470
31,1,5250
31,2,3420
31,3,5650
32,0,1470
32,1,5260
32,2,3420
32,3,5660
33,0,1470
33,1,5200
33,2,3420
33,3,5660
34,0,1470
34,1,5250
34,2,3430
34,3,5660
35,0,1470
35,1,5210
35,2,3430
35,3,5660
36,0,1470
36,1,5220
36,2,3430
36,3,5650
37,0,1470
37,1,5240
37,2,3420
37,3,5650
38,0,1490
38,1,5190
38,2,3420
38,3,5650
39,0,1470
39,1,5190
39,2,3400
39,3,5650
40,0,1490
40,1,5190
40,2,3400
40,3,5650
41,0,1470
41,1,5210
41,2,3400
41,3,5660
42,0,1470
42,1,5220
42,2,3410
42,3,5670
43,0,1470
43,1,5180
43,2,3410
43,3,5670
44,0,1470
44,1,5210
44,2,3400
44,3,5670
45,0,1470
45,1,5190
45,2,3400
45,3,5660
46,0,1470
46,1,5220
46,2,3410
46,3,5660
47,0,1470
47,1,5240
47,2,3410
47,3,5660
48,0,1470
48,1,5230
48,2,3410
48,3,5660
49,0,1470
49,1,5200
49,2,3410
49,3,5640
50,0,1470
50,1,5190
50,2,3410
50,3,5640
51,0,1450
51,1,5260
51,2,3410
51,3,5640
52,0,1470
52,1,5200
52,2,3410
52,3,5640
53,0,1500
53,1,5200
53,2,3420
53,3,5640
54,0,1510
54,1,5250
54,2,3420
54,3,5640
55,0,1510
55,1,5260
55,2,3420
55,3,5640
56,0,1510
56,1,5270
56,2,3420
56,3,5640
57,0,1490
57,1,5200
57,2,3420
57,3,5640
58,0,1500
58,1,5270
58,2,3420
58,3,5640
59,0,1530
59,1,5220
59,2,3420
59,3,5640
60,0,1530
60,1,5240
60,2,3420
60,3,5640
61,0,1520
61,1,5260
61,2,3410
61,3,5630
62,0,1530
62,1,5230
62,2,3400
62,3,5620
63,0,1510
63,1,5240
63,2,3410
63,3,5620
64,0,1500
64,1,5240
64,2,3410
64,3,5630
65,0,1490
65,1,5270
65,2,3420
65,3,5650
66,0,1490
66,1,5250
66,2,3420
66,3,5660
67,0,1500
67,1,5230
67,2,3430
67,3,5640
68,0,1500
68,1,5270
68,2,3430
68,3,5630
69,0,1500
69,1,5230
69,2,3430
69,3,5640
70,0,1500
70,1,5250
70,2,3430
70,3,5630
71,0,1500
71,1,5280
71,2,3420
71,3,5640
72,0,1500
72,1,5220
72,2,3410
72,3,5630
73,0,1490
73,1,5220
73,2,3410
73,3,5630
74,0,1490
74,1,5220
74,2,3410
74,3,5620
75,0,1500
75,1,5230
75,2,3420
75,3,5620
76,0,1490
76,1,5220
76,2,3420
76,3,5630
77,0,1500
77,1,5240
77,2,3420
77,3,5640
78,0,1490
78,1,5210
78,2,3410
78,3,5640
79,0,1500
79,1,5210
79,2,3410
79,3,5640
80,0,1490
80,1,5220
80,2,3410
80,3,5640
81,0,1490
81,1,5280
81,2,3410
81,3,5660
82,0,1490
82,1,5220
82,2,3420
82,3,5640
83,0,1490
83,1,5240
83,2,3420
83,3,5630
84,0,1490
84,1,5280
84,2,3420
84,3,5620
85,0,1490
85,1,5250
85,2,3420
85,3,5620
86,0,1470
86,1,5230
86,2,3420
86,3,5620
87,0,1490
87,1,5270
87,2,3420
87,3,5620
88,0,1500
88,1,5270
88,2,3430
88,3,5620
89,0,1500
89,1,5270
89,2,3440
89,3,5620
90,0,1500
90,1,5220
90,2,3440
90,3,5620
91,0,1500
91,1,5240
91,2,3430
91,3,5620
92,0,1500
92,1,5230
92,2,3420
92,3,5610
93,0,1500
93,1,5240
93,2,3410
93,3,5620
94,0,1500
94,1,5220
94,2,3420
94,3,5620
95,0,1500
95,1,5220
95,2,3420
95,3,5620
96,0,1500
96,1,5200
96,2,3430
96,3,5620
97,0,1490
97,1,5240
97,2,3430
97,3,5610
98,0,1500
98,1,5220
98,2,3430
98,3,5600
99,0,1490
