Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,4788.9,2179.5,4958.9,3139.3
2.0,4809.5,2179.8,4959.4,3139.6
3.0,4836.5,2176.5,4963.0,3136.4
4.0,4865.3,2174.8,4962.2,3137.3
5.0,4884.8,2173.8,4963.8,3137.9
6.0,4897.8,2173.2,4963.2,3138.2
7.0,4908.7,2172.7,4962.7,3138.5
8.0,4921.0,2172.3,4962.3,3137.4
9.0,4933.1,2174.5,4960.8,3137.7
10.0,4940.6,2177.4,4961.9,3137.9
11.0,4939.5,2178.7,4961.8,3137.1
12.0,4929.7,2180.8,4962.6,3137.4
13.0,4925.1,2181.6,4963.3,3136.7
14.0,4918.4,2182.4,4963.9,3136.1
15.0,4910.0,2183.0,4963.5,3135.6
16.0,4901.8,2183.6,4962.4,3135.1
17.0,4910.4,2184.1,4963.0,3135.2
18.0,4900.7,2184.6,4963.6,3135.3
19.0,4892.0,2185.0,4963.4,3135.3
20.0,4884.1,2184.6,4963.9,3135.4
21.0,4876.9,2184.3,4963.6,3135.4
22.0,4870.4,2184.7,4963.3,3135.0
23.0,4864.4,2184.4,4962.4,3134.7
24.0,4858.9,2184.0,4962.3,3134.3
25.0,4853.8,2184.5,4962.1,3134.7
26.0,4849.2,2184.8,4962.0,3135.1
27.0,4844.9,2184.5,4962.5,3134.7
28.0,4840.9,2184.2,4963.0,3134.4
29.0,4837.2,2183.9,4962.8,3134.1
30.0,4833.8,2183.7,4962.6,3133.9
31.0,4830.6,2183.4,4961.8,3133.6
32.0,4827.6,2183.2,4961.7,3133.4
33.0,4824.9,2183.0,4961.7,3133.1
34.0,4822.3,2182.8,4960.9,3132.9
35.0,4819.9,2182.6,4960.9,3132.7
36.0,4837.6,2182.4,4960.2,3132.6
37.0,4848.3,2182.3,4959.5,3132.4
38.0,4862.7,2182.1,4959.6,3132.2
39.0,4869.7,2182.0,4959.7,3132.1
40.0,4880.2,2181.9,4959.7,3132.0
41.0,4889.9,2181.7,4959.1,3131.8
42.0,4897.7,2181.6,4959.2,3132.1
43.0,4903.7,2181.5,4959.3,3132.0
44.0,4902.8,2181.4,4958.7,3131.8
45.0,4898.1,2181.3,4958.1,3131.7
46.0,4891.7,2181.2,4958.3,3131.6
47.0,4885.2,2181.2,4958.4,3132.1
48.0,4879.7,2181.1,4957.8,3132.0
49.0,4875.1,2180.4,4957.3,3131.9
50.0,4870.9,2180.3,4956.8,3131.8
51.0,4866.4,2180.3,4957.7,3132.3
52.0,4860.1,2180.3,4957.8,3132.8
53.0,4851.1,2180.3,4957.3,3132.6
54.0,4840.7,2179.6,4958.2,3132.8
55.0,4829.7,2179.0,4958.3,3133.0
56.0,4820.0,2178.4,4957.7,3132.8
57.0,4812.9,2178.5,4957.2,3132.7
58.0,4812.1,2178.6,4956.8,3132.5
59.0,4813.2,2178.7,4957.0,3132.3
