数据序列,设备号,测量值
0,0,5490
0,1,5330
0,2,3000
0,3,2110
1,0,5490
1,1,5320
1,2,3000
1,3,2120
2,0,5490
2,1,5290
2,2,3000
2,3,2120
3,0,5490
3,1,5270
3,2,3000
3,3,2110
4,0,5490
4,1,5290
4,2,3000
4,3,2090
5,0,5490
5,1,5350
5,2,3000
5,3,2090
6,0,5500
6,1,5280
6,2,3000
6,3,2110
7,0,5490
7,1,5290
7,2,3000
7,3,2090
8,0,5480
8,1,5280
8,2,3000
8,3,2090
9,0,5480
9,1,5270
9,2,3000
9,3,2090
10,0,5490
10,1,5280
10,2,3000
10,3,2090
11,0,5490
11,1,5290
11,2,3000
11,3,2090
12,0,5490
12,1,5340
12,2,3000
12,3,2080
13,0,5490
13,1,5290
13,2,3000
13,3,2090
14,0,5490
14,1,5350
14,2,3000
14,3,2090
15,0,5480
15,1,5340
15,2,3000
15,3,2090
16,0,5480
16,1,5320
16,2,3000
16,3,2110
17,0,5490
17,1,5310
17,2,3000
17,3,2090
18,0,5490
18,1,5290
18,2,3000
18,3,2080
19,0,5490
19,1,5290
19,2,3000
19,3,2110
20,0,5490
20,1,5280
20,2,2990
20,3,2110
21,0,5490
21,1,5330
21,2,2990
21,3,2120
22,0,5490
22,1,5350
22,2,2990
22,3,2110
23,0,5490
23,1,5330
23,2,2980
23,3,2110
24,0,5490
24,1,5280
24,2,2990
24,3,2110
25,0,5490
25,1,5290
25,2,3000
25,3,2110
26,0,5490
26,1,5320
26,2,3000
26,3,2110
27,0,5490
27,1,5280
27,2,3000
27,3,2110
28,0,5480
28,1,5330
28,2,3000
28,3,2090
29,0,5480
29,1,5350
29,2,2990
29,3,2090
30,0,5480
30,1,5310
30,2,2990
30,3,2090
31,0,5480
31,1,5300
31,2,2990
31,3,2090
32,0,5480
32,1,5350
32,2,2990
32,3,2090
33,0,5480
33,1,5340
33,2,2990
33,3,2110
34,0,5490
34,1,5300
34,2,2990
34,3,2120
35,0,5490
35,1,5330
35,2,2980
35,3,2120
36,0,5490
36,1,5350
36,2,2980
36,3,2090
37,0,5500
37,1,5370
37,2,2980
37,3,2090
38,0,5510
38,1,5320
38,2,2980
38,3,2110
39,0,5500
39,1,5360
39,2,2990
39,3,2120
40,0,5500
40,1,5340
40,2,2990
40,3,2120
41,0,5490
41,1,5330
41,2,2990
41,3,2110
42,0,5500
42,1,5360
42,2,2990
42,3,2110
43,0,5500
43,1,5310
43,2,2990
43,3,2110
44,0,5500
44,1,5320
44,2,2990
44,3,2080
45,0,5500
45,1,5310
45,2,2990
45,3,2080
46,0,5490
46,1,5300
46,2,2990
46,3,2090
47,0,5490
47,1,5350
47,2,2990
47,3,2090
48,0,5490
48,1,5330
48,2,2990
48,3,2110
49,0,5480
49,1,5330
49,2,2990
49,3,2110
50,0,5490
50,1,5360
50,2,2990
50,3,2120
51,0,5480
51,1,5350
51,2,3000
51,3,2110
52,0,5480
52,1,5300
52,2,2990
52,3,2090
53,0,5480
53,1,5320
53,2,2990
53,3,2080
54,0,5490
54,1,5320
54,2,2990
54,3,2070
55,0,5500
55,1,5360
55,2,3000
55,3,2070
56,0,5510
56,1,5330
56,2,2990
56,3,2080
57,0,5510
57,1,5310
57,2,3000
57,3,2090
58,0,5510
58,1,5330
58,2,3000
58,3,2110
59,0,5510
59,1,5330
59,2,3000
59,3,2090
60,0,5510
60,1,5370
60,2,3000
60,3,2110
61,0,5510
61,1,5360
61,2,3000
61,3,2110
62,0,5510
62,1,5350
62,2,3000
62,3,2120
63,0,5510
63,1,5320
63,2,2990
63,3,2110
64,0,5500
64,1,5330
64,2,2990
64,3,2120
65,0,5500
65,1,5340
65,2,2990
65,3,2110
66,0,5510
66,1,5380
66,2,2990
66,3,2110
67,0,5510
67,1,5320
67,2,2980
67,3,2110
68,0,5510
68,1,5320
68,2,2980
68,3,2090
69,0,5500
69,1,5360
69,2,2990
69,3,2080
70,0,5500
70,1,5330
70,2,2990
70,3,2070
71,0,5500
71,1,5370
71,2,2990
71,3,2080
72,0,5500
72,1,5300
72,2,2990
72,3,2090
73,0,5500
73,1,5300
73,2,2990
73,3,2090
74,0,5500
74,1,5320
74,2,2990
74,3,2080
75,0,5500
75,1,5300
75,2,2990
75,3,2090
76,0,5500
76,1,5350
76,2,2990
76,3,2080
77,0,5500
77,1,5310
77,2,2990
77,3,2080
78,0,5500
78,1,5320
78,2,2990
78,3,2110
79,0,5500
79,1,5290
79,2,2990
79,3,2120
80,0,5500
80,1,5280
80,2,2990
80,3,2120
81,0,5500
81,1,5330
81,2,2990
81,3,2110
82,0,5510
82,1,5320
82,2,2990
82,3,2110
83,0,5510
83,1,5320
83,2,2990
83,3,2110
84,0,5500
84,1,5310
84,2,2990
84,3,2110
85,0,5500
85,1,5370
85,2,2990
85,3,2090
86,0,5500
86,1,5300
86,2,2990
86,3,2110
87,0,5500
87,1,5310
87,2,2990
87,3,2120
88,0,5490
88,1,5300
88,2,2990
88,3,2120
89,0,5490
89,1,5350
89,2,2990
89,3,2090
90,0,5500
90,1,5300
90,2,2990
90,3,2090
91,0,5490
91,1,5280
91,2,2990
91,3,2090
92,0,5490
92,1,5350
92,2,3000
92,3,2110
93,0,5490
93,1,5310
93,2,3000
93,3,2110
94,0,5490
94,1,5310
94,2,3000
94,3,2090
95,0,5490
95,1,5300
95,2,3000
95,3,2110
96,0,5490
96,1,5270
96,2,3000
96,3,2110
97,0,5490
97,1,5330
97,2,3000
97,3,2090
98,0,5490
98,1,5300
98,2,2990
98,3,2080
99,0,5500
99,1,5320
99,2,2990
99,3,2080
100,0,5490
100,1,5290
100,2,3000
100,3,2110
101,0,5500
101,1,5360
101,2,2990
101,3,2110
102,0,5500
102,1,5340
102,2,2990
102,3,2090
103,0,5500
103,1,5340
103,2,3000
103,3,2090
104,0,5500
104,1,5350
104,2,3000
104,3,2090
105,0,5500
105,1,5290
105,2,2990
105,3,2110
106,0,5500
106,1,5340
106,2,2990
106,3,2110
107,0,5500
107,1,5310
107,2,2990
107,3,2110
108,0,5500
108,1,5290
108,2,2990
108,3,2110
109,0,5510
109,1,5320
109,2,3000
109,3,2090
110,0,5510
110,1,5360
110,2,3000
110,3,2110
111,0,5510
111,1,5340
111,2,3000
111,3,2090
112,0,5510
112,1,5330
112,2,3000
112,3,2090
113,0,5500
113,1,5330
113,2,3000
113,3,2090
114,0,5500
114,1,5280
114,2,3000
114,3,2090
115,0,5500
115,1,5310
115,2,3000
115,3,2110
116,0,5500
116,1,5350
116,2,3000
116,3,2110
117,0,5500
117,1,5280
117,2,3000
117,3,2090
118,0,5500
118,1,5270
118,2,3000
118,3,2110
119,0,5500
119,1,5320
119,2,3000
119,3,2090
120,0,5490
120,1,5280
120,2,3000
120,3,2090
121,0,5490
121,1,5340
121,2,3000
121,3,2090
122,0,5500
122,1,5300
122,2,3000
122,3,2090
123,0,5500
123,1,5350
123,2,3000
123,3,2090
124,0,5500
124,1,5310
124,2,3000
124,3,2090
125,0,5500
125,1,5330
125,2,3000
125,3,2090
126,0,5500
126,1,5350
126,2,3000
126,3,2090
127,0,5500
127,1,5280
127,2,3000
127,3,2090
128,0,5510
128,1,5350
128,2,3000
128,3,2080
129,0,5510
129,1,5300
129,2,3000
129,3,2080
130,0,5500
130,1,5330
130,2,3000
130,3,2070
131,0,5510
131,1,5310
131,2,3000
131,3,2080
132,0,5500
132,1,5300
132,2,3000
132,3,2110
133,0,5500
133,1,5310
133,2,3000
133,3,2120
134,0,5490
134,1,4840
134,2,3500
134,3,2120
135,0,5490
135,1,4840
135,2,3460
135,3,2120
136,0,5490
136,1,4840
136,2,3480
136,3,2110
137,0,5490
137,1,4830
137,2,3480
137,3,2110
138,0,5480
138,1,4830
138,2,3500
138,3,2090
139,0,5480
139,1,4840
139,2,3470
139,3,2120
140,0,5490
140,1,4850
140,2,3530
140,3,2110
141,0,5490
141,1,4830
141,2,3460
141,3,2110
142,0,5490
142,1,4840
142,2,3460
142,3,2110
143,0,5490
143,1,4840
143,2,3470
143,3,2090
144,0,5490
144,1,4850
144,2,3450
144,3,2110
145,0,5490
145,1,4840
145,2,3490
145,3,2110
146,0,5490
146,1,4840
146,2,3470
146,3,2120
147,0,5490
147,1,4840
147,2,3450
147,3,2130
148,0,5490
148,1,4850
148,2,3470
148,3,2130
149,0,5500
149,1,4830
149,2,3450
149,3,2130
150,0,5510
150,1,4820
150,2,3470
150,3,2140
151,0,5510
151,1,4830
151,2,3470
151,3,2130
152,0,5510
152,1,4840
152,2,3450
152,3,2120
153,0,5510
153,1,4820
153,2,3510
153,3,2120
154,0,5510
154,1,4810
154,2,3450
154,3,2110
155,0,5510
155,1,4820
155,2,3470
155,3,2090
156,0,5500
156,1,4820
156,2,3460
156,3,2090
157,0,5510
157,1,4830
157,2,3510
157,3,2090
158,0,5510
158,1,4820
158,2,3490
158,3,2090
159,0,5510
159,1,4830
159,2,3470
159,3,2090
160,0,5500
160,1,4830
160,2,3510
160,3,2110
161,0,5490
161,1,4840
161,2,3510
161,3,2090
162,0,5500
162,1,4840
162,2,3450
162,3,2090
163,0,5500
163,1,4840
163,2,3510
163,3,2090
164,0,5500
164,1,4840
164,2,3480
164,3,2090
165,0,5500
165,1,4850
165,2,3500
165,3,2110
166,0,5490
166,1,4850
166,2,3500
166,3,2090
167,0,5490
167,1,4850
167,2,3460
167,3,2110
168,0,5500
168,1,4860
168,2,3500
168,3,2110
169,0,5490
169,1,4860
169,2,3460
169,3,2090
170,0,5490
170,1,4860
170,2,3480
170,3,2090
171,0,5490
171,1,4860
171,2,3480
171,3,2090
172,0,5480
172,1,4850
172,2,3500
172,3,2090
173,0,5470
173,1,4840
173,2,3500
173,3,2090
174,0,5470
174,1,4850
174,2,3460
174,3,2110
175,0,5470
175,1,4830
175,2,3460
175,3,2090
176,0,5470
176,1,4820
176,2,3460
176,3,2110
177,0,5480
177,1,4830
177,2,3480
177,3,2110
178,0,5490
178,1,4820
178,2,3460
178,3,2110
179,0,5490
179,1,4810
179,2,3500
179,3,2120
180,0,5490
180,1,4830
180,2,3480
180,3,2110
181,0,5490
181,1,4830
