数据序列,设备号,测量值
0,0,4000
0,1,4990
0,2,2520
0,3,3240
1,0,4000
1,1,5000
1,2,2520
1,3,3240
2,0,3990
2,1,5030
2,2,2510
2,3,3250
3,0,3990
3,1,5030
3,2,2510
3,3,3250
4,0,3990
4,1,5030
4,2,2500
4,3,3250
5,0,3990
5,1,5020
5,2,2500
5,3,3250
6,0,3980
6,1,5060
6,2,2510
6,3,3250
7,0,3980
7,1,5060
7,2,2510
7,3,3250
8,0,3980
8,1,5050
8,2,2510
8,3,3250
9,0,3980
9,1,5000
9,2,2510
9,3,3240
10,0,3980
10,1,5010
10,2,2500
10,3,3240
11,0,3980
11,1,5050
11,2,2500
11,3,3240
12,0,3980
12,1,5010
12,2,2500
12,3,3240
13,0,3990
13,1,5060
13,2,2500
13,3,3230
14,0,3990
14,1,5010
14,2,2510
14,3,3210
15,0,4000
15,1,5070
15,2,2510
15,3,3220
16,0,4000
16,1,5070
16,2,2510
16,3,3220
17,0,4000
17,1,5010
17,2,2520
17,3,3220
18,0,3990
18,1,5000
18,2,2530
18,3,3230
19,0,3980
19,1,5030
19,2,2520
19,3,3210
20,0,3980
20,1,5070
20,2,2530
20,3,3220
21,0,3980
21,1,5010
21,2,2520
21,3,3230
22,0,3980
22,1,5070
22,2,2520
22,3,3230
23,0,3980
23,1,5010
23,2,2510
23,3,3230
24,0,3980
24,1,5020
24,2,2520
24,3,3230
25,0,3980
25,1,5060
25,2,2520
25,3,3230
26,0,3990
26,1,5000
26,2,2530
26,3,3240
27,0,3990
27,1,5040
27,2,2520
27,3,3240
28,0,3980
28,1,5000
28,2,2510
28,3,3240
29,0,3980
29,1,5010
29,2,2510
29,3,3240
30,0,3980
30,1,5030
30,2,2520
30,3,3240
31,0,3980
31,1,5030
31,2,2520
31,3,3240
32,0,3980
32,1,5010
32,2,2530
32,3,3240
33,0,3960
33,1,5020
33,2,2520
33,3,3240
34,0,3980
34,1,5040
34,2,2510
34,3,3240
35,0,3980
35,1,5070
35,2,2510
35,3,3230
36,0,3980
36,1,5050
36,2,2510
36,3,3230
37,0,3980
37,1,5000
37,2,2510
37,3,3230
38,0,3980
38,1,5050
38,2,2510
38,3,3230
39,0,3980
39,1,5060
39,2,2510
39,3,3230
40,0,3980
40,1,5040
40,2,2520
40,3,3230
41,0,3980
41,1,5010
41,2,2520
41,3,3220
42,0,3980
42,1,5000
42,2,2530
42,3,3220
43,0,3980
43,1,5060
43,2,2540
43,3,3230
44,0,3980
44,1,5010
44,2,2540
44,3,3240
45,0,3980
45,1,5030
45,2,2540
45,3,3250
46,0,3980
46,1,5030
46,2,2530
46,3,3240
47,0,3990
47,1,5050
47,2,2520
47,3,3240
48,0,3990
48,1,5020
48,2,2510
48,3,3240
49,0,3990
49,1,5020
49,2,2510
49,3,3240
50,0,3990
50,1,5000
50,2,2520
50,3,3240
51,0,3980
51,1,5020
51,2,2520
51,3,3230
52,0,3980
52,1,5000
52,2,2510
52,3,3230
53,0,3980
53,1,5020
53,2,2510
53,3,3230
54,0,3960
54,1,5040
54,2,2530
54,3,3240
55,0,3950
55,1,5030
55,2,2520
55,3,3240
56,0,3950
56,1,5030
56,2,2520
56,3,3240
57,0,3950
57,1,5010
57,2,2520
57,3,3240
58,0,3950
58,1,5070
58,2,2520
58,3,3240
59,0,3960
59,1,5030
59,2,2510
59,3,3240
60,0,3960
60,1,5040
60,2,2520
60,3,3240
61,0,3960
61,1,5050
61,2,2510
61,3,3240
62,0,3950
62,1,5000
62,2,2510
62,3,3250
63,0,3950
63,1,5040
63,2,2520
63,3,3250
64,0,3950
64,1,5060
64,2,2510
64,3,3250
65,0,3950
65,1,5060
65,2,2510
65,3,3240
66,0,3950
66,1,5020
66,2,2530
66,3,3250
67,0,3950
67,1,5000
67,2,2520
67,3,3250
68,0,3950
68,1,5000
68,2,2520
68,3,3240
69,0,3950
69,1,5000
69,2,2520
69,3,3240
70,0,3950
70,1,5000
70,2,2520
70,3,3240
71,0,3950
71,1,5020
71,2,2520
71,3,3240
72,0,3950
72,1,5000
72,2,2520
72,3,3230
73,0,3930
73,1,5000
73,2,2510
73,3,3230
74,0,3930
74,1,5000
74,2,2510
74,3,3230
75,0,3940
75,1,5060
75,2,2520
75,3,3240
76,0,3940
76,1,5020
76,2,2510
76,3,3230
77,0,3940
77,1,5000
77,2,2500
77,3,3240
78,0,3950
78,1,5020
78,2,2500
78,3,3240
79,0,3950
79,1,5020
79,2,2500
79,3,3240
80,0,3950
80,1,5070
80,2,2500
80,3,3240
81,0,3950
81,1,5030
81,2,2510
81,3,3220
82,0,3950
82,1,5010
82,2,2510
82,3,3220
83,0,3960
83,1,5010
83,2,2520
83,3,3230
84,0,3960
84,1,5050
84,2,2510
84,3,3230
85,0,3950
85,1,5010
85,2,2500
85,3,3230
86,0,3950
86,1,5030
86,2,2500
86,3,3230
87,0,3950
87,1,5050
87,2,2500
87,3,3230
88,0,3960
88,1,5050
88,2,2510
88,3,3230
89,0,3960
89,1,5010
89,2,2510
89,3,3240
90,0,3960
90,1,5050
90,2,2510
90,3,3250
91,0,3960
91,1,5000
91,2,2500
91,3,3240
92,0,3980
92,1,5020
92,2,2490
92,3,3240
93,0,3980
93,1,5010
93,2,2510
93,3,3240
94,0,3960
94,1,4990
94,2,2500
94,3,3240
95,0,3960
95,1,5040
95,2,2500
95,3,3240
96,0,3960
96,1,5040
96,2,2520
96,3,3240
97,0,3980
97,1,5000
97,2,2530
97,3,3240
98,0,3990
98,1,5000
98,2,2520
98,3,3230
99,0,4000
99,1,5050
99,2,2510
99,3,3230
100,0,4000
100,1,5010
100,2,2520
100,3,3230
101,0,3990
101,1,5050
101,2,2530
101,3,3230
102,0,4000
102,1,5040
102,2,2520
102,3,3230
103,0,3990
103,1,5050
103,2,2510
103,3,3230
104,0,4000
104,1,5020
104,2,2520
104,3,3230
105,0,4000
105,1,5070
105,2,2510
105,3,3230
106,0,3990
106,1,5040
106,2,2510
106,3,3240
107,0,4000
107,1,5040
107,2,2510
107,3,3240
108,0,4000
108,1,5030
108,2,2510
108,3,3230
109,0,4000
109,1,5040
109,2,2520
109,3,3230
110,0,3990
110,1,5060
110,2,2510
110,3,3230
111,0,3990
111,1,5050
111,2,2500
111,3,3240
112,0,4000
112,1,5030
112,2,2500
112,3,3230
113,0,3990
113,1,5020
113,2,2500
113,3,3230
114,0,3990
114,1,5040
114,2,2500
114,3,3220
