数据序列,设备号,测量值
0,0,5200
0,1,3580
0,2,4240
0,3,1730
1,0,5190
1,1,3580
1,2,4240
1,3,1730
2,0,5190
2,1,3590
2,2,4240
2,3,1730
3,0,5180
3,1,3590
3,2,4230
3,3,1740
4,0,5190
4,1,3600
4,2,4230
4,3,1740
5,0,5200
5,1,3590
5,2,4230
5,3,1740
6,0,5200
6,1,3590
6,2,4230
6,3,1740
7,0,5200
7,1,3580
7,2,4230
7,3,1730
8,0,5190
8,1,3580
8,2,4230
8,3,1740
9,0,5190
9,1,3570
9,2,4230
9,3,1730
10,0,5190
10,1,3570
10,2,4230
10,3,1730
11,0,5200
11,1,3570
11,2,4240
11,3,1730
12,0,5200
12,1,3570
12,2,4240
12,3,1730
13,0,5190
13,1,3580
13,2,4250
13,3,1730
14,0,5180
14,1,3580
14,2,4250
14,3,1740
15,0,5190
15,1,3580
15,2,4250
15,3,1740
16,0,5190
16,1,3580
16,2,4250
16,3,1740
17,0,5190
17,1,3580
17,2,4240
17,3,1740
18,0,5190
18,1,3580
18,2,4250
18,3,1740
19,0,5190
19,1,3580
19,2,4240
19,3,1740
20,0,5190
20,1,3580
20,2,4230
20,3,1730
21,0,5200
21,1,3580
21,2,4230
21,3,1730
22,0,5200
22,1,3580
22,2,4240
22,3,1720
23,0,5200
23,1,3580
23,2,4240
23,3,1720
24,0,5200
24,1,3580
24,2,4230
24,3,1720
25,0,5200
25,1,3580
25,2,4230
25,3,1720
26,0,5200
26,1,3570
26,2,4230
26,3,1720
27,0,5200
27,1,3570
27,2,4240
27,3,1720
28,0,5210
28,1,3580
28,2,4240
28,3,1720
29,0,5210
29,1,3580
29,2,4230
29,3,1720
30,0,5200
30,1,3580
30,2,4230
30,3,1720
31,0,5200
31,1,3580
31,2,4230
31,3,1720
32,0,5200
32,1,3580
32,2,4240
32,3,1720
33,0,5200
33,1,3590
33,2,4230
33,3,1720
34,0,5200
34,1,3590
34,2,4230
34,3,1730
35,0,5200
35,1,3580
35,2,4240
35,3,1730
36,0,5200
36,1,3580
36,2,4250
36,3,1730
37,0,5200
37,1,3580
37,2,4250
37,3,1720
38,0,5190
38,1,3580
38,2,4260
38,3,1720
39,0,5190
39,1,3580
39,2,4250
39,3,1710
40,0,5200
40,1,3580
40,2,4240
40,3,1710
41,0,5200
41,1,3580
41,2,4240
41,3,1710
42,0,5200
42,1,3580
42,2,4240
42,3,1720
43,0,5200
43,1,3580
43,2,4250
43,3,1720
44,0,5200
44,1,3580
44,2,4240
44,3,1730
45,0,5200
45,1,3580
45,2,4240
45,3,1730
46,0,5200
46,1,3580
46,2,4240
46,3,1730
47,0,5200
47,1,3580
47,2,4240
47,3,1730
48,0,5190
48,1,3580
48,2,4240
48,3,1730
49,0,5190
49,1,3590
49,2,4250
49,3,1720
50,0,5190
50,1,3580
50,2,4260
50,3,1720
51,0,5190
51,1,3580
51,2,4250
51,3,1720
52,0,5190
52,1,3580
52,2,4260
52,3,1710
53,0,5190
53,1,3580
53,2,4250
53,3,1720
54,0,5200
54,1,3570
54,2,4250
54,3,1720
55,0,5190
55,1,3570
55,2,4240
55,3,1730
56,0,5190
56,1,3570
56,2,4240
56,3,1730
57,0,5200
57,1,3580
57,2,4230
57,3,1740
58,0,5180
58,1,3580
58,2,4230
58,3,1740
59,0,5170
59,1,3580
59,2,4240
59,3,1740
60,0,5170
60,1,3580
60,2,4230
60,3,1740
61,0,5180
61,1,3580
61,2,4230
61,3,1730
62,0,5190
62,1,3570
62,2,4230
62,3,1730
63,0,5180
63,1,3570
63,2,4250
63,3,1740
64,0,5190
64,1,3570
64,2,4250
64,3,1740
65,0,5180
65,1,3570
65,2,4250
65,3,1740
66,0,5180
66,1,3570
66,2,4250
66,3,1730
67,0,5190
67,1,3570
67,2,4240
67,3,1740
68,0,5190
68,1,3570
68,2,4240
68,3,1740
69,0,5190
69,1,3580
69,2,4240
69,3,1740
70,0,5190
70,1,3580
70,2,4240
70,3,1740
71,0,5190
71,1,3580
71,2,4250
71,3,1740
72,0,5190
72,1,3580
72,2,4260
72,3,1750
73,0,5190
73,1,3580
73,2,4250
73,3,1760
74,0,5190
74,1,3580
74,2,4240
74,3,1750
75,0,5190
75,1,3580
75,2,4230
75,3,1740
76,0,5200
76,1,3590
76,2,4230
76,3,1740
77,0,5200
77,1,3580
77,2,4230
77,3,1730
78,0,5200
78,1,3580
78,2,4230
78,3,1730
79,0,5200
79,1,3580
79,2,4230
79,3,1740
80,0,5200
80,1,3580
80,2,4230
80,3,1740
81,0,5190
81,1,3580
81,2,4230
81,3,1730
82,0,5200
82,1,3580
82,2,4230
82,3,1730
83,0,5190
83,1,3580
83,2,4250
83,3,1730
84,0,5180
84,1,3580
84,2,4240
84,3,1730
85,0,5180
85,1,3590
85,2,4240
85,3,1730
86,0,5180
86,1,3580
86,2,4240
86,3,1730
87,0,5180
87,1,3580
87,2,4230
87,3,1730
88,0,5190
88,1,3580
88,2,4230
88,3,1730
89,0,5190
89,1,3580
89,2,4230
89,3,1730
90,0,5190
90,1,3580
90,2,4230
90,3,1720
91,0,5190
91,1,3580
91,2,4230
91,3,1720
92,0,5200
92,1,3580
92,2,4240
92,3,1730
93,0,5200
93,1,3580
93,2,4240
93,3,1730
94,0,5200
94,1,3580
94,2,4230
94,3,1730
95,0,5200
95,1,3580
95,2,4230
95,3,1740
96,0,5200
96,1,3580
96,2,4230
96,3,1740
97,0,5200
97,1,3580
97,2,4230
97,3,1740
98,0,5190
98,1,3570
98,2,4230
98,3,1720
99,0,5180
99,1,3570
99,2,4250
99,3,1730
100,0,5170
100,1,3570
100,2,4250
100,3,1730
101,0,5180
101,1,3570
101,2,4250
101,3,1730
102,0,5180
102,1,3570
102,2,4250
102,3,1730
103,0,5180
103,1,3570
103,2,4260
103,3,1730
104,0,5170
104,1,3570
104,2,4260
104,3,1730
105,0,5170
105,1,3570
105,2,4250
105,3,1730
106,0,5180
106,1,3570
106,2,4240
106,3,1720
107,0,5180
107,1,3570
107,2,4230
107,3,1700
108,0,5190
108,1,3570
108,2,4240
108,3,1700
109,0,5190
109,1,3570
109,2,4240
109,3,1700
110,0,5190
110,1,3580
110,2,4240
110,3,1710
111,0,5190
111,1,3580
111,2,4250
111,3,1710
112,0,5200
112,1,3580
112,2,4240
112,3,1710
113,0,5190
113,1,3580
113,2,4240
113,3,1710
114,0,5190
114,1,3580
114,2,4240
114,3,1710
115,0,5190
115,1,3580
115,2,4250
115,3,1710
116,0,5190
116,1,3580
116,2,4240
116,3,1710
117,0,5190
117,1,3580
117,2,4240
117,3,1710
118,0,5200
118,1,3580
118,2,4240
118,3,1730
119,0,5200
119,1,3580
119,2,4230
119,3,1730
120,0,5190
120,1,3570
120,2,4230
120,3,1730
121,0,5190
121,1,3570
121,2,4230
121,3,1740
122,0,5200
122,1,3570
122,2,4230
122,3,1740
123,0,5200
123,1,3570
123,2,4250
123,3,1730
124,0,5200
124,1,3570
124,2,4260
124,3,1730
125,0,5200
125,1,3570
125,2,4240
125,3,1720
126,0,5200
126,1,3570
126,2,4230
126,3,1730
127,0,5200
127,1,3570
127,2,4230
127,3,1730
128,0,5200
128,1,3570
128,2,4230
128,3,1730
129,0,5200
129,1,3580
129,2,4240
129,3,1730
130,0,5200
130,1,3590
130,2,4250
130,3,1730
131,0,5200
131,1,3590
131,2,4240
131,3,1720
132,0,5200
132,1,3590
132,2,4240
132,3,1730
133,0,5190
133,1,3580
133,2,4240
133,3,1720
134,0,5190
134,1,3580
134,2,4230
134,3,1720
135,0,5190
135,1,3590
135,2,4230
135,3,1720
136,0,5200
136,1,3580
136,2,4240
136,3,1730
137,0,5200
137,1,3580
137,2,4240
137,3,1730
138,0,5200
138,1,3580
138,2,4230
138,3,1720
139,0,5200
139,1,3580
139,2,4230
139,3,1720
140,0,5200
140,1,3580
140,2,4230
140,3,1720
141,0,5200
141,1,3580
141,2,4240
141,3,1720
142,0,5200
142,1,3580
142,2,4230
142,3,1720
143,0,5200
143,1,3580
143,2,4230
143,3,1710
144,0,5190
144,1,3580
144,2,4230
144,3,1710
145,0,5190
145,1,3580
145,2,4230
145,3,1720
146,0,5190
146,1,3590
146,2,4240
146,3,1730
147,0,5190
147,1,3590
147,2,4240
147,3,1730
148,0,5190
148,1,3590
148,2,4240
148,3,1730
149,0,5190
