数据序列,设备号,测量值
0,0,3940
0,1,4560
0,2,2420
0,3,3370
1,0,3950
1,1,4560
1,2,2420
1,3,3370
2,0,3950
2,1,4560
2,2,2420
2,3,3370
3,0,3950
3,1,4550
3,2,2420
3,3,3360
4,0,3950
4,1,4550
4,2,2420
4,3,3360
5,0,3950
5,1,4550
5,2,2420
5,3,3340
6,0,3950
6,1,4560
6,2,2420
6,3,3360
7,0,3950
7,1,4560
7,2,2420
7,3,3370
8,0,3960
8,1,4550
8,2,2420
8,3,3360
9,0,3980
9,1,4560
9,2,2420
9,3,3340
10,0,3960
10,1,4550
10,2,2430
10,3,3330
11,0,3960
11,1,4550
11,2,2420
11,3,3330
12,0,3960
12,1,4560
12,2,2400
12,3,3340
13,0,3950
13,1,4560
13,2,2400
13,3,3360
14,0,3950
14,1,4560
14,2,2420
14,3,3360
15,0,3960
15,1,4570
15,2,2420
15,3,3360
16,0,3940
16,1,4570
16,2,2420
16,3,3340
17,0,3940
17,1,4560
17,2,2420
17,3,3340
18,0,3940
18,1,4550
18,2,2420
18,3,3360
19,0,3940
19,1,4550
19,2,2420
19,3,3370
20,0,3940
20,1,4560
20,2,2420
20,3,3370
21,0,3940
21,1,4560
21,2,2420
21,3,3370
22,0,3950
22,1,4560
22,2,2420
22,3,3360
23,0,3960
23,1,4570
23,2,2420
23,3,3340
24,0,3960
24,1,4570
24,2,2430
24,3,3360
25,0,3950
25,1,4570
25,2,2420
25,3,3370
26,0,3950
26,1,4570
26,2,2420
26,3,3360
27,0,3950
27,1,4570
27,2,2420
27,3,3340
28,0,3950
28,1,4560
28,2,2420
28,3,3340
29,0,3960
29,1,4560
29,2,2420
29,3,3340
30,0,3950
30,1,4560
30,2,2430
30,3,3340
31,0,3950
31,1,4550
31,2,2430
31,3,3330
32,0,3960
32,1,4550
32,2,2430
32,3,3330
33,0,3960
33,1,4550
33,2,2420
33,3,3330
34,0,3960
34,1,4550
34,2,2420
34,3,3330
35,0,3960
35,1,4550
35,2,2420
35,3,3330
36,0,3960
