Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,3769.2,4928.9,2079.5,3671.2
2.0,3769.6,4929.4,2079.8,3670.6
3.0,3769.7,4936.3,2079.8,3670.4
4.0,3769.8,4939.8,2081.2,3670.3
5.0,3769.8,4941.9,2080.9,3670.2
6.0,3769.9,4943.3,2080.8,3670.2
7.0,3769.9,4942.8,2082.2,3671.7
8.0,3769.9,4942.8,2083.2,3672.8
9.0,3769.9,4942.9,2084.0,3672.7
10.0,3769.9,4943.7,2084.7,3673.5
11.0,3771.0,4944.3,2084.2,3674.2
12.0,3770.9,4943.9,2084.8,3674.8
13.0,3770.8,4944.5,2085.3,3675.3
14.0,3770.7,4944.3,2085.7,3675.7
15.0,3771.0,4944.2,2085.6,3676.0
16.0,3771.3,4944.7,2085.6,3675.5
17.0,3771.2,4944.3,2085.9,3675.1
18.0,3771.1,4943.2,2086.2,3674.7
19.0,3771.0,4942.2,2086.5,3674.3
20.0,3770.9,4941.3,2086.8,3674.2
21.0,3770.8,4940.5,2087.0,3674.0
22.0,3770.8,4939.7,2087.2,3673.9
23.0,3770.7,4939.9,2087.4,3673.7
24.0,3770.7,4940.0,2087.6,3673.6
25.0,3770.6,4940.0,2087.1,3673.5
26.0,3770.6,4940.0,2086.9,3673.4
27.0,3770.5,4940.0,2086.5,3673.3
28.0,3770.5,4940.0,2086.0,3673.2
29.0,3770.5,4940.0,2085.6,3673.0
30.0,3770.4,4939.3,2085.9,3673.5
31.0,3770.4,4939.3,2086.2,3673.9
32.0,3771.0,4939.4,2086.4,3674.3
33.0,3771.6,4938.8,2086.7,3674.7
34.0,3772.2,4938.8,2086.2,3675.0
35.0,3772.7,4938.9,2085.8,3675.4
36.0,3773.2,4938.3,2086.1,3675.7
37.0,3773.0,4938.4,2086.4,3675.9
38.0,3772.8,4938.5,2086.6,3676.2
39.0,3773.3,4938.6,2086.5,3676.5
40.0,3773.7,4938.9,2086.4,3676.7
41.0,3774.1,4939.6,2086.6,3676.9
42.0,3774.5,4940.3,2086.8,3677.1
43.0,3774.8,4940.9,2087.1,3677.3
44.0,3775.2,4940.9,2086.6,3677.5
45.0,3775.5,4940.8,2086.8,3677.6
46.0,3775.1,4940.1,2087.0,3677.1
47.0,3774.8,4939.5,2087.2,3676.7
48.0,3774.5,4939.5,2086.7,3676.2
49.0,3774.2,4940.2,2087.0,3675.8
50.0,3774.6,4940.2,2087.2,3675.5
51.0,3774.9,4940.2,2087.3,3675.8
52.0,3774.9,4939.5,2087.5,3675.5
