数据序列,设备号,测量值
0,0,5090
0,1,1980
0,2,5400
0,3,3050
1,0,5100
1,1,1980
1,2,5400
1,3,3030
2,0,5110
2,1,1990
2,2,5400
2,3,3030
3,0,5120
3,1,1990
3,2,5390
3,3,3030
4,0,5110
4,1,1990
4,2,5400
4,3,3020
5,0,5110
5,1,2000
5,2,5410
5,3,3020
6,0,5110
6,1,2010
6,2,5400
6,3,3020
7,0,5110
7,1,2000
7,2,5390
7,3,3030
8,0,5100
8,1,2000
8,2,5390
8,3,3030
9,0,5100
9,1,1990
9,2,5400
9,3,3030
10,0,5090
10,1,1990
10,2,5390
10,3,3020
11,0,5090
11,1,1980
11,2,5390
11,3,3030
12,0,5090
12,1,1990
12,2,5400
12,3,3020
13,0,5090
13,1,1990
13,2,5400
13,3,3020
14,0,5090
14,1,1990
14,2,5400
14,3,3020
15,0,5090
15,1,2000
15,2,5400
15,3,3000
16,0,5090
16,1,2000
16,2,5390
16,3,3010
17,0,5090
17,1,1990
17,2,5390
17,3,3020
18,0,5100
18,1,2000
18,2,5400
18,3,3020
19,0,5090
19,1,2000
19,2,5400
19,3,3020
20,0,5100
20,1,2000
20,2,5400
20,3,3010
21,0,5090
21,1,2000
21,2,5400
21,3,3010
22,0,5090
22,1,2000
22,2,5390
22,3,3020
23,0,5090
23,1,2010
23,2,5400
23,3,3020
24,0,5090
24,1,2000
24,2,5410
24,3,3000
25,0,5090
25,1,2000
25,2,5400
25,3,3020
26,0,5110
26,1,1990
26,2,5400
26,3,3020
27,0,5100
27,1,1990
27,2,5400
27,3,3020
28,0,5090
28,1,1990
28,2,5400
28,3,3020
29,0,5090
29,1,1990
29,2,5400
29,3,3020
30,0,5090
30,1,1990
30,2,5390
30,3,3020
31,0,5090
31,1,1980
31,2,5400
31,3,3030
32,0,5090
32,1,1990
32,2,5390
32,3,3020
33,0,5080
33,1,1990
33,2,5380
33,3,3020
34,0,5080
34,1,1990
34,2,5380
34,3,3010
35,0,5100
35,1,2000
35,2,5380
35,3,3010
36,0,5090
36,1,2010
36,2,5380
36,3,3010
37,0,5090
37,1,2000
37,2,5390
37,3,3000
38,0,5090
38,1,2000
38,2,5400
38,3,3000
39,0,5110
