数据序列,设备号,测量值
0,0,4300
0,1,4370
0,2,3000
0,3,2840
1,0,4310
1,1,4370
1,2,3000
1,3,2840
2,0,4310
2,1,4390
2,2,3010
2,3,2860
3,0,4300
3,1,4400
3,2,3010
3,3,2870
4,0,4300
4,1,4400
4,2,3010
4,3,2870
5,0,4310
5,1,4390
5,2,3010
5,3,2870
6,0,4300
6,1,4390
6,2,3010
6,3,2860
7,0,4300
7,1,4390
7,2,3000
7,3,2860
8,0,4300
8,1,4380
8,2,3000
8,3,2850
9,0,4300
9,1,4390
9,2,3010
9,3,2850
10,0,4300
10,1,4370
10,2,3010
10,3,2850
11,0,4300
11,1,4380
11,2,3010
11,3,2850
12,0,4310
12,1,4380
12,2,3010
12,3,2870
13,0,4300
13,1,4380
13,2,3000
13,3,2870
14,0,4300
14,1,4380
14,2,3000
14,3,2860
15,0,4290
15,1,4400
15,2,3000
15,3,2870
16,0,4290
16,1,4390
16,2,3000
16,3,2870
17,0,4300
17,1,4380
17,2,3000
17,3,2870
18,0,4290
18,1,4380
18,2,3000
18,3,2880
19,0,4290
19,1,4380
19,2,2990
19,3,2880
20,0,4290
20,1,4390
20,2,3000
20,3,2880
21,0,4300
21,1,4390
21,2,3000
21,3,2860
22,0,4290
22,1,4380
22,2,3000
22,3,2860
23,0,4290
23,1,4380
23,2,3010
23,3,2860
24,0,4290
24,1,4380
24,2,3000
24,3,2850
25,0,4290
25,1,4380
25,2,3010
25,3,2840
26,0,4290
26,1,4380
26,2,3010
26,3,2830
27,0,4290
27,1,4390
27,2,3010
27,3,2820
28,0,4270
28,1,4400
28,2,3010
28,3,2830
29,0,4270
29,1,4400
29,2,3010
29,3,2830
30,0,4270
30,1,4400
30,2,3010
30,3,2840
31,0,4270
31,1,4410
31,2,3010
31,3,2830
32,0,4270
32,1,4410
32,2,3020
32,3,2840
33,0,4270
33,1,4400
33,2,3020
33,3,2840
34,0,4270
34,1,4390
34,2,3020
34,3,2850
35,0,4290
35,1,4390
35,2,3010
35,3,2840
36,0,4290
36,1,4390
36,2,3010
36,3,2840
37,0,4300
37,1,4380
37,2,3010
37,3,2850
38,0,4300
38,1,4390
38,2,3010
38,3,2840
39,0,4300
39,1,4380
39,2,3010
39,3,2860
40,0,4290
40,1,4380
40,2,3010
40,3,2850
41,0,4300
41,1,4380
41,2,3000
41,3,2860
42,0,4300
42,1,4380
42,2,3010
42,3,2860
43,0,4300
43,1,4380
43,2,3010
43,3,2850
