Number,A0,A1,A2,A3
0.0,0.0,0.0,0.0,0.0
1.0,5018.9,3789.1,3739.2,2049.5
2.0,5017.9,3794.6,3744.6,2049.8
3.0,5022.0,3796.4,3746.4,2049.8
4.0,5021.5,3797.3,3744.8,2049.9
5.0,5021.2,3797.9,3743.8,2049.9
6.0,5021.0,3795.3,3744.2,2049.9
7.0,5020.8,3793.4,3743.5,2049.9
8.0,5020.7,3792.0,3743.1,2049.9
9.0,5020.6,3790.9,3742.7,2050.0
10.0,5021.7,3790.0,3742.4,2050.0
11.0,5021.5,3790.0,3742.1,2050.0
12.0,5022.3,3789.0,3741.9,2050.0
13.0,5023.1,3787.3,3741.8,2050.0
14.0,5023.7,3786.6,3741.6,2050.0
15.0,5024.2,3786.1,3741.5,2050.8
16.0,5023.9,3784.7,3741.3,2051.6
17.0,5022.8,3784.6,3741.2,2051.7
18.0,5022.5,3784.5,3741.1,2052.3
19.0,5022.3,3784.4,3741.1,2052.9
20.0,5021.4,3783.3,3741.0,2053.5
21.0,5020.6,3783.1,3740.9,2053.9
22.0,5019.8,3782.8,3740.8,2054.4
23.0,5019.1,3782.6,3740.8,2054.8
24.0,5018.5,3782.4,3740.7,2055.1
25.0,5017.9,3783.0,3740.7,2055.5
26.0,5018.0,3784.1,3741.0,2055.8
27.0,5018.2,3784.5,3741.4,2056.1
28.0,5017.6,3784.9,3741.3,2055.7
29.0,5017.6,3785.3,3741.2,2055.3
30.0,5017.5,3786.2,3741.1,2055.6
31.0,5017.5,3785.8,3741.0,2055.9
32.0,5017.5,3786.1,3741.0,2056.2
33.0,5017.4,3785.0,3741.6,2055.8
34.0,5017.4,3784.0,3742.1,2055.4
35.0,5016.9,3783.8,3742.6,2055.7
36.0,5016.5,3783.5,3743.1,2055.3
37.0,5016.5,3782.6,3742.9,2055.6
38.0,5016.5,3781.8,3743.4,2055.9
39.0,5016.1,3781.7,3743.8,2056.2
40.0,5015.7,3781.6,3744.2,2056.0
41.0,5015.3,3781.5,3744.3,2055.6
42.0,5015.5,3782.0,3744.4,2055.2
43.0,5015.1,3782.6,3744.5,2054.9
44.0,5014.8,3783.0,3744.9,2055.2
45.0,5014.5,3783.5,3745.2,2054.9
46.0,5014.8,3783.9,3745.5,2054.6
47.0,5015.2,3784.3,3745.8,2054.9
48.0,5015.5,3784.7,3745.8,2055.2
49.0,5015.1,3783.7,3745.5,2054.9
50.0,5015.2,3782.8,3745.8,2055.2
51.0,5014.9,3782.0,3746.0,2055.5
52.0,5014.6,3781.2,3745.6,2055.2
53.0,5014.3,3780.5,3745.3,2054.8
54.0,5014.0,3781.1,3744.9,2054.5
55.0,5014.4,3781.7,3745.3,2054.9
56.0,5014.8,3782.9,3745.6,2055.2
57.0,5014.4,3783.3,3745.6,2054.9
58.0,5014.2,3783.8,3745.9,2055.2
59.0,5013.9,3784.8,3746.1,2055.5
60.0,5014.3,3785.8,3746.4,2055.2
61.0,5014.7,3786.1,3746.6,2055.5
62.0,5015.0,3786.3,3746.8,2055.8
63.0,5015.3,3787.2,3747.0,2056.0
64.0,5015.6,3787.4,3747.2,2056.3
65.0,5015.9,3786.3,3747.4,2056.5
66.0,5015.5,3786.1,3747.6,2056.1
67.0,5015.6,3785.9,3747.7,2055.7
68.0,5015.7,3784.8,3747.2,2055.3
69.0,5015.3,3784.5,3747.4,2055.2
70.0,5015.0,3784.9,3747.6,2055.1
71.0,5014.7,3783.9,3747.7,2054.7
72.0,5014.8,3783.0,3747.9,2054.6
73.0,5015.0,3782.2,3748.0,2054.5
74.0,5015.1,3781.4,3748.1,2054.4
75.0,5015.2,3781.9,3748.3,2054.3
76.0,5014.9,3781.8,3748.4,2054.0
77.0,5014.6,3783.0,3748.5,2053.8
78.0,5014.7,3783.4,3747.9,2054.2
